BRAND-NAME,DOSAGE-FORM,PRODUCER,PRODUCT-IMAGE,LABEL-IMAGE,APPROVAL-DATE,REGISTRATION-NUMBER,TETRAHYDROCANNABINOL-THC,TETRAHYDROCANNABINOL-ACID-THCA,CANNABIDIOLS-CBD,CANNABIDIOL-ACID-CBDA,A-PINENE,B-MYRCENE,B-CARYOPHYLLENE,B-PINENE,LIMONENE,OCIMENE,LINALOOL-LIN,HUMULENE-HUM,CBG,CBG-A,CANNABAVARIN-CBDV,CANNABICHROMENE-CBC,CANNBINOL-CBN,TETRAHYDROCANNABIVARIN-THCV,A-BISABOLOL,A-PHELLANDRENE,A-TERPINENE,B-EUDESMOL,B-TERPINENE,FENCHONE,PULEGOL,BORNEOL,ISOPULEGOL,CARENE,CAMPHENE,CAMPHOR,CARYOPHYLLENE-OXIDE,CEDROL,EUCALYPTOL,GERANIOL,GUAIOL,GERANYL-ACETATE,ISOBORNEOL,MENTHOL,L-FENCHONE,NEROL,SABINENE,TERPINEOL,TERPINOLENE,TRANS-B-FARNESENE,VALENCENE,A-CEDRENE,A-FARNESENE,B-FARNESENE,CIS-NEROLIDOL,FENCHOL,TRANS-NEROLIDOL
TheraplantBalm-AC2,"5.5mL Tube, 19.12mg total cannabanoids, about 0.028mg per 3 inch swipe, 1 tube=.25grams raw flower",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1800843&GUID=CE4B4CA2-B447-47B0-8F58-20DA570F306F),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1800844&GUID=C7FF07DF-3E10-4065-A6AA-0F6EB8F8A905),06/09/2015 12:00:00 AM,MMBR.0000279,0.311,0.161,0.311,<0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TheraplantBalm-P,Balm: 1 Tube = .25g Flower (net weight: 4g),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1813393&GUID=BD9CD103-BB73-4817-BABA-47EBCB3E0C4E),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1813394&GUID=8C9374B9-AEBA-4D00-BBDC-8A6FFD9A9D6C),04/29/2015 12:00:00 AM,MMBR.0000213,0.33,0.136,0.33,<0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TheraplantBalm-P2,"5.5mL Tube, 22.84mg total cannabanoids, about 0.034mg per 3 inch swipe, 1 tube=.25grams raw flower",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1800839&GUID=83429756-3923-41F3-B102-C27DF818BAF5),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1800841&GUID=FE61121F-0773-441B-BAEA-E0AD9D5883A5),06/09/2015 12:00:00 AM,MMBR.0000278,0.361,0.191,0.361,<0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TheraplantBalm-V,Balm Tube=0.25grams Raw Flower (Net Weight=4g),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1813386&GUID=2003D49E-9AA5-4809-AF21-ED70DD689612),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1813387&GUID=7631C3C5-3FC0-4C6C-8719-188DCCAAA2EC),04/29/2015 12:00:00 AM,MMBR.0000214,0.259,0.106,0.259,<0.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thusobrid T18 4969,Raw material (flower),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2687733&GUID=370232F5-2B04-4E70-A368-6CA4662DB885),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2687727&GUID=BD3164DE-42A2-4F1A-8468-85ED951DFE67),08/13/2018 12:00:00 AM,MMBR.0003905,0.34,17.8,0.34,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thusobrid T18 4970,Raw material (flower),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2687793&GUID=93E3D97D-60F2-4709-BD19-B779DC8B77E1),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2687791&GUID=C49AB0AA-3B9A-4BA0-9D73-36719818C5F6),08/13/2018 12:00:00 AM,MMBR.0003898,0.34,17.8,0.34,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomaken Flower SC T28 6828,Raw material (flower),CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2985520&GUID=64A5A345-B689-426B-986B-67986D952D30),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2985480&GUID=78591F17-28AD-4635-BAC6-82C2ADACAAD8),05/09/2019 12:00:00 AM,MMBR.0005328,0.66,27.44,0.66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transdermal Cream T235C10 3961,"50mL Transdermal Cream: 264.8mg total cannabinoids, 5.3mg/mL, 1mL/pump, =1.06g flower",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2446205&GUID=C151356C-807A-4C2C-8D1E-25501691A759),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2446201&GUID=6B52BC02-91FF-4FDE-96F0-A4759BB35CA0),01/02/2018 12:00:00 AM,MMBR.0002896,0.5,<0.1,0.5,<0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomaken Flower T28 6825,Raw material (flower),CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2980255&GUID=E40C9DF1-27DB-4901-ABD9-2663C057B752),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2980253&GUID=8C0523A1-0FAE-425D-8DD3-20F22718D7E9),05/02/2019 12:00:00 AM,MMBR.0005312,0.66,27.44,0.66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomaken Pre-Rolls T28 7306,Cigarettes (pre-rolled cones),CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3075718&GUID=712C7577-6909-4ECC-8BA8-AC02F588693F),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3075717&GUID=EA8A1DF8-B262-4BD6-BF11-D9298D6540DE),07/12/2019 12:00:00 AM,MMBR.0005724,0.66,27.44,0.66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi,3.5g Raw Flower & Pre-rolls,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1778837&GUID=41BA410F-E0B4-4AD7-AD51-D3E11A825713),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1778839&GUID=107FF71C-853C-4BDE-BC95-2D1C8EE29911),01/12/2016 12:00:00 AM,MMBR.0000679,0.28,23.45,0.28,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T100 3271,"10 Capsules: 1089.9mg total cannabinoids, 108.99mg/pill, =4.36g flower",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2270114&GUID=35324191-4858-46C8-8D43-86B6F976EC4E),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2270112&GUID=F1AA3373-0183-434D-9082-5CEF262AEC48),06/30/2017 12:00:00 AM,MMBR.0002275,44.7,0.6,44.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T19 1523,3.5g Raw Flower,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1773922&GUID=788E46C1-EBD8-4F2B-98B7-8A50BAEAC6D3),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1773930&GUID=BAE279CC-DBA7-4808-9FD2-AA434C9AFD08),03/22/2016 12:00:00 AM,MMBR.0000903,0.3,18.7,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T25 2074,3.5g Raw Flower,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2011142&GUID=05FCA1E2-A3B4-4F8F-9FC6-93AD88E72133),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2011141&GUID=E6A117DA-1BA2-4671-A13A-D74134503B8F),10/17/2016 12:00:00 AM,MMBR.0001472,0.3,24.2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T25 2075,2.1g Pre-rolls (3pk),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2011151&GUID=66F6DA0A-1574-4474-A843-D313D98741D9),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2011150&GUID=2CD519F2-043A-47EF-BE54-551ED09158C4),10/17/2016 12:00:00 AM,MMBR.0001473,0.3,24.2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T25 6186,Raw material (flower),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2915363&GUID=FE8BF662-8A12-41A8-A899-F6E51129D55D),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2915362&GUID=AEEC938F-520A-4D64-9ABE-AA51DE8AC47B),03/13/2019 12:00:00 AM,MMBR.0005077,0.23,24.7,0.23,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T25 7093,Raw material (flower),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3118047&GUID=CC08553C-3875-4D3B-9B93-5EAA9FC9FD7D),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3118046&GUID=85A7494C-DD96-4817-9073-F6D39F3DF448),08/19/2019 12:00:00 AM,MMBR.0005952,0.53,24.9,0.53,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T25 7517,Raw material (flower),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3134268&GUID=7E4005B8-37DD-4971-AEFB-88849BE666C2),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3134266&GUID=BD87FCCA-52D5-4DDB-BF97-1B77B98DFCD6),09/04/2019 12:00:00 AM,MMBR.0006022,0.30,25.0,0.30,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T25 PR 6187,Cigarettes (pre-rolled cones),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2915367&GUID=FFD35EBF-1309-4690-BBA5-C7CF26C1378B),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2915366&GUID=B39BC6BB-F5A0-4552-9E19-1F69CAAD2A7E),03/13/2019 12:00:00 AM,MMBR.0005078,0.23,24.7,0.23,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T27 4948,3.5g Flower,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2661013&GUID=C6D285ED-3629-4EA1-8004-4998946E994A),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2661012&GUID=32AC168E-AAF3-43B9-A19A-4C6AE0F959CB),07/24/2018 12:00:00 AM,MMBR.0003778,0.31,27.8,0.31,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T27 4949,3 pack: 2.1g Pre-rolls,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2661025&GUID=90ECE9EE-E825-4AB2-9577-DF7A08ADB842),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2661024&GUID=4ED4FC1E-1333-4AFF-86C1-C1295F8BFC67),07/24/2018 12:00:00 AM,MMBR.0003781,0.31,27.8,0.31,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T27 PR 5516,Cigarettes (pre-rolled cones),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2725966&GUID=93538B27-5102-402D-9EEA-02F3B0498026),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2725964&GUID=3F0CD646-481B-4CEF-ADB0-C9BFB12FD14C),09/20/2018 12:00:00 AM,MMBR.0004100,0.40,26.1,0.40,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T28 3642,3.5g flower,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2325435&GUID=512048F9-8B01-4E59-BD67-B1FC4EF10152),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2325433&GUID=14B56F7E-F411-4F62-9C61-E90448DB29CB),09/05/2017 12:00:00 AM,MMBR.0002484,0.3,27.3,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T28 3643,2.1g Pre-rolls (3pk),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2325453&GUID=A0345A57-C88D-42BE-9EE2-06CBF7983917),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2325447&GUID=355DC387-AA9B-41F6-9203-55A758321FD1),09/05/2017 12:00:00 AM,MMBR.0002485,0.3,27.3,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T28 3910,3.5g Flower,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2396654&GUID=32B75CB6-73D4-4B12-83A2-D6481819163D),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2396652&GUID=44AD6894-4999-467B-ACEA-1D45B91B3847),11/13/2017 12:00:00 AM,MMBR.0002713,0.303,27.867,0.303,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T28 3911,2.1g Pre-rolls (3pk),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2396665&GUID=5BAAD966-6839-4C15-87E1-47B48088132C),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2396661&GUID=CD4A66BE-33C0-42DC-A2D6-07F0BD883ED0),11/13/2017 12:00:00 AM,MMBR.0002714,0.303,27.867,0.303,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T29 3089,3.5g Flower,THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2190144&GUID=B741E478-F14A-4F0A-BCA2-E9C144EC3889),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2190143&GUID=CA2144EE-E108-483A-B16A-81E0DCA0D959),04/20/2017 12:00:00 AM,MMBR.0002051,0.27,28.36,0.27,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T29 3090,2.1g Pre-rolls (3pk),THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2190148&GUID=CDD03645-5941-43E9-8A20-002344C3B5EE),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2190147&GUID=2F69837D-42CA-419E-BC76-0FF2CEEFC61A),04/20/2017 12:00:00 AM,MMBR.0002052,0.27,28.36,0.27,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T748C86 3928,"30mL Oral Solution: 892.2mg total cannabinoids, 29.74mg/mL, =3.57g flower",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2415593&GUID=2F6C978F-A527-45C8-B550-06F12296B830),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2415572&GUID=4ADAAA8E-4B95-4507-AA61-914AD95286D7),12/05/2017 12:00:00 AM,MMBR.0002780,2.5,0.1,2.5,<0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T89 CR 7543,"Extracts, sprays, tinctures or oils",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3167146&GUID=E5BAED30-4724-458F-A7EB-9A0E46A16E92),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3167141&GUID=817CEC5F-827C-45E8-B059-39F5666B91D2),10/01/2019 12:00:00 AM,MMBR.0006153,4.95,84.3,4.95,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T89 CR 8025,"Extracts, sprays, tinctures or oils",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3251661&GUID=4891A968-E6CB-4B60-968E-1D3BD64D0385),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3251659&GUID=997EBADF-B3DC-471F-AB94-673920F71BBC),12/04/2019 12:00:00 AM,MMBR.0006510,4.95,84.3,4.95,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T97 CR 8080,"Extracts, sprays, tinctures or oils",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3312238&GUID=13370FE3-C015-4451-BA01-AEF97F7F1188),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3312234&GUID=27251587-4DC0-4E9D-868E-7F7FD87DBC87),01/15/2020 12:00:00 AM,MMBR.0006786,4.53,92.3,4.53,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomandi T97 CR 8081,"Extracts, sprays, tinctures or oils",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3312301&GUID=022011E9-2685-4A53-856D-15CAC10E449D),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3312300&GUID=0BD57B7B-7ECA-4E02-B137-27ABE47D9BE1),01/15/2020 12:00:00 AM,MMBR.0006785,4.53,92.3,4.53,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TomandiPure T200C1 7551,"Extracts, sprays, tinctures or oils",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3178250&GUID=31E60CF6-74BB-4E9D-9149-CC27521873E0),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3178248&GUID=270F4F85-5305-42AF-892F-5541287F4768),10/08/2019 12:00:00 AM,MMBR.0006184,72.5,0.32,72.5,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Depacan DC Vape,Prefilled Vape,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1796355&GUID=48C97FEF-1545-4835-A45F-5738BABE87B0),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1796356&GUID=3402B894-F699-477D-9DF0-FF6482B5FA24),09/10/2015 12:00:00 AM,MMBR.0000453,30.10,22.60,30.10,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Depacan THCA Oil,Oral tincture,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1796231&GUID=2703D044-8763-4B77-9D87-4E7CDC9464D4),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1796232&GUID=396FB892-D95A-448F-94D0-D72894F6D520),09/10/2015 12:00:00 AM,MMBR.0000455,36.8,43.5,36.8,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TomandiPure T720C3 7552,"Extracts, sprays, tinctures or oils",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3178259&GUID=82E93540-5F7D-45D0-A895-C8003C6FC1FB),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3178258&GUID=F12EDEAC-FBC3-43F2-B092-099AF8C62875),10/08/2019 12:00:00 AM,MMBR.0006185,72.5,0.32,72.5,<0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TomandiPure T752C7 8075,"Extracts, sprays, tinctures or oils",THERAPLANT LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3309231&GUID=B3EE30CC-BEAC-452E-9101-0ED669253E74),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3309228&GUID=5795002F-A0AD-4D2A-9412-5F4A01A000E5),01/13/2020 12:00:00 AM,MMBR.0006768,65.1,11.6,65.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topaz C363 T300 CBD Syringe 2390,Concentrate,CURALEAF LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1978326&GUID=75DEB22D-CC6A-4F8D-A0A1-4174B6C542C9),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=1978324&GUID=97800113-23C9-4570-8A68-8721B0CAC59D),09/15/2016 12:00:00 AM,MMBR.0001383,30.5,1.2,30.5,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trahebex Flower SC T27 6883,Raw material (flower),CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3040596&GUID=779A2F91-5600-462A-B322-9996772F992B),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3040595&GUID=1F46D51E-673C-4373-942B-F4DB96D0DEC4),06/17/2019 12:00:00 AM,MMBR.0005549,0.35,26.41,0.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trahebex Flower T27 6882,Raw material (flower),CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3040614&GUID=1D851D1E-44BB-455D-9F32-9DE2D75A9BF3),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3040611&GUID=54A063CF-8576-4F48-90FD-382E445C5604),06/17/2019 12:00:00 AM,MMBR.0005560,0.35,26.41,0.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trahebex Pre-Rolls T27 6895,Cigarettes (pre-rolled cones),CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3057470&GUID=674A8F20-AB59-4D75-9168-3F1FE995D030),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3057468&GUID=15046F23-9BAF-4411-8AA9-45A2BF2D8927),06/27/2019 12:00:00 AM,MMBR.0005662,0.35,26.41,0.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trahebex T345 S 7370 DC Pure Vape,"Extracts, sprays, tinctures or oils",CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3148654&GUID=D4E9B8F7-CA66-44D9-A7E7-E9598EDD8397),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=3148647&GUID=8D33E158-4D55-485B-8703-53532C93AA6D),09/17/2019 12:00:00 AM,MMBR.0006086,67.20,1.86,67.20,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transdermal C7 T10 Patch 5703,Transdermal patches,CURALEAF LLC,Photo (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2785734&GUID=BD018ECB-E003-4090-A46B-5B915D8F3C13),Label (https://elicense.ct.gov/Lookup/ViewPublicLookupDocument.aspx?DocumentIdnt=2785728&GUID=5DC09292-8528-463D-9477-CA118B4B2E29),11/16/2018 12:00:00 AM,MMBR.0004433,0.89,0.07,0.89,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
