PermitID,PermitApplication,FullPermitNo,FullApplicationNo,ApplicationDate,IssueDate,PermitFromDate,PermitToDate,ApplicationTypeName,ApplicationTypeOther,OldPermitNo,OldExpirationDate,OldGrossVehicleWeight,PermitServiceCompany,PermitteeCompany,IndustryTypeName,IndustryTypeOther,LeaseCompanyName,LeaseExpirationDate,Year,Make,Model,State,CDNo,SerialNo,ManufacturerGVWR,RegisteredGVWR,VehicleType,VehicleTypeOther,PermitType,OverallWidth,OverallLength,OverallHeight,TotalNoOfAxle,WheelBase,LoadInDescription,LoadInWidth,LoadInHeight,LoadInLength,LoadInWeight,LoadOutDescription,LoadOutWidth,LoadOutHeight,LoadOutLength,LoadOutWeight,SteeringWeight,SteeringNoOfTires,SteeringLoadRating,Axle2Weight,Axle2Space,Axle2NoOfTires,Axle2LoadRating,Axle3Weight,Axle3Space,Axle3NoOfTires,Axle3LoadRating,Axle4Weight,Axle4Space,Axle4NoOfTires,Axle4LoadRating,Axle5Weight,Axle5Space,Axle5NoOfTires,Axle5LoadRating,Axle6Weight,Axle6Space,Axle6NoOfTires,Axle6LoadRating,Axle7Weight,Axle7Space,Axle7NoOfTires,Axle7LoadRating,Axle8Weight,Axle8Space,Axle8NoOfTires,Axle8LoadRating,Axle9Weight,Axle9Space,Axle9NoOfTires,Axle9LoadRating,Axle10Weight,Axle10Space,Axle10NoOfTires,Axle10LoadRating,Axle11Weight,Axle11Space,Axle11NoOfTires,Axle11LoadRating
6466,Overweight,F4JX-20171114-881,con-2017105-574,10/05/2017 07:24:23 AM,11/14/2017 11:21:05 AM,11/14/2017 12:00:00 AM,10/31/2018 12:00:00 AM,Renewal,,AOBH-2017113-53,,,consolidated edison co. inc.,,Other,,,,2009,freightliner,,,,,64000,64000,Other Single,utility,"Type 2, 3 to 4 axles",8,34,12,3,18.01,,,,,,,,,,,18000,2,9000,23000,13.03,4,5750,23000,4.10,4,5750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,Overweight,LE2R-20161024-789,PET-2016107-728,10/07/2016 08:55:39 AM,10/24/2016 05:33:00 PM,10/24/2016 12:00:00 AM,08/31/2017 12:00:00 AM,Renewal,,AZI4-2015818-744,08/31/2016 12:00:00 AM,63420,PETRO INC,,Other,,,,1985,MACK,,,,,68000,68000,Other Single,TANK TRUCK,"Type 2, 3 to 4 axles",7.10,31.01,9.02,3,21.03,,,,,,,,,,,14060,2,7660,24680,16.06,4,7660,24680,4.09,4,7660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604,Overweight,UAXW-201618-45,St-2015129-1353,12/09/2015 03:11:11 PM,01/08/2016 11:27:53 AM,01/08/2016 12:00:00 AM,12/31/2016 12:00:00 AM,Renewal,,TILC-2015224-24,12/31/2015 12:00:00 AM,58000,Catholic Cemeteries,,Other,,,,2001,Freightliner,,,,,58000,58000,Other Single,,"Type 2, 3 to 4 axles",8,33.06,11.10,3,20.04,,,,,,,,,,,14000,2,7390,22000,15.08,4,6000,22000,4.08,4,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,Overweight,GPQZ-201482-863,Car-2014716-769,07/16/2014 01:57:23 PM,08/02/2014 02:58:38 PM,08/02/2014 12:00:00 AM,07/31/2015 12:00:00 AM,Renewal,,IDGP-2013824-731,07/31/2014 12:00:00 AM,76000,Carullo Construction Corp,,Construction,,,,1996,MACK,,,,,76000,76000,Dump Truck,,"Type 2, 3 to 4 axles",7.11,24.06,9.10,3,18.06,,,,,,,,,,,18000,2,9100,29000,13.11,4,8000,29000,4.07,4,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,Crane,W1ZW-201795-653,Pho-20161212-1034,12/12/2016 12:45:45 PM,09/05/2017 02:02:26 PM,09/05/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,Phoenix Building Supply Inc,,Special Hauling,,,,2015,Kenworth,FASSI,NY,0000,9124-0030,86000,,,,,7.11,34.11,13.06,4,26.01,,,,,,,,,,,20000,,,20000,16.08,,,23000,4.07,,,23000,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,Overweight,EVWI-2014111-1114,con-2014925-1046,09/25/2014 03:08:12 PM,11/01/2014 05:40:21 PM,11/01/2014 12:00:00 AM,10/31/2015 12:00:00 AM,Renewal,,JI2V-20131116-1060,,,consolidated edison co. inc.,,Other,,,,2013,Freightliner,,,,,60600,60600,Other Single,VACTOR,"Type 2, 3 to 4 axles",8,34,12.05,3,17.10,,,,,,,,,,,14600,2,7350,23000,13.02,4,5750,23000,4.08,4,5750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,Crane,Y8E9-2015415-344,Atl-2015327-366,03/27/2015 11:23:27 AM,04/15/2015 01:33:50 PM,04/15/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Atlantic Crane(Lessee) TKO Crane (Lessor),,Special Hauling,,,,2013,LIEBHERR,LTM1100,NY,4507,064047,105600,,,,,9.06,42.06,13.01,4,18.08,,,,,,,,,,,26400,,,26400,5.05,,,26400,7.10,,,26400,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,Overweight,ZNPJ-2015721-642,C.A-2015616-665,06/16/2015 10:19:44 AM,07/21/2015 05:24:23 PM,07/21/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Renewal,,RT2R-201477-746,11/30/2014 12:00:00 AM,56000,C.A.C. Industries Inc,,Construction,,,,1985,MACK,,,,,60000,48800,Dump Truck,,"Type 2, 3 to 4 axles",7.11,21.11,13.06,3,17.10,,,,,,,,,,,12000,2,7430,22000,13.04,4,6610,22000,4.06,4,6610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,Overweight,HMQ7-2014117-1159,PET-20141027-1143,10/27/2014 09:00:14 AM,11/07/2014 03:56:54 PM,11/07/2014 12:00:00 AM,10/31/2015 12:00:00 AM,Renewal,,J12V-20131116-972,10/31/2014 12:00:00 AM,62000,PETRO INC,,Other,,,,1989,MACK,,,,,62000,62000,Other Single,tank truck,"Type 2, 3 to 4 axles",7.10,31.01,9.02,3,22.07,,,,,,,,,,,18000,2,9095,22000,18.01,4,6170,22000,4.06,4,6170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,Crane,NUVO-201572-560,SSP-2015531-598,06/01/2015 03:32:48 PM,07/02/2015 01:26:18 PM,07/02/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,SSP Group Inc.,,Special Hauling,,,,2015,Mack,GUB14,NY,6,56608-074,80800,,,,,8.06,40,13.06,5,27.10,,,,,,,,,,,14710,,,14710,6.08,,,17126,12.02,,,17127,4.06,,,17127,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,
5921,Crane,FM43-2017321-355,TRI1-201714-29,01/04/2017 12:11:37 PM,03/21/2017 05:14:24 PM,03/21/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,TRI STATE LUMBER LTD,,Special Hauling,,,,2015,KENWORTH,Cormach 3000,NY,0000,0000,86000,,,,,8.06,45.10,13.06,4,30.04,,,,,,,,,,,20000,,,20000,20.08,,,23000,4.10,,,23000,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6916,Overweight,U853-2018227-158,PET-2018214-126,02/14/2018 09:03:54 AM,02/27/2018 11:40:54 AM,03/01/2018 12:00:00 AM,02/28/2019 12:00:00 AM,Renewal,,T18G-2017214-284,02/28/2018 12:00:00 AM,,PETRO INC,,Other,,,,1988,MACK,,,,,68000,68000,Other Single,TANK TRUCK,"Type 2, 3 to 4 axles",8,29.10,9.02,3,17.08,,,,,,,,,,,18000,2,9370,25000,13.07,4,9370,25000,4.01,4,9370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,Overweight,MSFH-2016715-627,ROM1-201645-348,01/17/2017 04:30:29 PM,07/15/2016 04:56:18 PM,02/02/2017 12:00:00 AM,04/30/2017 12:00:00 AM,Correction,,MSFH-2016715-627,,,ROMANO PAVING & CONTRACTING CORP,,Construction,,,,2006,MACK,,,,,78000,78000,Dump Truck,,"Type 2, 3 to 4 axles",7.10,23.06,9.10,3,17.05,,,,,,,,,,,20000,2,9600,29000,12.11,4,7300,29000,4.06,4,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682,Crane,S93X-20171227-1016,Bay-2017124-790,12/04/2017 09:23:58 AM,12/27/2017 03:57:45 PM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2006,TADANO,TR450,NY,3631,540403,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,Overweight,X7BE-2014109-975,Mas1-2014930-1061,09/30/2014 03:04:08 PM,10/09/2014 05:12:56 PM,10/09/2014 12:00:00 AM,09/30/2015 12:00:00 AM,Renewal,,PI6W-20131028-880,,,Maspeth Avenue Operating Corp.,,Cement,,,,1997,Crane Carrier,,,,,85000,79000,Cement Truck,,"Type 2, 3 to 4 axles",8,32.05,12.02,3,17.06,,,,,,,,,,,20000,2,9920,29500,12.10,4,8820,29500,4.08,4,8820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,Crane,I63S-2017330-376,CRA1-201721-124,02/01/2017 01:57:19 PM,03/30/2017 01:00:33 PM,03/30/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,CRANES EXPRESS INC.,,Special Hauling,,,,2015,LIEBHERR,LTM1100-4.2,NY,4715,064015,105600,,,,,9.06,42.03,13.01,4,18.08,,,,,,,,,,,26400,,,26400,5.05,,,26400,7.10,,,26400,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,Overweight,GPQZ-201482-856,mot-2014610-692,06/10/2014 03:06:40 PM,08/02/2014 02:46:02 PM,08/02/2014 12:00:00 AM,06/30/2015 12:00:00 AM,Renewal,,jmgv-201388-653,06/30/2014 12:00:00 AM,79000,mottco contracting Corp.,,Construction,,,,1987,mack,,,,,82000,82000,Dump Truck,,"Type 2, 3 to 4 axles",8,24.10,10.04,3,17.10,,,,,,,,,,,20000,2,20000,29500,13.02,4,36000,29500,4.08,4,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,Crane,S93X-20171227-1027,Bay-2017124-801,12/04/2017 09:36:19 AM,12/27/2017 04:14:00 PM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2011,TADANO,TR450,NY,4413,540650,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,Crane,W3SX-2016516-389,Atl-2015127-1343,12/07/2015 04:08:36 PM,05/16/2016 05:04:30 PM,05/16/2016 12:00:00 AM,12/31/2016 12:00:00 AM,,,,,,Atlantic Crane(Lessee) TKO Crane (Lessor),,Special Hauling,,,,2006,LIEBHERR,LTC1055,NY,3709,06270,69880,,,,,8.04,27.09,10.10,3,13.03,,,,,,,,,,,23293,,,23294,8.04,,,23293,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6671,Crane,S93X-20171227-1005,Bay-2017124-779,12/04/2017 09:11:28 AM,12/27/2017 03:29:35 PM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2003,TADANO,TR450,NY,3390,540354,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,Crane,DF1E-201733-308,DEC-2016122-1009,12/02/2016 03:42:23 PM,03/03/2017 01:00:31 PM,03/03/2017 12:00:00 AM,06/30/2017 12:00:00 AM,,,,,,DECORAMA BUILDING & PLUMBING SUPPLY INC.,,Special Hauling,,,,2006,STERLING,24562 SERIES,NY,0000,940225,65500,,,,,8.06,39.04,12.10,4,30.09,,,,,,,,,,,20000,,,20000,20.04,,,20000,4.08,,,5500,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,Crane,W946-2015410-296,Bay-20141210-1320,12/10/2014 12:45:20 PM,04/10/2015 12:56:24 PM,04/10/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2005,TADANO,TR300XL,NY,3606,560761,59633,,,,,8.10,36.11,11.09,2,24.03,,,,,,,,,,,29840,,,29793,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,Crane,W946-2015410-310,Bay-20141211-1343,12/11/2014 12:46:41 PM,04/10/2015 01:06:55 PM,04/10/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2005,TADANO,TR450,NY,3611,540393,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6627,Crane,S93X-20171227-965,Bay-20171129-735,11/29/2017 10:02:06 AM,12/27/2017 10:46:30 AM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2005,TADANO,TR300XL-4,NY,3605,560768,59633,,,,,8.10,36.11,11.09,2,24.03,,,,,,,,,,,29840,,,29793,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442,Overweight,B2GR-20151122-1077,con-2015112-1191,11/02/2015 01:13:56 PM,11/22/2015 06:37:34 PM,11/22/2015 12:00:00 AM,10/31/2016 12:00:00 AM,Renewal,,EVWI-2014111-1087,,,consolidated edison co. inc.,,Other,,,,2012,freightliner,,,,,64000,64000,Other Single,utility,"Type 2, 3 to 4 axles",8,34,12,3,18.01,,,,,,,,,,,18000,2,9000,23000,13.03,4,5750,23000,4.10,4,5750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,Crane,K4CU-20171116-925,con1-20171012-659,10/12/2017 11:33:41 AM,11/16/2017 04:15:11 PM,11/16/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,con ed,,Special Hauling,,,,2013,FREIGHTLINER,M2112,NY,0000,100174206,79000,,,,,7,37.05,12,4,26.11,,,,,,,,,,,18000,,,20000,17.10,,,20500,4.05,,,20500,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,Crane,W946-2015410-297,Bay-20141210-1321,12/10/2014 12:46:12 PM,04/10/2015 12:56:48 PM,04/10/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2005,TADANO,TR300XL-4,NY,3605,560768,59633,,,,,8.10,36.11,11.09,2,24.03,,,,,,,,,,,29840,,,29793,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,Crane,WZ8O-2017124-186,Bay-20161130-967,11/30/2016 12:51:54 PM,01/24/2017 12:51:25 PM,01/24/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2001,TADANO,TR450,NY,3142,540311,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,Crane,D3UQ-2015323-173,con1-2014125-1267,12/05/2014 03:24:11 PM,03/23/2015 01:32:18 PM,03/23/2015 12:00:00 AM,10/31/2015 12:00:00 AM,,,,,,con ed,,Special Hauling,,,,2007,liebh,telescopic mobile,NY,3962,061962,94800,,,,,9.09,41.06,13,4,18.08,,,,,,,,,,,23600,,,24000,5.05,,,23600,7.10,,,23600,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6809,Crane,TOYI-2018117-67,HAL1-201813-19,01/03/2018 08:49:55 AM,01/17/2018 04:45:06 PM,01/18/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,HALMAR INTERNATIONAL LLC,,Special Hauling,,,,2015,Tadano,GR500XL-2,NY,4847,541108,69995,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,33095,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,Crane,O6YZ-2015810-692,ABL-201585-806,08/05/2015 12:49:14 PM,08/10/2015 04:00:42 PM,08/10/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,"ABLE RIGGING CONTRACTORS, INC.",,Special Hauling,,,,2000,PETERBUILT,NATIONAL CRANE 18142,NY,2978,32331,62000,,,,,8.06,37.10,13.05,4,24.11,,,,,,,,,,,15500,,,15500,18.10,,,15500,3.04,,,15500,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5535,Crane,P73O-20161116-811,con1-20161025-807,10/25/2016 04:54:19 PM,11/16/2016 03:54:32 PM,11/16/2016 12:00:00 AM,12/31/2016 12:00:00 AM,,,,,,con ed,,Special Hauling,,,,2013,FREIGHTLINER,M2112,NY,0000,100174206,79000,,,,,7,37.05,12,4,26.11,,,,,,,,,,,18000,,,20000,17.10,,,20500,4.05,,,20500,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,Overweight,K5Y6-201798-669,Mas1-2017726-417,07/26/2017 09:32:03 AM,09/08/2017 05:37:32 PM,09/08/2017 12:00:00 AM,07/31/2018 12:00:00 AM,Renewal,,RLUY-2016104-743,,,Maspeth Avenue Operating Corp.,,Cement,,,,1999,Crane Carrier,,,,,85000,49500,Cement Truck,,"Type 2, 3 to 4 axles",8,30.05,12.02,3,13,,,,,,,,,,,20000,2,9920,29500,12.10,4,8820,29500,0.02,4,8820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614,Crane,MA7R-201619-71,Bay-20151214-1363,12/14/2015 09:52:20 AM,01/09/2016 02:55:32 PM,01/09/2016 12:00:00 AM,12/31/2016 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2003,TADANO,TR450,NY,3133,540322,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,Crane,S93X-20171227-1019,Bay-2017124-793,12/04/2017 09:26:47 AM,12/27/2017 04:07:00 PM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2007,TADANO,TR450,NY,3747,540442,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,Crane,MFPI-2017123-167,Bay-20161130-947,11/30/2016 12:24:58 PM,01/23/2017 12:03:43 PM,01/23/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2011,Liebherr,LTM1100,NY,4737,064221,105600,,,,,9,44.04,13.01,4,18.08,,,,,,,,,,,26400,,,26400,5.05,,,26400,7.10,,,26400,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,Crane,I3JF-2016126-172,Bay-20151214-1437,12/14/2015 03:24:47 PM,01/26/2016 03:57:50 PM,01/26/2016 12:00:00 AM,12/31/2016 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2015,Tadano,GR-500XL,NY,4745,541309,69840,,,,,9.10,42.10,12.03,2,12.06,,,,,,,,,,,39590,,,30250,12.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719,Crane,AWL9-2017126-208,Bay-20161130-991,11/30/2016 01:17:02 PM,01/26/2017 12:22:53 PM,01/26/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2011,TADANO,TR450,NY,4413,540650,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,Crane,WZ8O-2017124-190,Bay-20161130-971,11/30/2016 12:56:46 PM,01/24/2017 12:57:04 PM,01/24/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2003,TADANO,TR450,NY,3390,540354,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,Overweight,T65Q-2015530-479,Val1-201554-501,05/04/2015 03:35:40 PM,05/30/2015 02:17:12 PM,05/30/2015 12:00:00 AM,04/30/2016 12:00:00 AM,Renewal,,X5TA-201478-809,04/30/2015 12:00:00 AM,79000,Vales Construction Corp.,,Construction,,,,1989,MACK,,,,,82000,82000,Dump Truck,,"Type 2, 3 to 4 axles",7.10,24.06,10.10,3,18.02,,,,,,,,,,,20000,2,10200,29500,13.08,4,8850,29500,4.06,4,8850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,Crane,E231-2016520-415,New1-201654-440,05/04/2016 12:20:11 PM,05/20/2016 05:25:57 PM,05/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,,,,,,New York Crane & Equipment,,Special Hauling,,,,2008,TEREX,AC-140,NY,4800,00200,109300,,,,,9.10,46.06,13.02,5,26.10,,,,,,,,,,,21860,,,21860,8,,,21860,5.05,,,21860,8,,,21860,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,Crane,W946-2015410-283,Bay-2014125-1259,12/05/2014 10:15:03 AM,04/10/2015 12:48:25 PM,04/10/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2003,DEMAG,AC40,NY,3359,70503,70000,,,,,8.04,23.03,10.05,3,13.10,,,,,,,,,,,20000,,,25000,8.11,,,25000,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,Crane,D3UQ-2015323-171,con1-2014125-1265,12/05/2014 03:17:34 PM,03/23/2015 01:28:08 PM,03/23/2015 12:00:00 AM,10/31/2015 12:00:00 AM,,,,,,con ed,,Special Hauling,,,,2005,demag,ac40 city,NY,3689,70605,70000,,,,,9.06,29,11.09,3,13.10,,,,,,,,,,,20000,,,25000,8.11,,,25000,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,Crane,W946-2015410-295,Bay-20141210-1319,12/10/2014 12:44:30 PM,04/10/2015 12:55:54 PM,04/10/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2011,TADANO,TR450,NY,4414,540651,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,Crane,S8W5-2015421-378,New2-2015414-420,04/14/2015 10:27:31 PM,04/21/2015 12:14:31 PM,04/21/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,New York Boom Service Corporation,,Special Hauling,,,,2007,Western Star,N/A,NY,N/A,Fassi 1500AXP28L516,79500,,,,,8,37,12.05,4,25.04,,,,,,,,,,,17888,,,17888,6,,,21862,14.10,,,21862,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,Crane,W946-2015410-294,Bay-20141210-1318,12/10/2014 12:43:31 PM,04/10/2015 12:55:00 PM,04/10/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2011,TADANO,TR450,NY,4413,540650,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,Crane,O94I-2015413-335,Bay-2014122-1248,12/02/2014 10:38:45 AM,04/13/2015 08:53:58 AM,04/13/2015 12:00:00 AM,12/31/2015 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2006,LIEBHERR,LTM1090,NY,3674,61839,105600,,,,,9.09,41.06,13,4,18.08,,,,,,,,,,,26400,,,26400,5.05,,,26400,7.10,,,26400,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,Overweight,TILC-2015224-24,St-20141212-1360,12/12/2014 02:35:36 PM,02/24/2015 04:24:09 PM,02/24/2015 12:00:00 AM,12/31/2015 12:00:00 AM,Renewal,,j5H6-2014211-128,12/31/2014 12:00:00 AM,58000,Catholic Cemeteries,,Other,,,,2001,Freightliner,,,,,58000,58000,Other Single,,"Type 2, 3 to 4 axles",8,33.06,11.10,3,20.04,,,,,,,,,,,14000,2,7390,22000,15.08,4,6000,22000,4.08,4,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,Crane,Z9L7-2016321-283,Mas-201623-167,02/03/2016 07:46:09 AM,03/21/2016 05:06:17 PM,03/21/2016 12:00:00 AM,12/31/2016 12:00:00 AM,,,,,,Masonry Services Inc.,,Special Hauling,,,,2007,Liebherr,LTM 1070-4.1,NY,3917,059455,91360,,,,,8.10,41.01,13,4,17.07,,,,,,,,,,,22840,,,22840,5.05,,,22840,6.09,,,22840,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,Crane,S93X-20171227-983,Bay-20171129-756,11/29/2017 12:23:56 PM,12/27/2017 11:06:27 AM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2008,DEMAG,AC55,NY,4005,15087,79366,,,,,8.10,25.05,11,3,13.10,,,,,,,,,,,26500,,,26500,8.05,,,26366,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660,Crane,S93X-20171227-994,Bay-20171129-768,11/29/2017 01:41:02 PM,12/27/2017 03:20:52 PM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2003,DEMAG,AC40,NY,3416,70534,69974,,,,,8.04,23.03,10.05,3,13.10,,,,,,,,,,,19974,,,25000,8.11,,,25000,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,Crane,ODT6-2017516-490,Mas-2017515-338,05/15/2017 03:32:19 PM,05/16/2017 09:19:37 AM,05/16/2017 12:00:00 AM,12/31/2017 12:00:00 AM,,,,,,Masonry Services Inc.,,Special Hauling,,,,2007,Liebherr,LTM 1070-4.1,NY,3917,059455,91360,,,,,8.10,41.01,13,4,17.07,,,,,,,,,,,22840,,,22840,5.05,,,22840,6.09,,,22840,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,Crane,S93X-20171227-1014,Bay-2017124-788,12/04/2017 09:22:09 AM,12/27/2017 03:56:39 PM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2005,TADANO,TR450,NY,3593,540390,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,Crane,S93X-20171227-1009,Bay-2017124-783,12/04/2017 09:15:09 AM,12/27/2017 03:50:03 PM,01/01/2018 12:00:00 AM,12/31/2018 12:00:00 AM,,,,,,Bay Crane Service Inc,,Special Hauling,,,,2005,TADANO,TR450,NY,3518,540371,69100,,,,,9.10,41.02,12.03,2,12.05,,,,,,,,,,,36900,,,32200,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
