id,Year,Employer_Name,Employer_Email,Employer_Phone,Employer_Address,Employer_City,Employer_State,Employer_Zip,Employer_Country,compensation,expenditures,agg_contrib,ballot_prop,entertain,vendor,expert_retain,inform_material,lobbying_comm,ie_in_support,itemized_exp,other_l3_exp,political,corr_compensation,corr_expend,total_exp,l3_nid,employer_nid
16715-2017,2017,NW NATURAL GAS,kathryn.williams@NWNATURAL.COM,(503) 803-5234,250 SW Taylor,PORTLAND,OR,97201,US,26746.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,26746.00,41438,16715
16715-2018,2018,NW NATURAL GAS,kathryn.williams@NWNATURAL.COM,(503) 803-5234,250 SW Taylor,PORTLAND,OR,97201,US,60000.00,1000.00,23000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23000.00,0.00,0.00,107000.00,51948,16715
17061-2019,2019,WA BANKERS ASSN,Glen@WaBankers.com,(206) 344-3485,1601 5TH AVE STE 2150,SEATTLE,WA,98101,US,180000.00,2137.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182137.75,64867,17061
17317-2019,2019,WRIGHT RUNSTAD ASSOC LIMITED PARTNERSHIP,LROSS@WRIGHTRUNSTAD.COM,(206) 447-9000,1201 THIRD AVE STE 2700,SEATTLE,WA,98101,US,36000.00,387.23,37500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37500.00,30000.00,481.66,75481.66,63189,17317
16102-2019,2019,AMERICAN EXPRESS TRAVEL RELATED SERVICES,JOSEPH.S.TESTA@AEXP.COM,2024340155,801 PENNSYLVANIA AVE NW,WASHINGTON,DC,20004,US,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,64872,16102
32194-2019,2019,"CA, Inc.",john.emling@stateandfed.com,202-650-7945,"607 14th Street, NW",Washington,DC,20004,US,48000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48000.00,64597,32194
16833-2019,2019,PURDUE PHARMA,matthew.odonnell@stateandfed.com,203-588-7129,ONE STAMFORD FORUM,STAMFORD,CT,069013431,US,48000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48000.00,64614,16833
16260-2019,2019,CHILDRENS HOME SOCIETY OF WA,MARLENA.TORRES@CHS-WA.ORG,,12360 LAKE CITY WAY NE,SEATTLE,WA,98125,US,15400.21,360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15760.21,64880,16260
16979-2019,2019,TESLA,Tkurowski@tesla.com,303-660-0235,5820 E 1st Ave,Denver,CO,80220,US,45000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45000.00,64668,16979
16193-2019,2019,BIOTECHNOLOGY INNOVATION ORGANIZATION,PPLUES@BIO.ORG,(202) 962-9514,1201 MARYLAND AVE SW STE 900,WASHINGTON,DC,20024,US,60000.00,389.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60389.36,64595,16193
16443-2019,2019,Washington Filmworks,julie@washingtonfilmworks.org,2062640667,1411 4th Avenue - Ste 1000,Seattle,WA,98101,US,5250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5250.00,64848,16443
16167-2019,2019,ASSN OF WA BUSINESS,DAVED@AWB.ORG,(360) 943-1600,PO BOX 658,OLYMPIA,WA,985070658,US,516142.19,114.20,0.00,0.00,321136.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,837392.60,64884,16167
16668-2019,2019,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION,COMPLIANCE@APCI.ORG,847-297-7800,8700 West Bryn Mawr Avenue,Chicago,IL,60631,US,99999.96,58999.10,0.00,0.00,0.00,0.00,0.00,0.00,43325.94,0.00,0.00,0.00,0.00,0.00,0.00,202325.00,64016,16668
16770-2019,2019,PEMCO Insurance,JASON.STEARNS@PEMCO.COM,(206) 628-5820,1300 Dexter Ave N,Seattle,WA,98109-3571,US,92000.00,125301.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217301.36,63591,16770
17119-2019,2019,Food Northwest,craig@foodnw.org,503-371-3123,8338 NE Alderwood St,Portland,OR,97220,US,66000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,96000.00,63651,17119
26557-2020,2020,WA Hospitality Assn,zooiea@wahospitality.org,360-956-7279,510 Plum St Ste 200,Olympia,WA,98501,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,26557
26557-2017,2017,WA Hospitality Assn,zooiea@wahospitality.org,360-956-7279,510 Plum St Ste 200,Olympia,WA,98501,US,292113.00,14421.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262615.00,26085.20,26085.20,41589,26557
26557-2018,2018,WA Hospitality Assn,zooiea@wahospitality.org,360-956-7279,510 Plum St Ste 200,Olympia,WA,98501,US,241477.38,28219.48,0.00,0.00,0.00,830.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288012.99,17001.73,17832.24,50954,26557
17316-2019,2019,WORKING WA,ZHI@WORKINGWA.ORG,2069059016,116 Warren Ave N Suite A,SEATTLE,WA,98109,US,4551.14,21923.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26474.51,64881,17316
50487-2019,2019,Fair Work Center,zhi@fairworkcenter.org,2069059016,116 Warren Ave N,Seattle,WA,98109,US,2172.92,67.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2240.29,64882,50487
16931-2019,2019,7-ELEVEN INC,KWORKS8866@AOL.COM,3038614482,700 WASHINGTON #310,DENVER,CO,80203,US,40000.00,126.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40126.80,64742,16931
16931-2018,2018,7-ELEVEN INC,KWORKS8866@AOL.COM,3038614482,700 WASHINGTON #310,DENVER,CO,80203,US,40000.00,86.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40086.21,64739,16931
47025-2019,2019,City of Sammamish,msugg@sammamish.us,,801 228th Ave. SE,Sammamish,WA,98075,US,48000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48000.00,64957,47025
16139-2018,2018,BP AMERICA INC,thomas.wolf@BP.com,(360) 483-7438,4519 GRANDVIEW ROAD,BLAINE,WA,98230,US,97800.00,10519.68,0.00,13148516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13256835.68,49853,16139
32005-2020,2020,Wheelchair Accessible Taxi Association of Washington,cindilaws@msn.com,206-790-4232,PO Box 88651,Tukwila,WA,98138,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,32005
32005-2019,2019,Wheelchair Accessible Taxi Association of Washington,cindilaws@msn.com,206-790-4232,PO Box 88651,Tukwila,WA,98138,US,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,64281,32005
17059-2019,2019,WA ASSN OF REALTORS,nathan.gorton@warealtor.org,(360) 943-3100,PO BOX 719,OLYMPIA,WA,985070719,US,391700.00,962295.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1353995.52,64534,17059
53986-2019,2019,Washinton State Coin & Bullion Association ,Dan@Pinnacle-Rarities.com,360-786-5721,1800 Cooper Point Road SW 18A,Olympia,WA,98502,US,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2500.00,64620,53986
37392-2019,2019,ChargePoint Inc,anne.smart@stateandfed.com,408-841-4522,254 E Hacienda Ave.,Campbell,CA,95008,US,15000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15000.00,64600,37392
47006-2019,2019,Downtown Emergency Service Center,dmalone@desc.org,2064641570,515 3RD AVE,SEATTLE,WA,98104,US,12000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,64861,47006
46966-2018,2018,Lakepointe Covington Inc.,kross@oakpointe.com,4258982100,"3025 112th Ave NE, Suite 100",bellevue,WA,98004,US,12500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12500.00,51832,46966
46966-2020,2020,Lakepointe Covington Inc.,kross@oakpointe.com,4258982100,"3025 112th Ave NE, Suite 100",bellevue,WA,98004,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,46966
46966-2019,2019,Lakepointe Covington Inc.,kross@oakpointe.com,4258982100,"3025 112th Ave NE, Suite 100",bellevue,WA,98004,US,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,64622,46966
30757-2020,2020,CCD Black Diamond Partners LLC,kross@oakpointe.com ,425-898-2100,3025 112th Ave NE,Bellevue,WA,98033,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,30757
17001-2019,2019,Uber Technologies Inc and Affiliates,daviswhite@uber.com,(415) 842-3500,1455 MARKET ST,SAN FRANCISCO,CA,94103,US,195113.00,697.31,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50000.00,0.00,0.00,235837.31,64828,17001
16539-2019,2019,INTL CODE COUNCIL,SYERKES@ICCSAFE.ORG,(202) 370-1800,500 NEW JERSEY AVE NW 6TH FL,WASHINGTON,DC,20001,US,43789.04,4059.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47849.02,64868,16539
16102-2020,2020,AMERICAN EXPRESS TRAVEL RELATED SERVICES,JOSEPH.S.TESTA@AEXP.COM,2024340155,801 PENNSYLVANIA AVE NW,WASHINGTON,DC,20004,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16102
16102-2018,2018,AMERICAN EXPRESS TRAVEL RELATED SERVICES,JOSEPH.S.TESTA@AEXP.COM,2024340155,801 PENNSYLVANIA AVE NW,WASHINGTON,DC,20004,US,30000.00,137.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30137.95,52686,16102
16208-2020,2020,BRISTOL-MYERS SQUIBB CO,john.marchant@bms.com,608-381-7237,"801 Pennsylvania Ave NW, Suite 325",Washington,DC,20004,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16208
16208-2016,2016,BRISTOL-MYERS SQUIBB CO,john.marchant@bms.com,608-381-7237,"801 Pennsylvania Ave NW, Suite 325",Washington,DC,20004,US,30000.00,13500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43500.00,30598,16208
16208-2019,2019,BRISTOL-MYERS SQUIBB CO,john.marchant@bms.com,608-381-7237,"801 Pennsylvania Ave NW, Suite 325",Washington,DC,20004,US,63069.96,19930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79930.00,64875,16208
16359-2019,2019,CONSUMER TECHNOLOGY ASSN (THROUGH MULTISTATE),CCASTRO@MULTISTATE.COM,(703) 684-1110,515 KING ST STE 300,ALEXANDRIA,VA,22314,US,43998.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44000.00,0.00,43998.68,64818,16359
16199-2019,2019,BOEHRINGER INGELHEIM PHARMACEUTICALS INC,stacie.phan@boehringer-ingelheim.com,(203) 778-7917,900 RIDGEBURY RD,RIDGEFIELD,CT,06877,US,36000.00,847.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36847.86,64877,16199
16743-2019,2019,OTSUKA AMERICA PHARMACEUTICAL INC,DONNA.ERWIN@OTSUKA-US.COM,(512) 556-5686,2440 RESEARCH BLVD,ROCKVILLE,MD,20850,US,48698.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48698.75,64879,16743
16828-2016,2016,PUGET SOUND ENERGY INC,brandon.houskeeper@pse.com,(425) 625-6054,355 110th Ave NE,Bellevue,WA,98004,US,248752.95,319070.77,0.00,0.00,0.00,0.00,60495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628318.72,31952,16828
16184-2017,2017,Battelle,MELANIE.ROBERTS@PNNL.GOV,(206) 528-3362,902 Battelle Blvd,Richland,WA,99354,US,49200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49200.00,41906,16184
16184-2018,2018,Battelle,MELANIE.ROBERTS@PNNL.GOV,(206) 528-3362,902 Battelle Blvd,Richland,WA,99354,US,49200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49200.00,52594,16184
16184-2020,2020,Battelle,MELANIE.ROBERTS@PNNL.GOV,(206) 528-3362,902 Battelle Blvd,Richland,WA,99354,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16184
16184-2019,2019,Battelle,MELANIE.ROBERTS@PNNL.GOV,(206) 528-3362,902 Battelle Blvd,Richland,WA,99354,US,49200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49200.00,65029,16184
16828-2017,2017,PUGET SOUND ENERGY INC,brandon.houskeeper@pse.com,(425) 625-6054,355 110th Ave NE,Bellevue,WA,98004,US,254474.20,212963.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,467438.05,41653,16828
16828-2018,2018,PUGET SOUND ENERGY INC,brandon.houskeeper@pse.com,(425) 625-6054,355 110th Ave NE,Bellevue,WA,98004,US,460323.55,247182.07,0.00,0.00,0.00,0.00,38878.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,746383.62,49978,16828
17185-2019,2019,WA REFUSE & RECYCLING ASSN,brad@wrra.org,(360) 943-8859,4160 6th Ave SE,Lacey,WA,98503,US,89500.00,8244.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97744.32,64608,17185
49558-2020,2020,"Honeywell International, Inc.",romina.khananisho@honeywell.com,602-365-2641,101 Constitution Avenue NW,Washington,DC,20001,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,49558
32007-2020,2020,Evergreen State Taxi Association,cindilaws@msn.com,206-790-4232,In Care Of,Seattle,WA,98178,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,32007
32007-2019,2019,Evergreen State Taxi Association,cindilaws@msn.com,206-790-4232,In Care Of,Seattle,WA,98178,US,4600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4600.00,64277,32007
30757-2019,2019,CCD Black Diamond Partners LLC,kross@oakpointe.com ,425-898-2100,3025 112th Ave NE,Bellevue,WA,98033,US,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,64623,30757
17161-2019,2019,WA OCCUPATIONAL THERAPY ASSN,intouch@wota.org,206-779-3312,"1402 Auburn Way N., #236",Auburn,WA,98002,US,22500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22500.00,64626,17161
16101-2019,2019,"US Ecology Washington, Inc.",sherynn.madich@usecology.com,2083191644,101 S. Capitol Blvd,Boise,ID,83702,US,48000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48000.00,64636,16101
16213-2019,2019,WA ST BUDGET & POLICY CENTER,kerrilynv@BUDGETANDPOLICY.ORG,(206) 262-0973,1402 3RD AVE STE 1215,SEATTLE,WA,98101,US,20571.65,4828.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25399.92,64641,16213
16115-2019,2019,AMERICAN MASSAGE THERAPY ASSN- WA CHAPTER,OFFICE@AMTA-WA.ORG,(425) 823-1347,2442 NW MARKET ST PMB #92,SEATTLE,WA,98107,US,46551.00,8251.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43002.00,64648,16115
17200-2019,2019,Washington Trails Association,aimler@wta.org,2069658558,Washington Trails Association,Seattle,WA,98104,US,36243.00,560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36803.00,64643,17200
16344-2019,2019,COMCAST CABLE COMMUNICATIONS,jmannion@skadden.com,(425) 741-5750,15815 25TH AVE W,LYNNWOOD,WA,98087,US,181350.92,97335.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273774.38,64603,16344
26561-2019,2019,Celgene Corporation,jmannion@skadden.com,202-371-7559,86 Morris Ave,Summit,NJ,07901,US,60000.00,8040.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9000.00,0.00,0.00,77040.67,64590,26561
58277-2019,2019,Washington State Jail Association,wsja19@gmail.com,253-973-8740,PO Box 465,Burley,WA,98322,US,15000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15000.00,64653,58277
16336-2019,2019,COLUMBIA BASIN RAILROAD(CBR)/CENTRAL WA RAILROAD (CWR),BRIGTEMPLE@CBRR.COM,(509) 453-9166,111 UNIVERSITY PKWY STE 200,YAKIMA,WA,98901-1471,US,24000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,0.00,0.00,26000.00,64651,16336
16696-2020,2020,NORTHWEST AGRICULTURE BUSINESS CENTER,DAVID@AGBIZCENTER.ORG,(360) 336-3727,419 S 1ST ST STE 207,MOUNT VERNON,WA,98273,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16696
16696-2016,2016,NORTHWEST AGRICULTURE BUSINESS CENTER,DAVID@AGBIZCENTER.ORG,(360) 336-3727,419 S 1ST ST STE 207,MOUNT VERNON,WA,98273,US,5000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,30798,16696
16696-2017,2017,NORTHWEST AGRICULTURE BUSINESS CENTER,DAVID@AGBIZCENTER.ORG,(360) 336-3727,419 S 1ST ST STE 207,MOUNT VERNON,WA,98273,US,9000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9000.00,41865,16696
16696-2018,2018,NORTHWEST AGRICULTURE BUSINESS CENTER,DAVID@AGBIZCENTER.ORG,(360) 336-3727,419 S 1ST ST STE 207,MOUNT VERNON,WA,98273,US,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2750.00,52054,16696
16696-2019,2019,NORTHWEST AGRICULTURE BUSINESS CENTER,DAVID@AGBIZCENTER.ORG,(360) 336-3727,419 S 1ST ST STE 207,MOUNT VERNON,WA,98273,US,5750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5750.00,64659,16696
16085-2019,2019,ALLSTATE INSURANCE CO,JON.HEDEGARD@ALLSTATE.COM,(425) 489-5511,18911 NORTH CREEK PARKWAY,BOTHELL,WA,98001,US,54000.00,18001.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72001.95,64657,16085
17305-2019,2019,WEYERHAEUSER CO,Laura.Dack@WEYERHAEUSER.COM,(206) 539-4246,202 Occidental Ave. S.,Seattle,WA,98104,US,133440.23,107672.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241112.93,64215,17305
16979-2020,2020,TESLA,Tkurowski@tesla.com,303-660-0235,5820 E 1st Ave,Denver,CO,80220,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16979
16828-2020,2020,PUGET SOUND ENERGY INC,brandon.houskeeper@pse.com,(425) 625-6054,355 110th Ave NE,Bellevue,WA,98004,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16828
49558-2019,2019,"Honeywell International, Inc.",romina.khananisho@honeywell.com,602-365-2641,101 Constitution Avenue NW,Washington,DC,20001,US,64684.00,1287.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65971.63,64609,49558
62202-2019,2019,National Football League c/o MultiState Associates Inc.,bfisch@multistate.us,7036841110,515 King Street,Alexandria,VA,22314,US,7000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,64953,62202
16727-2019,2019,NUCOR STEEL SEATTLE INC,WALTER.REESE@NUCOR.COM,(206) 933-2203,2424 SW ANDOVER ST,SEATTLE,WA,981061100,US,58323.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58233.00,64958,16727
16515-2018,2018,HUNTERS HERITAGE COUNCIL,huntersheritagecouncil@gmail.com,(425) 221-3986,PO Box 126,Republic,WA,99166-0126,US,4500.00,540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5040.00,51361,16515
16074-2019,2019,American Family Life Assurance Company (AFLAC),JMANNION@SKADDEN.COM,(706) 596-5963,1932 WYNNTON RD,COLUMBUS,GA,319990001,US,12000.00,63.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12063.48,64145,16074
54805-2019,2019,Blackstone Real Estate Services LLC,jmannion@skadden.com,2023717559,345 Park Ave,New York,NY,10154,US,25000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25000.00,64146,54805
16882-2020,2020,SCHOOL NURSES ORGANIZATION OF WA,associationessentials@TEAMTRI.COM,5416018189,PO BOX 912,JACKSONVILLE,OR,97530,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16882
16882-2019,2019,SCHOOL NURSES ORGANIZATION OF WA,associationessentials@TEAMTRI.COM,5416018189,PO BOX 912,JACKSONVILLE,OR,97530,US,6000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6500.00,0.00,6000.00,64965,16882
52068-2019,2019,Public Defender Association,marie.mcnabb@defender.org,(206) 392 0050,110 Prefontaine Place S,Seattle,WA,98104,US,24214.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24214.59,64783,52068
16355-2020,2020,COMP TIA,apowell@comptia.org,916-443-9088,"1215 K STREET, 17TH FLOOR",SACRAMENTO,CA,95814,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16355
16355-2016,2016,COMP TIA,apowell@comptia.org,916-443-9088,"1215 K STREET, 17TH FLOOR",SACRAMENTO,CA,95814,US,36000.00,771.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36771.97,29719,16355
16355-2017,2017,COMP TIA,apowell@comptia.org,916-443-9088,"1215 K STREET, 17TH FLOOR",SACRAMENTO,CA,95814,US,36000.00,334.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36334.08,41287,16355
16355-2018,2018,COMP TIA,apowell@comptia.org,916-443-9088,"1215 K STREET, 17TH FLOOR",SACRAMENTO,CA,95814,US,37800.00,515.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38315.34,51375,16355
17227-2017,2017,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,JERI@WSCADV.ORG,(360) 586-1022,711 CAPITOL WAY S #207,OLYMPIA,WA,985011207,US,50503.24,4406.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54909.31,40509,17227
17227-2018,2018,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,JERI@WSCADV.ORG,(360) 586-1022,711 CAPITOL WAY S #207,OLYMPIA,WA,985011207,US,51213.08,5055.21,0.00,0.00,71.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4983.81,1022.00,1093.40,51724,17227
17227-2019,2019,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,JERI@WSCADV.ORG,(360) 586-1022,711 CAPITOL WAY S #207,OLYMPIA,WA,985011207,US,53430.37,989.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54419.97,62459,17227
17227-2016,2016,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,JERI@WSCADV.ORG,(360) 586-1022,711 CAPITOL WAY S #207,OLYMPIA,WA,985011207,US,44276.42,10429.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49116.84,2779.47,2779.47,29824,17227
17216-2019,2019,WA ST AUTO DEALERS ASSN INC,VFABRE@WSADA.ORG,(206) 722-5887,621 SW GRADY WAY,RENTON,WA,98057,US,119292.24,3544.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122836.88,64969,17216
25645-2019,2019,Burke Museum Association,hallys@uw.edu,206-543-8465,Box 353010,Seattle,WA,98195,US,16000.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16000.02,64974,25645
