Lobbyist Firm/Sole Proprietor,Activity Date,Client,Person Lobbied,Person Lobbied Title,Lobbyist,Contact Nature,Subject Matter
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, DAVID ORR, CLERK,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, DEBRA SHORE, MWRD COMMISSIONER,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, FRED FOREMAN, JUDGE - CIRCUIT COURT OF COOK COUNTY,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, JEFFREY LEWELLING, COOK COUNTY PERFORMANCE OFFICER,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, JESUS GARCIA," COOK COUNTY COMMISSIONER, 7TH DISTRICT",LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, JOSEPH BERRIOS, ASSESSOR,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, M. HILL HAMMOCK, COOK COUNTY HEALTH AND HOSPITALS SYSTEM BOARD CHAIRMAN,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, PATRICIA O'BRIEN SHEAHAN, JUDGE - CIRCUIT COURT OF COOK COUNTY,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, THOMAS  JACONETTY, ASSESSMEN,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, TIMOTHY O. SCHNEIDER," COOK COUNTY COMMISSIONER, 15TH DISTRICT",LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,06/26/2017,THE CIVIC FEDERATION, TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,LAURENCE MSALL ,Event,2017 ANNUAL CIVIC AWARDS LUNCHEON HONORING ILENE GORDON AND PNC
THE CIVIC FEDERATION,12/07/2017,THE CIVIC FEDERATION, JOHN  KELLER, PRESIDENT'S OFFICE,LAURENCE MSALL ,Event,"26TH ANNUAL MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING ARNOLD RANDALL, GENERAL SUPERINTENDENT, FOREST PRESERVE DISTRICT OF COOK COUNTY"
THE CIVIC FEDERATION,12/07/2017,THE CIVIC FEDERATION, JOHN DALEY," COOK COUNTY COMMISSIONER, 11TH DISTRICT",LAURENCE MSALL ,Event,"26TH ANNUAL MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING ARNOLD RANDALL, GENERAL SUPERINTENDENT, FOREST PRESERVE DISTRICT OF COOK COUNTY"
THE CIVIC FEDERATION,12/07/2017,THE CIVIC FEDERATION, TIMOTHY O. SCHNEIDER," COOK COUNTY COMMISSIONER, 15TH DISTRICT",LAURENCE MSALL ,Event,"26TH ANNUAL MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING ARNOLD RANDALL, GENERAL SUPERINTENDENT, FOREST PRESERVE DISTRICT OF COOK COUNTY"
THE CIVIC FEDERATION,06/19/2018,THE CIVIC FEDERATION, ARNOLD  RANDALL, GENERAL SUPERINTENDENT- FPDCC,LAURENCE MSALL ,Event,2018 ANNUAL CIVIC AWARDS LUNCHEON HONORING NORM BOBINS AND ITW.
THE CIVIC FEDERATION,06/19/2018,THE CIVIC FEDERATION, DENNIS DEER," COUNTY BOARD COMMISSIONER, 2ND DISTRICT",LAURENCE MSALL ,Event,2018 ANNUAL CIVIC AWARDS LUNCHEON HONORING NORM BOBINS AND ITW.
THE CIVIC FEDERATION,06/19/2018,THE CIVIC FEDERATION, M. HILL HAMMOCK, COOK COUNTY HEALTH AND HOSPITALS SYSTEM BOARD CHAIRMAN,LAURENCE MSALL ,Event,2018 ANNUAL CIVIC AWARDS LUNCHEON HONORING NORM BOBINS AND ITW.
THE CIVIC FEDERATION,06/19/2018,THE CIVIC FEDERATION, TIMOTHY O. SCHNEIDER," COOK COUNTY COMMISSIONER, 15TH DISTRICT",LAURENCE MSALL ,Event,2018 ANNUAL CIVIC AWARDS LUNCHEON HONORING NORM BOBINS AND ITW.
THE CIVIC FEDERATION,06/19/2018,THE CIVIC FEDERATION, ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",LAURENCE MSALL ,Event,2018 ANNUAL CIVIC AWARDS LUNCHEON HONORING NORM BOBINS AND ITW.
THE CIVIC FEDERATION,12/13/2018,THE CIVIC FEDERATION, CARRIE AUSTIN, CHICAGO ALDERMAN,LAURENCE MSALL ,Event,"27TH ANNUAL MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING JAMIE RHEE, COMMISSIONER, CHICAGO DEPARTMENT OF AVIATION"
THE CIVIC FEDERATION,12/13/2018,THE CIVIC FEDERATION, DEBRA SHORE, MWRD COMMISSIONER,LAURENCE MSALL ,Event,"27TH ANNUAL MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING JAMIE RHEE, COMMISSIONER, CHICAGO DEPARTMENT OF AVIATION"
THE CIVIC FEDERATION,12/13/2018,THE CIVIC FEDERATION, TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,LAURENCE MSALL ,Event,"27TH ANNUAL MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING JAMIE RHEE, COMMISSIONER, CHICAGO DEPARTMENT OF AVIATION"
THE CIVIC FEDERATION,03/21/2019,THE CIVIC FEDERATION, JOSINA MORITA, MWRD COMMISSIONER,LAURENCE MSALL ,Event,2019 ANNUAL CIVIC AWARDS LUNCHEON HONORING SAM SCOTT AND GCM GROSVENOR
THE CIVIC FEDERATION,03/21/2019,THE CIVIC FEDERATION, ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",LAURENCE MSALL ,Event,2019 ANNUAL CIVIC AWARDS LUNCHEON HONORING SAM SCOTT AND GCM GROSVENOR
THE CIVIC FEDERATION,06/21/2019,THE CIVIC FEDERATION, ARNOLD  RANDALL, GENERAL SUPERINTENDENT- FPDCC,LAURENCE MSALL ,Event,2019 ANNUAL CIVIC AWARDS LUNCHEON HONORING SAM SCOTT AND GCM GROSVENOR
THE CIVIC FEDERATION,06/21/2019,THE CIVIC FEDERATION, BRIDGET DEGNEN, COOK COUNTY COMMISSIONER,LAURENCE MSALL ,Event,2019 ANNUAL CIVIC AWARDS LUNCHEON HONORING SAM SCOTT AND GCM GROSVENOR
THE CIVIC FEDERATION,06/21/2019,THE CIVIC FEDERATION, KAREN TAMLEY," COMMISSIONER, MAYOR'S OFFICE FOR PEOPLE WITH DISABILITIES",LAURENCE MSALL ,Event,2019 ANNUAL CIVIC AWARDS LUNCHEON HONORING SAM SCOTT AND GCM GROSVENOR
THE CIVIC FEDERATION,06/21/2019,THE CIVIC FEDERATION, MICHAEL  CABONARGI, BOARD OF REVIEW- COMMISSIONER,LAURENCE MSALL ,Event,2019 ANNUAL CIVIC AWARDS LUNCHEON HONORING SAM SCOTT AND GCM GROSVENOR
THE CIVIC FEDERATION,06/21/2019,THE CIVIC FEDERATION, TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,LAURENCE MSALL ,Event,2019 ANNUAL CIVIC AWARDS LUNCHEON HONORING SAM SCOTT AND GCM GROSVENOR
THE CIVIC FEDERATION,12/05/2019,THE CIVIC FEDERATION, ARNOLD  RANDALL, GENERAL SUPERINTENDENT- FPDCC,LAURENCE MSALL ,Event,2019 MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING CTA PRESIDENT DORVAL CARTER
THE CIVIC FEDERATION,12/05/2019,THE CIVIC FEDERATION, JOHN YONAN," SUPERINTENDENT, DEPARTMENT OF TRANSPORTATION",LAURENCE MSALL ,Event,2019 MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING CTA PRESIDENT DORVAL CARTER
THE CIVIC FEDERATION,12/05/2019,THE CIVIC FEDERATION, TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,LAURENCE MSALL ,Event,SPECIAL EVENT - 2019 MOTOROLA SOLUTIONS FOUNDATION EXCELLENCE IN PUBLIC SERVICE AWARD BREAKFAST HONORING CTA PRESIDENT DORVAL CARTER
THE HAYMARKET GROUP,06/02/2017,TAWANI ENTERPRISE, LARRY SUFFREDIN," COOK COUNTY COMMISSIONER, 13TH DISTRICT",THOMAS COFFEY P,Meeting,PROPERTY
THE HAYMARKET GROUP,07/17/2017,TAWANI ENTERPRISE, LARRY SUFFREDIN," COOK COUNTY COMMISSIONER, 13TH DISTRICT",THOMAS COFFEY P,Phone Call,PROPERTY TAX CLASSIFICATION
THE HAYMARKET GROUP,09/07/2017,TAWANI ENTERPRISE, LARRY SUFFREDIN," COOK COUNTY COMMISSIONER, 13TH DISTRICT",THOMAS COFFEY P,Meeting,PROPERTY TAX CLASSIFICATION
THE HAYMARKET GROUP,09/07/2017,TAWANI ENTERPRISE, MICHAEL  CABONARGI, BOARD OF REVIEW- COMMISSIONER,THOMAS COFFEY P,Meeting,PROPERTY TAX CLASSIFICATION
THOMAS J MURPHY,09/09/2016,CITYBASE LLC, BRIAN HAMER," CHIEF OF STAFF, OF BOARD PRESIDENT",THOMAS MURPHY J,Other,OPTION FOR MOBILE PHONE PAYMENTS TO COOK COUNTY
THOMAS J MURPHY,09/09/2016,MILLERCOORS, BRIAN HAMER," CHIEF OF STAFF, OF BOARD PRESIDENT",THOMAS MURPHY J,Other,BEER TAX
THOMAS J. WALSH,11/02/2015,AT&T, SEAN  MORRISON, COMMISSIONER,THOMAS WALSH J.,Meeting,AMUSEMENT TAX
THOMAS J. WALSH,11/02/2015,AT&T, TIMOTHY O. SCHNEIDER," COOK COUNTY COMMISSIONER, 15TH DISTRICT",THOMAS WALSH J.,Meeting,AMUSEMENT TAX
THOMAS J. WALSH,11/06/2015,AT&T, GREGG GOSLIN," COOK COUNTY COMMISSIONER, 14TH DISTRICT",THOMAS WALSH J.,Phone Call,AMUSEMENT TAX
THOMPSON COBURN LLP,10/06/2016,"LAKESHORE TOWER, LLC", ALLISON DAVIDSON, SPECIAL ASSISTANT FOR LEGAL AFFAIRS DEPARTMENT OF REVENUE,GARY PLOTNICK L.,Meeting,CONFERENCES WITH DEPARTMENT OF REVENUE RE MEETING AND NEXT STEPS
THOMPSON COBURN LLP,10/13/2016,"LAKESHORE TOWER, LLC"," ZARA  ALI, ANISH PATEL, VALYNCIA JONES, GARY MICHALS"," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE, FIELD AUDITOR III, EXECUTIVE ASSISTANT TO THE DIRECTOR, AUDITOR",GARY PLOTNICK L.,Meeting,CONFERENCES WITH DEPARTMENT OF REVENUE RE TAX OBJECTION
THOMPSON COBURN LLP,10/19/2016,"LAKESHORE TOWER, LLC"," ZARA  ALI, ALLISON DAVIDSON, ANISH PATEL, VALYNCIA JONES, GARY MICHALS"," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE, SPECIAL ASSISTANT FOR LEGAL AFFAIRS DEPARTMENT OF REVENUE, FIELD AUDITOR III, EXECUTIVE ASSISTANT TO THE DIRECTOR, AUDITOR",GARY PLOTNICK L.,Phone Call,CONFERENCE CALL WITH DEPARTMENT OF REVENUE RE PARKING TAXES AND OPEN ISSUES; CORRESPONDENCE WITH DEPARTMENT OF REVENUE RE ADDITIONAL INFORMATION REQUESTED BY DEPARTMENT
THOMPSON COBURN LLP,12/06/2016,"LAKESHORE TOWER, LLC", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",GARY PLOTNICK L.,Meeting,CONFERENCE CALL WITH DEPARTMENT OF REVENUE RE PARKING TAXES AND OPEN ISSUES
THOMPSON COBURN LLP,04/10/2019,SURFACE SOLUTIONS, TATIA GIBBONS, COOK COUNTY ASSESSOR CHIEF LEGAL OFFICER,ANITA MAURO ,Meeting,"MET WITH TATIA GIBBONS ON APRIL 10, 2019 TO DISCUSS THE CLASS C APPLICATION AND ANY ADDITIONAL ITEMS NEEDED IN CONNECTION WITH SAME."
"THOMSON WEIR, LLC",07/21/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,COOK COUNTY CIGARETTE TAX STAMP ISSUES.
"THOMSON WEIR, LLC",07/23/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,COOK COUNTY CIGARETTE TAX STAMP ISSUES
"THOMSON WEIR, LLC",07/25/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,CIGARETTE TAX STAMPS
"THOMSON WEIR, LLC",07/27/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,POLICY - COOK COUNTY CIGARETTE TAX STAMP ISSUES
"THOMSON WEIR, LLC",07/29/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,POLICY - COOK COUNTY CIGARETTE TAX STAMP ISSUES
"THOMSON WEIR, LLC",07/30/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,COOK COUNTY CIGARETTE TAX STAMP ISSUES
"THOMSON WEIR, LLC",07/30/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Phone Call,COOK COUNTY CIGARETTE TAX STAMP ISSUES
"THOMSON WEIR, LLC",08/25/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,CIGARETTE TAX STAMP
"THOMSON WEIR, LLC",08/26/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,CIGARETTE TAX STAMP
"THOMSON WEIR, LLC",09/09/2015,"MCLANE COMPANY, INC.", ALLISON  MARSHALL," SPECIAL ASSISTANT FOR LEGAL AFFAIRS, DEPARTMENT OF",MICHAEL THOMSON ,Email,CIGARETTE TAX STAMP
"THOMSON WEIR, LLC",09/09/2015,"MCLANE COMPANY, INC.", ALLISON  MARSHALL," SPECIAL ASSISTANT FOR LEGAL AFFAIRS, DEPARTMENT OF",MICHAEL THOMSON ,Meeting,CIGARETTE TAX STAMP
"THOMSON WEIR, LLC",09/09/2015,"MCLANE COMPANY, INC.", ZARA  ALI," ACTING DIRECTOR, COOK COUNTY DEPARTMENT OF REVENUE",MICHAEL THOMSON ,Email,CIGARETTE TAX STAMP
"THOMSON WEIR, LLC",07/27/2016,"MCLANE COMPANY, INC.", JOSEPH BERRIOS, ASSESSOR,MICHAEL THOMSON ,Event,NO SPECIFIC DISCUSSION.
"THOMSON WEIR, LLC",03/13/2018,CHICAGO TITLE INSURANCE COMPANY, JOHN MIRKOVIC, DEPUTY RECORDER,MICHAEL THOMSON ,Text Message,LEGISLATION PENDING IN THE ILLINOIS GENERAL ASSEMBLY
"THOMSON WEIR, LLC",03/14/2018,CHICAGO TITLE INSURANCE COMPANY, JOHN MIRKOVIC, DEPUTY RECORDER,MICHAEL THOMSON ,Phone Call,LEGISLATION PENDING IN THE ILLINOIS GENERAL ASSEMBLY
"THOMSON WEIR, LLC",03/27/2018,CHICAGO TITLE INSURANCE COMPANY, JOHN MIRKOVIC, DEPUTY RECORDER,MICHAEL THOMSON ,Text Message,LEGISLATION PENDING IN THE ILLINOIS GENERAL ASSEMBLY
"THOMSON WEIR, LLC",04/06/2018,CHICAGO TITLE INSURANCE COMPANY, JOHN MIRKOVIC, DEPUTY RECORDER,MICHAEL WEIR A.,Meeting,LEGISLATION PENDING IN THE ILLINOIS GENERAL ASSEMBLY
"THOMSON WEIR, LLC",04/06/2018,CHICAGO TITLE INSURANCE COMPANY, MARIO REED, DIRECTOR OF PUBLIC OF INFORMATION,MICHAEL WEIR A.,Meeting,LEGISLATION PENDING IN THE ILLINOIS GENERAL ASSEMBLY
TYLER TECHNOLOGIES,03/21/2017,"TYLER TECHNOLOGIES, INC.", JOHN FRITCHEY," COOK COUNTY COMMISSIONER, 12TH DISTRICT",ERIC CULLISON ,Meeting,DISCUSSION OF ANY CONCERNS ABOUT THE PENDING CONTRACT RELATED TO THE CLERK'S CMS PROJECT.
TYLER TECHNOLOGIES,03/21/2017,"TYLER TECHNOLOGIES, INC.", SEAN  MORRISON, COMMISSIONER,ERIC CULLISON ,Meeting,DISCUSSION OF ANY CONCERNS ABOUT THE PENDING CONTRACT RELATED TO THE CLERK'S CMS PROJECT.
TYLER TECHNOLOGIES,04/10/2017,"TYLER TECHNOLOGIES, INC.", SIMONA  ROLLINSON, CHIEF INFORMATION OFFICER,ERIC CULLISON ,Event,DISCUSSION OF ANY CONCERNS ABOUT THE PENDING CONTRACT RELATED TO THE CLERK'S CMS PROJECT.
"UBER TECHNOLOGIES, INC.",11/01/2016,"UBER TECHNOLOGIES, INC.", JOHN FRITCHEY," COOK COUNTY COMMISSIONER, 12TH DISTRICT",ROBERT KELLMAN ,Meeting,POTENTIAL TNC LEGISLATION
"UBER TECHNOLOGIES, INC.",11/01/2016,"UBER TECHNOLOGIES, INC.", TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,ROBERT KELLMAN ,Meeting,POTENTIAL TNC LEGISLATION
"UBS FINANCIAL SERVICES, INC.",12/05/2017,"UBS FINANCIAL SERVICES, INC.", AMMAR  RIZKI, DEPUTY CFO,ALLISON PINK ,Email,BOND PURCHASE OPPORTUNITY.
"UBS FINANCIAL SERVICES, INC.",02/26/2018,"UBS FINANCIAL SERVICES, INC.", AMMAR  RIZKI, DEPUTY CFO,ELIZABETH COOLIDGE ,Meeting,GENERAL INFORMATIONAL MEETING REGARDING FINANCING OPPORTUNITIES.
"UBS FINANCIAL SERVICES, INC.",01/18/2019,"UBS FINANCIAL SERVICES, INC.", AMMAR RIZKI, CFO,ELIZABETH COOLIDGE ,Meeting,MEETING REGARDING FINANCING OPPORTUNITIES.
"UBS FINANCIAL SERVICES, INC.",10/03/2019,"UBS FINANCIAL SERVICES, INC."," MICHAEL AMBOLO, JULIA KHIRIA"," DEPUTY CFO, BUDGET ANALYST",ELIZABETH COOLIDGE ,Meeting,REFUNDING DISCUSSION
UNION PACIFIC RAILROAD,07/08/2016,UNION PACIFIC RAILROAD, JOHN YONAN," SUPERINTENDENT, DEPARTMENT OF TRANSPORTATION",ADRIAN GUERRERO ,Meeting,RAIL CROSSING PROJECTS
UNION PACIFIC RAILROAD,09/06/2016,UNION PACIFIC RAILROAD, TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,ADRIAN GUERRERO ,Meeting,ECONOMIC DEVELOPMENT
UNION PACIFIC RAILROAD,10/10/2016,UNION PACIFIC RAILROAD," BRIDGET GAINER, TONI  PRECKWINKLE"," COOK COUNTY COMMISSIONER, 10TH DISTRICT, COOK COUNTY BOARD PRESIDENT",ADRIAN GUERRERO ,Meeting,EMPLOYEE BENEFITS
UNION PACIFIC RAILROAD,11/04/2016,UNION PACIFIC RAILROAD, TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,ADRIAN GUERRERO ,Meeting,CAPITAL PROJECTS FOR RAIL INDUSTRY
UNION PACIFIC RAILROAD,01/31/2017,UNION PACIFIC RAILROAD, TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,ADRIAN GUERRERO ,Meeting,ECONOMIC DEVELOPMENT
UNION PACIFIC RAILROAD,04/21/2017,UNION PACIFIC RAILROAD," TONI  PRECKWINKLE, TONI  PRECKWINKLE, TONI  PRECKWINKLE"," COOK COUNTY BOARD PRESIDENT, COOK COUNTY BOARD PRESIDENT, COOK COUNTY BOARD PRESIDENT",ADRIAN GUERRERO ,Meeting,"ECONOMIC DEVELOPMENT, WORKFORCE DEVELOPMENT AND CAPITAL PROJECTS IN THE RAIL INDUSTRY"
WALGREEN CO.,07/01/2015,WALGREEN CO., DEBORAH SIMS," COOK COUNTY COMMISSIONER, 5TH DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,07/01/2015,WALGREEN CO.," ELIZABETH ""LIZ"" DOODY GORMAN"," COOK COUNTY COMMISSIONER, 17TH DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,07/01/2015,WALGREEN CO., JOHN FRITCHEY," COOK COUNTY COMMISSIONER, 12TH DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,08/20/2015,WALGREEN CO., ROBERT STEELE," COOK COUNTY COMMISSIONER, 2ND DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,09/10/2015,WALGREEN CO., BRIDGET GAINER," COOK COUNTY COMMISSIONER, 10TH DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,10/12/2015,WALGREEN CO., ANITA ALVAREZ, STATE'S ATTORNEY,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,10/12/2015,WALGREEN CO.," LARRY R. ROGERS, JR."," BOARD OF REVIEW, COMMISSIONER",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,10/23/2015,WALGREEN CO., ROBERT STEELE," COOK COUNTY COMMISSIONER, 2ND DISTRICT",DONOVAN PEPPER W.,Phone Call,COOK COUNTY RESPONSIBLE BUSINESS ACT
WALGREEN CO.,11/09/2015,WALGREEN CO., TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,12/03/2015,WALGREEN CO., MICHAEL  CABONARGI, BOARD OF REVIEW- COMMISSIONER,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,12/03/2015,WALGREEN CO., STANLEY  MOORE, COMMISSIONER,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,12/03/2015,WALGREEN CO., TIMOTHY O. SCHNEIDER," COOK COUNTY COMMISSIONER, 15TH DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,02/19/2016,WALGREEN CO., BRIDGET GAINER," COOK COUNTY COMMISSIONER, 10TH DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,02/19/2016,WALGREEN CO., DEBORAH SIMS," COOK COUNTY COMMISSIONER, 5TH DISTRICT",DONOVAN PEPPER W.,Letter,POLICICAL CONTRIBUTION
WALGREEN CO.,02/22/2016,WALGREEN CO., PETER  SILVESTRI, COOK COUNTY COMMISSIONER,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,03/06/2016,WALGREEN CO., LARRY SUFFREDIN," COOK COUNTY COMMISSIONER, 13TH DISTRICT",DONOVAN PEPPER W.,Phone Call,PHARMACEUTICAL DISPOSAL ORDINANCE
WALGREEN CO.,03/17/2016,WALGREEN CO., BRIDGET GAINER," COOK COUNTY COMMISSIONER, 10TH DISTRICT",DONOVAN PEPPER W.,Phone Call,PHARMACEUTICAL DISPOSAL ORDINANCE
WALGREEN CO.,03/21/2016,WALGREEN CO., STANLEY  MOORE, COMMISSIONER,DONOVAN PEPPER W.,Phone Call,PHARMACEUTICAL DISPOSAL ORDINANCE
WALGREEN CO.,03/28/2016,WALGREEN CO.," THOMAS ""TOM"" DART", COOK COUNTY SHERIFF,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,06/08/2016,WALGREEN CO., RICHARD R. BOYKIN," COOK COUNTY COMMISSIONER, DISTRICT 1",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,06/08/2016,WALGREEN CO., SEAN  MORRISON, COMMISSIONER,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,08/11/2016,WALGREEN CO., ROBERT STEELE," COOK COUNTY COMMISSIONER, 2ND DISTRICT",DONOVAN PEPPER W.,Event,POLITICAL CONTRIBUTION
WALGREEN CO.,08/15/2016,WALGREEN CO., TONI  PRECKWINKLE, COOK COUNTY BOARD PRESIDENT,DONOVAN PEPPER W.,Event,POLITICAL CONTRIBUTION
WALGREEN CO.,09/16/2016,WALGREEN CO., LARRY SUFFREDIN," COOK COUNTY COMMISSIONER, 13TH DISTRICT",DONOVAN PEPPER W.,Phone Call,PHARMACEUTICAL COLLECTION ORDINANCE.
WALGREEN CO.,09/19/2016,WALGREEN CO., BRIDGET GAINER," COOK COUNTY COMMISSIONER, 10TH DISTRICT",DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
WALGREEN CO.,09/30/2016,WALGREEN CO., KIMBERLY FOXX, STATE'S ATTORNEY,DONOVAN PEPPER W.,Event,POLITICAL CONTRIBUTION
WALGREEN CO.,12/02/2016,WALGREEN CO., TIMOTHY O. SCHNEIDER," COOK COUNTY COMMISSIONER, 15TH DISTRICT",DONOVAN PEPPER W.,Event,POLITICAL CONTRIBUTION
WALGREEN CO.,12/02/2016,WALGREEN CO.," TIMOTHY O. SCHNEIDER, JOSEPH BERRIOS"," COOK COUNTY COMMISSIONER, 15TH DISTRICT, ASSESSOR",DONOVAN PEPPER W.,Event,POLITICAL CONTRIBUTION
WALGREEN CO.,12/16/2016,WALGREEN CO., RICHARD R. BOYKIN," COOK COUNTY COMMISSIONER, DISTRICT 1",DONOVAN PEPPER W.,Event,POLITICAL CONTRIBUTION
WALGREEN CO.,03/01/2017,WALGREEN CO., PETER  SILVESTRI, COOK COUNTY COMMISSIONER,DONOVAN PEPPER W.,Letter,POLITICAL CONTRIBUTION
