Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
853, CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-004205,5157658,PRIMARY,7, CAPITAL OF TEXAS HWY, MOPAC EXPY SVRD,2009823,,,854:  CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,AUSTIN FULL PURPOSE,2012461,NORTHWEST,,11/24/1993,"(30.3899574, -97.7349854)",10100,10000,2019,COUNTDOWN,APS,False,,,,,False,,5817c0b4e052e0422be6cac4,ONLINE,01/01/2019 09:25:00 AM +0000,TxDOT,BROKEN,02/08/2019 06:00:00 AM +0000,,,30.3899574,-97.7349854,04/17/2020 10:12:00 PM +0000
731, GUADALUPE ST / 3RD ST,TRAFFIC,TURNED_ON,LOC16-003605,5156285,PRIMARY,9, GUADALUPE ST, 3RD ST,2018878,,,,AUSTIN FULL PURPOSE,2018877,CENTRAL,,12/05/1999,"(30.2662258, -97.7473068)",401,300,2018,COUNTDOWN,,True,12/19/2019 06:00:00 AM,8p,,,True,,5817c0a0e052e0422be6c9a9,ONLINE,05/13/2017 04:56:00 AM +0000,COA,OK,06/23/2017 05:00:00 AM +0000,,,30.2662258,-97.7473068,01/28/2020 08:53:00 PM +0000
96,2401 BLK W ANDERSON LN (ANDERSON PLAZA),TRAFFIC,TURNED_ON,LOC16-000475,,PRIMARY,7, ANDERSON LN,  ,,ANDERSON PLAZA,,,AUSTIN FULL PURPOSE,3299710,NORTHWEST,,11/20/1980,"(30.3568935, -97.7324753)",,2401,2017,WALK/DONT WALK,,False,,,,,False,,5817c07de052e0422be6c4b4,ONLINE,02/26/2019 09:25:00 AM +0000,COA,OK,06/14/2018 05:00:00 AM +0000,,,30.3568935,-97.7324753,12/31/2019 08:05:00 PM +0000
971,IH 35 SVRD / N IH 35 SVRD SB AT 41ST TRN,TRAFFIC,TURNED_ON,LOC16-004745,5160243,PRIMARY,9,IH 35 SVRD, N IH 35 SVRD SB AT 41ST TRN,3370777,,,970: IH 35 SVRD / N IH 35 SVRD SB AT 41ST TRN,AUSTIN FULL PURPOSE,3370756,CENTRAL,,06/09/1987,"(30.2985783, -97.7170486)",,4107,2019,WALK/DONT WALK,,False,,,,,False,,5817c0cee052e0422be6cbef,ONLINE,11/05/2019 09:25:00 AM +0000,TxDOT,OK,06/28/2017 05:00:00 AM +0000,,,30.2985783,-97.7170486,04/05/2020 08:15:00 AM +0000
288, LAVACA ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-001405,5156508,PRIMARY,9, LAVACA ST, 4TH ST,2018822,,,,AUSTIN FULL PURPOSE,2018821,CENTRAL,,07/20/1983,"(30.2668762, -97.7458725)",301,400,2018,COUNTDOWN,,True,12/19/2019 06:00:00 AM,4p,"2p,6p",,False,,5817c085e052e0422be6c628,ONLINE,10/04/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.2668762,-97.7458725,01/28/2020 05:11:00 PM +0000
810, GREAT HILLS TRL / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-003985,5155951,SECONDARY,"10,7", GREAT HILLS TRL, RESEARCH BLVD SVRD,2012557,,811:  GREAT HILLS TRL / RESEARCH BLVD SVRD,,AUSTIN FULL PURPOSE,2012349,NORTHWEST,,07/03/2017,"(30.3940792, -97.7459869)",10100,10001,2019,WALK/DONT WALK,,False,,,,,False,,5817c0ace052e0422be6ca5f,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,OK,06/23/2017 05:00:00 AM +0000,,,30.3940792,-97.7459869,03/31/2020 02:16:00 PM +0000
4016, 7TH ST / CALLES ST,PHB,TURNED_ON,LOC16-005070,5160920,PRIMARY,3, 7TH ST, CALLES ST,2019193,,,,AUSTIN FULL PURPOSE,2019194,CENTRAL,,06/23/2011,"(30.2605953, -97.7115097)",700,2500,2019,COUNTDOWN,APS,False,,,,,False,"937, 847",5817c0e3e052e0422be6ccb5,ONLINE,04/26/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.2605953,-97.7115097,04/05/2020 08:15:00 AM +0000
420, BRODIE LN / GATLING GUN LN,TRAFFIC,TURNED_ON,LOC16-002060,5145690,PRIMARY,8, BRODIE LN, GATLING GUN LN,2028110,,,,AUSTIN FULL PURPOSE,2028111,SOUTHWEST,,09/07/2004,"(30.1526699, -97.8568878)",12115,12130,2020,COUNTDOWN,,False,,,,,False,,5817c08ae052e0422be6c72e,OFFLINE,08/14/2018 06:48:00 PM +0000,COA,OK,06/12/2018 05:00:00 AM +0000,,,30.1526699,-97.8568878,02/25/2020 09:15:00 AM +0000
643, SLAUGHTER LN / SENDERA MESA DR,TRAFFIC,TURNED_ON,LOC16-003160,5145092,PRIMARY,8, SLAUGHTER LN, SENDERA MESA DR,2026293,,,,AUSTIN FULL PURPOSE,2026053,SOUTHWEST,,06/18/2009,"(30.1987305, -97.8627777)",9201,4500,2019,WALK/DONT WALK,,False,,,,,False,,5817c098e052e0422be6c8ec,ONLINE,10/08/2019 08:25:00 AM +0000,COA,OK,06/19/2017 05:00:00 AM +0000,,,30.1987305,-97.8627777,03/09/2020 05:51:00 PM +0000
630,5613 BLK SOUTHWEST PKWY (Encino Trace Office Park),TRAFFIC,TURNED_ON,LOC17-007425,,PRIMARY,8, SOUTHWEST PKWY,  ,,Encino Trace Office Park,,,AUSTIN FULL PURPOSE,3271513,SOUTHWEST,,04/17/2017,"(30.244806, -97.843624)",,5613,2017,COUNTDOWN,APS,False,,,,,False,,58dbd5f4fe5e30327c45eeef,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,12/09/2019 06:00:00 AM +0000,,,30.244806,-97.843624,04/29/2020 03:39:00 PM +0000
976,7010 BLK W SH 71 (CENTER OF THE HILLS SHOPPING CENTER),TRAFFIC,TURNED_ON,LOC16-004770,,PRIMARY,8,SH 71 ,  ,,CENTER OF THE HILLS SHOPPING CENTER,,,AUSTIN FULL PURPOSE,2026759,SOUTHWEST,,01/01/1900,"(30.2351704, -97.8765945)",,7010,2017,NONE,,False,,,,,False,,5817c0d1e052e0422be6cc04,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,02/19/2020 06:00:00 AM +0000,,,30.2351704,-97.8765945,04/29/2020 03:42:00 PM +0000
944,US 290 HWY SVRD / OLD FREDERICKSBURG RD,TRAFFIC,TURNED_ON,LOC16-004610,5145950,SECONDARY,8,US 290 HWY SVRD, OLD FREDERICKSBURG RD,2026587,,955: US 290 HWY SVRD / OLD FREDERICKSBURG RD,,AUSTIN FULL PURPOSE,3192540,SOUTHWEST,,04/24/2012,"(30.235033, -97.8520966)",6111,6011,2019,COUNTDOWN,,False,,,,,False,,5817c0c8e052e0422be6cba8,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,OK,02/26/2016 06:00:00 AM +0000,,,30.235033,-97.8520966,03/12/2020 08:01:00 PM +0000
533, SLAUGHTER LN / CURLEW DR,TRAFFIC,TURNED_ON,LOC16-002610,5147719,PRIMARY,5, SLAUGHTER LN, CURLEW DR,2027739,,,,AUSTIN FULL PURPOSE,2027729,SOUTHWEST,,08/19/1993,"(30.1765766, -97.833992)",9911,2600,2020,COUNTDOWN,,True,,"4p,8p",,,False,,5817c091e052e0422be6c80a,ONLINE,11/07/2018 09:25:00 AM +0000,COA,OK,06/15/2017 05:00:00 AM +0000,,,30.1765766,-97.833992,04/21/2020 06:59:00 PM +0000
752, EXPOSITION BLVD / WINDSOR RD,TRAFFIC,TURNED_ON,LOC16-003705,5153387,PRIMARY,10, EXPOSITION BLVD, WINDSOR RD,2020312,,,,AUSTIN FULL PURPOSE,2020293,CENTRAL,,10/14/1954,"(30.2966995, -97.7682571)",3105,2351,2020,WALK/DONT WALK,,False,,,,,False,,5817c0a3e052e0422be6c9da,ONLINE,02/25/2020 09:25:00 AM +0000,COA,OK,02/10/2020 06:00:00 AM +0000,,,30.2966995,-97.7682571,02/25/2020 09:15:00 AM +0000
734, DESSAU RD / DUNGAN LN,TRAFFIC,TURNED_ON,LOC16-003620,5164620,PRIMARY,"1,4", DESSAU RD, DUNGAN LN,2011216,,,,AUSTIN FULL PURPOSE,2011158,NORTHEAST,,05/08/2001,"(30.3522682, -97.675087)",1500,9501,2018,WALK/DONT WALK,,False,,,,,False,,5817c0a0e052e0422be6c9b0,ONLINE,06/28/2019 08:25:00 AM +0000,COA,BROKEN,02/08/2019 06:00:00 AM +0000,,,30.3522682,-97.675087,04/27/2020 10:06:00 PM +0000
739, SOUTHWEST PKWY / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-003645,5144805,PRIMARY,8, SOUTHWEST PKWY, WILLIAM CANNON DR,3260386,,,,AUSTIN FULL PURPOSE,3271593,SOUTHWEST,,01/18/2001,"(30.2545109, -97.8656235)",7161,7018,2019,COUNTDOWN,,False,,,,,False,,5817c0a1e052e0422be6c9bc,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,10/15/2019 05:00:00 AM +0000,,,30.2545109,-97.8656235,03/31/2020 05:14:00 PM +0000
4080, ANDERSON MILL RD / SPRINGMAIL CIR (Deer Park MS),PHB,TURNED_ON,LOC16-005295,,PRIMARY,6, ANDERSON MILL RD, SPRINGMAIL CIR,2038689,Deer Park MS,,,AUSTIN FULL PURPOSE,2007107,NORTHWEST,,11/14/2018,"(30.45443, -97.772426)",8801,8864,2019,COUNTDOWN,APS,False,,,,,False,,5b5c438697428f168b0e8810,ONLINE,12/21/2019 09:25:00 AM +0000,COA,NO DETECTION,11/07/2018 06:00:00 AM +0000,Waiting on pole delivery.,11/06/2018 06:00:00 AM +0000,30.45443,-97.772426,02/25/2020 09:15:00 AM +0000
580, MOPAC EXPY / 45TH ST,TRAFFIC,TURNED_ON,LOC16-002845,5155059,PRIMARY,10, MOPAC EXPY, 45TH ST,2021931,,,884:  45TH ST / W 45TH TO MOPAC SB RAMP,AUSTIN FULL PURPOSE,2040479,CENTRAL,,06/11/1987,"(30.3212357, -97.7548218)",2904,4313,2019,WALK/DONT WALK,APS,False,,,,,False,,5817c094e052e0422be6c86c,OFFLINE,12/07/2019 09:25:00 AM +0000,TxDOT,BROKEN,02/10/2019 06:00:00 AM +0000,,,30.3212357,-97.7548218,02/25/2020 09:15:00 AM +0000
923, QUINLAN PARK RD / COUNTRY TRAILS LN,TRAFFIC,TURNED_ON,LOC16-004530,5143259,PRIMARY,, QUINLAN PARK RD, COUNTRY TRAILS LN,2037254,,,,AUSTIN 2 MILE ETJ,2037253,NORTHWEST,,08/19/2011,"(30.3624153, -97.8998718)",12401,1700,2019,UNKNOWN,,False,,,,,False,,5817c0c5e052e0422be6cb7e,ONLINE,03/24/2020 08:25:00 AM +0000,Travis County,BROKEN,06/03/2019 05:00:00 AM +0000,,,30.3624153,-97.8998718,04/05/2020 08:15:00 AM +0000
464, BURNET RD / KRAMER LN,TRAFFIC,TURNED_ON,LOC16-002275,5159550,PRIMARY,7, BURNET RD, KRAMER LN,2037131,,,,AUSTIN FULL PURPOSE,2036004,NORTHWEST,,01/20/1978,"(30.3952026, -97.7203979)",2625,10800,2018,WALK/DONT WALK,,True,,,,Yes,False,"4766, 2754, 5791, 5790",5817c08de052e0422be6c784,ONLINE,03/17/2020 08:25:00 AM +0000,COA,BROKEN,12/11/2019 06:00:00 AM +0000,,,30.3952026,-97.7203979,04/27/2020 08:57:00 PM +0000
601, ANDERSON MILL RD / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-002950,5150772,SECONDARY,6, ANDERSON MILL RD,US 183 HWY SVRD,3313611,,602:  ANDERSON MILL RD / 183 HWY SVRD,,AUSTIN FULL PURPOSE,2038761,NORTHWEST,,08/01/2019,"(30.4488926, -97.7900314)",13437,9320,2019,COUNTDOWN,,False,,,,,False,,5817c096e052e0422be6c89a,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,BROKEN,12/17/2019 06:00:00 AM +0000,,,30.4488926,-97.7900314,08/23/2019 04:13:00 PM +0000
1038,IH 35 SVRD / BREZZA LN (Slaughter Creek Dr),TRAFFIC,TURNED_ON,LOC17-011255,,SECONDARY,5,IH 35 SVRD, BREZZA LN,5361827,Slaughter Creek Dr,1037: IH 35 SVRD / S IH 35 SVRD AT 10400 BLK TRN (Slaughter Creek Dr),,AUSTIN FULL PURPOSE,2042210,SOUTHWEST,,,"(30.149801, -97.793051)",10401,10184,2019,COUNTDOWN,APS,False,,,,,False,,59bffae8a7e0921b789a770d,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,COA,NO DETECTION,10/11/2017 05:00:00 AM +0000,Takeover from TxDOT week of 9/18/17. Primary signal is 1037. ,,30.149801,-97.793051,07/20/2019 07:30:00 AM +0000
337, RIVERSIDE DR / FARO DR,TRAFFIC,TURNED_ON,LOC16-001650,5160906,PRIMARY,3, RIVERSIDE DR, FARO DR,2022879,,,,AUSTIN FULL PURPOSE,2022880,SOUTHWEST,,05/14/1999,"(30.2295113, -97.7126312)",1901,5200,2020,WALK/DONT WALK,,False,,,,,False,,5817c087e052e0422be6c68a,ONLINE,10/11/2017 08:09:00 PM +0000,COA,OK,03/07/2019 06:00:00 AM +0000,,,30.2295113,-97.7126312,03/20/2020 05:32:00 PM +0000
469, BRAKER LN / LAMAR BLVD,TRAFFIC,TURNED_ON,LOC16-002300,5163282,PRIMARY,"7,4", BRAKER LN, LAMAR BLVD,2012537,,,,AUSTIN FULL PURPOSE,2012539,NORTHEAST,,06/11/1987,"(30.3819351, -97.6863708)",11300,700,2020,WALK/DONT WALK,,False,,,,,False,"3080, 3895, 4696, 4964, 4550, 5857, 4547, 4548, 4551",5b5c436197428f168b0e86fb,ONLINE,10/26/2019 08:25:00 AM +0000,COA,OK,02/05/2020 06:00:00 AM +0000,,,30.3819351,-97.6863708,04/30/2020 06:26:00 PM +0000
432, BRODIE LN / SLAUGHTER LN,TRAFFIC,TURNED_ON,LOC16-002120,5146294,PRIMARY,"5,8", BRODIE LN, SLAUGHTER LN,2025841,,,,AUSTIN FULL PURPOSE,2026125,SOUTHWEST,,09/22/1988,"(30.1835499, -97.8497925)",3500,10000,2019,WALK/DONT WALK,,False,,,,,False,,5817c08be052e0422be6c746,ONLINE,10/08/2019 08:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.1835499,-97.8497925,05/07/2020 04:06:00 PM +0000
1009, BRAZOS ST / 3RD ST,TRAFFIC,TURNED_ON,LOC16-004935,5157052,PRIMARY,9, BRAZOS ST, 3RD ST,2018967,,,,AUSTIN FULL PURPOSE,2018966,CENTRAL,,01/16/2015,"(30.2648773, -97.7425079)",100,300,2020,COUNTDOWN,,True,12/19/2019 06:00:00 AM,"4p,8p",,,True,,5817c0dde052e0422be6cc6b,ONLINE,10/21/2019 08:25:00 AM +0000,COA,OK,02/08/2018 06:00:00 AM +0000,,,30.2648773,-97.7425079,01/28/2020 08:59:00 PM +0000
165, AIRPORT BLVD / MANOR RD,TRAFFIC,TURNED_ON,LOC16-000820,5161390,PRIMARY,"1,9", AIRPORT BLVD, MANOR RD,2017441,,,,AUSTIN FULL PURPOSE,2040929,NORTHEAST,,11/24/1961,"(30.286293, -97.7063599)",3000,2241,2019,COUNTDOWN,Push-Button,False,,,,,False,,5817c080e052e0422be6c53e,ONLINE,12/15/2018 09:25:00 AM +0000,COA,BROKEN,10/28/2019 05:00:00 AM +0000,,,30.286293,-97.7063599,04/28/2020 12:23:00 PM +0000
836, 5TH ST / PLEASANT VALLEY RD,TRAFFIC,TURNED_ON,LOC16-004115,5160988,PRIMARY,3, 5TH ST, PLEASANT VALLEY RD,2019445,,,,AUSTIN FULL PURPOSE,2019390,CENTRAL,,05/01/2002,"(30.256628, -97.7111053)",400,2715,2020,WALK/DONT WALK,APS,True,01/16/2020 06:00:00 AM,,"4p,8p",,False,,5817c0b0e052e0422be6ca9b,ONLINE,04/26/2019 08:25:00 AM +0000,COA,BROKEN,02/13/2019 06:00:00 AM +0000,,,30.256628,-97.7111053,04/29/2020 03:59:00 PM +0000
70, DEAN KEETON ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-000345,5159198,PRIMARY,"1,9", DEAN KEETON ST, RED RIVER ST,2046317,,,,AUSTIN FULL PURPOSE,2017415,CENTRAL,,04/08/1981,"(30.2871666, -97.7267456)",2200,928,2020,COUNTDOWN,APS,False,,,,,False,,5817c07ce052e0422be6c480,ONLINE,10/11/2017 08:04:00 PM +0000,COA,NO DETECTION,,,,30.2871666,-97.7267456,05/10/2020 10:45:00 PM +0000
864, ROSS RD / THOME VALLEY DR,TRAFFIC,TURNED_ON,LOC16-004255,5168145,PRIMARY,2, ROSS RD, THOME VALLEY DR,2036605,,,,AUSTIN FULL PURPOSE,2036623,SOUTHEAST,,07/17/2003,"(30.1740685, -97.6202011)",12700,5310,2019,UNKNOWN,,False,,,,,False,,5817c0b5e052e0422be6cae0,OFFLINE,06/06/2019 08:25:00 AM +0000,COA,OK,06/26/2017 05:00:00 AM +0000,,,30.1740685,-97.6202011,02/25/2020 09:15:00 AM +0000
999, ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),TRAFFIC,TURNED_ON,LOC16-004885,5149515,PRIMARY,6, ANDERSON MILL RD, MILLWRIGHT PKWY,2038782,OLSON DR,,,AUSTIN FULL PURPOSE,2007361,NORTHWEST,,03/15/1989,"(30.4471645, -97.8040161)",11800,10200,2019,COUNTDOWN,APS,True,,,,Yes,False,,5817c0d8e052e0422be6cc4a,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,06/28/2017 05:00:00 AM +0000,,,30.4471645,-97.8040161,02/25/2020 09:15:00 AM +0000
1021, MOPAC EXPY SVRD / BEE CAVES RD,TRAFFIC,TURNED_ON,LOC16-004990,5151926,SECONDARY,8, MOPAC EXPY SVRD, BEE CAVES RD,2021620,,1020:  MOPAC EXPY SVRD / BEE CAVES RD,,AUSTIN FULL PURPOSE,2021779,SOUTHWEST,,,"(30.266275, -97.782841)",2401,933,2019,UNKNOWN,APS,False,,,,,False,,5817c0e0e052e0422be6cc8b,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,NO DETECTION,,,,30.266275,-97.782841,12/05/2019 08:39:00 PM +0000
17, AIRPORT BLVD / DENSON DR,TRAFFIC,TURNED_ON,LOC16-000080,5160231,PRIMARY,4, AIRPORT BLVD, DENSON DR,2040420,,,,AUSTIN FULL PURPOSE,2012133,NORTHEAST,,05/20/1971,"(30.3270321, -97.7160797)",101,6200,2020,COUNTDOWN,APS,False,,,,,True,,5817c079e052e0422be6c416,ONLINE,02/23/2018 03:25:00 PM +0000,COA,OK,08/12/2019 05:00:00 AM +0000,,,30.3270321,-97.7160797,04/27/2020 08:37:00 PM +0000
282, 8TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001375,5156699,PRIMARY,9, 8TH ST, LAVACA ST,2018538,,,,AUSTIN FULL PURPOSE,2018539,CENTRAL,,01/01/1900,"(30.2705746, -97.7444916)",800,300,2018,COUNTDOWN,APS,True,12/19/2019 06:00:00 AM,4p,6p,,False,,5817c085e052e0422be6c61c,ONLINE,02/14/2018 03:25:00 PM +0000,COA,NO DETECTION,,,,30.2705746,-97.7444916,01/28/2020 04:05:00 PM +0000
702,FM 969 RD / DECKER LN,TRAFFIC,TURNED_ON,LOC16-003460,5167104,PRIMARY,1,FM 969 RD, DECKER LN,3194838,,,,AUSTIN FULL PURPOSE,3187621,NORTHEAST,,06/07/1990,"(30.2767944, -97.6372757)",5200,8600,2018,NONE,,False,,,,,False,,5817c09be052e0422be6c966,ONLINE,06/05/2018 08:25:00 AM +0000,COA,OK,09/24/2019 05:00:00 AM +0000,,,30.2767944,-97.6372757,02/21/2020 05:25:00 PM +0000
447, FAR WEST BLVD / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-002195,5155589,PRIMARY,10, FAR WEST BLVD, MOPAC EXPY SVRD,2040090,,,448:  FAR WEST BLVD / MOPAC EXPY SVRD,AUSTIN FULL PURPOSE,2012406,NORTHWEST,,06/15/1983,"(30.3519115, -97.7496185)",6900,3300,2019,COUNTDOWN,APS,False,,,,,False,,5b5c435d97428f168b0e86da,ONLINE,01/01/2019 09:25:00 AM +0000,TxDOT,OK,06/18/2019 05:00:00 AM +0000,,,30.3519115,-97.7496185,02/25/2020 09:15:00 AM +0000
885, MENCHACA RD / RAVENSCROFT DR,TRAFFIC,TURNED_ON,LOC16-004360,5147818,PRIMARY,5, MENCHACA RD, RAVENSCROFT DR,2028038,,,,AUSTIN FULL PURPOSE,2028036,SOUTHWEST,,04/17/2003,"(30.1571236, -97.8333054)",1801,11119,2019,WALK/DONT WALK,,False,,,,,False,,5817c0bce052e0422be6cb1b,OFFLINE,01/16/2020 09:25:00 AM +0000,COA,OK,07/03/2018 05:00:00 AM +0000,,,30.1571236,-97.8333054,02/25/2020 09:15:00 AM +0000
4071, MONTOPOLIS DR / MARIGOLD TER,PHB,TURNED_ON,LOC16-005910,5162213,PRIMARY,3, MONTOPOLIS DR, MARIGOLD TER,2041513,,,,AUSTIN FULL PURPOSE,2022858,SOUTHWEST,,01/03/2018,"(30.2300634, -97.7001991)",6020,1312,2018,COUNTDOWN,APS,False,,,,,False,3310,592201ac82cf9f3903144fcb,OFFLINE,01/23/2020 09:26:00 AM +0000,COA,NO DETECTION,,,,30.2300634,-97.7001991,01/22/2020 06:26:00 PM +0000
49, GUADALUPE ST / 41ST ST,TRAFFIC,TURNED_ON,LOC16-000240,5157886,PRIMARY,9, GUADALUPE ST, 41ST ST,2016257,,,,AUSTIN FULL PURPOSE,2016232,CENTRAL,,08/04/2004,"(30.3063908, -97.7357941)",501,4100,2020,WALK/DONT WALK,,True,12/04/2019 06:00:00 AM,,"4p,8p",,False,,5817c07be052e0422be6c456,ONLINE,05/30/2018 08:25:00 AM +0000,COA,OK,06/14/2017 05:00:00 AM +0000,,,30.3063908,-97.7357941,04/27/2020 08:39:00 PM +0000
817, LOYOLA LN / CRYSTALBROOK DR,TRAFFIC,TURNED_ON,LOC16-004020,5166144,PRIMARY,1, LOYOLA LN, CRYSTALBROOK DR,2016333,,,,AUSTIN FULL PURPOSE,2040701,NORTHEAST,,08/18/2009,"(30.3029079, -97.6538849)",6700,5701,2018,COUNTDOWN,,False,,,,,False,,5817c0ace052e0422be6ca6e,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,06/23/2017 05:00:00 AM +0000,,,30.3029079,-97.6538849,04/29/2020 04:54:00 PM +0000
612, SOUTHWEST PKWY / BOSTON LN,TRAFFIC,TURNED_ON,LOC16-003030,5147638,PRIMARY,8, SOUTHWEST PKWY, BOSTON LN,2041466,,,,AUSTIN FULL PURPOSE,2046523,SOUTHWEST,,01/21/2009,"(30.2401161, -97.8332901)",4501,4501,2019,WALK/DONT WALK,,False,,,,,False,,5817c096e052e0422be6c8b3,OFFLINE,07/02/2018 08:25:00 AM +0000,COA,OK,02/04/2020 06:00:00 AM +0000,,,30.2401161,-97.8332901,02/25/2020 09:15:00 AM +0000
124, LAMAR BLVD / BLUEBONNET LN,TRAFFIC,TURNED_ON,LOC16-000615,5152555,PRIMARY,5, LAMAR BLVD, BLUEBONNET LN,2023744,,,,AUSTIN FULL PURPOSE,2023743,SOUTHWEST,,05/07/1969,"(30.2469234, -97.7771835)",2401,2261,2019,COUNTDOWN,,False,,,,,False,,5817c07ee052e0422be6c4ec,ONLINE,11/07/2018 09:25:00 AM +0000,COA,OK,09/16/2014 05:00:00 AM +0000,,,30.2469234,-97.7771835,04/16/2020 02:07:00 PM +0000
359, GRAND AVENUE PKWY / CENTRAL COMMERCE DR,TRAFFIC,TURNED_ON,LOC16-001760,5165528,PRIMARY,, GRAND AVENUE PKWY, CENTRAL COMMERCE DR,2005028,,,,AUSTIN 2 MILE ETJ,2005033,NORTHEAST,,04/28/2006,"(30.4559536, -97.6599274)",16100,1701,2019,UNKNOWN,,False,,,,,False,,5b5c435997428f168b0e86b9,ONLINE,03/24/2020 08:25:00 AM +0000,Travis County,UNKNOWN,04/30/2020 05:00:00 AM +0000,,,30.4559536,-97.6599274,05/01/2020 02:49:00 PM +0000
229, CESAR CHAVEZ ST / SANDRA MURAIDA WAY,TRAFFIC,TURNED_ON,LOC16-001125,5155155,PRIMARY,9, CESAR CHAVEZ ST, SANDRA MURAIDA WAY,3426145,,,,AUSTIN FULL PURPOSE,2044018,CENTRAL,,08/16/1982,"(30.2664337, -97.7555389)",100,914,2018,COUNTDOWN,,True,12/19/2019 06:00:00 AM,,,FYA3 Delays (4 sec) for N/S Ped,True,,5817c083e052e0422be6c5b8,ONLINE,10/11/2017 08:07:00 PM +0000,COA,OK,12/31/2019 06:00:00 AM +0000,,,30.2664337,-97.7555389,04/05/2020 08:15:00 AM +0000
1026, GATTIS SCHOOL RD / PRIEM LN,TRAFFIC,TURNED_ON,LOC16-005230,5168692,PRIMARY,, GATTIS SCHOOL RD, PRIEM LN,3427380,,,,HUTTO ETJ,2029324,NORTHEAST,,08/04/2015,"(30.49750169, -97.59291457)",4400,4319,2019,COUNTDOWN,APS,False,,,,,False,,5817c0eae052e0422be6cd0f,ONLINE,10/22/2017 08:27:00 AM +0000,Travis County,OK,04/30/2020 05:00:00 AM +0000,,,30.49750169,-97.59291457,05/01/2020 02:42:00 PM +0000
491, RUNDBERG LN / GEORGIAN DR,TRAFFIC,TURNED_ON,LOC16-002410,5162565,PRIMARY,4, RUNDBERG LN, GEORGIAN DR,2010915,,,,AUSTIN FULL PURPOSE,2010811,NORTHEAST,,09/20/1984,"(30.3608303, -97.6934052)",9100,100,2018,WALK/DONT WALK,,False,,,,,False,,5817c08ee052e0422be6c7ba,ONLINE,07/18/2019 08:25:00 AM +0000,COA,BROKEN,12/09/2019 06:00:00 AM +0000,,,30.3608303,-97.6934052,02/13/2020 04:33:00 PM +0000
342, RUNDBERG LN / NORTH CREEK DR,TRAFFIC,TURNED_ON,LOC16-001675,5162743,PRIMARY,4, RUNDBERG LN, NORTH CREEK DR,2010846,,,,AUSTIN FULL PURPOSE,2012329,NORTHEAST,,04/14/1999,"(30.3600388, -97.6917953)",9400,301,2019,WALK/DONT WALK,APS,False,,,,,False,,5817c087e052e0422be6c694,ONLINE,12/21/2019 09:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.3600388,-97.6917953,02/25/2020 09:15:00 AM +0000
939, ANDERSON MILL RD / MORRIS RD,TRAFFIC,TURNED_ON,LOC16-004585,5153102,PRIMARY,6, ANDERSON MILL RD, MORRIS RD,2007011,,,,AUSTIN FULL PURPOSE,2007040,NORTHWEST,,06/28/2016,"(30.4562817, -97.766571)",13200,8500,2020,WALK/DONT WALK,,False,,,,,False,,5817c0c7e052e0422be6cb99,OFFLINE,05/04/2020 08:25:00 AM +0000,COA,OK,06/26/2017 05:00:00 AM +0000,,,30.4562817,-97.766571,05/04/2020 06:19:00 PM +0000
