SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude
206897419,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206896584,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
208292391,01/01/2020,POSSESSION OF AN IMITATION PISTOL (TOY) THAT LOOKS REAL,10-131(G),,,18-24,M,BLACK,0,BROOKLYN,79,998043,191486,40.69225907600002,-73.95026341599998
206904641,01/01/2020,AFTER HOURS CONSUMPTION,106-5,ABC,ABC,45-64,M,WHITE HISPANIC,0,QUEENS,115,1016138,214586,40.75561623600004,-73.88490283299996
206898536,01/01/2020,"LICENSE, OPERATE WITH SUSPENDED/REVOKED/NONE",19-506(D),,,25-44,M,WHITE HISPANIC,0,BROOKLYN,68,976852,163888,40.61651624300004,-74.02664860999994
206896354,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206898277,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,M,BLACK,0,BRONX,40,1005028,234516,40.810351863000044,-73.92494232599995
206897426,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206914616,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,WHITE HISPANIC,0,BROOKLYN,69,1010618,172976,40.64142473500005,-73.90498995599995
206931690,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,BLACK HISPANIC,2,BRONX,40,1007174,235889,40.81411505800003,-73.91718536099995
206903268,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,25-44,M,WHITE HISPANIC,2,BRONX,40,1007174,235889,40.81411505800003,-73.91718536099995
207564117,01/01/2020,DISCON: REFUSE LAWFUL ORDER,240.20-6,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK HISPANIC,0,BRONX,44,1008393,241797,40.83032759500002,-73.91276030399997
206897967,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,BRONX,43,1020240,243433,40.83477761200004,-73.86994223899995
206897804,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,113,1041138,184016,40.671583597000044,-73.79492478599997
206897800,01/01/2020,ACCEPT ON HAIL,19-507,Administrative Code,TLC,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,113,1041757,188022,40.68257513400005,-73.79265916699995
206897796,01/01/2020,OTHER TRANSIT REG,9999,ABC,OTHER ABC,25-44,F,WHITE,1,BRONX,47,1025621,268476,40.90348934600007,-73.85034201899998
206897589,01/01/2020,RECKLESS DRIVING,1212,VTL,VTL,18-24,M,BLACK,0,BROOKLYN,73,1011943,179265,40.65868262300006,-73.90018978499995
206894690,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK HISPANIC,0,BRONX,48,1013788,252571,40.85988265100008,-73.89321793699997
206897801,01/01/2020,PICK UP FROM BUS STOP,145-6,Tax Law,TLC,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,113,1041757,188022,40.68257513400005,-73.79265916699995
206891727,01/01/2020,CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC,240.20(6),,,18-24,M,BLACK,0,BRONX,52,1013228,253750,40.86312050500004,-73.89523730699995
206892115,01/01/2020,AFTER HOURS CONSUMPTION,106-5,ABC,ABC,25-44,M,WHITE HISPANIC,0,QUEENS,115,1018087,211916,40.74828052400005,-73.87788142999993
206893253,01/01/2020,DISORDERLY PREMISE,106-6,ABC,ABC,25-44,F,WHITE HISPANIC,0,BRONX,50,1009957,258885,40.877224636000044,-73.90704324199999
206893478,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BROOKLYN,83,1007519,189659,40.68722454200008,-73.91609896199996
206912175,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,M,WHITE HISPANIC,0,NEW YORK,34,1004000,253559,40.86262173500006,-73.928599836
206895098,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,106,1032662,188859,40.68492691900008,-73.82544520599998
206903272,01/01/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,18-24,M,BLACK,2,NEW YORK,28,997394,231916,40.80323023600005,-73.95252472099996
206895510,01/01/2020,OTHER ABC,9999,ABC,OTHER ABC,45-64,M,BLACK,0,BROOKLYN,67,998504,173213,40.64210302800007,-73.94863966699995
206896580,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,48,1014533,246923,40.84437805300007,-73.89055018399995
206897423,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206897425,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206895511,01/01/2020,OTHER AGRICULTURE & MARKETS LAW,9999,ABC,OTHER ABC,45-64,M,BLACK,0,BROOKLYN,67,998504,173213,40.64210302800007,-73.94863966699995
206907256,01/01/2020,EXIT DOOR SWINGS IN,27-371,,,25-44,M,WHITE HISPANIC,0,BRONX,48,1013343,247699,40.84651194500003,-73.89484780799995
206892112,01/01/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,45-64,M,BLACK,0,NEW YORK,23,997396,227954,40.79235562000007,-73.95252525199999
206897416,01/01/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK HISPANIC,0,BRONX,52,1015799,254778,40.865933238000025,-73.88593754299995
207538345,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BROOKLYN,73,1005444,181783,40.66561191500005,-73.92360568099997
207834738,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,NEW YORK,9,987510,203665,40.72569769800003,-73.98823987799993
207834740,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,NEW YORK,9,987510,203665,40.72569769800003,-73.98823987799993
206894697,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206896360,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206896585,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206897968,01/01/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,BLACK,0,QUEENS,113,1043034,184543,40.673017704000074,-73.78808528899998
206894680,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,NEW YORK,23,998972,225130,40.78460201300004,-73.946839787
206896355,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206894686,01/01/2020,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,25-44,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,68,977714,172199,40.63932887100003,-74.02355178599998
206894699,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206894701,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,40,1005028,234516,40.810351863000044,-73.92494232599995
206894710,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,18,990140,215273,40.75755741200004,-73.97874108699995
206896357,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206896358,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206896582,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
207562595,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,WHITE HISPANIC,0,BRONX,44,1004530,242729,40.83289538100007,-73.92671649599998
207543365,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,25-44,F,WHITE,0,NEW YORK,18,988649,216393,40.76063239300004,-73.98412222199995
206894677,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,WHITE HISPANIC,0,QUEENS,107,1035156,195846,40.704090585000074,-73.81639996399997
206894693,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206907253,01/01/2020,WAREHOUSING ALCOHOL WITHOUT A PERMIT,96-1,,,25-44,M,WHITE HISPANIC,0,BRONX,48,1013343,247699,40.84651194500003,-73.89484780799995
206912177,01/01/2020,CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO,240.20(7),,,18-24,F,WHITE HISPANIC,0,NEW YORK,34,1004000,253559,40.86262173500006,-73.928599836
206894709,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,18,990140,215273,40.75755741200004,-73.97874108699995
207538339,01/01/2020,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,F,BLACK,0,BROOKLYN,73,1005444,181783,40.66561191500005,-73.92360568099997
206896586,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206897798,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,M,WHITE,0,NEW YORK,6,982755,206652,40.73389675800007,-74.005395837
206897970,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,WHITE HISPANIC,0,QUEENS,113,1039004,187753,40.681854249000025,-73.80258729799993
206898538,01/01/2020,RECKLESS DRIVING,1212,VTL,VTL,18-24,M,BLACK,0,BROOKLYN,77,998004,183652,40.67075658600004,-73.95042003899994
206897130,01/01/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,WHITE HISPANIC,0,QUEENS,114,1009113,219613,40.76943659700004,-73.91024071099997
206896579,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,75,1015238,180730,40.66269280500006,-73.88830715999995
207993812,01/01/2020,LITTERING,16-118,Administrative Code,LITTERING,25-44,M,WHITE,0,BROOKLYN,61,998575,151927,40.58367723300007,-73.94842898499998
206913383,01/01/2020,SERIOUSLY ANNOY WITHOUT A LEGITIMATE PURPOSE,240.26(3),,,18-24,F,WHITE,0,NEW YORK,10,985006,216305,40.76039191700004,-73.99727249899996
206897418,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206895099,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206894707,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206896363,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206895102,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206897803,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,WHITE HISPANIC,0,QUEENS,113,1041138,184016,40.671583597000044,-73.79492478599997
206893252,01/01/2020,DISORDERLY PREMISE,106-6,ABC,ABC,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,103,1036945,194475,40.70031704600007,-73.809958367
206897137,01/01/2020,PARK REGULATIONS,1-04,Park Regs,PARK REGS,18-24,M,BLACK,0,QUEENS,113,1052530,196867,40.70677597300004,-73.75372749999997
206891729,01/01/2020,ILLEGAL BOTTLE CLUB,64-B,ABC,ABC,18-24,M,WHITE HISPANIC,0,BROOKLYN,66,992635,173428,40.642700657000034,-73.96978730399996
206921718,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,M,WHITE HISPANIC,0,BROOKLYN,75,1014056,183546,40.67042615200006,-73.89255514999998
206915435,01/01/2020,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,BLACK,0,STATEN ISLAND,120,950249,170327,40.63412778000002,-74.12250344099994
206891033,01/01/2020,"FIREWORKS, POSSESS/USE",270,Penal Law,FIREWORKS,25-44,M,WHITE,0,STATEN ISLAND,122,943322,143815,40.56132849100004,-74.14730001899994
206891057,01/01/2020,PERMIT UNLICENSED,19-506(B),,,18-24,M,BLACK HISPANIC,0,BRONX,42,1012550,244046,40.836488108000026,-73.89772943599996
206891726,01/01/2020,CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC,240.20(6),,,18-24,M,BLACK,0,BRONX,52,1013228,253750,40.86312050500004,-73.89523730699995
206897135,01/01/2020,OTHER PARK REGS,9999,Park Regs,OTHER PARK REG,18-24,F,BLACK,0,QUEENS,113,1052640,196545,40.705891313000045,-73.75333402099994
206894711,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,18,990140,215273,40.75755741200004,-73.97874108699995
206894682,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,WHITE HISPANIC,0,BRONX,44,1007245,245814,40.841356158000046,-73.91689484799997
206894689,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,NEW YORK,30,998568,241397,40.82925110000008,-73.94826395499997
206897397,01/01/2020,KNIVES; DISPLAYED OUTSIDE CLOTHING/CARRY IN THE OPEN WITHOUT A LAWFUL PURPOSE,10-133(C),,,18-24,M,BLACK,0,BRONX,48,1013973,247559,40.84612558800006,-73.89257136099997
206897582,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,WHITE,0,BROOKLYN,63,1006189,161784,40.61071712900008,-73.92098528299994
206900408,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,QUEENS,101,1051960,160392,40.606664855000076,-73.75614960299998
206895508,01/01/2020,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,45-64,M,BLACK,0,BROOKLYN,67,998504,173213,40.64210302800007,-73.94863966699995
206897584,01/01/2020,AFTER HOURS CONSUMPTION,106-5,ABC,ABC,25-44,M,WHITE HISPANIC,0,QUEENS,115,1016653,214658,40.75581198500004,-73.88304361299998
206905866,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,41,1012223,238431,40.82107758700005,-73.898934576
206892111,01/01/2020,OVER CROWDED BAR,15-227(A),,,45-64,M,WHITE HISPANIC,0,BRONX,43,1017514,240674,40.827215642000056,-73.87980701499998
206892114,01/01/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,18-24,M,WHITE,0,STATEN ISLAND,120,955604,169134,40.63087218600003,-74.10320489899993
206892297,01/01/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,WHITE HISPANIC,0,NEW YORK,23,1001995,229037,40.795320125000046,-73.93591331
206897424,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206897427,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206897802,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,113,1041138,184016,40.671583597000044,-73.79492478599997
206894698,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206893481,01/01/2020,SOUND DEVICE; NON-COMMERCIAL WITHOUT PERMIT,10-108(D),,,25-44,M,BLACK HISPANIC,0,BRONX,42,1014946,244090,40.836600872000076,-73.88907045399996
206891542,01/01/2020,DISORDERLY PREMISE,106-6,ABC,ABC,25-44,M,BLACK HISPANIC,0,BRONX,52,1013228,253750,40.86312050500004,-73.89523730699995
206891730,01/01/2020,UNLICENSED SALE OF ALCOHOL,100-1,ABC,ABC,18-24,M,WHITE HISPANIC,0,BROOKLYN,66,992635,173428,40.642700657000034,-73.96978730399996
206893308,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,2,BROOKLYN,73,1009969,178388,40.656281404000026,-73.90730785299998
206893474,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,83,1005771,194717,40.70111200100007,-73.92238567199998
206903882,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,<18,M,BLACK,2,NEW YORK,28,997346,232110,40.80376278400007,-73.95269771999993
206907672,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,NEW YORK,7,987640,202042,40.721242906000036,-73.98777167499998
206906997,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,BLACK HISPANIC,0,QUEENS,108,1011647,212292,40.74933484500008,-73.90112227099996
206903271,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,M,BLACK,2,NEW YORK,28,997346,232110,40.80376278400007,-73.95269771999993
206898653,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK HISPANIC,0,BRONX,41,1015253,237264,40.81786438800003,-73.88799254199995
206896019,01/01/2020,CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC,240.20(6),,,18-24,M,BLACK HISPANIC,0,BROOKLYN,83,1005571,194448,40.70037414300003,-73.92310782599996
206897417,01/01/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,18-24,M,BLACK HISPANIC,0,BRONX,52,1015799,254778,40.865933238000025,-73.88593754299995
206894683,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,WHITE HISPANIC,0,BRONX,44,1007245,245814,40.841356158000046,-73.91689484799997
206891731,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,NEW YORK,10,982422,210465,40.74436243700006,-74.00659843399995
206894684,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,45-64,M,WHITE HISPANIC,0,BRONX,44,1007245,245814,40.841356158000046,-73.91689484799997
207581083,01/01/2020,NOISE (UNREASONABLE),24-218,Administrative Code,NOISE,25-44,M,WHITE HISPANIC,0,NEW YORK,34,1006293,254234,40.86446897800005,-73.92030780199997
206911000,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,WHITE HISPANIC,0,NEW YORK,7,987431,202125,40.72147079900003,-73.98852562599996
206898141,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,BRONX,42,1016378,243529,40.83505599700004,-73.883898102
206896020,01/01/2020,CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO,240.20(7),,,18-24,M,BLACK,0,BROOKLYN,83,1005571,194448,40.70037414300003,-73.92310782599996
206895509,01/01/2020,OTHER BUSINESS LAW,9999,ABC,OTHER ABC,45-64,M,BLACK,0,BROOKLYN,67,998504,173213,40.64210302800007,-73.94863966699995
206892296,01/01/2020,NO SECURITY GUARD LICENSE,89-C,General Business Law,BUSINESS,25-44,M,BLACK,0,BRONX,43,1017514,240674,40.827215642000056,-73.87980701499998
206894692,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206898140,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,BRONX,42,1016378,243529,40.83505599700004,-73.883898102
206891550,01/01/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,BROOKLYN,75,1018404,188266,40.68336577100007,-73.87685734399997
206894703,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,40,1005028,234516,40.810351863000044,-73.92494232599995
206896583,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206911788,01/01/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,F,WHITE HISPANIC,0,NEW YORK,34,1006675,253025,40.861149676000025,-73.91893077499998
206897134,01/01/2020,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,WHITE HISPANIC,0,BRONX,42,1015494,242837,40.833159829000074,-73.88709589699994
206895507,01/01/2020,OTHER ABC,9999,ABC,OTHER ABC,45-64,M,BLACK,0,BROOKLYN,67,998504,173213,40.64210302800007,-73.94863966699995
206893298,01/01/2020,DISORDERLY PREMISE,106-6,ABC,ABC,UNKNOWN,,,0,BRONX,52,1017440,256046,40.86940749200004,-73.87999831299999
206892301,01/01/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,F,BLACK,0,BROOKLYN,73,1006117,183402,40.67005407200002,-73.92117453999998
206931689,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,25-44,M,WHITE HISPANIC,2,BRONX,40,1007174,235889,40.81411505800003,-73.91718536099995
206895100,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206894696,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206894695,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206897591,01/01/2020,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,WHITE,0,BROOKLYN,63,1006189,161784,40.61071712900008,-73.92098528299994
206891547,01/01/2020,WAREHOUSING ALCOHOL WITHOUT A PERMIT,96-1,,,18-24,M,WHITE HISPANIC,0,BROOKLYN,66,992635,173428,40.642700657000034,-73.96978730399996
206894702,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,40,1005028,234516,40.810351863000044,-73.92494232599995
206894708,01/01/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,18,990140,215273,40.75755741200004,-73.97874108699995
