Case Number,Case Open Date,Case Close Date,Case Year,Case Sub-Type,Address Zip Code
23616,07/28/2010,08/27/2010,2010,Residential   Mechanical,20816
20152417,11/05/2015,11/16/2015,2015,Industrial/commercial  construction/repair/demolit,20876
20152290,10/08/2015,12/16/2015,2015,Industrial/commercial   Electrical Amp Equip,20850
37,01/18/2000,02/01/2000,2000,Industrial/commercial  construction/repair/demolit,20854
20152313,10/13/2015,10/26/2015,2015,Residential   Construction/repair/demolition,20814
19276,07/10/2007,07/26/2007,2007,Residential   El  Amplification Equip,20902
20162189,08/31/2016,02/03/2017,2016,Residential   Construction/repair/demolition,20814
20172326,10/06/2017,10/18/2017,2017,Residential Muti Tenant Dwelling,20906
13549,10/06/2003,10/07/2003,2003,Residential   Construction/repair/demolition,20882
20192495,10/03/2019,12/10/2019,2019,Residential Muti Tenant Dwelling,20815
9346,12/13/1999,07/14/2000,1999,Industrial/commercial   Equipment Noise,20814
8466,07/14/1999,08/07/2000,1999,Industrial/commercial   Equipment Noise,20850
1992930051,07/08/1992,08/17/1992,1992,Noise Industrial/commercial   Leaf Blower Noise,20895
8708,06/09/1999,04/27/2000,1999,Residential House/yard,20853
6269,09/04/1996,10/29/1996,1996,Industrial/commercial   Equipment Noise,20853
2391,07/23/2001,07/26/2001,2001,Industrial/commercial   Equipment Noise,20902
18477,12/13/2006,03/13/2007,2006,Residential   El  Amplification Equip,20886
18325,10/31/2006,11/13/2006,2006,Residential   Construction/repair/demolition,20854
25485,09/22/2011,02/17/2012,2011,Residential   Mechanical,20902
20182679,12/31/2018,01/18/2019,2018,Industrial/commercial   Refuse Noise Collection,20910
4708,07/18/1995,07/28/1995,1995,Residential House/yard,20901
24420,02/22/2011,03/09/2011,2011,Residential   El  Amplification Equip,20854
20182564,11/29/2018,06/24/2019,2018,Waiver Request,20814
259,03/20/2000,03/31/2000,2000,Industrial/commercial   Equipment Noise,20874
8424,01/22/1999,02/08/1999,1999,Industrial/commercial   Equipment Noise,20832
16268,05/06/2005,03/09/2006,2005,Industrial/commercial  construction/repair/demolit,20866
24295,01/19/2011,02/28/2011,2011,Industrial/commercial   Electrical Amp Equip,20910
20151241,03/23/2015,04/06/2015,2015,Residential Muti Tenant Dwelling,20850
14200,02/26/2004,09/28/2004,2004,Residential   Motor Vehicle Noise,20877
26487,06/07/2012,08/27/2012,2012,Industrial/commercial  construction/repair/demolit,20814
13568,10/09/2003,10/24/2003,2003,Industrial/commercial   heat Pump/ac Noise,20852
19618,10/11/2007,11/05/2007,2007,Industrial/commercial   Equipment Noise,20827
20191220,03/05/2019,03/05/2019,2019,Project   Community Noise Survey,20879
798,10/09/2000,11/22/2000,2000,Industrial/commercial  construction/repair/demolit,20850
21888,06/22/2009,07/14/2009,2009,Residential   El  Amplification Equip,20853
18944,04/30/2007,05/31/2007,2007,Residential   Mechanical,20904
13248,08/05/2003,08/08/2003,2003,Industrial/commercial  construction/repair/demolit,20895
6150,07/30/1996,08/13/1996,1996,Residential House/yard,20877
8850,07/20/1999,06/20/2000,1999,Residential House/yard,20816
9971,05/27/1998,06/30/1998,1998,Industrial/commercial   Equipment Noise,20877
5379,02/14/1996,04/03/1996,1996,Industrial/commercial   Equipment Noise,20814
20887,09/30/2008,10/22/2008,2008,Residential   El  Amplification Equip,20853
21211,01/12/2009,01/21/2010,2009,Industrial/commercial   Equipment Noise,20814
20769,08/27/2008,10/14/2008,2008,Industrial/commercial  construction/repair/demolit,20815
7691,08/12/1997,08/22/1997,1997,Industrial/commercial  construction/repair/demolit,20854
20152598,12/30/2015,01/11/2016,2015,Residential Muti Tenant Dwelling,20852
8263,04/06/1999,07/29/1999,1999,Residential   El  Amplification Equip,20882
24188,12/07/2010,06/21/2011,2010,Industrial/commercial   Equipment Noise,20874
20131231,10/08/2013,03/31/2014,2013,Residential Muti Tenant Dwelling,20878
15931,02/15/2005,03/07/2005,2005,Industrial/commercial   Equipment Noise,20878
20162417,10/31/2016,11/16/2016,2016,Waiver Request,20910
20201295,03/05/2020,,2020,Waiver Request,20902
20182628,12/13/2018,12/21/2018,2018,Noise Industrial/commercial   Leaf Blower Noise,20910
20151890,07/08/2015,07/21/2015,2015,Industrial/commercial   Electrical Amp Equip,20886
21438,03/16/2009,09/25/2009,2009,Residential   El  Amplification Equip,20850
8222,01/28/1999,03/20/2000,1999,Industrial/commercial  construction/repair/demolit,20814
8590,02/26/1999,05/22/2001,1999,Industrial/commercial   Electrical Amp Equip,20853
25392,08/29/2011,09/16/2011,2011,Residential   Mechanical,20853
16070,03/25/2005,11/01/2005,2005,Industrial/commercial  construction/repair/demolit,20854
20182504,11/13/2018,12/10/2018,2018,Residential Muti Tenant Dwelling,20876
17224,01/26/2006,05/08/2006,2006,Residential   Motor Vehicle Noise,20832
5800,05/06/1996,07/03/1996,1996,Industrial/commercial  construction/repair/demolit,20854
19111,05/30/2007,08/13/2007,2007,Industrial/commercial  construction/repair/demolit,20878
19829,12/20/2007,01/31/2008,2007,Industrial/commercial  construction/repair/demolit,20910
6165,07/31/1996,08/02/1996,1996,Residential   Mechanical,20854
8429,05/06/1999,05/13/1999,1999,Residential House/yard,20854
24061,11/08/2010,11/22/2010,2010,Residential   Construction/repair/demolition,20817
14544,04/27/2004,12/28/2004,2004,Industrial/commercial   Equipment Noise,20815
20162073,08/10/2016,08/31/2016,2016,Residential Muti Tenant Dwelling,20910
20181712,05/03/2018,05/17/2018,2018,Industrial/commercial   Refuse Noise Collection,20854
8116,12/17/1997,12/23/1997,1997,Residential House/yard,20886
20172105,08/10/2017,09/28/2017,2017,Noise Industrial/commercial   Leaf Blower Noise,20902
2013513,05/13/2013,07/16/2013,2013,Industrial/commercial  construction/repair/demolit,20910
17797,06/16/2006,10/06/2006,2006,Industrial/commercial   Electrical Amp Equip,20910
25633,10/31/2011,10/22/2012,2011,Industrial/commercial  construction/repair/demolit,20902
18487,12/15/2006,02/06/2007,2006,Industrial/commercial   Electrical Amp Equip,20878
12912,05/29/2003,06/13/2003,2003,Industrial/commercial  construction/repair/demolit,20814
20315,05/06/2008,09/03/2008,2008,Residential   Mechanical,20816
20151954,07/20/2015,08/10/2015,2015,Residential   Construction/repair/demolition,20816
20161211,03/09/2016,04/01/2016,2016,Industrial/commercial   Electrical Amp Equip,20910
8450,03/30/1999,05/18/1999,1999,Residential House/yard,20906
20162276,09/26/2016,10/31/2016,2016,Residential   El  Amplification Equip,20874
20181045,01/17/2018,02/02/2018,2018,Industrial/commercial  construction/repair/demolit,20817
20172143,08/23/2017,11/02/2017,2017,Waiver Request,20910
20162405,10/27/2016,11/07/2016,2016,Industrial/commercial   Equipment Noise,20842
16645,08/09/2005,08/19/2005,2005,Residential   El  Amplification Equip,20853
24171,12/03/2010,12/21/2010,2010,Noise Industrial/commercial   Leaf Blower Noise,20816
23214,04/15/2010,07/01/2010,2010,Industrial/commercial   Equipment Noise,20816
1880,05/04/2001,07/19/2001,2001,Industrial/commercial   Equipment Noise,20905
20201143,01/31/2020,02/24/2020,2020,Residential   El  Amplification Equip,20832
2013767,06/21/2013,07/19/2013,2013,Industrial/commercial   Equipment Noise,20853
15314,09/24/2004,10/22/2004,2004,Industrial/commercial  construction/repair/demolit,20906
20172158,08/25/2017,10/09/2017,2017,Residential   Construction/repair/demolition,20886
22512,10/09/2009,12/10/2009,2009,Industrial/commercial   Electrical Amp Equip,20815
6697,01/02/1997,03/21/1997,1997,Residential House/yard,20904
19096,05/29/2007,06/14/2007,2007,Residential   Mechanical,20910
13269,08/08/2003,05/25/2004,2003,Industrial/commercial   Equipment Noise,20816
339,04/06/2000,04/26/2000,2000,Industrial/commercial  construction/repair/demolit,20854
7174,08/28/1997,09/05/1997,1997,Industrial/commercial  construction/repair/demolit,20854
11434,05/15/2002,06/05/2002,2002,Residential House/yard,20854
22898,01/27/2010,02/24/2010,2010,Residential   El  Amplification Equip,20877
1398,03/21/2001,08/19/2001,2001,Industrial/commercial   Equipment Noise,20814
8812,07/08/1999,08/07/2000,1999,Industrial/commercial   Equipment Noise,20815
20192053,07/03/2019,09/18/2019,2019,Waiver Request,20886
7189,04/23/1997,06/09/1997,1997,Residential   Mechanical,20852
2044,05/15/2001,05/03/2002,2001,Industrial/commercial   Electrical Amp Equip,20874
8246,05/21/1999,05/01/2000,1999,Industrial/commercial   Equipment Noise,20814
1541,03/20/2001,04/23/2001,2001,Industrial/commercial   Equipment Noise,20866
26456,05/31/2012,08/27/2012,2012,Residential   Construction/repair/demolition,20812
20141552,12/02/2014,12/30/2014,2014,Residential   El  Amplification Equip,20817
20191922,06/07/2019,07/08/2019,2019,Residential   El  Amplification Equip,20852
20135,03/28/2008,04/09/2008,2008,Industrial/commercial   Refuse Noise Collection,20852
8742,06/16/1999,07/20/1999,1999,Industrial/commercial   Electrical Amp Equip,20854
20141402,10/29/2014,11/05/2014,2014,Industrial/commercial  construction/repair/demolit,20910
2013269,03/08/2013,04/10/2013,2013,Industrial/commercial   Equipment Noise,20814
20182164,08/16/2018,10/08/2018,2018,Industrial/commercial   Equipment Noise,20815
2013495,05/07/2013,05/23/2013,2013,Residential   Construction/repair/demolition,20855
20152115,08/27/2015,09/08/2015,2015,Noise Industrial/commercial   Leaf Blower Noise,20852
17706,05/25/2006,06/06/2006,2006,Industrial/commercial  construction/repair/demolit,20910
17686,05/22/2006,10/01/2006,2006,Residential   El  Amplification Equip,20874
607,06/19/2000,06/19/2000,2000,Industrial/commercial   Equipment Noise,20885
26221,04/06/2012,06/08/2012,2012,Residential Muti Tenant Dwelling,20902
4913,09/07/1995,09/22/1995,1995,Residential House/yard,20842
20161132,02/16/2016,03/15/2016,2016,Residential Muti Tenant Dwelling,20910
8701,06/08/1999,04/28/2000,1999,Industrial/commercial   Equipment Noise,20878
678,07/07/2000,10/10/2000,2000,Industrial/commercial  construction/repair/demolit,20910
20171875,06/22/2017,12/06/2017,2017,Waiver Request,20850
20162013,07/28/2016,09/08/2016,2016,Residential Muti Tenant Dwelling,20872
7047,04/01/1997,05/09/1997,1997,Industrial/commercial  construction/repair/demolit,20850
1992920900,02/03/1992,06/05/1992,1992,Noise Industrial/commercial   Leaf Blower Noise,20910
117,02/08/2000,03/06/2000,2000,Industrial/commercial   Equipment Noise,20910
20192038,07/01/2019,10/28/2019,2019,Waiver Request,20852
22271,08/24/2009,09/15/2009,2009,Industrial/commercial   Equipment Noise,20852
19102,05/29/2007,06/14/2007,2007,Industrial/commercial   Equipment Noise,20854
1969,04/24/2001,05/21/2001,2001,Industrial/commercial  construction/repair/demolit,20817
20152105,08/26/2015,09/03/2015,2015,Industrial/commercial   Electrical Amp Equip,20910
20436,06/02/2008,07/10/2008,2008,Residential   El  Amplification Equip,20904
415,05/03/2000,06/13/2000,2000,Residential   Motor Vehicle Noise,20901
9708,04/01/1998,04/20/1998,1998,Industrial/commercial   Equipment Noise,20816
20172378,10/17/2017,10/24/2017,2017,Residential   Construction/repair/demolition,20850
23861,09/21/2010,10/12/2010,2010,Residential   El  Amplification Equip,20814
20191216,03/05/2019,03/05/2019,2019,Noise Industrial/commercial   Leaf Blower Noise,20853
8372,03/12/1999,03/23/2000,1999,Residential House/yard,20902
20151378,04/02/2015,11/09/2015,2015,Industrial/commercial  construction/repair/demolit,20814
20191003,01/02/2019,02/19/2019,2019,Residential Muti Tenant Dwelling,20876
9889,05/11/1998,07/14/1998,1998,Industrial/commercial   Equipment Noise,20854
20192657,11/07/2019,11/18/2019,2019,Noise Industrial/commercial   Leaf Blower Noise,20816
20182005,07/09/2018,07/31/2018,2018,Industrial/commercial   Electrical Amp Equip,20904
2013379,04/11/2013,04/16/2013,2013,Noise Industrial/commercial   Leaf Blower Noise,20902
20192811,12/17/2019,12/18/2019,2019,Residential   Motor Vehicle Noise,20877
11730,07/29/2002,11/12/2004,2002,Residential   El  Amplification Equip,20874
20151701,05/26/2015,07/17/2015,2015,Industrial/commercial   Equipment Noise,20814
1408,03/28/2001,04/12/2001,2001,Industrial/commercial  construction/repair/demolit,20814
20201070,01/16/2020,02/28/2020,2020,Residential Muti Tenant Dwelling,20866
24495,03/14/2011,04/13/2011,2011,Residential Muti Tenant Dwelling,20874
20151686,05/21/2015,09/14/2015,2015,Waiver Request,20817
20192088,07/11/2019,07/15/2019,2019,Residential   Construction/repair/demolition,20814
20192420,09/23/2019,10/03/2019,2019,Residential Muti Tenant Dwelling,20906
9094,09/22/1999,11/06/1999,1999,Industrial/commercial   Equipment Noise,20912
20529,06/25/2008,07/07/2008,2008,Industrial/commercial   Electrical Amp Equip,20910
20141196,09/10/2014,10/01/2014,2014,Industrial/commercial   Equipment Noise,20902
13132,07/15/2003,07/18/2003,2003,Industrial/commercial   Equipment Noise,20853
2014188,01/27/2014,06/17/2014,2014,Residential Muti Tenant Dwelling,20876
21091,12/03/2008,12/19/2008,2008,Industrial/commercial  construction/repair/demolit,20852
20201201,02/18/2020,03/12/2020,2020,Industrial/commercial   Equipment Noise,20910
20151632,05/11/2015,06/02/2015,2015,Noise Industrial/commercial   Leaf Blower Noise,20816
20182482,11/05/2018,05/24/2019,2018,Industrial/commercial   heat Pump/ac Noise,20910
20201516,04/06/2020,04/21/2020,2020,Residential Muti Tenant Dwelling,20904
10556,10/16/1998,11/17/1998,1998,Industrial/commercial   Equipment Noise,20853
20191791,05/17/2019,06/03/2019,2019,Residential   Mechanical,20832
20192491,10/02/2019,10/03/2019,2019,Residential Muti Tenant Dwelling,20902
20161855,06/27/2016,07/11/2016,2016,Residential   El  Amplification Equip,20874
19205,06/19/2007,07/10/2007,2007,Residential House/yard,20871
2013370,04/08/2013,05/28/2013,2013,Industrial/commercial   Equipment Noise,20814
20161831,06/22/2016,06/27/2016,2016,Waiver Request,20852
9694,03/31/1998,05/11/1998,1998,Residential House/yard,20817
20162507,11/22/2016,01/10/2017,2016,Residential Muti Tenant Dwelling,20874
74,02/07/2000,02/23/2000,2000,Industrial/commercial  construction/repair/demolit,20815
24122,11/22/2010,01/06/2011,2010,Residential   El  Amplification Equip,20815
3798,06/09/1995,08/28/1995,1995,Industrial/commercial   Equipment Noise,20876
18924,04/24/2007,04/27/2007,2007,Residential   Construction/repair/demolition,20817
20152529,12/10/2015,04/01/2016,2015,Residential Muti Tenant Dwelling,20878
8321,04/13/1999,04/17/2000,1999,Industrial/commercial   Equipment Noise,20814
10446,09/23/1998,10/20/1998,1998,Industrial/commercial  construction/repair/demolit,20882
8191,05/12/1999,06/01/1999,1999,Industrial/commercial   Equipment Noise,20895
20171940,06/30/2017,08/14/2017,2017,Waiver Request,20814
9392,01/01/1998,03/24/1998,1998,Residential House/yard,20814
15525,11/09/2004,04/28/2005,2004,Industrial/commercial   Equipment Noise,20816
20701,08/07/2008,08/21/2008,2008,Industrial/commercial  construction/repair/demolit,20854
2014847,06/09/2014,07/11/2014,2014,Residential   Construction/repair/demolition,20906
18075,08/22/2006,09/28/2006,2006,Industrial/commercial   Equipment Noise,20833
17211,01/23/2006,04/24/2006,2006,Information Request,20814
15590,11/24/2004,12/06/2004,2004,Industrial/commercial   Equipment Noise,20854
20172110,08/14/2017,08/28/2017,2017,Residential   Construction/repair/demolition,20814
20191033,01/11/2019,01/29/2019,2019,Residential   Construction/repair/demolition,20901
2013309,03/18/2013,07/15/2013,2013,Waiver Request,20852
24822,05/06/2011,07/28/2011,2011,Industrial/commercial  construction/repair/demolit,20814
2013486,05/06/2013,05/16/2013,2013,Residential   Construction/repair/demolition,20910
8392,01/05/1999,01/29/1999,1999,Industrial/commercial   Equipment Noise,20879
22573,10/27/2009,01/19/2010,2009,Residential   Mechanical,20902
27321,11/27/2012,12/12/2012,2012,Industrial/commercial   Electrical Amp Equip,20910
10080,06/22/1998,06/25/1998,1998,Residential   Mechanical,20814
20162588,12/13/2016,12/20/2016,2016,Residential   Mechanical,20906
19579,10/03/2007,10/22/2007,2007,Residential   Construction/repair/demolition,20854
2051,05/16/2001,07/26/2001,2001,Industrial/commercial  construction/repair/demolit,20878
8248,05/24/1999,06/02/1999,1999,Residential   El  Amplification Equip,20879
2013453,04/29/2013,05/30/2013,2013,Residential   El  Amplification Equip,20906
20192355,09/11/2019,09/25/2019,2019,Residential   Construction/repair/demolition,20814
18097,08/28/2006,09/27/2006,2006,Industrial/commercial   Equipment Noise,20871
9169,10/28/1999,07/20/2000,1999,Industrial/commercial  construction/repair/demolit,20815
21889,06/22/2009,09/04/2009,2009,Industrial/commercial   Equipment Noise,20895
20162012,07/28/2016,06/07/2017,2016,Residential   Mechanical,20850
1311,12/11/2000,01/31/2001,2000,Industrial/commercial  construction/repair/demolit,20910
20192484,10/01/2019,10/23/2019,2019,Industrial/commercial  construction/repair/demolit,20852
9293,12/06/1999,12/10/1999,1999,Industrial/commercial   Equipment Noise,20853
5122,11/20/1995,12/03/1995,1995,Industrial/commercial   Equipment Noise,20876
