PERMIT_ID,CALENDAR_YEAR,FISCAL_YEAR,PERMIT_LOCATION_NAME,PERMIT_NUMBER,PERMIT_CONDITION,PERMIT_DESCRIPTION,PERMIT_IN_DATE,PERMIT_EXPIRE_DATE,PERMIT_FINAL_DATE,PERMIT_PARENT_ID,PERMIT_STATUS,PERMIT_SUB_TYPE,PERMIT_WORK_TYPE,INSTALLATION_DATE,REMOVAL_DATE,BANNER_DIRECTION,BANNER_LOCATION,ENGINEERING_REQ,ILLUMINATION_TYPE,SIGN_IN_ETJ,SIGN_VARIANCE_REQ,SUBMITTED_501C3,TOTAL_SIGN_FACE_AREA,CITY,STATE,ZIP_CODE,COUNCIL_DISTRICT,LATITUDE,LONGITUDE,APPLICANT_NAME,APPLICANT_ORGANIZATION,geocoded_column,Single Member Council Districts,"Boundaries: Zip Code Tabulation Areas, 2017",BOUNDARIES_single_member_districts,Neighborhood Planning Areas,Community Registry,Zipcodes
11900632,FY 2018,FY 2018,11206 S IH 35 SERVICE ROAD SB,2018-049718 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,removal of existing signage and replacing with new for Circle K ( Polar Pop),03/07/2018 12:00:00 AM,02/07/2019 03:14:28 PM,02/07/2019 03:14:28 PM,,Final,Sign Permit,Wall,,,,,false,,false,false,,28,AUSTIN,TX,78748,5,30.13977866,-97.79718431,,Comet Signs LLC,,,,,,,
12308555,FY 2019,FY 2019,2819 GUADALUPE STREET,2019-175855 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install new Exxon Canopy sign,08/28/2019 06:45:39 AM,02/24/2020 06:45:40 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,25,AUSTIN,TX,78705,9,30.29489861,-97.74234473,Brad Everett,,,,,,,,
11939619,FY 2018,FY 2018,5510 S IH 35 SERVICE ROAD SB Bunit  150,2018-081217 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new illuminating wall signage for Las Quesadillas Fabulosas,05/04/2018 02:06:05 PM,10/01/2019 10:10:39 AM,10/01/2019 10:10:39 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,38,AUSTIN,TX,78745,3,30.200441,-97.76444731,,Comet Signs LLC,,,,,,,
12203200,FY 2019,FY 2019,2200 NUECES STREET,2019-079422 SB,Sign area may not exceed UNO-20% of facade area of first 15 ft. of bldg. height,Inspire on 22nd - Drum Sign,05/21/2019 01:13:49 PM,10/21/2019 11:44:01 AM,10/21/2019 11:44:01 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,36,AUSTIN,TX,78705,9,30.28541374,-97.74416565,Shana Gardner,Ion Art,,,,,,,
12167942,FY 2019,FY 2019,6512 MC NEIL DRIVE,2019-049961 SB,0,Extra Space Storage - Removal of existing signage and installation of Office sign. Sign A,04/02/2019 02:03:52 PM,09/29/2019 03:03:54 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,6,AUSTIN,TX,78729,6,30.43959309,-97.75445954,Troy Gillian,Gillian Industries DBA Sun Signs,,,,,,,
12083102,FY 2018,FY 2019,13492 N US 183 HIGHWAY SB Unit 250,2018-193979 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Remove existing sign and install new LED sign reading ""Kumon""",11/08/2018 12:51:47 PM,01/18/2019 10:14:45 AM,01/18/2019 10:14:45 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,36.5,AUSTIN,TX,78750,6,30.44898043,-97.79200639,Jennifer Garcia,,,,,,,,
11998554,FY 2018,FY 2018,14730 N IH 35 SERVICE ROAD SB,2018-131669 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,Install new illuminated canopy sign E2,08/06/2018 07:09:40 AM,02/02/2019 08:09:40 AM,,,Expired,Sign Permit,Wall,,,,,true,,true,false,,16,AUSTIN,TX,78728,,30.43938476,-97.67001213,Amanda Mittag,Barnett Signs,,,,,,,
12118841,FY 2019,FY 2019,3120 PALM WAY,2019-008368 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Channel Letter sign on canopy (structure is part of building) JUICELAND,01/14/2019 03:11:00 PM,07/13/2019 03:11:01 PM,,,Active,Sign Permit,Awning,,,,,false,Internal,false,false,,24.55,AUSTIN,TX,78758,7,30.40278837,-97.72132919,Mr. Luis Cantu,LEC Industries LLC,,,,,,,
12018791,FY 2018,FY 2018,11301 LAKELINE BOULEVARD Unit 140,2018-150644 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of illuminated commercial signs,08/20/2018 03:57:55 PM,02/16/2019 04:57:56 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,80,AUSTIN,TX,78717,6,30.47942465,-97.79937682,Lynda Ly,LED Emerge,,,,,,,
12204514,FY 2019,FY 2019,10515 N MOPAC EXPRESSWAY NB,2019-080606 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,19-1307 WEST CHUCK E CHEESE WORD MARK WALL SIGN 10515 N MOPAC EXPRESSWAY,05/23/2019 07:19:12 AM,12/10/2019 08:20:36 AM,12/10/2019 08:20:36 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,68.69,AUSTIN,TX,78759,7,30.39160434,-97.73244813,Stormi Wolf,Comet Signs LLC,,,,,,,
12178839,FY 2019,FY 2019,5704 COUGAR DRIVE,2019-059281 SB,Multifamily-May not exceed .5 sq ft for each linear foot of street frontage OR 35 sq ft (the lesser of the two).,"new 52"" x 72"" Main ID Sign - double-sided, no illumination",04/17/2019 09:41:57 AM,10/14/2019 10:41:58 AM,,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,26,AUSTIN,TX,78745,2,30.20832217,-97.78586283,Maddie Siegrist,Priority Signs and Graphics,,,,,,,
12393993,FY 2020,FY 2020,,2020-005932 SB,,"9 LP Banners. ""SXSW Shuttle Stop"". 3/12/2020-3/22/2020.SEE MAP",01/14/2020 12:54:35 PM,01/13/2021 12:54:36 PM,,,In Review,Banner Permit,Lamp Post,,,,,,,,,,,,,,,,,Ian Thompson,SXSW LLC.,,,,,,,
11919362,FY 2018,FY 2018,932 1/2 E. 7th St.,2018-064028 SB,,"OTS Banner. ""Bike to Work Day"". Linker 11. 5/7/18-5/21/18.",04/03/2018 12:53:13 PM,09/30/2018 12:53:14 PM,,,Expired,Banner Permit,Banner,05/07/2018 12:00:00 AM,05/21/2018 12:00:00 AM,West,932 1/2 E. 7th St.,,,,,,,,,,,,,Katherine Gregor,City of Austin Transportation Dept,,,,,,,
12136745,FY 2019,FY 2019,5660 N IH 35 SERVICE ROAD SB,2019-023556 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Courtyard Marriott wall sign B-facing Reinli street,02/13/2019 12:30:35 PM,07/16/2019 02:24:43 PM,07/16/2019 02:24:43 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,147,AUSTIN,TX,78751,4,30.31739297,-97.70801231,Mr. TAHER EZZI,Prince Signs,,,,,,,
12156786,FY 2019,FY 2019,500 E CESAR CHAVEZ STREET,2019-040561 SB,Sign area may not exceed ##% of facade area of first 15 ft. of bldg. height,Installation of new wall sign facing Trinity St.,03/15/2019 11:50:39 AM,01/01/2020 12:00:00 AM,,,In Review,Sign Permit,Wall,,,,,false,Internal,false,false,,24,AUSTIN,TX,78701,9,30.26220349,-97.73967045,,,,,,,,,
11950088,FY 2018,FY 2018,1700 W PARMER LANE Unit  200,2018-090250 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Chipotle with logo,05/22/2018 12:09:49 PM,06/11/2018 07:30:52 AM,06/11/2018 07:30:52 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,45.97,AUSTIN,TX,78727,7,30.41282543,-97.68891523,Troy Gillian,Gillian Industries DBA Sun Signs,,,,,,,
11930424,FY 2018,FY 2018,1124 RUTLAND DRIVE,2018-073494 SB,Sign may not be located in or overhang any easements or property line.,Installation of new monument signage for Creeks Edge Apartments,04/20/2018 11:29:29 AM,02/10/2019 12:00:00 AM,,,Expired,Sign Permit,Freestanding,,,,,true,,false,false,,60,AUSTIN,TX,78758,4,30.36871033,-97.70372535,Kevin Hull,Texas Custom Signs,,,,,,,
11979550,FY 2018,FY 2018,3701 GUADALUPE STREET Bunit 106,2018-115399 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,18-2292 Evo Performance su#106,07/09/2018 01:53:01 PM,10/09/2018 06:46:29 AM,10/09/2018 06:46:29 AM,,Final,Sign Permit,Wall,,,,,true,,false,false,,21.5,AUSTIN,TX,78705,9,30.30208587,-97.7381604,Stormi Wolf,Comet Signs LLC,,,,,,,
12213634,FY 2019,FY 2019,4801 FREIDRICH LANE,2019-088588 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Freedom Solar Power-west,06/07/2019 12:00:00 AM,12/04/2019 11:49:43 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,39.68,AUSTIN,TX,78744,2,30.20507089,-97.75248162,Jacob Gillian,Austin Community Signs,,,,,,,
12148745,FY 2019,FY 2019,100 1/2 W. Riverside Dr.,2019-033742 SB,,"OTS Banner. ""Turkey Trot"". Linker #17. 11/18/19-12/9/19.",03/04/2019 03:15:09 PM,03/03/2020 03:15:09 PM,,12148741,Active,Banner Permit,Banner,,,East,100 1/2 W. Riverside Dr.,,,,,,,,,,,,,Lauren Descovich,Thunder Cloud Subs,,,,,,,
11970182,FY 2018,FY 2018,500 E 4TH STREET,2018-107730 SB,Sign area may not exceed Downtown-20% of facade area of first 15 ft. of bldg. height,Removal of existing signage and replacing with new for Hilton- Facing E 4th -Sign F,06/22/2018 12:00:00 AM,07/25/2019 09:32:13 AM,07/25/2019 09:32:13 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,32,AUSTIN,TX,78701,9,30.26506411,-97.73862805,Hussain,Ezzi Signs Inc,,,,,,,
11953383,FY 2018,FY 2018,800 EMBASSY DRIVE,2018-093133 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Installation of new illuminating wall signage for Tyndall-facing Embassy Dr,05/29/2018 12:00:00 AM,12/05/2018 01:30:17 PM,12/05/2018 01:30:17 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,11.5,AUSTIN,TX,78702,1,30.26745265,-97.73238756,John P Gomez,Building Image Group,,,,,,,
12324881,FY 2019,FY 2019,3220 FEATHERGRASS COURT,2019-189836 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,New internally illuminated channel letter wall sign for PAW ZONE at 3220 FEATHERGRASS CT SUITE 124,09/23/2019 01:29:13 PM,12/13/2019 09:26:00 AM,12/13/2019 09:26:00 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,19.06,AUSTIN,TX,78758,7,30.39502829,-97.72736256,Ms. Ann Lewis,LEWIS SIGN,,,,,,,
12274670,FY 2019,FY 2019,1700 S LAMAR BOULEVARD Bunit  316,2019-147151 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,New internally illuminated cabinet wall sign for HAYLEY CAKES AND COOKIES on UNIT 316.,07/09/2019 11:13:30 AM,10/03/2019 10:45:27 AM,10/03/2019 10:45:27 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,55.26,AUSTIN,TX,78704,5,30.25137737,-97.76612074,Jacob Gillian,Austin Community Signs,,,,,,,
12044813,FY 2018,FY 2019,2300 SCARBROUGH DRIVE,2018-173337 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Goodwill - Heritage Crossing Re-Locate [Job# 92J9520] / South Sign A-(1)Individual Mount, Front-Lit Channel Letter Goodwill Logo Box",10/02/2018 09:36:55 AM,12/05/2018 03:43:14 PM,12/05/2018 03:43:14 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,23.95,AUSTIN,TX,78728,7,30.46164863,-97.67001376,Lady Trixi Shayne Wallis,FSG Signs,,,,,,,
12357454,FY 2019,FY 2020,4103 MARATHON BOULEVARD,2019-218093 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,"Install channel letters. First Citizens Bank, South elevation",11/05/2019 03:25:49 PM,05/03/2020 03:25:49 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,39,AUSTIN,TX,78756,10,30.30954828,-97.74132296,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12059493,FY 2018,FY 2019,5101 N LAMAR BOULEVARD,2018-178851 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,removal of existing main ID and replace with new main ID,10/11/2018 09:21:49 AM,04/09/2019 09:21:49 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,58,AUSTIN,TX,78751,9,30.31880142,-97.73051132,,Beacon Sign & Lighting Inc,,,,,,,
12136502,FY 2019,FY 2019,13450 N US 183 HWY SERVICE ROAD SB,2019-023343 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Install channel letters. Afternoonblue Salon,02/13/2019 10:06:36 AM,05/06/2019 09:54:41 AM,05/06/2019 09:54:41 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,54,AUSTIN,TX,78750,6,30.44751728,-97.79086906,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12167725,FY 2019,FY 2019,10808 DOMAIN DRIVE,2019-049771 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,New internally illuminated freestanding cabinet sign for CAVA.,04/02/2019 11:16:06 AM,09/17/2019 10:23:34 AM,09/17/2019 10:23:34 AM,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,30.54,AUSTIN,TX,78758,7,30.39356524,-97.72648368,Cassandra Rodriguez,CND Signs,,,,,,,
12346651,FY 2019,FY 2020,4200 W BRAKER LANE,2019-209173 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-3188 SOUTH PROVISION WALL SIGN 4200 B W BAKER LN,10/18/2019 10:13:14 AM,01/03/2020 10:09:38 AM,01/03/2020 10:09:38 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,44.95,AUSTIN,TX,78759,7,30.39990328,-97.73943813,Stormi Wolf,Comet Signs LLC,,,,,,,
11964980,FY 2018,FY 2018,4914 S IH 35 SERVICE ROAD SB,2018-103104 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,One internally illuminated sign for Nissan,06/14/2018 10:30:05 AM,06/10/2019 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,false,,false,false,,149.86,AUSTIN,TX,78745,,30.20614472,-97.75911363,,"Liberty Signs, Inc.",,,,,,,
12183020,FY 2019,FY 2019,1909 RIO GRANDE STREET,2019-062865 SB,,"Installation of new 4'-0"" x 16'-0"" illuminated wall sign for Signature 1909 on the façade facing Rio Grande St (larger of the two signs on this elevation).",04/23/2019 01:09:47 PM,11/26/2019 09:27:01 AM,11/26/2019 09:27:01 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,64,AUSTIN,TX,78705,9,30.28357299,-97.74480843,Emma Wetz,A1 Signs,,,,,,,
11962212,FY 2018,FY 2018,8000 CROSS PARK DRIVE,2018-100702 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Candlewood Suites,06/11/2018 12:00:00 AM,12/12/2018 09:06:48 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,221.8,AUSTIN,TX,78754,1,30.3287883,-97.666755,,"Liberty Signs, Inc.",,,,,,,
11930463,FY 2018,FY 2018,9433 PARKFIELD DRIVE,2018-073529 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Installation of south Valero canopy sign facing Rutland,04/20/2018 11:59:50 AM,03/10/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,false,,false,false,,234,AUSTIN,TX,78758,4,30.36842154,-97.7053358,,Comet Signs LLC,,,,,,,
11974691,FY 2018,FY 2018,1781 SPYGLASS DRIVE,2018-111469 SB,Multifamily-May not exceed .5 sq ft for each linear foot of street frontage OR 35 sq ft (the lesser of the two).,Demo the existing signage and replacing with new monument for Landmark at Barton Creek,06/29/2018 11:41:01 AM,10/25/2018 09:49:26 AM,10/25/2018 09:49:26 AM,,Final,Sign Permit,Freestanding,,,,,false,,false,false,,34.5,AUSTIN,TX,78746,8,30.25836556,-97.79156082,Greg Barham,The Barham Group Inc.,,,,,,,
12150795,FY 2019,FY 2019,6001 W PARMER LANE,2019-035522 SB,Sign area may not exceed ##% of facade area of first 15 ft. of bldg. height,18-4254 HEB #388- Sign A- LED Fuel pricer sign on north elevation of gas canopy,03/06/2019 04:35:40 PM,09/02/2019 04:35:41 PM,,,Application Incomplete,Sign Permit,Wall,,,,,true,,,,,22,AUSTIN,TX,78727,6,30.4414526,-97.74253826,Stormi Wolf,Comet Signs LLC,,,,,,,
12133596,FY 2019,FY 2019,12900 N IH 35 SERVICE ROAD SB,2019-020938 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Removing existing Lube sign and replacing with a new Lube sign (same size, same location)",02/07/2019 04:20:39 PM,08/06/2019 04:20:39 PM,,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,2.98,AUSTIN,TX,78753,7,30.41358192,-97.6756893,Shanda Jones,Turner Sign Systems,,,,,,,
12140991,FY 2019,FY 2019,1045 NORWOOD PARK BOULEVARD Unit 101,2019-027179 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install LED illuminated channel letters and logo reading ""Bank of America""",02/20/2019 03:19:23 PM,04/24/2019 08:48:23 AM,04/24/2019 08:48:23 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,28.3,AUSTIN,TX,78753,4,30.33748889,-97.69273614,Jennifer Garcia,,,,,,,,
12324362,FY 2019,FY 2019,9821 N IH 35  NB,2019-189394 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Remove existing digital board and install new digital board 11'x4.6',09/23/2019 08:41:14 AM,03/21/2020 08:41:15 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,49.5,AUSTIN,TX,78753,4,30.36297084,-97.68386306,ASHLEY ALFARO,,,,,,,,
12157976,FY 2019,FY 2019,7619 E BEN WHITE BLVD SERVICE ROAD EB,2019-041606 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"Install face-lit channel letters reading ""America's Diner"" for Denny's",03/19/2019 06:09:57 AM,06/18/2019 10:45:53 AM,06/18/2019 10:45:53 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,11,AUSTIN,TX,78744,2,30.21708442,-97.69177413,Jennifer Garcia,,,,,,,,
12072125,FY 2018,FY 2019,2200 ALDRICH STREET Unit  100,2018-184376 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Kerby Lane Café (east elevation),10/23/2018 09:12:30 AM,07/22/2019 01:59:28 PM,07/22/2019 01:59:28 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,73.9,AUSTIN,TX,78723,9,30.30109403,-97.70351374,Juan A Escobar,Austin Sign Builders,,,,,,,
12121128,FY 2019,FY 2019,8205 BRODIE LANE,2019-010305 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,18-4329/ CK1302/ Canopy Sign G,01/17/2019 10:53:46 AM,07/26/2019 12:56:34 PM,07/26/2019 12:56:34 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,48,AUSTIN,TX,78745,8,30.20157269,-97.8380876,Stormi Wolf,Comet Signs LLC,,,,,,,
12059606,FY 2018,FY 2019,411 W MARTIN LUTHER KING JR BOULEVARD,2018-178950 SB,Sign area may not exceed Downtown-20% of facade area of first 15 ft. of bldg. height,removal of existing main ID and replace with new main ID,10/11/2018 10:23:51 AM,04/09/2019 10:23:52 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,58,AUSTIN,TX,78701,9,30.28129301,-97.74215577,,Beacon Sign & Lighting Inc,,,,,,,
12008033,FY 2018,FY 2018,6515 S IH 35 SERVICE ROAD NB,2018-140029 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Reface illuminated pole sign,08/20/2018 06:55:18 AM,02/16/2019 07:55:19 AM,,,Expired,Sign Permit,Freestanding,,,,,true,,false,false,,72,AUSTIN,TX,78744,2,30.19050005,-97.76943156,Amanda Mittag,Barnett Signs,,,,,,,
12397811,FY 2020,FY 2020,2800 1/2 S. Lamar Blvd.,2020-009249 SB,,"OTS Banner. ""Austin Film Festival"". Linker #24. 10/12/20-10/26/20.",01/21/2020 02:16:35 PM,01/20/2021 02:16:36 PM,,,In Review,Banner Permit,Banner,,,South,2800 1/2 S. Lamar Blvd.,,,,,,,,,,,,,Samantha Levine,Austin Film Festival,,,,,,,
11991638,FY 2018,FY 2018,109 E 7TH STREET,2018-125637 SB,Sign area approved by Historic and must comply with the approved plans.,installation of new illuminating wall signage for Upstairs at Caroline,07/25/2018 10:40:43 AM,09/25/2018 09:34:47 AM,09/25/2018 09:34:47 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,8,AUSTIN,TX,78701,9,30.26871819,-97.74208691,Mary Gorman,Southwest Texas Sign,,,,,,,
11981343,FY 2018,FY 2018,6303 CAMERON ROAD,2018-116851 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,(1) set of front lit channel letters with illuminated sign capsule,07/11/2018 10:37:23 AM,07/01/2019 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,false,,false,false,,37.11,AUSTIN,TX,78723,1,30.32014969,-97.69595487,Arelly Guzman,EXECUTIVE SIGNS,,,,,,,
12280297,FY 2019,FY 2019,2604 GUADALUPE STREET,2019-151847 SB,Sign area may not exceed ##% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Roppolo's Pizzeria,07/17/2019 09:42:23 AM,01/13/2020 09:42:23 AM,,,Pending,Sign Permit,Wall,,,,,false,Internal,false,false,,85,AUSTIN,TX,78705,9,30.29091471,-97.74152156,EVA Palacios,Palacios Neon,,,,,,,
12340543,FY 2019,FY 2020,1007 S CONGRESS AVENUE,2019-204002 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install reverse lit channel letters reading ""Equinox"" on North elevation",10/09/2019 11:35:23 AM,07/06/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,3.02,AUSTIN,TX,78704,9,30.2540864,-97.74711791,Jennifer Garcia,,,,,,,,
12305817,FY 2019,FY 2019,5239 BURNET ROAD,2019-173592 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Peddle Go - Wall Sign Name,08/23/2019 09:25:58 AM,10/29/2019 09:45:45 AM,10/29/2019 09:45:45 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,28,AUSTIN,TX,78756,7,30.32505743,-97.7392807,Shana Gardner,Ion Art,,,,,,,
12258689,FY 2019,FY 2019,5251 W US 290 HWY  EB,2019-133248 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Install internally illuminated channel letters w/LED's reading ""Clinic"" on West elevation",06/12/2019 02:32:11 PM,12/09/2019 03:32:12 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,9.28,AUSTIN,TX,78749,8,30.23535106,-97.83578649,Jennifer Garcia,,,,,,,,
12086117,FY 2018,FY 2019,1509 S LAMAR BOULEVARD,2018-196481 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install internally illuminated channel letters/logo w/backer on a raceway reading ""Palm Beach Tan""",11/14/2018 02:19:57 PM,04/16/2019 08:59:29 AM,04/16/2019 08:59:29 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,58.33,AUSTIN,TX,78704,5,30.25177113,-97.76409718,Jennifer Garcia,,,,,,,,
12377104,FY 2019,FY 2020,14735 BRATTON LANE Unit 210,2019-234462 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,new wall sign for Malone Coffee,12/10/2019 10:40:57 PM,06/07/2020 10:40:58 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,true,false,,33,AUSTIN,TX,78728,,30.44623974,-97.68576875,Claudia Salguero,,,,,,,,
11982805,FY 2018,FY 2018,1632 S 1ST STREET,2018-118098 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new blade-like wall signage for Modbikes,07/13/2018 09:33:55 AM,08/09/2018 01:06:59 PM,08/09/2018 01:06:59 PM,,Final,Sign Permit,Wall,,,,,false,,false,false,,8,AUSTIN,TX,78704,9,30.24844852,-97.75566906,Cassandra Rodriguez,"CND Signs, LLC.",,,,,,,
