Application Type,Permit Number,Work Type,Use Code,Added Date,Issue Date,Final Date,Expired Date,Status,Building Area,Description of Work,Street Number,Pre-direction,Street Name,Street Suffix,Post-direction,City,State,Zip Code,Latitude,Longitude,General Location,Location
SEWAGE DISPOSAL,794402,REPLACE,SINGLE FAMILY DWELLING,03/30/2017,03/31/2017,10/05/2017,,Finaled,0,"This permit is issued to replace the existing septic tank only � the original tank failed a recent inspection. &nbsp;The existing drywell has been confirmed in acceptable condition to remain. The new septic tank shall be connected to the existing drywell with new schedule 40 PVC pipe.&nbsp; New 6-inch observation port to be installed on existing drywell.&nbsp; The existing septic tank must be pumped by a licensed scavenger, crushed and backfilled.&nbsp; This septic permit is issued to replace the existing septic tank ONLY � issuance of this permit does not constitute approval for any future building permit applications for the property.",25219,,OAK,DR,,DAMASCUS,MD,20872,39.270623,-77.219897,,POINT (-77.219897 39.270623)
SEWAGE DISPOSAL,589536,RESTORE AND / OR REPAIR,SINGLE FAMILY DWELLING,01/25/2012,03/01/2012,,03/01/2013,Issued,,"This permit is to replace the existing septic system.  Existing septic tank and 2 drywells to be pumped, crushed, and backfilled.  Observation ports to be installed at the ends of trenches.",10804,,FOX HUNT,LN,,POTOMAC,MD,20854,39.022338,-77.222193,,POINT (-77.222193 39.022338)
SEWAGE DISPOSAL,715189,RESTORE AND / OR REPAIR,SINGLE FAMILY DWELLING,06/04/2015,08/25/2015,11/16/2015,,Finaled,0,"Permitted system must use ""Best Available Treatment (BAT)""; and the installer must be certified by MDE and the treatment unit vendor.

&nbsp;The Maryland Department of the Environment recommends septic tanks, BAT and other pretreatment units be pumped at a frequency adequate to ensure that solids are not discharged to the disposal area.

Existing septic tank and drywell to be pumped, crushed, and backfilled.

BAT subject to a recorded agreement.

&nbsp;",27305,,RIDGE,RD,,DAMASCUS,MD,20872,39.304493,-77.197154,,POINT (-77.197154 39.304493)
SEWAGE DISPOSAL,658187,CONSTRUCT,SINGLE FAMILY DWELLING,12/17/2013,04/10/2014,01/20/2016,04/11/2015,Finaled,0,"Permitted system must use ""Best Available Treatment (BAT)"" and the installer must be certified by MDE and the treatment unit vendor.&nbsp; No basement plumbing facilities by gravity flow.&nbsp; Starting point of initial absorption system to be surveyed by a registered land surveyor. Trenches to be connected in series. Septic tank access port to be installed as per well and septic standards and specifications. This property is in category W-6 and / or S-6 where there is no planned community service and an individual system may be installed on an indefinite basis without firm obligation to connect to community system when and if it becomes available.",8601,,NUTMEG,CT,,POTOMAC,MD,20854,38.996642,-77.231767,,POINT (-77.231767 38.996642)
SEWAGE DISPOSAL,883682,RESTORE AND / OR REPAIR,SINGLE FAMILY DWELLING,07/23/2019,08/09/2019,09/10/2019,,Finaled,0,"This permit is issued to renovate the existing septic system only.&nbsp; Based on inspection conducted August 9, 2019, existing septic tank acceptable to remain � new manhole riser and baffles to be installed.&nbsp; New schedule 40 PVC pipe to be run from septic tank to center of trench.&nbsp; Entire length of existing tench to be excavated and top clear of loose soil � one foot minimum depth of new #2 stone to be installed on top of existing trench.&nbsp; New perforated pipe to be run thru entire length of trench with �T� at center connection to tank.&nbsp; Geotextile fabric to be installed on top of new stone in trench.***Existing water line to be located � all parts of septic system to be at least 10 feet from water line.***This property is in category S-6 where there is no planned community service and an individual system may be installed on an indefinite basis without firm obligation to connect to community system when and if it becomes available.",25900,,REVA,DR,,DAMASCUS,MD,20872,39.281774,-77.178237,,POINT (-77.178237 39.281774)
SEWAGE DISPOSAL,621768,CONSTRUCT,SINGLE FAMILY DWELLING,12/21/2012,12/26/2012,03/24/2014,,Finaled,0,"Existing septic tank to be pumped by a licensed scavenger, crushed and backfilled prior to final sandmound approval.&nbsp; Sand mound construction allowed only during dry weather construction season.&nbsp; Materials must be from an approved source.&nbsp; Do not allow construction traffic over 25� downslope of initial mound or over replacement mounds or 25� downslope of replacement mounds.&nbsp; When the corners of the sand mound are staked by a licensed surveyor, he must ensure the bottom corners are at the same elevation.&nbsp; This property is in category W-6 and / or S-6 where there is no planned community service and an individual system may be installed on an indefinite basis without firm obligation to connect to community system when and if it becomes available.",18201,,DARNESTOWN,RD,,POOLESVILLE,MD,20837,39.160052,-77.378799,Existing Main House,POINT (-77.378799 39.160052)
SEWAGE DISPOSAL,848484,CONSTRUCT,SINGLE FAMILY DWELLING,08/14/2018,08/23/2018,03/14/2019,08/24/2019,Finaled,0,Starting point of initial absorption system to be surveyed by a registered land surveyor. This property is in category W-6 and / or S-6 where there is no planned community service and an individual system may be installed on an indefinite basis without firm obligation to connect to community system when and if it becomes available. Distribution box to be utilized. Observation ports recommend on ends of all trenches. Septic tank access port to be installed as per well and septic standards and specifications.,115,,GREENTREE FARM,DR,,DICKERSON,MD,20842,39.193791,-77.373611,,POINT (-77.373611 39.193791)
SEWAGE DISPOSAL,837885,RESTORE AND / OR REPAIR,SINGLE FAMILY DWELLING,05/17/2018,05/23/2018,09/25/2018,,Finaled,0,"This permit is only to replace the existing septic system.&nbsp; The existing septic tank and 2 drywells are to be pumped, crushed, and backfilled.&nbsp; Observation ports are to be installed at the ends of all trenches.&nbsp; Prior to any work, call Jared Sluzalis at 301-370-6150 for a pre-construction meeting.",15520,,JONES,LN,,GAITHERSBURG,MD,20878,39.109327,-77.266044,,POINT (-77.266044 39.109327)
SEWAGE DISPOSAL,620048,CONSTRUCT,SINGLE FAMILY DWELLING,12/06/2012,12/13/2012,03/26/2014,12/14/2013,Finaled,0,"Septic trenches to be 100 feet&nbsp; from any well location. 

No basement plumbing facilities by gravity flow.

&nbsp;Trenches to be constructed on contour.

Split system-Distribution box required. See site plan for trench details. Both starting points of initial absorption systems to be surveyed by a registered land surveyor. Trenches to be connected in series. Septic tank access port to be installed as per well and septic standards and specifications.",10156,,SYCAMORE HOLLOW,LN,,GERMANTOWN,MD,20876,39.213829,-77.212735,,POINT (-77.212735 39.213829)
SEWAGE DISPOSAL,884091,RESTORE AND / OR REPAIR,SINGLE FAMILY DWELLING,07/25/2019,08/07/2019,09/06/2019,,Finaled,0,"Pre-construction meeting shall be conducted prior to the start of any work.&nbsp; This septic permit is issued to replace the existing septic system which has been confirmed failing (undersized unpermitted system too deep for soil onditions) � the replacement septic system has been sized to serve both the main house and the carriage house.&nbsp; New distribution box with observation port and new trenches with observation ports at ends to be installed.&nbsp; Existing septic tank shall be pumped by a licensed scavenger, crushed and backfilled.&nbsp; This property is in category W-6 and / or S-6 where there is no planned community service and an individual system may be installed on an indefinite basis without firm obligation to connect to community system when and if it becomes available.&nbsp;&nbsp; ***Based on age of structures, plumbing lines from both main house and carriage house to be replaced and connected to replacement septic system by licensed plumber under valid WSSC permit.***",2030,,BRIGHTON DAM,RD,,BROOKEVILLE,MD,20833,39.190413,-77.042723,,POINT (-77.042723 39.190413)
SEWAGE DISPOSAL,663173,RESTORE AND / OR REPAIR,SINGLE FAMILY DWELLING,02/12/2014,02/25/2014,02/25/2014,,Finaled,0,This permit is for the repair of a failing septic system.&nbsp; A distribution box will be utilized.&nbsp; Inspection and approval of this septic system does not constitute automatic approval for future additions to the existing house.,20109,,WOODFIELD,RD,,GAITHERSBURG,MD,20882,39.186827,-77.15015,,POINT (-77.15015 39.186827)
SEWAGE DISPOSAL,868561,RESTORE AND / OR REPAIR,SINGLE FAMILY DWELLING,03/11/2019,03/12/2019,03/21/2019,,Finaled,0,"This permit is only to replace the existing septic tank.&nbsp; The existing septic tank is to be pumped, crushed, and backfilled.",8720,,DARNESTOWN,RD,,ROCKVILLE,MD,20850,39.09038,-77.181957,,POINT (-77.181957 39.09038)
SEWAGE DISPOSAL,826040,CONSTRUCT,SINGLE FAMILY DWELLING,01/25/2018,03/08/2018,06/03/2018,03/09/2019,Finaled,0,"&nbsp;Starting point of initial absorption system to be surveyed by a registered land surveyor.&nbsp; Septic tank must have a minimum of two compartments or two tanks connected in series.&nbsp;Trenches to be constructed on contour, and located at least 100 feet away from any &nbsp;well location.&nbsp; Recommendobservation ports be installed at the end of each trench.&nbsp;  The access port is to be installed as per well &nbsp;and septic standards and specifications. Utilities must be 10 feet minimum from septic reserve area.&nbsp; Proposed house must be a &nbsp;minimum of 15 feet from septic tank and 20 feet from trenches.&nbsp; This property is in category S-6 where there is no planned &nbsp;community service and an individual system may be installed on an indefinite basis without firm obligation to connect to community  system when and if it becomes available. Solid lines and trenches must be constructed within reserve area as shown on the record &nbsp;plat.&nbsp;  MDE recommends septic tanks be pumped at a frequency adequate to ensure that solids are not discharged to the disposal area. &nbsp; In the interest of workman safety, prior to placement of the seepage lines the depth of stone in deep unbraced trenches shall be<",,,,,,,,,0,0,"7025 HIGGINS ROAD, LAYTONSVILLE, MD  20879 (LOT 7, BLOCK C)",POINT (0 0)
SEWAGE DISPOSAL,868558,CONSTRUCT,SINGLE FAMILY DWELLING,03/11/2019,08/16/2019,,08/16/2020,Issued,0,"This property is in category W-6 and / or S-6 where there is no planned community service and an individual system may be installed on an indefinite basis without firm obligation to connect to community system when and if it becomes available. Sand mound construction allowed only during dry weather construction season. Materials must be from an approved source. Do not allow construction traffic over 25� downslope of initial mound or over replacement mounds or 25� downslope of replacement mounds. When the corners of the sand mound are staked by a licensed surveyor, he must ensure that the bottom corners are at the exact same elevation. Sand mound to be constructed by a certified sand mound installer. Sand mound construction limited to the dry weather period of May 1 to October 31. All materials including sand and gravel must have prior approval. Required inspection schedule 1) <font color=""#000000"" face=""Times New",16800,,WHITES FERRY,RD,,POOLESVILLE,MD,20837,39.126802,-77.351149,,POINT (-77.351149 39.126802)
