PermitNumber,ApplicationTrackingID,SequenceNumber,ApplicationTypeShortDesc,PermitStatusID,PermitStatusShortDesc,PermitSeriesID,PermitSeriesShortDesc,PermitTypeID,PermitTypeDesc,SpecificStipulations,PermitIssueDate,IssuedWorkStartDate,IssuedWorkEndDate,BoroughName,OnStreetName,FromStreetName,ToStreetName,PermitteeName,CreatedOn,ModifiedOn
MIB2020052A31,2019071501111583,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,1 AVENUE,EAST   38 STREET,EAST   39 STREET,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020050A14,2018080900221117,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/19/2020,02/19/2020,02/19/2021,MANHATTAN,STATE STREET,BRIDGE STREET,PEARL STREET,"Gray Line New York Tours, Inc.",02/19/2020,02/19/2020
MIB2020051A35,2018060601051630,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es)  permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the Department. Permittee must follow all applicable laws and rules, including but not limited to section 1642-a of the NYS Vehicle and Traffic Law and section 4-10(d) of Title 34 of the Rules of the City of New York.",02/20/2020,02/20/2020,02/20/2021,MANHATTAN,BROADWAY,PINE STREET,WALL STREET,"Gray Line New York Tours, Inc.",02/20/2020,02/20/2020
MIB2020050A10,2018080900395990,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/19/2020,02/19/2020,02/19/2021,MANHATTAN,CENTRAL PARK WEST,WEST   77 STREET,TRANSVERSE ROAD    2,"Gray Line New York Tours, Inc.",02/19/2020,02/19/2020
MIB2020079A14,2020030401030443,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",03/19/2020,03/19/2020,03/19/2021,MANHATTAN,CHURCH STREET,MURRAY STREET,PARK PLACE,"SUBURBAN TRAILS, INC.",03/19/2020,03/19/2020
MIB2020052A17,2019072600716827,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,5 AVENUE,EAST   65 STREET,EAST   66 STREET,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020045A23,2018122100618883,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/14/2020,02/14/2020,02/14/2021,MANHATTAN,7 AVENUE,WEST   48 STREET,WEST   49 STREET,Taxi Tours Inc.,02/14/2020,02/14/2020
MIB2020051A13,2018080700603210,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/20/2020,02/20/2020,02/20/2021,MANHATTAN,5 AVENUE,EAST   65 STREET,EAST   66 STREET,"Gray Line New York Tours, Inc.",02/20/2020,02/20/2020
MIB2020052A35,2019071101165703,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,SOUTH STREET,FULTON STREET,JOHN STREET,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020050A02,2018122700413883,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/19/2020,02/19/2020,02/19/2021,MANHATTAN,WEST   50 STREET,6 AVENUE,ROCKEFELLER PLAZA,"Gray Line New York Tours, Inc.",02/19/2020,02/19/2020
MIB2020051A36,2018060600925720,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es)  permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the Department. Permittee must follow all applicable laws and rules, including but not limited to section 1642-a of the NYS Vehicle and Traffic Law and section 4-10(d) of Title 34 of the Rules of the City of New York.",02/20/2020,02/20/2020,02/20/2021,MANHATTAN,WEST   34 STREET,7 AVENUE,BROADWAY,"Gray Line New York Tours, Inc.",02/20/2020,02/20/2020
MIB2020056A02,2020012800398590,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/25/2020,02/25/2020,02/25/2023,MANHATTAN,WATER STREET,PINE STREET,WALL STREET,Frank Martz Coach Company,02/25/2020,02/25/2020
MIB2020052A12,2019072600777997,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,WEST   42 STREET,5 AVENUE,6 AVENUE,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020052A29,2019071501134473,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,6 AVENUE,WEST   47 STREET,WEST   48 STREET,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020050A09,2018080900422433,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/19/2020,02/19/2020,02/19/2021,MANHATTAN,AMSTERDAM AVENUE,WEST  112 STREET,WEST  113 STREET,"Gray Line New York Tours, Inc.",02/19/2020,02/19/2020
MIB2020051A17,2018080700488110,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/20/2020,02/20/2020,02/20/2021,MANHATTAN,BROADWAY,WEST   93 STREET,WEST   94 STREET,"Gray Line New York Tours, Inc.",02/20/2020,02/20/2020
MIB2020050A05,2018121400878477,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/19/2020,02/19/2020,02/19/2021,MANHATTAN,5 AVENUE,EAST   61 STREET,EAST   62 STREET,"Gray Line New York Tours, Inc.",02/19/2020,02/19/2020
MIB2020045A31,2019040700015967,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/14/2020,02/14/2020,02/14/2021,MANHATTAN,5 AVENUE,EAST   14 STREET,EAST   15 STREET,Taxi Tours Inc.,02/14/2020,02/14/2020
MIB2020041A03,2018081000299623,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/10/2020,02/10/2020,02/10/2021,MANHATTAN,5 AVENUE,EAST   83 STREET,EAST   84 STREET,"EXPERIENCE THE RIDE NY, LLC",02/10/2020,02/10/2020
MIB2020045A12,2018121800494970,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/14/2020,02/14/2020,02/14/2021,MANHATTAN,SOUTH STREET,FULTON STREET,JOHN STREET,Taxi Tours Inc.,02/14/2020,02/14/2020
MIB2020045A24,2018122100543627,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/14/2020,02/14/2020,02/14/2021,MANHATTAN,5 AVENUE,EAST   71 STREET,EAST   72 STREET,Taxi Tours Inc.,02/14/2020,02/14/2020
MIB2020052A40,2018051800185580,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es)  permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the Department. Permittee must follow all applicable laws and rules, including but not limited to section 1642-a of the NYS Vehicle and Traffic Law and section 4-10(d) of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,10 AVENUE,WEST   30 STREET,LINCOLN TUNNEL APPROACH,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020052A23,2019072600474630,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,CENTRAL PARK WEST,WEST   77 STREET,WEST   81 STREET,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020079A05,2020030301145273,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",03/19/2020,03/19/2020,03/19/2021,MANHATTAN,PARK PLACE,BROADWAY,CHURCH STREET,"SUBURBAN TRAILS, INC.",03/19/2020,03/19/2020
MIB2020079A09,2020030400842887,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",03/19/2020,03/19/2020,03/19/2021,MANHATTAN,EAST   42 STREET,3 AVENUE,LEXINGTON AVENUE,"SUBURBAN TRAILS, INC.",03/19/2020,03/19/2020
MIB2020051A02,2018080900110993,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/20/2020,02/20/2020,02/20/2021,MANHATTAN,BROADWAY,PRINCE STREET,SPRING STREET,"Gray Line New York Tours, Inc.",02/20/2020,02/20/2020
MIB2020045A32,2019040600093887,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/14/2020,02/14/2020,02/14/2021,MANHATTAN,WEST   46 STREET,8 AVENUE,BROADWAY,Taxi Tours Inc.,02/14/2020,02/14/2020
MIB2020051A30,2018080600928803,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/20/2020,02/20/2020,02/20/2021,MANHATTAN,6 AVENUE,CARMINE STREET,WEST    3 STREET,"Gray Line New York Tours, Inc.",02/20/2020,02/20/2020
BIB2020045A01,2018121800076580,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/14/2020,02/14/2020,02/14/2021,BROOKLYN,FLATBUSH AVENUE,GRAND ARMY PLAZA,GRAND ARMY PLAZA,Taxi Tours Inc.,02/14/2020,02/14/2020
MIB2020041A07,2018081000270517,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/10/2020,02/10/2020,02/10/2021,MANHATTAN,WEST   46 STREET,8 AVENUE,BROADWAY,"EXPERIENCE THE RIDE NY, LLC",02/10/2020,02/10/2020
MIB2020050A01,2020020600472603,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/19/2020,02/19/2020,02/19/2021,MANHATTAN,RIVERSIDE DRIVE,BEND,WEST  120 STREET,"Gray Line New York Tours, Inc.",02/19/2020,02/19/2020
MIB2020052A18,2019072600700517,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,5 AVENUE,5 AVENUE,MADISON AVENUE,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
MIB2020052A19,2019072600694700,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,5 AVENUE,EAST   86 STREET,EAST   87 STREET,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
