AppNumber,ApplicantType,Institution,OrganizationType,InstCity,InstState,InstPostalCode,InstCountry,CongressionalDistrict,Latitude,Longitude,CouncilDate,YearAwarded,ProjectTitle,Program,Division,ApprovedOutright,ApprovedMatching,AwardOutright,AwardMatching,OriginalAmount,SupplementAmount,BeginGrant,EndGrant,ProjectDesc,ToSupport,PrimaryDiscipline,SupplementCount,Supplements,ParticipantCount,Participants,DisciplineCount,Disciplines
FT-10466-68,2,St. Edward's University,Four-Year College,Austin,TX,78704-6425,USA,21,30.22836,-97.75193,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,English,0,NULL,1,Virginia Dailey [Project Director],1,English
FT-10470-68,2,"University of Texas, El Paso",Four-Year College,El Paso,TX,79968-8900,USA,16,31.7701,-106.5048,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,U.S. History,0,NULL,1,Carl Jackson [Project Director],1,U.S. History
FT-10476-68,2,University of the South,Four-Year College,Sewanee,TN,37383-2000,USA,4,35.20471,-85.92097,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,Arthur Knoll [Project Director],1,"History, General"
FT-10478-68,2,"University of South Carolina, Columbia",Four-Year College,Columbia,SC,29208-0001,USA,6,33.98685,-81.02724,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,"Philosophy, General",0,NULL,1,Eugene Long [Project Director],1,"Philosophy, General"
FT-10480-68,2,Hollins University,Four-Year College,Roanoke,VA,24020-2000,USA,6,37.3517,-79.94086,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,Frank O'Brien [Project Director],1,"History, General"
FT-10486-68,2,University of Washington,Publishing,Seattle,WA,98105-6613,USA,7,47.65411,-122.3134,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,Thomas Hankins [Project Director],1,"History, General"
FT-10490-68,2,"University of Colorado, Denver",University,Denver,CO,80202-1702,USA,1,39.74693,-104.99945,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,Robert Hohlfelder [Project Director],1,"History, General"
FT-10492-68,2,University of St. Thomas,University,St. Paul,MN,55105-1096,USA,4,44.94152,-93.19119,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,William O'Neill [Project Director],1,"History, General"
FT-10494-68,2,University of Hawaii,Two-Year College,Honolulu,HI,96822-2399,USA,1,21.3035,-157.81415,1967-11-01,1967,Title not available,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,Rex Wade [Project Director],1,"History, General"
FT-10736-69,2,Franklin and Marshall College,Four-Year College,Lancaster,PA,17603-2802,USA,11,40.04648,-76.31826,1969-02-01,1969,The Consumers' Leagues and Social Reform,Summer Stipends,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1970-06-01,1970-08-31,"Study of reform activities of the Consumers' Leagues, comparing European leagues with those in U.S. ",None,"History, General",0,NULL,1,Louis Athey [Project Director],1,"History, General"
FT-11411-67,2,Cornell University,Four-Year College,Ithaca,NY,14853-2801,USA,23,42.44778,-76.48411,1967-01-01,1967,Title not available,Fellowships for College Teachers and Independent Scholars,Research Programs,2000.00,0.00,2000.00,0.00,2000.00,0.00,1966-10-01,1967-09-30,None,None,"History, General",0,NULL,1,Michael Kammen [Project Director],1,"History, General"
GM-10005-67,1,American Association for State and Local History,Professional Association,Nashville,TN,37212-4342,USA,5,36.13197,-86.80372,1967-01-01,1967,Statistical Profile of American Historical Organizations,Humanities Projects in Museums and Historical Organizations,Public Programs,2583.00,0.00,2583.00,0.00,2583.00,0.00,1967-02-01,1967-09-30,None,None,"History, General",0,NULL,1,William Alderson [Project Director],1,"History, General"
GM-10007-67,1,American Association for State and Local History,Professional Association,Nashville,TN,37212-4342,USA,5,36.13197,-86.80372,1967-01-01,1967,Seminars on Administration of Historical Societies and Museums. Institute on Publications of Historical Societies,Humanities Projects in Museums and Historical Organizations,Public Programs,46162.00,0.00,46162.00,0.00,46162.00,0.00,1967-02-01,1968-10-31,and Museums.,None,"History, General",0,NULL,1,William Alderson [Project Director],1,"History, General"
GM-10009-67,1,George Washington University,Four-Year College,Washington,DC,20052-0001,USA,1,38.89963,-77.04553,1967-05-01,1967,Museum Fellowship Program,Humanities Projects in Museums and Historical Organizations,Public Programs,9586.00,0.00,9586.00,0.00,9586.00,0.00,1967-06-01,1968-09-30,None,None,"Interdisciplinary Studies, General",0,NULL,1,Clarence Mondale [Project Director],1,"Interdisciplinary Studies, General"
GM-10019-68,1,"Reynolda House, Inc.",Four-Year College,Winston-Salem,NC,27106-5117,USA,5,36.12554,-80.28553,1967-11-01,1967,Intern Program for Humanities Museums,Humanities Projects in Museums and Historical Organizations,Public Programs,5780.00,0.00,5780.00,0.00,5780.00,0.00,1967-07-01,1968-07-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Nicholas Bragg [Project Director],1,"Interdisciplinary Studies, General"
GM-10035-68,1,University of Delaware,University,Newark,DE,19716-0099,USA,1,39.68232,-75.75365,1968-05-01,1968,Museum Internship Program,Humanities Projects in Museums and Historical Organizations,Public Programs,8310.00,0.00,8310.00,0.00,8310.00,0.00,1968-07-01,1969-07-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Edward Alexander [Project Director],1,"Interdisciplinary Studies, General"
GM-10045-68,1,Institute for Cultural Progress,National Organization,Washington,DC,20009-1123,USA,1,38.91276,-77.04533,1968-05-01,1968,Museum Internship,Humanities Projects in Museums and Historical Organizations,Public Programs,9950.00,0.00,9950.00,0.00,9950.00,0.00,1968-07-01,1969-06-30,None,None,"Interdisciplinary Studies, General",0,NULL,1,Philip Ritterbush [Project Director],1,"Interdisciplinary Studies, General"
GM-10047-68,1,Institute for Cultural Progress,National Organization,Washington,DC,20009-1123,USA,1,38.91276,-77.04533,1968-05-01,1968,Museum Internship,Humanities Projects in Museums and Historical Organizations,Public Programs,8840.00,0.00,8840.00,0.00,8840.00,0.00,1968-07-01,1969-06-30,None,None,"Interdisciplinary Studies, General",0,NULL,1,Philip Ritterbush [Project Director],1,"Interdisciplinary Studies, General"
GM-10053-69,1,American Association for State and Local History,Professional Association,Nashville,TN,37212-4342,USA,5,36.13197,-86.80372,1969-02-01,1969,Three Seminars for Training of Staff Members of Historical Socieities and Museums,Humanities Projects in Museums and Historical Organizations,Public Programs,52680.00,0.00,52680.00,0.00,52680.00,0.00,1969-01-01,1970-07-31,None,None,"History, General",0,NULL,1,William Alderson [Project Director],1,"History, General"
GM-10055-69,1,University of Delaware,University,Newark,DE,19716-0099,USA,1,39.68232,-75.75365,1969-02-01,1969,Seminar for Historical Administrators,Humanities Projects in Museums and Historical Organizations,Public Programs,5500.00,0.00,5500.00,0.00,5500.00,0.00,1969-05-01,1969-08-31,None,None,"History, General",0,NULL,1,Edward Alexander [Project Director],1,"History, General"
GM-10057-69,2,Institute for Cultural Progress,National Organization,Washington,DC,20009-1123,USA,1,38.91276,-77.04533,1969-05-01,1969,Museum Internship (Plotnicoy,Humanities Projects in Museums and Historical Organizations,Public Programs,8778.00,0.00,8778.00,0.00,8778.00,0.00,1969-07-01,1970-06-30,None,None,"Interdisciplinary Studies, General",0,NULL,1,Philip Ritterbush [Project Director],1,"Interdisciplinary Studies, General"
GM-10063-69,1,University of Connecticut,University,Storrs,CT,06269-9000,USA,2,41.80679,-72.24882,1969-02-01,1969,Museum Fellowship Program with Old Sturbridge Village,Humanities Projects in Museums and Historical Organizations,Public Programs,20800.00,0.00,20800.00,0.00,20800.00,0.00,1969-07-01,1970-08-31,None,None,"History, General",0,NULL,1,Neil Hemphill [Project Director],1,"History, General"
GM-10065-69,1,University of Delaware,University,Newark,DE,19716-0099,USA,1,39.68232,-75.75365,1969-02-01,1969,Fellowships of Winterthur Program in Early American Culture,Humanities Projects in Museums and Historical Organizations,Public Programs,27000.00,0.00,27000.00,0.00,27000.00,0.00,1969-07-01,1970-08-31,None,None,American Studies,0,NULL,1,Wayne Craven [Project Director],1,American Studies
GN-10005-68,1,Children's Television Workshop,Television Station,New York,NY,10023-7163,USA,10,40.771,-73.98083,1968-05-01,1968,Children's Television Workshop curriculum seminar,Humanities Projects in Media,Public Programs,10000.00,0.00,10000.00,0.00,10000.00,0.00,1968-06-01,1968-10-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Joan Ganz Cooney [Project Director],1,"Interdisciplinary Studies, General"
GN-10009-69,1,University of Dallas,University,Irving,TX,75062-9991,USA,24,32.85507,-96.97948,1969-02-01,1969,Documentary Photograph Project,Humanities Projects in Media,Public Programs,16570.00,0.00,16570.00,0.00,16570.00,0.00,1969-06-01,1970-07-31,None,None,"History, General",0,NULL,1,John Alvis [Project Director],1,"History, General"
GN-10015-69,1,Twin City Area Educational Television Corporation,Television Station,St. Paul,MN,55108-2710,USA,4,44.97703,-93.1718,1969-05-01,1969,The Judgments of Man,Humanities Projects in Media,Public Programs,30000.00,0.00,30000.00,0.00,30000.00,0.00,1969-02-01,1969-12-31,None,None,"Arts, General",0,NULL,0,NULL,1,"Arts, General"
GP-10005-68,1,American Association for State and Local History,Professional Association,Nashville,TN,37212-4342,USA,5,36.13197,-86.80372,1967-11-01,1967,A Study of the Financial Problems and needs of Historical Organizations,Special Projects,Public Programs,53497.00,0.00,53497.00,0.00,53497.00,0.00,1968-01-01,1970-10-31,None,None,"History, General",0,NULL,1,William Alderson [Project Director],1,"History, General"
GP-10012-68,1,State Historical Society of Wisconsin,State/Local/Federal Government,Madison,WI,53706-1482,USA,2,43.07493,-89.40011,1968-05-01,1968,Public affairs program,Special Projects,Public Programs,14250.00,0.00,14250.00,0.00,14250.00,0.00,1968-09-01,1969-08-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Richard Erney [Project Director],1,"Interdisciplinary Studies, General"
GP-10020-69,1,Williams College,Four-Year College,Williamstown,MA,01267-2600,USA,1,42.71159,-73.20071,1969-02-01,1969,To support preparation of a report for the Federal Council on the Arts and the Humanities...,Special Projects,Public Programs,4480.00,0.00,4480.00,0.00,4480.00,0.00,1967-11-01,1968-08-31,...on condition of museums in the U.S. and their needs,None,"Interdisciplinary Studies, General",0,NULL,1,Charles Parkhurst [Project Director],1,"Interdisciplinary Studies, General"
GP-10024-68,1,"Education Development Center, Inc.",National Organization,Newton,MA,02458-1060,USA,4,42.36326,-71.20154,1968-05-01,1968,A Curriculum Design Conference,Special Projects,Public Programs,5000.00,0.00,5000.00,0.00,5000.00,0.00,1968-05-01,1968-07-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Lawrence Fuchs [Project Director],1,"Interdisciplinary Studies, General"
GP-10026-68,1,Southern Regional Education Board,National Organization,Atlanta,GA,30309,USA,5,33.79336,-84.38654,1968-02-01,1968,Conference on Strengthening Humanities Programs in Southern Colleges and Universities,Special Projects,Public Programs,5460.00,0.00,5460.00,0.00,5460.00,0.00,1968-03-01,1968-06-30,None,None,"Interdisciplinary Studies, General",0,NULL,1,Winfred Godwin [Project Director],1,"Interdisciplinary Studies, General"
GP-10030-69,1,University of Southern California,University,Los Angeles,CA,90089-0012,USA,37,34.02136,-118.28455,1969-02-01,1969,Tools for Solving the Urban Crisis: A Program for Mature Women,Special Projects,Public Programs,29970.00,0.00,29970.00,0.00,29970.00,0.00,1969-07-01,1970-08-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Rosalind Loring [Project Director],1,"Interdisciplinary Studies, General"
GP-10058-69,1,Independent Production Fund,National Organization,New York,NY,10036,USA,19,Unknown,unknown,1969-05-01,1969,Critique,Special Projects,Public Programs,135000.00,30000.00,135000.00,30000.00,165000.00,0.00,1968-08-01,1969-07-31,None,None,"Arts, General",0,NULL,1,Christopher Lukas [Project Director],1,"Arts, General"
GP-10060-69,1,PTV Productions,Television Station,Mill Valley,CA,94941,USA,2,Unknown,unknown,1969-02-01,1969,Production of Documentary Films on Modern Social Insitutions,Special Projects,Public Programs,26730.00,30000.00,26730.00,30000.00,56730.00,0.00,1968-08-01,1970-04-30,None,None,"Social Sciences, General",0,NULL,1,Richard Moore [Project Director],1,"Social Sciences, General"
GP-10062-69,1,Robbins Ctr. for Cross-Cultural Communication,Unknown,Washington,DC,20003,USA,1,Unknown,unknown,1969-02-01,1969,Support of Educational Activities During 1969,Special Projects,Public Programs,14000.00,18000.00,14000.00,18000.00,32000.00,0.00,1969-01-01,1969-12-31,None,None,African American Studies,0,NULL,1,Warren Robbins [Project Director],2,African American Studies; African Studies
GP-10068-69,1,South Dakota State University,Four-Year College,Brookings,SD,57007-0001,USA,1,44.29766,-96.76821,1969-05-01,1969,Summer Program in Cultural Enrichment,Special Projects,Public Programs,60000.00,0.00,60000.00,0.00,60000.00,0.00,1969-06-01,1970-05-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Jack Marken [Project Director],1,"Interdisciplinary Studies, General"
GP-10080-69,1,University of Alaska Museum,Museum,Fairbanks,AK,99775,USA,1,Unknown,unknown,1969-05-01,1969,Modern Alaskan Native Materials Culture,Special Projects,Public Programs,49670.00,0.00,49670.00,0.00,49670.00,0.00,1970-06-01,1971-06-30,"Collection of objects of material culture to be used for exhibits showing the rapid changes in the culture of the natives of Alaska and adaptation to those changes. ABSTRACT: Phase I: documentation of the rapid acculturation of the native people of Alaska by collecting objects of material culture that illustrate this change and devlopment of a systemized approach to recording the use and cultural context of these materials. Phase II: collection, supported by sociological information, will be basis of two types of interpretive exhibits directed toward 1) urban populations, predominantly new Alaskans and unaware of the social and economic situation outside of the urban area; and 2) the rural, isolated population, predominantly native, which needs insight and understanding of its own adaptation through time to help it survive in a changing society. Total project designed to illustrate the adaptability of Alaskan native populations to constant pressures for change. Provides some insights into the way this change may continue without the complete loss of cultural activities. Funds for Phase I: salaries (PI and assistants), informants, supplies, travel, indirect costs. ",None,Archaeology,0,NULL,1,L. J. Rowinski [Project Director],1,Archaeology
OP-10001-67,1,"Academy for Educational Development, Inc.",National Organization,New York,NY,10019,USA,8,Unknown,unknown,1967-05-01,1967,Diplomat's Reading Program [H-67-O-119],Planning and Assessment Studies,Agency-wide Projects,50000.00,0.00,50000.00,0.00,50000.00,0.00,1967-07-01,1971-01-31,None,None,"Interdisciplinary Studies, General",0,NULL,1,Alvin Eurich [Project Director],1,"Interdisciplinary Studies, General"
RB-10001-69,1,Unaffiliated Independent Scholar,Unknown,Colorado Springs,CO,80906,USA,0,Unknown,unknown,1969-02-01,1969,The Papers of George Washington,Bicentennial Histories,Research Programs,0.00,50000.00,0.00,50000.00,50000.00,0.00,1968-07-01,1971-06-30,None,"The worldwide search, cataloguing, and preparation for publication of documents relating to the American founder, military leader, and first president of the United States.","History, General",0,NULL,1,Donald Jackson [Project Director],1,"History, General"
RB-10007-69,1,Harvard University,University,Cambridge,MA,02138-3800,USA,5,42.37376,-71.1167,1969-05-01,1969,Bibliography of Early American Law,Bicentennial Histories,Research Programs,9980.00,0.00,9980.00,0.00,9980.00,0.00,1969-07-01,1970-06-30,None,None,Jurisprudence,0,NULL,1,Morris Cohen [Project Director],1,Jurisprudence
RB-10021-69,1,Johns Hopkins University,University,Baltimore,MD,21218-2625,USA,7,39.32916,-76.61785,1969-05-01,1969,"Urban Society at the End of the Revolution: Annapolis 1782-86, Community and Congress",Bicentennial Histories,Research Programs,10000.00,20000.00,10000.00,20000.00,30000.00,0.00,1969-07-01,1970-09-30,"Project to re-create the community of Annapolis, Maryland as it existed from 1782-1786 in a book or series of articles which will enhance historical understanding of this important 18th century urban cultural and political center. ABSTRACT: Project purposes to re-create the community of Annapolis, Maryland as it existed from 1782-86 in a book or series of articles which will enhance historical understanding of this important 18th century urban cultural and political center and, therefore, illuminate a significant segment of national heritage. During the period under study, Annapolis played important role in nurturing the nation's new government, serving for a time as the U.S. capital, as the site of the Confederation Congress and of the Annapolis convention (which resulted in the Constitutional Convention). Will question how revolutionary Annopolis was structured economically, socially and politically and how it functioned. Emphasis on physical similarities of present city to past community in effort to relate community to its environment. Annapolis particularly suited to project because of its well-preserved state and the availability of records and documents regarding the city and its historic development. Other purposes of the project are to improve present community spirit and involvment and to development knowledge that will serve as incentive for an historical restoration and interpretation program. Fund for salaries, supplies, computer time, travel. ",None,"History, General",0,NULL,1,Jack Greene [Project Director],1,"History, General"
