Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
02/23/2020,HOND,LL,,GRN,BW37385,IL,701 N. Sacramento,(773) 265-7605,6983787
03/13/2020,NISS,4D,,WHI,AT88505,IL,10300 S. Doty,(773) 568-8495,2898934
03/15/2020,HOND,LL,,BLU,BU21096,IL,701 N. Sacramento,(773) 265-7605,6985923
03/13/2020,CHRY,4D,,RED,BR65929,IL,701 N. Sacramento,(773) 265-7605,6985645
03/13/2020,MERZ,4D,,SIL,Q428484,IL,10300 S. Doty,(773) 568-8495,2898933
03/13/2020,MERC,4D,,TAN,,IL,701 N. Sacramento,(773) 265-1846,1540048
02/26/2020,CHEV,4T,,DBL,AS78007,IL,10300 S. Doty,(773) 568-8495,2897603
02/26/2020,CHEV,VN,,WHI,BQ62175,IL,10300 S. Doty,(773) 568-8495,2897621
02/23/2020,HOND,4D,,BLK,AV20510,IL,701 N. Sacramento,(773) 265-7605,6983789
02/23/2020,FORD,LL,,BLK,BV62077,IL,701 N. Sacramento,(773) 265-7605,6983788
02/14/2020,NISS,4D,,BLK,LJV7504,TX,400 E. Lower Wacker,(312) 744-7550,0220386
02/23/2020,LINC,LL,,BLK,AZ97390,IL,701 N. Sacramento,(773) 265-7605,6983785
02/27/2020,PONT,4T,,WHI,BM23163,IL,10300 S. Doty,(773) 568-8495,2897700
02/27/2020,DODG,4T,,BLK,Z155760,IL,10300 S. Doty,(773) 568-8495,2897706
02/27/2020,JEEP,LL,,GRY,AP98885,IL,701 N. Sacramento,(773) 265-7605,6984116
02/18/2020,DODG,VN,,GRY,EBV4050,MI,701 N. Sacramento,(773) 265-7605,6983250
02/21/2020,CADI,4D,,BLK,S715521,IL,701 N. Sacramento,(773) 265-7605,6983478
03/17/2020,HYUN,4D,,SIL,IQN910,IA,701 N. Sacramento,(773) 265-7605,6986073
03/09/2020,KIA,LL,,WHI,BF48726,IL,10300 S. Doty,(773) 568-8495,2898574
02/23/2020,CHEV,4T,,SIL,GZH273,IA,701 N. Sacramento,(773) 265-7605,6983786
02/23/2020,CHEV,4D,,BLU,178983EN,IL,701 N. Sacramento,(773) 265-7605,6983794
02/24/2020,FORD,LL,,BLK,RVR524DP,IN,701 N. Sacramento,(773) 265-1846,1539977
02/12/2020,LINC,LL,,TAN,AC53926,IL,701 N. Sacramento,(773) 265-7605,6982661
03/12/2020,MAZD,2D,RX7,RED,,IL,701 N. Sacramento,(773) 265-7605,6985582
02/12/2020,FORD,LL,TK,TAN,00242208,IL,701 N. Sacramento,(773) 265-7605,6982710
03/11/2020,FORD,4D,,WHI,S745941,IL,10300 S. Doty,(773) 568-8495,2898713
03/01/2020,KIA,LL,,BLU,AE12329,IL,10300 S. Doty,(773) 568-8495,2898098
03/11/2020,CHEV,2D,,WHI,CL80364,AZ,10300 S. Doty,(773) 568-8495,2898707
03/11/2020,FORD,LL,,GLD,BF32906,IL,10300 S. Doty,(773) 568-8495,2898714
03/17/2020,HOND,2D,CIV,SIL,BR78236,IL,701 N. Sacramento,(773) 265-7605,6986072
02/11/2020,VOLK,4D,,SIL,BN77167,IL,701 N. Sacramento,(773) 265-7605,6982555
02/13/2020,TOYT,4T,,SIL,HKJ8739,NY,701 N. Sacramento,(773) 265-7605,6982754
02/11/2020,HOND,4D,,BLU,BA73868,IL,10300 S. Doty,(773) 568-8495,2896513
03/07/2020,DODG,VN,,,,IL,701 N. Sacramento,(773) 265-7605,6985101
03/01/2020,BUIC,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2898104
02/11/2020,OLDS,4D,,GRN,BU74195,IL,10300 S. Doty,(773) 785-9752,1719973
03/13/2020,BUIC,4D,,TAN,Y946516,IL,10300 S. Doty,(773) 568-8495,2898859
03/13/2020,FORD,LL,,BLK,BZ29930,IL,10300 S. Doty,(773) 568-8495,2898917
03/13/2020,FORD,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6985647
03/13/2020,CHRY,4D,,GRY,BH30371,IL,10300 S. Doty,(773) 568-8495,2898966
03/13/2020,MITS,LL,,BLU,978U212,IL,10300 S. Doty,(773) 568-8495,2898964
03/13/2020,FORD,2D,,WHI,,IL,10300 S. Doty,(773) 785-9752,1720033
02/28/2020,MAZD,LL,,BLK,FP103181,IL,10300 S. Doty,(773) 568-8495,2897850
02/24/2020,DODG,VN,,SIL,BQ82409,IL,701 N. Sacramento,(773) 265-1846,1539979
02/26/2020,FORD,4T,,BLU,,IL,10300 S. Doty,(773) 568-8495,2897626
02/26/2020,HOND,4D,,BGE,228V909,IL,701 N. Sacramento,(773) 265-7605,6984060
03/11/2020,LINC,4D,,BLK,CA78051,IL,701 N. Sacramento,(773) 265-7605,6985505
02/21/2020,FORD,4D,,BLK,A930008,IL,10300 S. Doty,(773) 568-8495,2897302
03/17/2020,SATR,2D,,BLK,YK8F4L,MO,701 N. Sacramento,(773) 265-7605,6986080
03/17/2020,DODG,LL,,GRY,2432997B,IL,701 N. Sacramento,(773) 265-7605,6986069
02/23/2020,CHEV,2T,,RED,BN86213,IL,701 N. Sacramento,(773) 265-7605,6983807
02/12/2020,FORD,4D,,BLK,853U139,IL,10300 S. Doty,(773) 568-8495,2896601
02/18/2020,LEXS,4D,,BLK,0S02R7,TN,10300 S. Doty,(773) 568-8495,2897147
03/17/2020,CHEV,4D,,MAR,ECT1483,MI,701 N. Sacramento,(773) 265-7605,6986074
03/13/2020,FORD,LL,,RED,AG36370,IL,701 N. Sacramento,(773) 265-1846,1540050
02/23/2020,NISS,4D,,WHI,AM47162,IL,701 N. Sacramento,(773) 265-7605,6983790
02/23/2020,HOND,LL,,BLU,R823015,IL,701 N. Sacramento,(773) 265-7605,6983793
02/26/2020,JEEP,LL,,WHI,BW33067,IL,10300 S. Doty,(773) 568-8495,2897607
02/27/2020,ACUR,2D,,GRN,BN53945,IL,10300 S. Doty,(773) 568-8495,2897712
03/04/2020,FORD,4D,,RED,AR46990,IL,10300 S. Doty,(773) 568-8495,2898255
02/23/2020,FORD,4D,,RED,AW30938,IL,701 N. Sacramento,(773) 265-7605,6983738
03/01/2020,HOND,LL,,BLK,BA20383,IL,400 E. Lower Wacker,(312) 744-7550,0221308
02/23/2020,HYUN,LL,,BLK,BN19392,IL,10300 S. Doty,(773) 568-8495,2897452
02/23/2020,HOND,VN,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6983741
02/12/2020,CHEV,4D,,WHI,BF29213,IL,10300 S. Doty,(773) 568-8495,2896606
03/11/2020,DODG,VN,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6985536
02/14/2020,VOLK,4D,,GRY,BM37936,IL,701 N. Sacramento,(773) 265-7605,6982798
02/12/2020,DODG,4D,,RED,L577835,IL,10300 S. Doty,(773) 568-8495,2896551
02/23/2020,VOLK,2D,,RED,TBF287,IL,701 N. Sacramento,(773) 265-7605,6983739
02/27/2020,DODG,4T,,GLD,BF15130,IL,10300 S. Doty,(773) 568-8495,2897709
02/27/2020,PONT,4T,,WHI,AT91941,IL,10300 S. Doty,(773) 568-8495,2897708
03/01/2020,CHRY,4D,,SIL,BP12814,IL,701 N. Sacramento,(773) 265-7605,6984416
03/15/2020,NISS,4D,,BLK,AW51820,IL,701 N. Sacramento,(773) 265-7605,6985927
02/18/2020,NISS,4D,,WHI,V569114,IL,400 E. Lower Wacker,(312) 744-7550,0220717
02/28/2020,TOYT,LL,,GRN,AJ46504,IL,701 N. Sacramento,(773) 265-1846,1539990
02/18/2020,HOND,4D,,SIL,XQX272,IL,400 E. Lower Wacker,(312) 744-7550,0220716
02/23/2020,NISS,4D,,BLK,JSN1697,TX,701 N. Sacramento,(773) 265-7605,6983796
02/14/2020,FORD,LL,,SIL,DL5256E,IL,10300 S. Doty,(773) 568-8495,2896804
02/13/2020,SUBA,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6982776
03/10/2020,TOYT,4D,,WHI,E760568,IL,701 N. Sacramento,(773) 265-1846,1540018
03/10/2020,FORD,LL,,GLD,517923,IL,701 N. Sacramento,(773) 265-1846,1540019
02/15/2020,FORD,4D,,GRY,AV95303,IL,10300 S. Doty,(773) 568-8495,2896844
02/28/2020,JEEP,LL,,GRN,,IL,10300 S. Doty,(773) 568-8495,2897855
02/24/2020,NISS,4D,,GRY,BZ71910,IL,10300 S. Doty,(773) 568-8495,2897509
02/13/2020,CHEV,4T,,GRN,BE47123,IL,701 N. Sacramento,(773) 265-7605,6982747
02/24/2020,FORD,PK,,BLK,2390888B,IL,701 N. Sacramento,(773) 265-7605,6983890
02/14/2020,TOYT,LL,TK,GRY,BU76343,IL,400 E. Lower Wacker,(312) 744-7550,0220431
02/24/2020,TOYT,4D,,BLK,BA72738,IL,701 N. Sacramento,(773) 265-7605,6983945
02/15/2020,MITS,4D,,WHI,AS22262,IL,10300 S. Doty,(773) 568-8495,2896900
02/15/2020,BUIC,4D,,GRY,BB19287,IL,10300 S. Doty,(773) 568-8495,2896902
03/17/2020,NISS,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2899285
03/17/2020,CHEV,VN,,MAR,BR86821,IL,701 N. Sacramento,(773) 265-1846,1540056
03/17/2020,SAA,4D,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1540057
02/28/2020,NISS,LL,,SIL,BK84147,IL,10300 S. Doty,(773) 568-8495,2897856
02/15/2020,HYUN,4D,,RED,K905409,IN,10300 S. Doty,(773) 568-8495,2896901
03/11/2020,INFI,4D,,BLK,255V365,IL,701 N. Sacramento,(773) 265-7605,6985511
02/24/2020,DODG,PK,,WHI,9R14L5,TN,701 N. Sacramento,(773) 265-7605,6983880
03/11/2020,JEEP,LL,,WHI,CLF2423,GA,10300 S. Doty,(773) 568-8495,2898715
02/24/2020,CHEV,LL,,MAR,KQRK15,FL,701 N. Sacramento,(773) 265-7605,6983884
03/01/2020,HOND,LL,,GRY,BF75242,IL,10300 S. Doty,(773) 568-8495,2898103
02/21/2020,TOYT,4D,,BLK,BN73247,IL,701 N. Sacramento,(773) 265-7605,6983485
02/21/2020,TOYT,4D,,BLK,AG35375,IL,400 E. Lower Wacker,(312) 744-7550,0220846
02/24/2020,CHRY,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,6983954
02/21/2020,HYUN,4D,,RED,K912061,IN,10300 S. Doty,(773) 568-8495,2897289
03/16/2020,INFI,4D,,BLU,BM22253,IL,701 N. Sacramento,(773) 265-7605,6985983
02/24/2020,BUIC,LL,TK,TAN,NINITM,IL,701 N. Sacramento,(773) 265-7605,6983892
02/24/2020,TOYT,VN,,GRY,E688703,IL,701 N. Sacramento,(773) 265-7605,6983882
03/01/2020,HOND,LL,,BLK,BH53350,IL,701 N. Sacramento,(773) 265-7605,6984530
02/16/2020,DODG,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2896906
02/16/2020,VOLK,4D,,GRY,BN80668,IL,701 N. Sacramento,(773) 265-7605,6982953
02/16/2020,BUIC,4D,,BRO,BU28781,IL,10300 S. Doty,(773) 568-8495,2896904
03/17/2020,CHEV,4D,,BLK,BW18245,IL,701 N. Sacramento,(773) 265-7605,6986082
03/01/2020,BMW,4D,,BLK,228V307,IL,701 N. Sacramento,(773) 265-7605,6984532
02/16/2020,TOYT,4D,,GLD,AY75114,IL,701 N. Sacramento,(773) 265-7605,6982958
02/21/2020,CHEV,PK,,BLK,2322831B,IL,701 N. Sacramento,(773) 265-7605,6983527
02/28/2020,DODG,PK,,WHI,2215085,IL,10300 S. Doty,(773) 568-8495,2897861
03/01/2020,TOYT,4D,,WHI,BP18738,IL,701 N. Sacramento,(773) 265-7605,6984535
02/26/2020,FORD,4D,,WHI,BF41315,IL,10300 S. Doty,(773) 568-8495,2897609
02/28/2020,FORD,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2897862
02/21/2020,CHEV,4D,,TAN,936WU,IN,10300 S. Doty,(773) 568-8495,2897291
02/23/2020,CHEV,4T,,GRY,BB82909,IL,701 N. Sacramento,(773) 265-7605,6983746
03/01/2020,FORD,2D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6984534
02/21/2020,CHRY,4D,,SIL,BB20159,IL,10300 S. Doty,(773) 568-8495,2897293
02/26/2020,FORD,VN,,RED,BR86151,IL,701 N. Sacramento,(773) 265-7605,6984062
02/23/2020,FORD,LL,,GRN,2588858,IL,10300 S. Doty,(773) 568-8495,2897456
03/01/2020,BUIC,4D,,SIL,PAZ85WS,IL,10300 S. Doty,(773) 568-8495,2898110
02/17/2020,JEEP,4D,,GRY,BV22359,IL,701 N. Sacramento,(773) 265-7605,6983113
02/28/2020,DODG,LL,,GRY,,IL,10300 S. Doty,(773) 785-9752,1719999
02/17/2020,FORD,PK,TK,RED,106V785,IL,701 N. Sacramento,(773) 265-7605,6983119
02/21/2020,LINC,LL,,SIL,BG59771,IL,701 N. Sacramento,(773) 265-7605,6983534
02/21/2020,HYUN,4D,,MAR,,IL,701 N. Sacramento,(773) 265-1846,1539964
02/21/2020,FORD,4D,,GRN,BE21247,IL,701 N. Sacramento,(773) 265-7605,6983541
02/21/2020,ACUR,LL,,SIL,ZY27560,IL,10300 S. Doty,(773) 785-9752,1719986
03/01/2020,CHEV,PK,,MAR,F236FR,IN,10300 S. Doty,(773) 568-8495,2898108
03/01/2020,JEEP,LL,,WHI,X986864,IL,701 N. Sacramento,(773) 265-7605,6984536
03/01/2020,CHEV,4D,,SIL,AM33689,IL,10300 S. Doty,(773) 568-8495,2898120
02/26/2020,DODG,4D,,DBL,AV95867,IL,10300 S. Doty,(773) 568-8495,2897615
02/23/2020,CHEV,4T,,BGE,BL74380,IL,701 N. Sacramento,(773) 265-7605,6983743
02/16/2020,JAG,4D,,BLU,BQ74567,IL,10300 S. Doty,(773) 568-8495,2896911
02/24/2020,FORD,LL,,BLK,AL51026,IL,701 N. Sacramento,(773) 265-7605,6983943
03/11/2020,BUIC,LL,,CRM,BH23734,IL,10300 S. Doty,(773) 568-8495,2898718
02/28/2020,OTTE,HH,,BRO,,IL,701 N. Sacramento,(773) 265-1846,1539992
02/24/2020,FORD,LL,,RED,AY32994,IL,701 N. Sacramento,(773) 265-7605,6983944
03/11/2020,SUZI,4D,,PLE,H877971,IL,400 E. Lower Wacker,(312) 744-7550,0221837
02/21/2020,FORD,4D,,TAN,E890254,IL,701 N. Sacramento,(773) 265-1846,1539963
02/21/2020,TOYT,4D,,BLK,BF28882,IL,10300 S. Doty,(773) 568-8495,2897292
02/21/2020,GMC,LL,,SIL,Z900152,IL,701 N. Sacramento,(773) 265-7605,6983535
03/11/2020,DODG,VN,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1540026
03/11/2020,HYUN,4D,,GRY,BR18366,IL,10300 S. Doty,(773) 568-8495,2898719
03/03/2020,CHEV,LL,,TAN,,,701 N. Sacramento,(773) 265-7605,6984403
03/11/2020,DODG,VN,,GRY,ZX91698,IL,10300 S. Doty,(773) 568-8495,2898736
02/16/2020,ACUR,LL,,LGR,BG74069,IL,10300 S. Doty,(773) 568-8495,2896916
02/27/2020,KIA,VN,,WHI,AJ8201,IL,10300 S. Doty,(773) 568-8495,2897717
02/28/2020,HOND,LL,,GRN,AR16771,IL,701 N. Sacramento,(773) 265-1846,1539991
03/11/2020,NISS,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2898735
02/16/2020,TOYO,LL,,BLK,BF29974,IL,10300 S. Doty,(773) 568-8495,2896917
02/16/2020,BUIC,4D,,GRY,BR65066,IL,701 N. Sacramento,(773) 265-7605,6982959
02/28/2020,BUIC,4D,,SIL,Q885795,IL,10300 S. Doty,(773) 568-8495,2897859
03/11/2020,CHEV,VN,,SIL,AN57928,IL,10300 S. Doty,(773) 568-8495,2898737
03/11/2020,FORD,4D,,SIL,BL83108,IL,10300 S. Doty,(773) 568-8495,2898722
03/08/2020,CHRY,VN,,SIL,S919533,IL,701 N. Sacramento,(773) 265-7605,6985271
03/09/2020,KIA,LL,,BLK,BL84121.,IL,701 N. Sacramento,(773) 265-7605,6985407
03/17/2020,AUDI,4D,,SIL,938899,AZ,701 N. Sacramento,(773) 265-1846,1540059
03/11/2020,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1720023
03/11/2020,TOYT,VN,,SIL,BB60971,IL,701 N. Sacramento,(773) 265-1846,1540034
02/16/2020,CHEV,LL,,TAN,2206669,IL,10300 S. Doty,(773) 568-8495,2896923
03/11/2020,DODG,4D,,GLD,AGZ3597,WI,701 N. Sacramento,(773) 265-1846,1540035
03/11/2020,SAA,4D,,SIL,BA60482,IL,701 N. Sacramento,(773) 265-1846,1540038
03/17/2020,MAZD,VN,,WHI,BM17523,IL,701 N. Sacramento,(773) 265-7605,6986086
02/18/2020,PONT,4D,,GRY,AD55969,IL,10300 S. Doty,(773) 568-8495,2897155
02/18/2020,HOND,4D,,SIL,BU73636,IL,10300 S. Doty,(773) 568-8495,2897157
02/26/2020,FORD,4D,,BLU,BA93574,IL,10300 S. Doty,(773) 568-8495,2897630
02/21/2020,GMC,PK,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6983536
02/26/2020,HYUN,4D,,SIL,BN36020,IL,10300 S. Doty,(773) 568-8495,2897633
02/18/2020,GMC,LL,,WHI,BK56382,IL,10300 S. Doty,(773) 568-8495,2897156
02/21/2020,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1539965
02/19/2020,TOYT,4D,,RED,BT71573,IL,701 N. Sacramento,(773) 265-7605,6983256
02/19/2020,MITS,4D,,WHI,BN52392,IL,701 N. Sacramento,(773) 265-7605,6983258
02/19/2020,CHEV,4D,,SIL,633U026,IL,701 N. Sacramento,(773) 265-7605,6983260
02/19/2020,CHRY,4D,,SIL,BU75862,IL,10300 S. Doty,(773) 568-8495,2897162
02/26/2020,FORD,4D,,WHI,BG71421,IL,701 N. Sacramento,(773) 265-7605,6984064
02/21/2020,HOND,4D,,SIL,BQ54044,IL,701 N. Sacramento,(773) 265-1846,1539967
03/11/2020,CHEV,4D,,BLU,V488421,IL,701 N. Sacramento,(773) 265-1846,1540031
02/28/2020,MERZ,4D,,RED,BF61689,IL,701 N. Sacramento,(773) 265-1846,1539993
02/16/2020,DODG,4D,,BLK,BF33213,IL,10300 S. Doty,(773) 568-8495,2896933
02/21/2020,BUIC,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6983537
02/28/2020,FORD,4D,,SIL,Z325524,IL,10300 S. Doty,(773) 568-8495,2897860
02/29/2020,VOLK,4D,,TAN,BA37699,IL,10300 S. Doty,(773) 568-8495,2897912
03/11/2020,MERC,4D,,TAN,HEF233,IA,701 N. Sacramento,(773) 265-1846,1540029
02/21/2020,DODG,PK,,RED,BPL4189,IL,701 N. Sacramento,(773) 265-1846,1539966
02/26/2020,HOND,4D,,WHI,BE96081,IL,10300 S. Doty,(773) 568-8495,2897635
02/23/2020,DODG,PK,,GRY,2826571B,IL,10300 S. Doty,(773) 568-8495,2897463
02/19/2020,PONT,4D,,WHI,N677910,IL,10300 S. Doty,(773) 568-8495,2897167
02/16/2020,BUIC,4D,,WHI,AV40660,IL,701 N. Sacramento,(773) 265-7605,6983030
02/21/2020,HYUN,4D,,BLK,Y984064,IL,701 N. Sacramento,(773) 265-7605,6983543
02/19/2020,CHEV,4D,,GLD,Z992198,IL,701 N. Sacramento,(773) 265-7605,6983265
02/26/2020,JEEP,LL,,WHI,S976602,IL,10300 S. Doty,(773) 568-8495,2897629
02/23/2020,TOYT,4D,,GRY,972597,IL,701 N. Sacramento,(773) 265-7605,6983815
02/23/2020,KIA,SW,,GRN,H790771,IL,701 N. Sacramento,(773) 265-7605,6983849
02/19/2020,OLDS,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2897160
02/19/2020,MAZD,4D,,GRY,ZX24982,IL,10300 S. Doty,(773) 568-8495,2897169
02/25/2020,JEEP,LL,,RED,,,701 N. Sacramento,(773) 265-7605,6983978
02/25/2020,NISS,4D,,BLK,AH31641,IL,701 N. Sacramento,(773) 265-7605,6983977
02/25/2020,HOND,2D,,RED,AX20234,IL,701 N. Sacramento,(773) 265-7605,6983982
02/23/2020,ACUR,4D,,GRY,BA26310,IL,701 N. Sacramento,(773) 265-7605,6983819
02/26/2020,MAZD,LL,,GRY,BA56315,IL,701 N. Sacramento,(773) 265-7605,6984081
03/01/2020,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2898114
02/18/2020,HYUN,4D,,BLK,ZU70376,IL,701 N. Sacramento,(773) 265-1846,1539951
02/21/2020,NISS,4D,,WHI,S809569,IL,10300 S. Doty,(773) 568-8495,2897307
02/23/2020,ACUR,4D,,GLD,BW25458,IL,10300 S. Doty,(773) 568-8495,2897426
02/23/2020,HOND,VN,,GRY,BV59449,IL,701 N. Sacramento,(773) 265-7605,6983823
03/01/2020,FORD,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2898115
02/24/2020,JEEP,LL,,BLK,AU93903,IL,701 N. Sacramento,(773) 265-7605,6983889
03/01/2020,NISS,4D,,BLK,BH23731,IL,10300 S. Doty,(773) 568-8495,2898117
03/11/2020,CHEV,LL,,BLU,Q335608,IL,10300 S. Doty,(773) 568-8495,2898741
02/25/2020,NISS,4D,,WHI,134V489,IL,701 N. Sacramento,(773) 265-7605,6983979
03/11/2020,MAZD,LL,,SIL,AH16760,IL,701 N. Sacramento,(773) 265-1846,1540030
03/11/2020,FORD,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2898742
02/16/2020,CHRY,4D,,GRY,AP14662,IL,10300 S. Doty,(773) 568-8495,2896924
02/22/2020,VOLK,TR,,BLU,P1042413,IL,701 N. Sacramento,(773) 265-7605,6983837
02/23/2020,CHEV,4D,,BLK,BA42693,IL,10300 S. Doty,(773) 568-8495,2897425
02/16/2020,CHEV,4D,,BLK,BX79284,IL,701 N. Sacramento,(773) 265-7605,6983034
02/23/2020,HOND,4D,,SIL,BN29266,IL,10300 S. Doty,(773) 568-8495,2897427
03/15/2020,CADI,4D,,WHI,21321PT,IL,10300 S. Doty,(773) 568-8495,2899134
02/27/2020,DODG,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2897721
02/24/2020,TOYT,4D,,BGE,AD,WI,701 N. Sacramento,(773) 265-7605,698
02/16/2020,HYUN,4D,,BLK,EKM2631,IL,701 N. Sacramento,(773) 265-7605,6983076
03/15/2020,CHEV,4D,,BLK,BN54774,IL,701 N. Sacramento,(773) 265-7605,6985936
02/24/2020,KIA,VN,,SIL,105V594,IL,701 N. Sacramento,(773) 265-7605,6983946
03/15/2020,NISS,4D,,RED,E365052,IL,10300 S. Doty,(773) 568-8495,2899130
02/24/2020,BUIC,4D,,GRY,BM16868,IL,701 N. Sacramento,(773) 265-7605,6983896
02/24/2020,NISS,4D,,GRY,AM93454,IL,701 N. Sacramento,(773) 265-7605,6983949
02/16/2020,NISS,4D,,MAR,BW41418,IL,701 N. Sacramento,(773) 265-7605,6982964
02/24/2020,CHEV,4D,,RED,AT79607,IL,10300 S. Doty,(773) 568-8495,2897486
02/24/2020,NISS,4D,,BLK,CA43927,IL,10300 S. Doty,(773) 568-8495,2897488
02/16/2020,NISS,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6982967
02/16/2020,JEEP,LL,,,BM93091,IL,10300 S. Doty,(773) 568-8495,2896579
02/24/2020,FORD,4D,FOC,BLK,AW23704,IL,10300 S. Doty,(773) 568-8495,2897487
02/24/2020,CHEV,VN,,WHI,2474033B,IL,701 N. Sacramento,(773) 265-7605,6983952
02/24/2020,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 785-9752,1719992
02/24/2020,MERC,LL,,GRN,,,10300 S. Doty,(773) 568-8495,2897489
02/24/2020,PONT,4D,,SIL,BVN117,IN,10300 S. Doty,(773) 568-8495,2897490
02/24/2020,FORD,LL,TK,WHI,BQ56953,IL,10300 S. Doty,(773) 568-8495,2897492
02/24/2020,HOND,VN,,BLU,BN61669,IL,10300 S. Doty,(773) 568-8495,2897510
02/24/2020,MITS,4D,,RED,BX41274,IL,701 N. Sacramento,(773) 265-7605,6983961
02/21/2020,GMC,LL,,RED,6358845,IL,10300 S. Doty,(773) 785-9752,1719988
02/16/2020,KIA,SW,,SIL,AZ46944,IL,701 N. Sacramento,(773) 265-7605,6982963
02/23/2020,INFI,4D,,WHI,AD35858,IL,701 N. Sacramento,(773) 265-7605,6983814
02/23/2020,NISS,4D,,WHI,BB89848,IL,701 N. Sacramento,(773) 265-7605,6983845
02/28/2020,SCIO,2D,,SIL,BU87671,IL,10300 S. Doty,(773) 568-8495,2897834
02/21/2020,JEEP,LL,,BLK,,IL,10300 S. Doty,(773) 785-9752,1719987
03/11/2020,SATR,LL,,SIL,WAUGH9,IL,701 N. Sacramento,(773) 265-1846,1540033
02/26/2020,TOYT,4D,,RED,ZZ42978,IL,10300 S. Doty,(773) 568-8495,2897639
03/11/2020,KIA,4D,,GRY,DVT0750,MI,701 N. Sacramento,(773) 265-1846,1540032
02/21/2020,JEEP,LL,,GRY,AX14895,IL,10300 S. Doty,(773) 785-9752,1719989
02/16/2020,BMW,4D,,WHI,AN77703,IL,10300 S. Doty,(773) 568-8495,2896934
03/08/2020,CHEV,LL,,BLK,BPM653,MN,10300 S. Doty,(773) 568-8495,486791
03/11/2020,CHEV,PK,,GRN,TK713NJJ,IN,701 N. Sacramento,(773) 265-1846,1540037
02/16/2020,HOND,LL,TK,BLU,,IL,701 N. Sacramento,(773) 265-7605,6982973
03/11/2020,BUIC,4D,,RED,994360,IL,10300 S. Doty,(773) 568-8495,2898754
02/21/2020,KIA,4D,,BLK,BC47797,IL,701 N. Sacramento,(773) 265-1846,1539968
03/11/2020,CADI,4D,,,BN73212,IL,10300 S. Doty,(773) 568-8495,2898755
02/26/2020,INFI,LL,,BLK,BN74285,IL,10300 S. Doty,(773) 568-8495,2897640
02/26/2020,INFI,LL,,BLK,BN74285,IL,10300 S. Doty,(773) 568-8495,2897640
02/16/2020,PONT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2896970
02/16/2020,HYUN,4D,,BLU,BA77585,IL,10300 S. Doty,(773) 568-8495,2896964
02/19/2020,FORD,4D,,SIL,Q790295,IL,10300 S. Doty,(773) 568-8495,2897173
02/16/2020,HYUN,4D,,RED,AK54465,IL,701 N. Sacramento,(773) 265-7605,6983079
02/28/2020,KIA,LL,,GRY,00222765,IL,10300 S. Doty,(773) 785-9752,1720000
02/21/2020,NISS,VN,,SIL,496WYY,WI,701 N. Sacramento,(773) 265-1846,1539970
02/21/2020,MERC,4D,,BLU,K941290,IN,10300 S. Doty,(773) 568-8495,2897308
02/16/2020,TOYT,LL,,GRY,237U748,IL,701 N. Sacramento,(773) 265-7605,6983042
02/19/2020,SUZU,LL,,SIL,BR82557,IL,701 N. Sacramento,(773) 265-7605,6983269
02/21/2020,FORD,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2897309
02/19/2020,CHEV,SW,,SIL,BN25927,IL,701 N. Sacramento,(773) 265-7605,6983271
02/19/2020,CHEV,VN,,GLD,681U989,IL,701 N. Sacramento,(773) 265-7605,6983274
02/19/2020,JEEP,LL,,BLK,918SNZ,WI,701 N. Sacramento,(773) 265-7605,6983275
02/21/2020,NISS,4D,,TAN,AQ51640,IL,701 N. Sacramento,(773) 265-7605,6983552
02/21/2020,CHEV,LL,,SIL,AZ38464,IL,701 N. Sacramento,(773) 265-7605,1539971
02/21/2020,NISS,4D,,COM,AP94742,IL,701 N. Sacramento,(773) 265-7605,6983553
02/21/2020,MAZD,LL,,LBL,Q981908,IL,400 E. Lower Wacker,(312) 744-7550,0220871
02/21/2020,MERC,LL,,RED,BK32465,IL,701 N. Sacramento,(773) 265-7605,6983554
