the_geom,OBJECTID,BusinessName,Address,Suite,City,State,Zip,PhoneNumber,BusinessType,OwnerName,LocationX,LocationY
POINT (-90.065143576983 29.955858851912),1338372,THE NAPOLEON HOUSE  BAR & REST,500 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THE NAPOLEON CORPORATION,3682427.10152,531660.357699
POINT (-90.132146840965 29.949121668677),1337822,JACQUES-IMO CAFE,8324 OAK ST,,NEW ORLEANS,LA,70118,504-899-7341,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JACQUES-IMO CAFE LLC,3661235.96384,528981.836608
POINT (-90.129864573612 29.942017449642),1338457,WAFFLES ON MAPLE LLC,7712 MAPLE ST,,NEW ORLEANS,LA,70118,504-889-7642,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),WAFFLES ON MAPLE LLC,3661985.83559,526406.053502
POINT (-90.06459514468 29.956736772649),1338486,WILLIE'S CHICKEN SHACK,601 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHARTERS CAFE, LLC",3682597.22933,531981.524227
POINT (-89.985895387236 30.048225737039),1338478,WHISPERS ON THE LAKE,9734 HAYNE BLVD,,NEW ORLEANS,LA,70127,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DOMINICI GLOBAL LLC,3707126.16651,565534.725282
POINT (-90.10500937604 29.983088304697),1338003,MOPHO MID-CITY,514 CITY PARK AVE,STE F,NEW ORLEANS,LA,70119,504-810-6145,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MOPHO GROUP LLC,3669697.3273,541424.52334
POINT (-90.068009683522 29.956770054076),1337455,BROUSSARD'S RESTAURANT,819 CONTI ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BROUSSARD'S RESTAURANT LLC,3681515.88271,531981.671043
POINT (-90.071341486204 29.953024746703),1338178,RENAISSANCE PERE MARQUETTE,817 COMMON ST,A,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RENAISSANCE HOTEL MGT CO,3680475.86792,530608.104258
POINT (-90.067960474959 29.953127110645),1337832,JIMMY J'S CAFE,115 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SOULMATES, LLC",3681546.0934,530657.135106
POINT (-90.065993926435 29.946079103936),1337453,BRIQUETTE,701 S PETERS ST,,NEW ORLEANS,LA,70130,504 460 3886,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BRIQUETTE WAREHOUSE LLC,3682197.16981,528101.105279
POINT (-90.067244032789 29.95351827853),1337970,MENA'S PALACE,200 CHARTRES ST,,NEW ORLEANS,LA,70130,504-830-2847,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHARTRES & IBERVILLE, LLC",3681771.39119,530801.883778
POINT (-90.074694855444 30.006268607381),1338285,SUBWAY,4708 PARIS AVE,,NEW ORLEANS,LA,70122,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"OSITA ENTERPRISES, LLC",3679201.30895,549957.930324
POINT (-90.100150976599 29.975472586982),1337654,DO SON NOODLE HOUSE,135 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-309-7286,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DOSON, INC",3671265.14203,538671.669961
POINT (-90.116926417286 30.005801467144),1337551,CHEZ PIERRE FRENCH BAKERY & CAFE,141 W HARRISON AVE,STE A,NEW ORLEANS,LA,70124,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CHEZ PIERRE FRENCH BAKERY & CAFE, LLC",3665837.09895,549643.704148
POINT (-90.052441842453 29.968696145549),1337692,EM TRAI SANDWICH COMPANY,2372 ST CLAUDE AVE,STE 130,NEW ORLEANS,LA,70117,504-858-6338,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"WHITE RICE, LLC",3686396.95228,536373.205191
POINT (-90.130591849339 29.942614380468),1337824,JAMILA'S CAFE,7808 MAPLE ST,,NEW ORLEANS,LA,70118,504-866-4366,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JAMILA'S INC,3661753.23027,526620.702014
POINT (-90.117599871971 30.005572416608),1337534,CHAPS CHICKEN,206 W HARRISON AVE,STE C,NEW ORLEANS,LA,70124,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MAR LYNN OF LOUISIANA, LLC",3665624.8368,549558.149971
POINT (-90.074509614358 29.932112264237),1338370,THE MUNCH FACTORY,1901 SOPHIE WRIGHT PL,,NEW ORLEANS,LA,70130,504-315-5339,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THE MUNCH FACTORY LLC.,3679556.18677,522992.529339
POINT (-90.068871587909 29.94700549857),1337697,ESPIRITU MEZCALERIA,643 MAGAZINE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ESPIRITU MEZCALERIA,LLC",3681282.14421,528427.908096
POINT (-89.991662452936 30.028219649029),1337925,MA MOMMAS HOUSE,5741 CROWDER BLVD,,NEW ORLEANS,LA,70127,504-244-0021,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MA MOMMAS HOUSE, LLC",3705386.89835,558238.331548
POINT (-90.05785869776 29.963680765975),1337734,FRENCHMEN DELI,602 FRENCHMEN ST,,NEW ORLEANS,LA,70116,504-847-0623,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),FRENCHMEN DELI INC,3684702.21481,534530.296645
POINT (-90.06695376236 29.932253952939),1337879,LE CITRON BISTRO,1539 RELIGIOUS ST,,NEW ORLEANS,LA,70130,504-566-9051,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LE CITRON BISTRO, LLC",3681948.7677,523070.422907
POINT (-90.05879051296 29.960946434391),1337645,DIAN XIN RESTAURANT,1218 DECATUR ST,,NEW ORLEANS,LA,70116,516 382 8998,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DIAN XIN LLC,3684418.23618,533532.710021
POINT (-89.97891850829 30.051762112697),1338461,WALKER'S SOUTHERN-STYLE BBQ,10828 HAYNE BLVD,,NEW ORLEANS,LA,70127,504-241-8227,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"WALKER'S SOUTHERN-STYLE BBQ, LLC",3709318.14878,566846.711332
POINT (-89.963065820412 30.047759821851),1337678,EAST SEAFOOD,7030 BULLARD AVE,D,NEW ORLEANS,LA,70128,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EAST SEAFOOD LLC,3714350.47499,565450.950434
POINT (-90.070033208846 29.951946172854),1337668,DONA,201 ST CHARLES AVE,208,NEW ORLEANS,LA,70170,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),LA MEZCLA MEXICANA LLC,3680894.4733,530220.460225
POINT (-89.911105979191 30.036049890057),1338316,T&L POBOYS & MORE,14500 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70129,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"T&L POBOYS & MORE, LLC",3730841.17568,561393.104222
POINT (-90.076989294557 29.951922709288),1338046,NOLE',2001 ST. CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOLE I, L.L.C.",3678691.8167,530187.70942
POINT (-90.108934092309 29.934801421723),1337735,FRERET BEER ROOM,5018 FRERET ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FRERET BEER ROOM, LLC",3668642.51809,523852.261883
POINT (-90.068672141742 29.953549124641),1338294,SUBWAY 31253,112 ROYAL ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RANDAL 31253 CORPORATION,3681319.04252,530808.106562
POINT (-90.065910810089 29.942232635844),1337644,DIAMOND STREET GRILL,923 S PETERS ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JERRY FERTEL RESTAURANT, LLC",3682238.96284,526702.681662
POINT (-90.071031804747 29.981389512708),1337934,MANCHU KITCHEN,1782 N DORGENOIS ST,,NEW ORLEANS,LA,70119,504-948-2556,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),MAN CHU KITCHEN INC,3680460.3037,540923.676811
POINT (-90.061333525967 29.960975361046),1337617,CROISSANT D'OR BAKERY & CAFE,617 URSULINES AVE,,NEW ORLEANS,LA,70116,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"D.A.A. HOLDINGS,LLC",3683612.90972,533534.281157
POINT (-90.06430221224 29.956536763213),1337758,GOLDEN CHIPS FRENCH QUARTER,537 TOULOUSE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"GOLDEN CHIPS FRENCH QUARTER,LLC",3682690.79176,531909.820803
POINT (-89.955517026745 30.040082731647),1337450,BREAUX'S PIZZERIA & WINE BAR,5931 BULLARD AVE,STE #7,NEW ORLEANS,LA,70128,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BREAUX'S PIZZERIA & WINE BAR,LLC",3716772.1614,562687.909664
POINT (-90.074991157744 29.953550921348),1337849,KAIS LLC,234 LOYOLA AVE,,NEW ORLEANS,LA,70112,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),TRUONG KENNY K,3679318.05544,530786.730434
POINT (-90.063233957185 29.956002452179),1338493,WORLD FAMOUS GUMBO YA YA RESTAURANT,600 DECATUR ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CCRC 600 DECATUR LLC,3683031.20853,531719.273731
POINT (-90.076989294557 29.951922709288),1337695,ENGLISH TURN CLUB HOLDING,1 CLUBHOUSE DR,,NEW ORLEANS,LA,70131,504-392-2200,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ENGLISH TURN CLUB HOLDING, LLC",3678691.8167,530187.70942
POINT (-90.067552204474 29.956258207786),1338049,OCEANA GRILL,739 CONTI ST,,NEW ORLEANS,LA,70130,504-525-6002,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAJUN CONTI LLC,3681662.79919,531797.144707
POINT (-90.05488413379 29.968577183013),1337495,CAFE LAVAL,2262 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,504-943-4129,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE LAVAL INC,3685624.17743,536321.310471
POINT (-90.065461451216 29.944388357298),1337748,GALLIANO,200 JULIA ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"GALLIANO RESTAURANT, LLC",3682372.599,527488.154111
POINT (-90.060353058893 29.997481700065),1338191,RO'S SMOKING JO'S,3827 FRENCHMEN ST,,NEW ORLEANS,LA,70122,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"RO'S SMOKING JO'S,LLC",3683775.88002,546812.811665
POINT (-90.067236378671 29.94228692745),1337586,COCHON,930 TCHOUPITOULAS ST,,NEW ORLEANS,LA,70130,504-588-2123,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LINK RESTAURANT PARTNERS,L.L.C.",3681818.94268,526717.783102
POINT (-90.114890272442 29.961773690373),1338471,WENDY'S #214,3138 SOUTH CARROLLTON AVE,,NEW ORLEANS,LA,70118,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"HAZA FOODS OF LOUISIANA, LLC",3666651.77607,533640.295941
POINT (-90.048321395232 29.974413132858),1338480,WHO DAT WINGS & MORE,1611 FRANKLIN AVE,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),RASHID CHECKEN LLC,3687678.21852,538466.719625
POINT (-90.064759399398 29.941956775949),1337740,FULTON PLACE RESTAURANT,901 CONVENTION CENTER BLVD,,NEW ORLEANS,LA,70130,504-566-1000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FULTON PLACE COFFEE SHOP, LLC",3682604.72034,526606.404158
POINT (-90.042682202425 29.964813770746),1338022,NAGOMI,3214 BURGUNDY ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),K & NOLA LLC,3689502.86595,534996.106054
POINT (-90.074932984957 29.948683736936),1337357,AGLIO,611 OKEEFE AVE,STE #C8,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PART AND  PARCEL,LLC",3679355.91375,529017.045504
POINT (-90.06887421813 29.95439521577),1337351,ACME OYSTER HOUSE,724 IBERVILLE ST,,NEW ORLEANS,LA,70130,504-522-5973,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"RAWBAR, INC",3681251.65775,531115.070274
POINT (-90.114128295003 29.962213945348),1338157,RALLY'S HAMBURGERS #402,3222 S CARROLLTON AVE,,NEW ORLEANS,LA,70118-4308,727-519-2113,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CHECKERS DRIVE-IN RESTAUINC,3666891.3417,533802.955973
POINT (-90.069149183446 29.945099800655),1338093,PECHE SEAFOOD GRILL,800 MAGAZINE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LRP SEAFOOD LLC,3681201.88066,527733.957247
POINT (-90.056195627453 29.96454632524),1338302,SUKHOTHAI,2200 ROYAL ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ROYAL TRADING,LLC",3685225.28021,534850.911046
POINT (-90.112028526275 29.964498282943),1338289,SUBWAY # 26787,3502 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-482-6662,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PANNU ENTERPRISES ELEVEN, LLC",3667547.34554,534640.709766
POINT (-89.914941749036 30.035707893969),1338064,ORIENT RESTAURANT #2,14207 CHEF MENTEUR HWY,STE: 4,NEW ORLEANS,LA,70129,504-254-0296,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ORIENT DONG PHUONG RESTAURANT INC,3729629.10406,561253.699038
POINT (-90.02629031569 29.926541634638),1337425,BIG MOUTH POBOYS,3301 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70114,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"N'AWLINS ENTERTAINMENT OF LOUISIANA,INC",3694851.66762,521137.855737
POINT (-90.04350672299 29.964173992841),1338079,PALOMA CAFE,800 LOUISA ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),HENRI AND COMPANY LLC,3689244.42243,534760.519622
POINT (-90.113065863217 29.946318146988),1337411,BAYOU HOT WINGS,6221 S CLAIBORNE AVE,SUITE 104,NEW ORLEANS,LA,70125,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),ALLEN NGUYEN & KYLE MAKEPEACE,3667289.30106,528026.216383
POINT (-90.054762599341 29.9630263051),1338076,PALADAR 511,511 MARIGNY ST,SUITE #A,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PALADAR 511,INC",3685685.18006,534303.235909
POINT (-90.076989294557 29.951922709288),1337524,CATON STREET,2103 CATON STREET,,NEW ORLEANS,LA,70118,985-892-7876,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CATON STREET,3678691.8167,530187.70942
POINT (-90.062878934436 29.947716532787),1338002,"MOOYAH BURGERS,FRIES & SHAKES",500 PORT OF NEW ORLEANS PL,STE 238,NEW ORLEANS,LA,70130,504-324-3977,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),GET MOOLAH LLC,3683177.03471,528707.457664
POINT (-90.133794426436 29.943107411776),1337868,LA MADELEINE 501,601 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,281-201-2700,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"HZ LM CASUAL FOODS, LLC",3660737.10822,526789.355326
POINT (-89.97902656146 30.051703843972),1337522,CASTNET,10826 HAYNE BLVD,,NEW ORLEANS,LA,70127,,1104 - FISH & SEAFOOD MARKETS,CASTNET SEAFOOD INC,3709284.21726,566825.118244
POINT (-90.100493748003 29.920540318202),1338038,NIRVANA INDIAN CUSINE,4308 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-894-9797,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KESWANI GROUP INC,3671371.54439,518695.066615
POINT (-90.09791223333 29.972363617791),1337936,MANDINA'S,3800 CANAL ST,,NEW ORLEANS,LA,70119,504-615-5888,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MANDINA'S, INC",3671986.09812,537548.763208
POINT (-90.099531834597 29.976104940912),1338283,SUBWAY,231 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-483-8161,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"OSITA ENTERPRISES,LLC",3671458.68084,538903.72865
POINT (-89.963340880637 30.019316778143),1338259,ST ROCH KITCHEN #3,10422 CHEF MENTEUR HWY,#2,NEW ORLEANS,LA,70127,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SABRINA & KATIE, LLC",3714387.12146,555106.960281
POINT (-90.094218826269 29.943167600797),1337462,BURGER KING #24416,2713 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"GPS HOSPITALITY PARTNERS IV, LLC",3673270.24462,526944.613822
POINT (-90.021387549357 29.924561962472),1338469,WENDY'S #208,3601 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70114,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"HAZA FOODS OF LOUISIANA, LLC",3696412.83325,520435.727544
POINT (-90.083051359391 29.980320036633),1337903,LIUZZA'S BY THE TRACK,1518 N LOPEZ ST,,NEW ORLEANS,LA,70119,504-943-8667,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KITTY G INC,3676659.49435,540493.055755
POINT (-89.957568593318 30.043577312978),1338084,PAPA JOHN'S,6003 BULLARD AVE,STE 5,NEW ORLEANS,LA,70128,504-244-7272,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"LMT SERVICES, LLC",3716107.82546,563950.871393
POINT (-90.113574260668 29.962007612603),1338147,RAISING CANE'S #141,3235 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,972-769-3100,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"RAISING CANE'S RESTAURANTS, LLC",3667067.56634,533729.792581
POINT (-89.963096216789 30.048087787381),1337559,CHINA HOUSE RESTAURANT,7040 BULLARD AVE,,NEW ORLEANS,LA,70128,504-248-1876,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PANG YEUNG,3714339.43263,565570.096418
POINT (-89.959180002712 30.044700516567),1337853,KFC/TACO BELL,6009 BULLARD AVE,,NEW ORLEANS,LA,70128,601-649-2522,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"WEST QUALITY FOOD SERVICE, INC",3715593.12466,564353.192993
POINT (-90.018718379912 29.961663778087),1338222,SANTANESSE'S SOUL SECRETS,5340 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"SANTANESSE'S SOUL SECRETS,LLC",3697103.50608,533936.914885
POINT (-90.038940351944 30.003943562243),1338491,WING STOP #1221,4242 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70126,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BURKE NOLA WINGS LLC,3690526.88515,549238.520403
POINT (-90.094564481854 29.980578927414),1338416,TOUPS MEATERY,845 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-259-6661,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TOUPS MEATERY,LLC",3673013.70273,540547.611531
POINT (-90.06620206928 29.948956531355),1337882,LE MERIDIEN NEW ORLEANS,333 POYDRAS ST,,NEW ORLEANS,LA,70130,504-525-9444,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"WESTERN HOST, INC",3682119.68354,529146.713216
POINT (-90.076989294557 29.951922709288),1338000,MONTY'S ON THE SQUARE,801 DECATUR ST,,NEW ORLEANS,LA,70116,504-525-4478,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THE SMITH ORGANIZATION LLC,3678691.8167,530187.70942
POINT (-90.098082688519 29.977649541777),1337718,FIVE GUYS,421 N CARROLLTON AVE,A-1,NEW ORLEANS,LA,70119,504-482-6554,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JUBILEE NEW ORLEANS LLC,3671911.40999,539470.348682
POINT (-90.060230645564 29.959761098082),1338412,TOAST,1035 DECATUR ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FRENCH TOAST LLC,3683967.02729,533096.608644
POINT (-90.075085895563 29.941887756369),1337931,MAIS AREPAS,1200 CARONDELET ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MANTILLA CREATIONS LLC,3679334.6276,526545.246974
POINT (-90.065456002153 29.950210849132),1337603,COUNTER BAR,8 CANAL ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),THE HOSPITALITY MANAGEMENT OF NEW ORLEANS INC,3682350.89698,529605.442625
POINT (-89.956762236637 30.041817929488),1338304,SUPER CAJUN SEAFOOD,5971 BULLARD AVE,,NEW ORLEANS,LA,70128,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"TONY & JOHNNY,LLC",3716370.61938,563314.1576
POINT (-90.105942667467 29.956525954909),1337475,C & A SEAFOOD,1429 S JEFFERSON DAVIS PKWY,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ANTHONY VO,LLC",3669505.34279,531762.255491
POINT (-90.076989294557 29.951922709288),1337365,ANCORA PIZZERIA,4508 FRERET ST,,NEW ORLEANS,LA,70115,707-391-8667,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LA VERA PIZZA,LLC",3678691.8167,530187.70942
POINT (-90.062118063713 29.999538728204),1338119,PIZZA HUT #29964,2077 CATON ST,,NEW ORLEANS,LA,70122,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"HORIZON RIVER RESTAURANTS, LLC",3683208.92143,547554.624658
POINT (-90.073349535856 29.945255310358),1337516,"CARONDELET 845, LLC",845 CARONDELET ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BEARCAT,3679871.06229,527775.854719
POINT (-90.083476094237 29.967809670309),1337785,HEY COFFEE,2606 ST LOUIS ST,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),HEY COFFEE CO.,3676574.65608,535942.340615
POINT (-90.108491563774 29.952656305937),1337610,"CREATIVE FOODS, LLC",4044 VENDOME PL,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CREATIVE FOODS, LLC",3668713.27252,530346.466818
POINT (-90.114313356062 29.916068439134),1337348,5300 TCHIPOTOULAS STREET D2,5300 TCHOUPITOULAS ST,D2,NEW ORLEANS,LA,,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"B E D CAFE, LLC",3667011.26394,517022.092213
POINT (-90.064242858055 29.957135402086),1338314,SYLVAIN,625 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SHINY NEW QUARTERS,LLC",3682707.17519,532127.715779
POINT (-90.076989294557 29.951922709288),1337505,CAFE' NAVARRE,800 NAVARRE AVE,,NEW ORLEANS,LA,70124,504-482-8828,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CAFE' NAVARRE, LLC",3678691.8167,530187.70942
POINT (-90.076989294557 29.951922709288),1337604,COUNTRY FLAME MAYRA,620 IBERVILLE ST,,NEW ORLEANS,LA,70130,504-522-1138,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),COUNTRY FLAME MAYRA LLC,3678691.8167,530187.70942
POINT (-90.086314486116 29.923947662527),1337894,LEVEE BAKING CO.,3138 MAGAZINE ST,D,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LEVEE BAKING CO.,3675849.56033,519982.702264
POINT (-90.067104451072 29.955970370201),1337878,LATROBE'S ON ROYAL,707 CONTI ST,,NEW ORLEANS,LA,70130,504-523-5292,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LATROBE'S ON ROYAL LLC,3681805.73762,531694.043075
POINT (-90.054768928854 29.952097960653),1337674,DRY DOCK CAFE,133 DELARONDE ST,,NEW ORLEANS,LA,70114,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DRY DOCK CAFE, LLC",3685727.51874,530329.269506
POINT (-90.068887454719 29.952715166542),1337722,FOGO DE CHAO,614 CANAL ST,STE:100,NEW ORLEANS,LA,70130,972-361-6233,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FOGO DE CHAO CHURRASCARIA (NEW ORLEANS) LLC,3681254.20789,530504.096514
POINT (-90.070670858271 29.953214469185),1337749,GALLIER'S RESTAURANT & OYSTER BAR,129 CARONDELET ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MNB FOOD SERVICES,LLC",3680687.4701,530679.433858
POINT (-90.071319693606 29.937790637102),1338226,SATSUMA CAFE,1320 MAGAZINE ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SATSUMA LGD LLC,3680543.78203,525068.503165
POINT (-90.063293825977 29.94773526893),1337787,HILTON NEW ORLEANS RIVERSIDE  SPORTS EDITION,2 POYDRAS ST,,NEW ORLEANS,LA,70130-1656,504-584-3901,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"INTERNATIONAL RIVERCENTER LESSEE, L.L.C.",3683045.57205,528712.8144
POINT (-89.912066147199 30.039183783686),1337497,CAFE MY LE,14401 PELTIER DR,STE 112,NEW ORLEANS,LA,70129,504-400-7269,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CAFE MY LE,3730523.24979,562528.929952
POINT (-90.131151442588 29.94861442314),1337969,MELLOW MUSHROOM OAK STREET,8227 OAK ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MM METAIRIE, LLC.",3661553.11789,528800.68864
POINT (-90.072315061148 29.947904333993),1337350,ACE HOTEL,630 CARONDELET ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ACE GROUP NEW ORLEANS LLC,3680188.06543,528742.740096
POINT (-90.064120438529 29.957413950905),1338318,TABLEAU,616 ST PETER ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LE PETIT RESTAURANT LLC,3682744.81724,532229.435907
POINT (-90.104840081968 29.93502995738),1338223,SARITA'S GRILL,4520 FRERET ST,,NEW ORLEANS,LA,70115,504-717-7213,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BARON RESTAURANT GROUP LLC,3669938.28442,523949.24454
POINT (-90.088054446905 29.962006382558),1337356,AGAVE HOUSE,2549 BANKS ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"AGAVE HOUSE, LLC.",3675148.01403,533816.262341
