Comp Affordable Housing ID,Property Name,Address,City,State,Zip Code,Latitude,Longitude,Unit Type,Census Tract,Owner,Developer,Council District,Phone,Email,Property Manager Or Landlord,Website,Students Only,Community Elderly,Community Disabled,Cmty Domestic Abuse Survivor,Community Mental,Community Veteran,Community Military,Only Serves Designated Cmtys,Cmty Served Descriptions,Broken Lease,Broken Lease Criteria,Eviction History,Eviction History Criteria,Criminal History,Criminal History Criteria,Has Waitlist,Total Units,Total Permanent Support Units,Has Permanent Support Units,Total Income Restricted Units,Has Allocated IR Units,Total Housing Choice Units,Accepts Housing Choice,Total Accessible IR Units,Has Allocated Acc IR Units,Num Units MFI 30,Num Units MFI 40,Num Units MFI 50,Num Units MFI 60,Num Units MFI 65,Num Units MFI 70,Num Units MFI 80,Num Units MFI 90,Num Units MFI 100,Num Units MFI 110,Num Units MFI 120,Has 0 Bed Unit,Has 1 Bed Unit,Has 2 Bed Unit,Has 3 Bed Unit,Has 4 Bed Unit,Has 5 Bed Unit,Num IR 0 Bed Units,Num IR 1 Bed Units,Num IR 2 Bed Units,Num IR 3 Bed Units,Num IR 4 Bed Units,Num IR 5 Bed Units,Has Playground,Has Pool,Has Off Street Parking,Has Air Conditioning,Has Ceiling Fans,Washer Dryer Unit,Washer Dryer Hookups,Washer Dryer Onsite,Washer Dryer Other,Allows Pet,Pet Other,Bus Transit Distance,Security,Elementary School,Middle School,High School,Affordability Start,Affordability Expiration,Austin Housing Inventory ID,Housing Program,Community Development Block Gr,Home Program Funding,Low Income Housing Tax Credit,Source ATC Guide,Source TDHCA,Source AHI,Is Duplicate,TDHCA Funded,NHCD Funded,HACA Funded,HATC Funded,Geocolumn
2819,Vanitas Urban Flats,6103 Manor Rd,Austin,TX,78723,30.30699921,-97.67829895,Apartments,,,,1,512-928-9333,hello@vanitasflats.com,,www.vanitasflats.com,false,false,false,false,false,false,false,,Section 8 and Veterans Assistance (VASH) Vouchers accepted,yes,Case by case basis,yes,Case by case basis,yes,Case by case basis,false,124,0,,124,,,true,,,,,,,,,,,,,,,true,true,,,,,,,,,,true,false,true,true,true,false,false,true,,yes,"Max 2 allowed, One-time Fee $297.50, Rent $10.00 (No age, size, or breed restrictions)",<1/2,Security Gates,Pecan Springs Elementary School,Webb Middle School,Reagan High School,,,,"section 8 , veteran program (Vash)",,,,true,false,false,0,false,false,,,POINT (-97.67829895 30.30699921)
2721,AMLI at Mueller,1900 Simond Avenue,Austin,TX,78723,30.29719925,-97.70469666,Multifamily,,"Catellus Austin, LLC",Catellus Austin LLC,9,844-886-9487,,AMLI,https://www.amli.com/apartments/austin/central-austin/austin/mueller,false,false,false,false,false,false,false,,,yes,Case by case,no,No evictions,depends,Case by case,false,279,0,,42,true,,true,,,0,0,0,42,0,,0,,,,,true,true,true,,,,,,,,,,,true,,true,true,true,true,true,,yes,"breed restrictions, 100lb limit.",<1/2,,Maplewood Elementary School,Kealing Middle School,McCallum High School,January 01 2015,01/01/2020 12:00:00 AM,3902,"Development Incentives, MDA, SMI,",0,0,,true,false,true,0,false,true,,,POINT (-97.70469666 30.29719925)
2397,Manchaca Road Apartments,3810 Manchaca Rd,Austin,TX,78704,30.23500061,-97.78549957,Multifamily,,,,5,512-296-2418,,Rene Gonzalez,http://www.prakpropertymanagement.com/manchaca-rd.-apts..html,false,false,false,false,true,false,false,,,depends,"Typically a five year look back period, if money is owed must have an agreement in place",depends,"Typically a five year look back period, if money is owed must have an agreement in place",depends,No violent or sexual offense felonies. Drug and assault convictions have a 10 year look back,true,11,0,,11,true,,false,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true,,false,false,true,,service_only,,<1/2,,Joslin Elementary School,Covington Middle School,Crockett High School,,,,HUD Section 811; New Milestones Foundation (nonprofit org),,,,true,false,false,0,false,false,,,POINT (-97.78549957 30.23500061)
2615,Park Place at Loyola,6200 Loyola Ln,Austin,TX,78724,30.3029995,-97.64959717,Multifamily,,,,1,512-674-4100,j3170.leasing3@capstonemanagement.com,,http://parkplaceloyolaapts.com/,false,false,false,false,false,false,false,,,depends,Must be paid off,depends,7 years,depends,"3rd party does background checks, unsure what criteria is",false,252,0,,252,true,,true,26,false,,,,,,,,,,,,false,true,true,true,false,false,0,56,108,88,0,0,true,true,,true,true,false,true,false,,yes,"No aggressive breeds, 45lb max, cats and dogs",<1/2,Gated and controlled access,Jordan Elementary,Sadler Means Young Women's Leadership Academy OR Garcia Young Men's Leadership Academy,LBJ High School,,,,HUD Section 8 and VASH; Housing Tax Credit Program,,,4,true,true,false,0,true,false,,,POINT (-97.64959717 30.3029995)
2656,Post South Lamar,1500 S Lamar Boulevard,Austin,TX,78704,30.25279999,-97.76450348,Multifamily,,"Post Properties, Inc.",Post Properties,5,844-210-3186,postsouthlamar@postproperties.com,MAA Communities,http://www.maac.com/texas/austin/post-south-lamar,false,false,false,false,false,false,false,,,depends,Case by case,depends,Case by case,depends,Case by case,false,298,0,,30,true,,false,,,0,0,0,0,0,,30,,,,,true,true,true,,,,,,,,,,false,true,true,true,false,true,true,false,,yes,2 max,<1/2,"coutesy officer, gats, keypads, door fobs",Zilker,O Henry,Austin,January 01 2013,01/01/2053 12:00:00 AM,3602,"Development Incentives, UNO, SMART",0,0,,true,false,true,0,false,true,,,POINT (-97.76450348 30.25279999)
2425,Riverside Townhomes,6118 Fairway Drive,Austin,TX,78741,30.22949982,-97.70240021,Multifamily,,,,3,512-386-8888,,,,,,,,,,,,,,,,,,,,128,0,,128,true,,,7,true,,,,,,,,,,,,false,true,true,true,true,false,0,16,49,47,16,0,true,false,,,,,,true,,,,,,Baty,John P Ojeda,Del Valle,,,,"HUD Section 8, and Section 236; Housing Tax Credit Program",,,4,true,true,false,0,true,false,,,POINT (-97.70240021 30.22949982)
2813,Mount Carmel Village,2504 New York Drive,Austin,TX,78702,30.27409935,-97.71379852,Multifamily,,,,1,512-478-9912,,,https://www.mymountcarmelapts.com/,false,false,false,false,false,false,false,,,depends,Case-by-case,depends,Case-by-case,depends,Case-by-case,false,100,0,,99,true,,false,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,false,false,true,true,false,false,false,true,,no,,,,Campbell Elementary,Kealing Middle,McCallum High,,,,HUD Section 8,,,,true,false,false,0,false,false,,,POINT (-97.71379852 30.27409935)
2445,Westgate Ridge,8700 Westgate Boulevard,Austin,TX,78745,30.19269943,-97.83270264,Individual and Multifamily,,"Songhai Development Company, LLC","Pedcor Investments-2015 CXLVIII, LP",5,512-717-5706,westgate@pedcor.net,Pedcor,http://www.pedcormanagement.com/Home?ID=300,false,false,false,false,false,false,false,,,depends,Case-by-case; rental debt must be paid off,depends,Case-by-case; rental debt must be paid off,depends,Case-by-case; no registered sex offenders; no more than one felony within the past 60 months,false,146,0,,146,true,,true,,,0,0,4,136,0,,0,,,,,,,,,,,,,,,,,true,true,true,true,true,false,true,false,,yes,Breed restrictions,<1/2,,Cowan Elementary,Covington Middle,Bowie High,July 25 2018,07/25/2023 12:00:00 AM,3866,"development incentives, smi",0,0,4.0,true,false,true,0,false,true,,,POINT (-97.83270264 30.19269943)
2726,Pecan Springs Commons - Multifamily,5800 Sweeney Circle,Austin,TX,78723,30.30489922,-97.68000031,Multifamily,,Green Doors,Community Partnerships for the Homeless,1,512-469-9130,,Green Doors,http://www.greendoors.org/,false,false,false,false,false,false,false,,Serves a mix of individuals and families who are at-risk of homelessness or have successfully exited homelessness,depends,"Case by case, will work with people",depends,"Case by case, will work with people",depends,"Case by case, automatic denial for violent felonies, will work with people",,46,0,,46,true,,true,,,11,0,35,0,0,,0,,,,,,,,,,,,,,,,,,,true,true,true,,,,,no,,1/4 Mile,,Pecan Springs Elementary School,Sadler Means Young Women's Leadership Academy or Garcia Young Men's Leadership Academy,Reagan High School,January 01 2009,01/01/2108 12:00:00 AM,3260,"RHDA, SMI, Go Bond 2006",0,0,,true,false,true,0,false,true,,,POINT (-97.68000031 30.30489922)
2845,South Shore Disctrict Apartments,1333 Shore District Drive,Austin,TX,78741,30.24329948,-97.72720337,Multifamily,,,,4,512-448-3000,,,http://www.southshoredistrict.com/,false,false,false,false,false,false,false,,,,,,,,,,500,0,,13,,,,,,0,0,0,16,0,,0,,,,,,,,,,,,,,,,,false,true,true,true,true,true,true,false,,yes,,1/4 Mile,Courtesy officer and individual intrusion alarms with monitoring available,Sanchez Elementary School,Martin Middle School,Austin High School,,,,"Development Incentives, PUDDA,",,,,true,false,false,0,false,false,,,POINT (-97.72720337 30.24329948)
2609,Rosemont at Hidden Creek,9345 Highway 290 East,Austin,TX,78724,30.562443545071265,-97.9164546452425,Multifamily,,,,1,512-928-2339,HiddencreekRAC@pinnacleliving.com,Pinnacle Living,http://rosemontathiddencreek.com/,false,false,false,false,false,false,false,,,no,,no,,depends,"Time frame, type of crime",false,250,,,250,true,,true,21,,,,,,,,,,,,,,true,true,true,,,,,,,,,true,true,,true,true,,,,,yes,"2 pets max, 25 lb each max, cats and dogs",,Gated community,Jordan Elementary,Gus Garcia Young Men's Leadership Academy,LBJ High School,,,,HUD Section 8; TCHFC Bond Program; Housing Tax Credit Program,,,4,true,false,false,0,false,false,,,POINT (-97.916454645242 30.562443545071)
2806,Georgian Manor,110 Bolles Cir,Austin,TX,78753,30.35000038,-97.70320129,Multifamily,,,,4,512-837-2550,,Housing Authority of the City of Austin,https://www.hacanet.org/location/georgian-manor/,false,false,true,false,false,false,false,,,depends,Case-by-case; no broken leases within past 2 years,depends,No evictions from federally subsidized housing within past 2 years; no eviction from subsidized housing for drug-related activity within past 3 years; no history of evictions in past 5 years,depends,Case-by-case; look-back periods vary depending on offense; certain offenses permanently excluded,true,94,0,,94,true,,false,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,true,,true,true,,false,true,,,yes,30lb limit no exception,<1/2,,Barrington Elementary,Webb Middle,Lanier High,,,,Public Housing - Housing Authority of the City of Austin.,,,4,true,false,false,0,false,false,,,POINT (-97.70320129 30.35000038)
2733,Blackland CDC,1902 E 22nd St,Austin,TX,78722,30.28300095,-97.72149658,Multifamily,,,,1,512-220-8751,,Blackland Community Development Corporation,www.blacklandcdc.org,false,true,true,false,false,false,false,,"Blackland Community Development Corporation (BCDC) provides targeted affordable and supportive housing to low-income families, unaccompanied adults with disabilities, and senior citizens in a range of settings including single family homes, duplexes, and",,,,,,,,216,0,,216,true,,true,0,,,,,,,,,,,,,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,Campbell,Kealing,Mccallum,,,,"Low-income housing for families, seniors and adults with disabilities. AHFC; RHDA; HUD Section 8, VASH",,,,true,false,false,0,false,false,,,POINT (-97.72149658 30.28300095)
2881,1004 Lydia Street,1004 Lydia Street,Austin,TX,78702,30.268574,-97.72722,,,,,1,,,GNDC,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathews,O Henry,Austin,,,,,,,,,,,0,,,,,POINT (-97.72722 30.268574)
2487,Lucero (FKA Oak Creek Village),2301 Durwood St,Austin,TX,78704,30.24209976,-97.75679779,Multifamily,,,,9,(512) 538-1760,lucero@dominioninc.com,,https://www.dominiumapartments.com/find-apartment/properties/texas/austin/lucero.html,false,false,false,false,false,false,false,,Very low income units,no,,no,,depends,Case by case,true,173,,,173,true,,true,19,true,,,,,,,,,,,,false,true,true,true,true,false,0,51,58,48,16,0,true,,,true,true,true,false,false,,yes,none,,,Travis Heights Elementary,Fulmore Middle School,Travis High School,,,,HUD Section 8,,,,true,true,false,0,true,false,,,POINT (-97.75679779 30.24209976)
2696,The 704,3401 S Lamar Boulevard,Austin,TX,78704,30.24060059,-97.78610229,Multifamily,,The 704 (formerly Residences at the Spoke LLC),Residences at the Spoke LLC,5,512-790-5286,,CWS,https://www.cwsapartments.com/apartments/tx/austin/the-704/,false,false,false,false,false,false,false,,,,,,,,,,378,0,,38,true,,,,,0,0,0,38,0,,0,,,,,,,,,,,,,,,,,false,true,true,true,true,true,true,,,yes,"2 pet limit, $400 deposit, $30 monthly pet rent",,,Joslin,Covington,Crockett,January 01 2014,01/01/2054 12:00:00 AM,3604,,0,0,,false,false,true,0,false,true,,,POINT (-97.78610229 30.24060059)
2379,Gibson Flats,1219 S Lamar Boulevard,Austin,TX,78704,30.2541008,-97.76200104,Multifamily,,Ardent Residential,Ardent Residential,5,833-806-9732,GibsonFlats.PropertyWebsite@aptleasing.info,Greystar,https://gibsonflats.com/,false,false,false,false,false,false,false,,,depends,Case-by-case,no,,depends,No felonies; case-by-case,true,95,0,,10,true,,false,,,0,0,0,10,0,,0,,,,,,true,true,,,,,,,,,,false,true,true,true,,true,true,false,,yes,"2 max, 300 fee per pet, 15/mo rent",<1/2,"keyfob, garage, patrol",Zilker,O Henry,Austin,January 01 2014,01/01/2054 12:00:00 AM,3607,"Development Incentives, VMU, SMART",0,0,,true,false,true,0,false,true,,,POINT (-97.76200104 30.2541008)
2870,Guadalupe Court,6607 Guadalupe St.,Austin,TX,78752,30.332558,-97.717407,Multifamily,,,,4,(512) 296-2418,,Rene Gonzalez,http://www.prakpropertymanagement.com/guadalupe-court.html,false,false,false,false,true,false,false,,,depends,"Typically a five year look back period, if money is owed must have an agreement in place",depends,"Typically a five year look back period, if money is owed must have an agreement in place",depends,No violent or sexual offense felonies. Drug and assault convictions have a 10 year look back,true,15,,,15,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reilly Elementary School,Webb Middle School,McCallum High School,,,,,,,,,,,0,,,,,POINT (-97.717407 30.332558)
2338,2320 Santa Rita Street,2320 Santa Rita Street,Austin,TX,78702,30.25709915,-97.71730042,Single Family,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3,512-479-6275,,,http://www.guadalupendc.org,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,1,0,,1,true,,true,,,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zavala Elementary School,Martin Middle School,Eastside Memorial HS at Johnston,January 01 2005,01/01/2025 12:00:00 AM,3241,,0,60000,,false,false,true,0,false,true,,,POINT (-97.71730042 30.25709915)
2484,Wildflower Terrace,3801 Berkman Drive,Austin,TX,78723,30.29050064,-97.6984024,Multifamily,,"Catellus Austin, LLC",Catellus Austin LLC,9,512-843-3801,,,https://dmawildflower.com/,false,true,false,false,false,false,false,,,depends,Must be paid off,no,,depends,Depend on type of crime,true,201,0,,174,true,,true,18,,26,0,60,85,0,,0,,,,,,true,true,,,,,,,,,,,,,true,true,false,true,true,,yes,25lbs total,<1/2,,Blanton Elementary School,Sadler Means Young Women's Leadership Academy or Garcia Young Men's Leadership Academy,Reagan High School,January 01 2012,01/01/2111 12:00:00 AM,3900,"HUD Section 8, VASH; Housing Tax Credit Program; AHFC",0,0,9,true,false,true,0,false,true,,,POINT (-97.6984024 30.29050064)
2688,King Fisher Creek Apartments,4601 E Saint Elmo,Austin,TX,78744,30.20429993,-97.73750305,Multifamily,,,,2,512-442-9500,,Greystone,https://www.greystonerents.com/KingfisherCreek.html,false,false,false,false,false,false,false,,,depends,Case-by-case,depends,Case-by-case,depends,Case-by-case,false,35,0,,35,true,,false,5,true,,,,,,,,,,,,false,false,true,true,true,false,0,0,9,13,13,0,,,,,,false,true,true,,yes,2 pet maximum,,,Rodriguez Elementary,Mendez Middle,Travis High,,,,Housing Tax Credit Program,,,9,true,true,false,0,true,false,,,POINT (-97.73750305 30.20429993)
2840,Terrace at Walnut Creek,8712 Old Manor Rd.,Austin,TX,78724,30.32710075,-97.63829803,Multifamily,,,,1,512-646-6005,terracewalnutcreek@nrcgroup.com,,https://www.terracewalnutcreek.com/,false,false,false,false,false,false,false,,,depends,If the debts are paid,no,,depends,Case by case basis,true,324,0,,324,,,true,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,true,true,true,true,true,false,true,true,,yes,"2 pets maximum, certain breed restrictions (under 60 lbs), $15 pet rent, $150 pet deposits and fee",,Security Gates,Jordan Elementary School,Webb Middle School,LBJ High School,,,,"section 8voucher ,housing tax cedit",,,4,true,false,false,0,false,false,,,POINT (-97.63829803 30.32710075)
2574,Residences at Onion Creek,810 E Slaughter Lane,Austin,TX,78744,30.15999985,-97.77619934,Individual and Multifamily,,,,3,512-505-8040,,,Website not working,false,false,false,false,false,false,false,,,no,Applicants must have 4-5 years positive rental history,yes,Rental debt must have been paid in full,yes,Felonies excluded 10 years from completion; violent or drug-related offenses permanently excluded,true,224,0,,224,true,,true,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,true,true,,,false,true,false,,,,,,Blazier Elementary,Bedichek Middle,Crockett High,,,,Housing Tax Credit Program,,,4,true,false,false,0,false,false,,,POINT (-97.77619934 30.15999985)
2452,Thurmond Heights,8426 Goldfinch Ct,Austin,TX,78758,30.35440063,-97.70829773,Multifamily,,,,4,512-835-1816,,Housing Authority of the City of Austin,hacanet.org,false,false,false,false,false,false,false,,"Preferences for elderly, disabled, and displaced applicants",depends,Applicants will be denied if they have broken a lease with HACA public or HCV housing,depends,No eviction from HACA housing within past 2 years; no drug-related evictions within last 5 years; no pattern of evictions,depends,Certain crimes permanently excluded; look-back periods vary depending on conviction,true,144,0,,144,true,,true,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,true,,,true,,false,true,false,,yes,,<1/2,,Wooldridge Elementary,Burnet Middle,Lanier High,,,,Public Housing - Housing Authority of the City of Austin. Web: www.hacanet.org,,,,true,false,false,0,false,false,,,POINT (-97.70829773 30.35440063)
2438,Crossroads Apartments,8801 McCann Drive,Austin,TX,78757,30.37240028,-97.72869873,Multifamily,,Crossroads Mutual Housing Corporation,"Foundation Communities, Inc.",7,512-452-5987,Gema.Nolasco@foundcom.org,Gema Nolasco,https://foundcom.org/housing/our-austin-communities/crossroads-apartments/,false,false,false,false,false,false,false,,Some units reserved for homeless/at-risk familes,no,,depends,Applicants who have previously been evicted for nonpayment of rent will be considered if they have paid off rental debt,yes,No felonies within 10 years; no more than 2 felonies total; certain misdemeanors excluded 7 years; certain convictions permanently excluded,false,92,0,,19,true,,true,,,14,0,0,0,0,,0,,,,,true,true,true,true,,,,,,,,,,true,true,true,,false,false,true,,,,,,Pillow Elementary,Burnet Middle,Anderson High,January 01 2009,01/01/2108 12:00:00 AM,3232,"Foundation Communities (nonprofit, affordable housing); AHFC (GO Bonds); RHDA",0,0,,true,false,true,0,false,true,,,POINT (-97.72869873 30.37240028)
2837,Avesta- South Shore,2005 Willow Creek Dr.,Austin,TX,78741,30.23189926,-97.72840118,Multifamily,,,,3,512-447-6696,,,avestasouthshore.com,,,,,,,,,,depends,paid,depends,paid,depends,case variant,,300,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,true,,true,true,false,true,true,,yes,no breed or weight limit,<1/2,"keypads, gates, guards",Linder,Fulmore,Travis,,,,,,,,true,false,false,0,false,false,,,POINT (-97.72840118 30.23189926)
