Status,Solicitation Type,Solicitation Number,Solicitation Title,Issuance Date,Closing Date,Cancelled or Postponed,Construction Solicitation,LSBRP,Buyer Name,Issuing Department,Department Contact,Bid Tabulation
Closed,IFB,1039720,Recreation Staff Apparel,08/19/2014,09/18/2014,,N,Y,"DeLuca, Karen",Department of Recreation,Allison Cohen,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1039720
Closed,IFB,1050835,Landscape Maintenance of Vegetated Stormwater Facilities,05/08/2015,,Cancelled or Indefinitely Postponed,N,Y,"Norris, Robert",Department of Environmental Protection,DEP Procurements,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1050835
Closed,IFB,1035189,Printing and Distribution of Recreation Guides,12/12/2013,01/13/2014,,N,N,"Thomas, Michael",Department of Recreation,Ginny Horvath,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1035189
Closed,IFB,1071244,"Rockville Fire Station, No. 33, Partial Roof Replacement",11/23/2016,01/04/2017,,Y,N,"Collins, Todd",Department of General Services,Rouben Ghazarian,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071244
Closed,IFB,1072434,"Furnishing White & Yellow Non-Toxic, Lead-Free, Waterborne Pavement Marking Paint",01/26/2017,03/01/2017,,N,N,"Fornatora, Sarah",Department of Transportation,Yazdan Sanayi,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1072434
Closed,IFB,1100514,Furnishing Moisture-Proof Glass Beads for Reflectorized Highway Pavement Markings,03/15/2019,04/15/2019,,N,N,"Vasileva, Renata",Department of Transportation,Yazdan Sanayi,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100514
Closed,IFB,1056301,Dry Chemicals for Swimming Pools,09/28/2015,11/05/2015,,N,N,"Schuler, Peter (Inactive Buyer)",Department of Recreation,Allison Cohen,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1056301
Closed,IFB,1060964,Transit Bus Repair Service,05/02/2016,06/20/2016,,N,N,"Kapust, Suzanne",Department of General Services,Keith Stickley,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060964
Closed,IFB,1099857,Invasive Species Vegetation Management,03/12/2019,04/10/2019,,N,Y,"Norris, Robert",Department of Environmental Protection,DEP Procurements,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1099857
Closed,IFB,1085911,Pneumatic Tire Asphalt Compactor,11/27/2018,,Cancelled or Indefinitely Postponed,N,N,"Kapust, Suzanne",Department of General Services,Kathleen Hynes,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085911
Closed,IFB,1060169,"Off-the-Lot New Vehicles and Equipment All GVWRs Through Class 7 26,000 lb. GVWR",02/18/2016,03/22/2016,,N,N,"Schuler, Peter (Inactive Buyer)",Department of General Services,Kathleen Hynes,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060169
Closed,IFB,1054393,AP1-10 Custodial Cleaning Services - Vocational,10/13/2015,11/16/2015,,N,N,"Karakaya, Penny Perrus",Department of General Services,Daniel Moxley,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1054393
Closed,IFB,1106920,Systems Preventative Maintenance and Repair and Installation Services,09/27/2019,02/20/2020,,N,N,"Karakaya, Penny Perrus",Department of General Services,Gregory Boykin,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106920
Active,IFB,1113736,Window and Glass Surface Cleaning Services On An As Needed Basis for County Facilities,03/18/2020,05/13/2020,,N,Y,"Karakaya, Penny Perrus",Department of General Services,Leslie Clark,
Closed,IFB,1055062,Tree Maintenance and Removal Services,01/12/2016,02/23/2016,,N,N,"Fornatora, Sarah",Department of Transportation,Brett Linkletter,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1055062
Closed,IFB,1024307,"Preventive Maintenance Service, Repair Service and Parts; Soaps and Detergents for Vehicle Wash Systems",12/09/2014,01/08/2015,,N,N,"Schuler, Peter (Inactive Buyer)",Department of General Services,Joanne Nightingale,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1024307
Closed,IFB,1073733,"Routine Maintenance, Cleaning, and Repair of Existing Aboveground Stormwater Management Facilities",09/10/2018,12/07/2018,,N,N,"Norris, Robert",Department of Environmental Protection,DEP Procurements,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073733
Closed,IFB,1093791,Time and Material Custom Millwork,10/05/2018,11/26/2018,,N,N,"Chen, Jing",Department of General Services,Suresh Patel,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1093791
Closed,IFB,1086065,Parking Garage Sweeping and Miscellaneous Cleaning Services,04/18/2018,05/22/2018,,N,Y,"Norris, Robert",Department of Transportation,Heriberto Bello,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086065
Closed,IFB,1088145,Partial Roof Replacement/Repair Mid-County DHHS 1301 Piccard Drive,05/01/2018,05/24/2018,,Y,N,"Collins, Todd",Department of General Services,Joshua Malkin,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088145
Closed,IFB,1038404,Athletic Equipment,03/27/2014,04/29/2014,,N,N,"DeLuca, Karen",Fire & Rescue Services,Robert Ford,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1038404
Closed,IFB,1071645,Partial Roof Replacement Pre-Release Center,02/08/2017,03/16/2017,,Y,N,"Collins, Todd",Department of General Services,Suresh Patel,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071645
Closed,IFB,1068484,Electric Motor/Pump Repair and Replacement for Swimming Pools,10/13/2016,11/16/2016,,N,N,"Karakaya, Penny Perrus",Department of Recreation,Melanie Sasse,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068484
Closed,IFB,1062203,"Routine Maintenance, Cleaning, and Repair of Underground Stormwater Management Facilities",07/18/2016,08/26/2016,,N,N,"Norris, Robert",Department of Environmental Protection,DEP Procurements,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1062203
Closed,IFB,1088607,Furnish Turfgrass Sod,08/06/2018,,Cancelled or Indefinitely Postponed,N,Y,"Fornatora, Sarah",Department of Transportation,Melissa Garner,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088607
Closed,IFB,1068921,Time and Material Carpentry and Painting Services,11/18/2016,01/03/2017,,N,Y,"Karakaya, Penny Perrus",Department of General Services,Michael Harkness,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068921
Closed,IFB,1074704,Warning Equipment Purchase and Installation/Repair and Mobile Communications Equipment Installation/Repair,11/17/2017,12/22/2017,,N,N,"Kapust, Suzanne",Fire & Rescue Services,Steve Lamphier,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074704
Closed,IFB,1080329,Snouffer School Road North,12/01/2017,01/17/2018,,Y,N,"Norris, Robert",Department of Transportation,Bhavin Desai,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080329
Closed,IFB,1024450,"Playground Equipment and Surfaces Inspection, Preventive Maintenance, and Repair and Replacement Services",06/03/2013,,Cancelled or Indefinitely Postponed,N,N,"DeLuca, Karen",Department of Recreation,William Kaarid,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1024450
Closed,IFB,1103795,"Landfill Maintenance Services for the Gude and Oaks Landfills:  Property Maintenance, Security, and Mowing",10/03/2019,11/08/2019,,N,Y,"Norris, Robert",Department of Environmental Protection,DEP Procurements,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1103795
Closed,IFB,1055398,#2 Heating Fuel Oil,05/11/2016,06/22/2016,,N,Y,"Schuler, Peter (Inactive Buyer)",Department of General Services,Richard Taylor,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1055398
Closed,IFB,1063392,"Court Reporting, Stenographic, and Transcription Services",08/04/2016,09/21/2016,,N,N,"DeLuca, Karen",County Attorney's Office,John Markovs,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063392
Closed,IFB,1050970,Facade Repairs at Montgomery County Garage #55,12/16/2016,01/25/2017,,N,N,"Harris, Eric",Department of Transportation,Chabiram Deoraj,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1050970
Closed,IFB,1063092,Maintenance of Underground-Fed County Owned Streetlights,05/12/2016,06/10/2016,,N,N,"Karakaya, Penny Perrus",Department of Transportation,Dan Sanayi,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063092
Closed,IFB,1056405,"McKendree I Courtyard - Drainage Design, Landscaping and Lighting",08/04/2015,,Cancelled or Indefinitely Postponed,Y,N,"Collins, Todd",Department of Housing & Community Affair,Cynthia Butler,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1056405
Closed,IFB,1057731,Multi-Agency Uniforms,02/03/2016,03/28/2016,,N,N,"Karakaya, Penny Perrus",Department of Transportation,Jeffrey Knutsen,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057731
Closed,IFB,1038670,Thermal and Moisture Protection Services in Montgomery County Parking Facilities,07/08/2014,08/07/2014,,N,N,"Selvage, Deitric (Inactive Buyer)",Department of Transportation,Chabiram Deoraj,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1038670
Closed,IFB,1086044,"Refurbishment of Parking Garage's Storm, Sanitary, And Washdown Systems: Pipes Valves, Actuators with Integrated Electric/Pneumatic Control Packages",11/09/2018,12/11/2018,,N,N,"Harris, Eric",Department of Transportation,Adrian Labor,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086044
Closed,IFB,1029351,Automotive Hydraulic Hoses and Fittings,11/15/2013,12/16/2013,,N,N,"Schuler, Peter (Inactive Buyer)",Department of General Services,Keith Powers,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1029351
Closed,IFB,1039081,Chapman Avenue Extended,11/25/2014,01/13/2015,,Y,Y,"Norris, Robert",Department of Transportation,Dewa Salihi,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1039081
Closed,IFB,1033010,"Design, Build, Operate and Maintain Two Compressed Natural Gas (CNG) Fueling Facilities at Equipment Maintenance and Operations Complex (EMOC)",08/09/2013,10/09/2013,,Y,N,"Norris, Robert",Department of General Services,Calvin Jones,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1033010
Closed,IFB,1061759,Time and Material Custom Millwork,09/15/2016,10/18/2016,,N,Y,"Chen, Jing",Department of General Services,Isami Ayala-Collazo,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061759
Closed,IFB,1057244,"Mobile X-Ray, ECG, Sonogram, Echocardiogram & Ultrasound Services",02/19/2016,03/21/2016,,N,N,"Harris, Eric",Department of Correction & Rehabilitation,Anthony Sturgess,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057244
Closed,IFB,1038617,Ross Boddy Neighborhood Recreation Center,07/16/2014,08/21/2014,,Y,N,"Collins, Todd",Department of General Services,Anjali Gulati,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1038617
Closed,IFB,1026884,Chapman Avenue Building Demolition,08/14/2013,09/19/2013,,Y,N,"Norris, Robert",Department of Transportation,Mark Aebig,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1026884
Closed,IFB,1060838,Transit Bus Aftermarket Replacement Parts,01/06/2017,02/06/2017,,N,N,"Kapust, Suzanne",Department of General Services,Aubrey Bentham,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060838
Closed,IFB,1033850,Rehabilitation and Reconstruction of Residential Neighborhood Streets and Sidewalks,01/20/2015,03/04/2015,,N,N,"DeLuca, Karen",Department of Transportation,Jeffrey Knutsen,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1033850
Closed,IFB,1096495,Custodial Services Zones 4 and 5,12/21/2018,02/27/2019,,N,Y,"Karakaya, Penny Perrus",Department of General Services,Gus Montes De Oca,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1096495
Closed,IFB,1085861,Time and Material HVAC Duct Cleaning,04/06/2018,05/14/2018,,N,N,"Chen, Jing",Department of General Services,Alvin Crutcher,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085861
Closed,IFB,1088535,Residential Roadway Resurfacing,08/14/2019,10/18/2019,,N,N,"Vasileva, Renata",Department of Transportation,Melissa Garner,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088535
Closed,IFB,1083920,Reading and Interpretation of X-Rays for Public Programs,03/26/2018,04/26/2018,,N,N,"Flood, Samuel",Department of Health & Human Svcs,Kimberly Townsend,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1083920
Closed,IFB,1081199,AP1-10 Custodial Cleaning Services - Vocational,08/17/2017,09/06/2017,,N,N,"Karakaya, Penny Perrus",Department of General Services,Kevin Patterson,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1081199
Closed,IFB,1039083,Underground Utility Locating Services,05/15/2014,06/27/2014,,N,N,"Harris, Eric",Department of Transportation,Yazdan Sanayi,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1039083
Closed,IFB,1085679,Carbon Dioxide for Swimming Pools,03/23/2018,05/04/2018,,N,N,"Chen, Jing",Department of Recreation,Melanie Sasse,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085679
Closed,IFB,1049602,Printing and Mailing Services for Tax Operations,02/10/2015,03/11/2015,,N,N,"Elliott, Darleen (Inactive Buyer)",Department of Finance,Phavann Chhuan,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1049602
Closed,RFP,1106662,"Construction Services for On-Call Bridge, Culvert and Retaining Wall Repair",01/22/2020,02/20/2020,,N,N,"Norris, Robert",Department of Transportation,Dewa Salihi,
Closed,IFB,1068486,Printing and Distribution of Recreation Guides,01/23/2017,02/23/2017,,N,N,"Chen, Jing",Department of Recreation,Allison Cohen,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068486
Closed,IFB,1064710,Snow Removal at County Facilities,07/18/2016,08/24/2016,,N,Y,"Fornatora, Sarah",Department of General Services,Denise Wade,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1064710
Closed,IFB,1073762,HVAC/Refrigeration Equipment & Parts,04/28/2017,05/31/2017,,N,Y,"Karakaya, Penny Perrus",Department of General Services,Frank Howard Jr,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073762
Closed,IFB,1039806,Deck Joint Rehabilitation of 11 County Bridges,09/25/2014,,Cancelled or Indefinitely Postponed,Y,Y,"Norris, Robert",Department of Transportation,James Lutz,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1039806
Closed,IFB,1047803,Courier and Delivery Services,10/06/2014,10/21/2014,,N,N,"Steed, Jeffrey",Department of General Services,Stewart Whisman,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1047803
Closed,IFB,1086491,Vehicles with Electric Motors for Drive or Auxiliary Equipment Power � Classes 1 Through 8,06/19/2018,07/31/2018,,N,N,"Kapust, Suzanne",Department of General Services,Kathleen Hynes,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086491
Closed,IFB,1063647,Lake Whetstone Sluice Gate Repair and Riser Restoration,05/02/2016,06/27/2016,,Y,N,"Collins, Todd",Department of Environmental Protection,DEP Procurements,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063647
Closed,IFB,1061196,Reproduction and Copying of Engineering Drawings,01/11/2016,02/10/2016,,N,Y,"Elliott, Darleen (Inactive Buyer)",Department of General Services,Richard Taylor,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061196
Active,RFP,1101448,Recreation Business Software,02/03/2020,05/19/2020,,N,N,"DeLuca, Karen",Department of Technology Services,Spencer Coleman,
Closed,IFB,1085596,Partial Roof Replacement/Repair at Mid-County DHHS 1301 Piccard Drive,02/21/2018,,Cancelled or Indefinitely Postponed,Y,N,"Collins, Todd",Department of General Services,Joshua Malkin,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085596
Closed,IFB,1080337,Replacement of Bridge No. M-0096010 Gold Mine Rd,04/05/2018,05/03/2018,,Y,N,"Norris, Robert",Department of Transportation,Bhavin Desai,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080337
Closed,IFB,1066433,"Trophies, Awards, Plaques, Ribbons, and Engraving",09/30/2016,11/04/2016,,N,Y,"Kapust, Suzanne",Department of Recreation,Allison Cohen,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1066433
Closed,Informal,1113827,Italian Ice Frozen Treats,02/03/2020,02/10/2020,,N,N,--,Department of Recreation,Allison Cohen,
Closed,IFB,1051392,Electric Drive Vehicles & Equipment,04/21/2015,05/20/2015,,N,N,"Schuler, Peter (Inactive Buyer)",Department of General Services,Kathleen Hynes,https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1051392
