Permit Number,Status,Street Number,Pre-direction,Street Name,Street Suffix,Post-direction,City,State,Zip code,Work Type,Use Code,Added Date,Issue Date,Final Date,Description,Application Type,Location
714467,Finaled,6201,,WILMETT,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,05/29/2015,12/02/2015,01/13/2016,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"6201 WILMETT RD
BETHESDA, MD 20817
(39.008533, -77.126682)"
714658,Issued,6,,SEDGWICK,LN,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,06/01/2015,10/02/2015,,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"6 SEDGWICK LN
ROCKVILLE, MD 20852
(39.043099, -77.122682)"
714684,Open,6410,,4TH,AVE,,TAKOMA PARK,MD,20912,DEMOLISH,SINGLE FAMILY DWELLING,06/01/2015,,,DEMO TO FOUNDATION,DEMOLITION OR MOVE PERMIT,"6410 4TH AVE
TAKOMA PARK, MD 20912
(38.968697, -77.004199)"
714991,Completed,5402,,WEHAWKEN,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,06/03/2015,10/08/2015,06/02/2016,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"5402 WEHAWKEN RD
BETHESDA, MD 20816
(38.961978, -77.123948)"
715001,Completed,22705,,CLARKSBURG,RD,,BOYDS,MD,20841,DEMOLISH,SINGLE FAMILY DWELLING,06/03/2015,08/12/2015,10/02/2015,demolition of an abandoned farm house structure,DEMOLITION OR MOVE PERMIT,"22705 CLARKSBURG RD
BOYDS, MD 20841
(39.228476, -77.288425)"
715013,Issued,7000,,CARROLL,AVE,,TAKOMA PARK,MD,20912,DEMOLISH,COMMERCIAL MISCELLANEOUS STRUC,06/03/2015,07/28/2015,,07/27/2016 Permit extended until 01/27/2017,DEMOLITION OR MOVE PERMIT,"7000 CARROLL AVE
TAKOMA PARK, MD 20912
(38.974655, -77.012363)"
715053,Completed,11209,,STEPHALEE,LN,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,06/03/2015,08/24/2015,01/07/2016,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"11209 STEPHALEE LN
ROCKVILLE, MD 20852
(39.039717, -77.126524)"
715078,Completed,7318,,BURDETTE,CT,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/03/2015,07/21/2015,09/03/2015,"DEMOLITION/REBUILD

BOND TRACKING PS16A96293",DEMOLITION OR MOVE PERMIT,"7318 BURDETTE CT
BETHESDA, MD 20817
(38.993188, -77.149708)"
715084,Finaled,51,E,UNIVERSITY,BLVD,,SILVER SPRING,MD,20901,DEMOLISH,BUSINESS BUILDING,06/03/2015,09/03/2015,12/09/2015,"DEMOLISH EQUIPMENT SHELTER /CABLE TRAY. REMOVE CONCRETE SLAB/ WOOD BRIDGE

&nbsp;BOND TRACKING - 97714",DEMOLITION OR MOVE PERMIT,"51 UNIVERSITY E BLVD
SILVER SPRING, MD 20901
(39.019138, -77.011776)"
706775,Completed,7013,,SULKY,LN,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,03/23/2015,05/14/2015,08/05/2015,Rebuild,DEMOLITION OR MOVE PERMIT,"7013 SULKY LN
ROCKVILLE, MD 20852
(39.051976, -77.143266)"
715219,Finaled,5611,,OAK,PL,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/04/2015,11/30/2015,01/07/2016,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"5611 OAK PL
BETHESDA, MD 20817
(39.003461, -77.113667)"
715249,Completed,4303,,ROSEDALE,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,06/04/2015,08/11/2015,09/24/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"4303 ROSEDALE AVE
BETHESDA, MD 20814
(38.992008, -77.08448)"
715296,Completed,7210,,FAIRFAX,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,06/04/2015,07/09/2015,08/11/2015,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"7210 FAIRFAX RD
BETHESDA, MD 20814
(38.982501, -77.105199)"
715628,Finaled,10108,,DICKENS,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,06/08/2015,07/16/2015,03/02/2016,"DEMO

bond tracking PS16A96091",DEMOLITION OR MOVE PERMIT,"10108 DICKENS AVE
BETHESDA, MD 20814
(39.02188, -77.113633)"
715832,Issued,7628,,OLD GEORGETOWN,RD,,BETHESDA,MD,20814,DEMOLISH,MERCANTILE BUILDING,06/09/2015,09/10/2015,,Demolition of retail space,DEMOLITION OR MOVE PERMIT,"7628 OLD GEORGETOWN RD
BETHESDA, MD 20814
(38.986365, -77.096887)"
715833,Issued,4804,,MOORLAND,LN,,BETHESDA,MD,20814,DEMOLISH,BUSINESS BUILDING,06/09/2015,08/20/2015,,Demolition of office,DEMOLITION OR MOVE PERMIT,"4804 MOORLAND LN
BETHESDA, MD 20814
(38.986186, -77.097481)"
716014,Finaled,7505,,WESTFIELD,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/10/2015,08/12/2015,01/05/2016,Rebuild,DEMOLITION OR MOVE PERMIT,"7505 WESTFIELD DR
BETHESDA, MD 20817
(38.984555, -77.12423)"
716571,Completed,7526,,CAYUGA,AVE,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/15/2015,10/01/2015,03/09/2017,Rebuild,DEMOLITION OR MOVE PERMIT,"7526 CAYUGA AVE
BETHESDA, MD 20817
(38.98535, -77.1376)"
716760,Finaled,4402,,WALSH,ST,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,06/16/2015,07/24/2015,08/21/2015,"DEMO/REBUILD

bond tracking PS15A94650",DEMOLITION OR MOVE PERMIT,"4402 WALSH ST
CHEVY CHASE, MD 20815
(38.979756, -77.087499)"
717018,Finaled,5913,,BEECH,AVE,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/18/2015,08/26/2015,11/18/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"5913 BEECH AVE
BETHESDA, MD 20817
(39.006972, -77.119635)"
717086,Completed,8606,,RIDGE,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/18/2015,07/31/2015,08/14/2015,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"8606 RIDGE RD
BETHESDA, MD 20817
(38.997231, -77.125725)"
717087,Finaled,10607,,PARKWOOD,DR,,KENSINGTON,MD,20895,DEMOLISH,SINGLE FAMILY DWELLING,06/18/2015,08/26/2015,10/30/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"10607 PARKWOOD DR
KENSINGTON, MD 20895
(39.029552, -77.086401)"
717092,Finaled,4221,,COLCHESTER,DR,,KENSINGTON,MD,20895,DEMOLISH,SINGLE FAMILY DWELLING,06/18/2015,09/03/2015,10/29/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"4221 COLCHESTER DR
KENSINGTON, MD 20895
(39.027588, -77.08276)"
717177,Finaled,6630,,LYBROOK,CT,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/18/2015,07/28/2015,08/21/2015,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"6630 LYBROOK CT
BETHESDA, MD 20817
(38.998023, -77.136527)"
717504,Issued,3821,,LAWRENCE,AVE,,KENSINGTON,MD,20895,DEMOLISH,SINGLE FAMILY DWELLING,06/22/2015,10/21/2015,,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"3821 LAWRENCE AVE
KENSINGTON, MD 20895
(39.034706, -77.077145)"
717556,Finaled,5204,,BELVOIR,DR,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,06/23/2015,07/14/2015,11/07/2015,REBUILD,DEMOLITION OR MOVE PERMIT,"5204 BELVOIR DR
BETHESDA, MD 20816
(38.958502, -77.11696)"
717890,Completed,6016,,JOHNSON,AVE,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/24/2015,08/19/2015,01/08/2016,"DEMO/REBUILD

BOND TRACKING - PS16A97492",DEMOLITION OR MOVE PERMIT,"6016 JOHNSON AVE
BETHESDA, MD 20817
(39.004668, -77.123049)"
717894,Completed,5702,,WYNGATE,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/24/2015,09/01/2015,09/29/2015,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"5702 WYNGATE DR
BETHESDA, MD 20817
(39.011371, -77.117814)"
717906,Finaled,5801,,KINGSWOOD,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,06/24/2015,09/03/2015,01/06/2016,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"5801 KINGSWOOD RD
BETHESDA, MD 20814
(39.018641, -77.116)"
718191,Issued,2918,,SPENCERVILLE,RD,,BURTONSVILLE,MD,20866,DEMOLISH,SINGLE FAMILY DWELLING,06/26/2015,07/24/2015,,Garage,DEMOLITION OR MOVE PERMIT,"2918 SPENCERVILLE RD
BURTONSVILLE, MD 20866
(39.111181, -76.950376)"
718259,Completed,2215,,KIMBALL,PL,,SILVER SPRING,MD,20910,DEMOLISH,SINGLE FAMILY DWELLING,06/26/2015,10/28/2015,01/20/2017,Demolition/Rebuild,DEMOLITION OR MOVE PERMIT,"2215 KIMBALL PL
SILVER SPRING, MD 20910
(39.016541, -77.048497)"
718286,Completed,7426,,HAMPDEN,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,06/26/2015,08/13/2015,08/28/2015,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"7426 HAMPDEN LN
BETHESDA, MD 20814
(38.98402, -77.108628)"
718484,Finaled,3206,,WINNETT,RD,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,06/29/2015,09/18/2015,11/07/2015,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"3206 WINNETT RD
CHEVY CHASE, MD 20815
(38.98086, -77.06438)"
718487,Finaled,8011,,KENTBURY,DR,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,06/29/2015,09/18/2015,10/22/2015,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"8011 KENTBURY DR
BETHESDA, MD 20814
(38.990607, -77.084199)"
718609,Finaled,5509,,ROOSEVELT,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,06/30/2015,10/28/2015,11/19/2015,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"5509 ROOSEVELT ST
BETHESDA, MD 20817
(38.995313, -77.112447)"
718824,Finaled,4338,,LELAND,ST,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,07/01/2015,09/03/2015,12/23/2015,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"4338 LELAND ST
CHEVY CHASE, MD 20815
(38.980484, -77.088205)"
719031,Finaled,6420,,CAMROSE,TER,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/02/2015,07/28/2015,11/04/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"6420 CAMROSE TER
BETHESDA, MD 20817
(39.019302, -77.129911)"
719033,Finaled,8712,,IRVINGTON,AVE,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/02/2015,08/10/2015,11/04/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"8712 IRVINGTON AVE
BETHESDA, MD 20817
(38.999186, -77.119757)"
719133,Finaled,5903,,MELVERN,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/06/2015,08/20/2015,10/01/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"5903 MELVERN DR
BETHESDA, MD 20817
(39.010336, -77.119318)"
719206,Completed,2001,,PRICHARD,RD,,SILVER SPRING,MD,20902,DEMOLISH,SINGLE FAMILY DWELLING,07/06/2015,10/12/2015,10/21/2015,"DEMO

bond tracking PS16A95610",DEMOLITION OR MOVE PERMIT,"2001 PRICHARD RD
SILVER SPRING, MD 20902
(39.036052, -77.043193)"
719207,Completed,114,,MELBOURNE,AVE,,SILVER SPRING,MD,20901,DEMOLISH,SINGLE FAMILY DWELLING,07/06/2015,02/26/2016,03/31/2016,DEMO,DEMOLITION OR MOVE PERMIT,"114 MELBOURNE AVE
SILVER SPRING, MD 20901
(39.005985, -77.012912)"
720022,Finaled,5614,,JOHNSON,AVE,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/13/2015,09/22/2015,11/04/2015,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"5614 JOHNSON AVE
BETHESDA, MD 20817
(39.005182, -77.115265)"
720217,Finaled,5901,,JARVIS,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,07/14/2015,09/10/2015,11/05/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"5901 JARVIS LN
BETHESDA, MD 20814
(39.017751, -77.118206)"
720252,Completed,4814,,FALSTONE,AVE,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,07/14/2015,07/24/2015,01/07/2016,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"4814 FALSTONE AVE
CHEVY CHASE, MD 20815
(38.966392, -77.098552)"
720597,Finaled,8560,,HORSESHOE,LN,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,07/16/2015,10/29/2015,12/31/2015,Demolition,DEMOLITION OR MOVE PERMIT,"8560 HORSESHOE LN
POTOMAC, MD 20854
(38.996664, -77.217275)"
720643,Completed,6818,,WILSON,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/16/2015,12/28/2015,03/01/2016,,DEMOLITION OR MOVE PERMIT,"6818 WILSON LN
BETHESDA, MD 20817
(38.982588, -77.139054)"
720877,Completed,9200,,DAMASCUS,RD,,DAMASCUS,MD,20872,DEMOLISH,SINGLE FAMILY DWELLING,07/20/2015,03/28/2016,03/29/2017,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"9200 DAMASCUS RD
DAMASCUS, MD 20872
(39.283195, -77.190884)"
721151,Completed,7204,,CLARENDON,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,07/21/2015,10/07/2015,10/29/2015,Rebuild,DEMOLITION OR MOVE PERMIT,"7204 CLARENDON RD
BETHESDA, MD 20814
(38.982299, -77.100756)"
721444,Finaled,8924,,CHARRED OAK,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/23/2015,10/28/2015,02/03/2016,DEMO,DEMOLITION OR MOVE PERMIT,"8924 CHARRED OAK DR
BETHESDA, MD 20817
(39.003613, -77.162543)"
721602,Finaled,5619,,HUNTINGTON,PKWY,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/24/2015,12/18/2015,02/29/2016,"DEMO

BOND TRACKING PS16A96511",DEMOLITION OR MOVE PERMIT,"5619 HUNTINGTON PKWY
BETHESDA, MD 20817
(38.992377, -77.114709)"
721603,Completed,4516,N,CHELSEA,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,07/24/2015,09/21/2015,09/15/2016,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"4516 CHELSEA N LN
BETHESDA, MD 20814
(38.994838, -77.089802)"
721659,Completed,6116,,DURBIN,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/24/2015,09/01/2015,09/09/2016,Demo,DEMOLITION OR MOVE PERMIT,"6116 DURBIN RD
BETHESDA, MD 20817
(38.981155, -77.123072)"
722438,Completed,8612,,RIDGE,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/30/2015,11/10/2015,01/27/2016,"Rebuild

BOND TRACKING PS16A101752",DEMOLITION OR MOVE PERMIT,"8612 RIDGE RD
BETHESDA, MD 20817
(38.997285, -77.125107)"
722559,Completed,7314,,DURBIN,TER,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/31/2015,10/06/2015,06/08/2017,Rebuild,DEMOLITION OR MOVE PERMIT,"7314 DURBIN TER
BETHESDA, MD 20817
(38.982645, -77.115527)"
722565,Completed,7502,,LEESBURG,PL,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/31/2015,10/23/2015,11/22/2016,Rebuild,DEMOLITION OR MOVE PERMIT,"7502 LEESBURG PL
BETHESDA, MD 20817
(38.983984, -77.13084)"
722575,Completed,5619,,WOOD,WAY,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,07/31/2015,10/06/2015,10/11/2017,Rebuild,DEMOLITION OR MOVE PERMIT,"5619 WOOD WAY
BETHESDA, MD 20816
(38.95612, -77.114267)"
722582,Finaled,7803,,GLENBROOK,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,07/31/2015,11/06/2015,11/19/2015,DEMO,DEMOLITION OR MOVE PERMIT,"7803 GLENBROOK RD
BETHESDA, MD 20814
(38.987644, -77.106573)"
722613,Completed,6909,,WILSON,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/31/2015,03/21/2016,10/24/2016,Demo/Rebuild,DEMOLITION OR MOVE PERMIT,"6909 WILSON LN
BETHESDA, MD 20817
(38.980298, -77.141499)"
722616,Finaled,8510,,BEECH TREE,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,07/31/2015,04/06/2016,05/03/2016,"Rebuild

PS16A96813",DEMOLITION OR MOVE PERMIT,"8510 BEECH TREE RD
BETHESDA, MD 20817
(38.995894, -77.142095)"
663647,Finaled,6008,,ROOSEVELT,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,02/19/2014,04/03/2014,04/23/2014,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"6008 ROOSEVELT ST
BETHESDA, MD 20817
(38.99449, -77.121573)"
708399,Completed,11405,,LUXMANOR,RD,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,04/08/2015,05/06/2015,07/21/2015,Rebuild,DEMOLITION OR MOVE PERMIT,"11405 LUXMANOR RD
ROCKVILLE, MD 20852
(39.042471, -77.123817)"
722899,Issued,5603,,POLLARD,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,08/04/2015,09/29/2015,,DEMO TO BE REBUILT,DEMOLITION OR MOVE PERMIT,"5603 POLLARD RD
BETHESDA, MD 20816
(38.968716, -77.113824)"
722952,Finaled,5401,,LINCOLN,ST,,BETHESDA,MD,20817,DEMOLISH,COMMERCIAL MISCELLANEOUS STRUC,08/04/2015,10/02/2015,11/16/2015,DEMO - PARKING GARAGE (SuburbanParking Garage),DEMOLITION OR MOVE PERMIT,"5401 LINCOLN ST
BETHESDA, MD 20817
(38.998178, -77.109347)"
722991,Finaled,6200,,WINNEBAGO,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,08/04/2015,08/24/2015,11/27/2015,"Demolition only

BOND TRACKING PS16A97692",DEMOLITION OR MOVE PERMIT,"6200 WINNEBAGO RD
BETHESDA, MD 20816
(38.959631, -77.12562)"
723018,Completed,3403,,KENILWORTH,DR,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,08/04/2015,09/11/2015,11/07/2015,Rebuild,DEMOLITION OR MOVE PERMIT,"3403 KENILWORTH DR
CHEVY CHASE, MD 20815
(39.001793, -77.06986)"
723401,Finaled,9927,,DICKENS,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,08/06/2015,09/10/2015,12/08/2016,Rebuild,DEMOLITION OR MOVE PERMIT,"9927 DICKENS AVE
BETHESDA, MD 20814
(39.019252, -77.113623)"
723552,Finaled,103,,LUCAS,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,08/07/2015,10/08/2015,08/04/2016,"REBUILD

BOND TRACKING 98433",DEMOLITION OR MOVE PERMIT,"103 LUCAS LN
BETHESDA, MD 20814
(38.991929, -77.105291)"
723818,Finaled,5602,,MADISON,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,08/11/2015,09/11/2015,11/07/2015,DEMO,DEMOLITION OR MOVE PERMIT,"5602 MADISON ST
BETHESDA, MD 20817
(38.998751, -77.112609)"
723839,Finaled,5806,,IPSWICH,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,08/11/2015,10/02/2015,11/16/2015,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"5806 IPSWICH RD
BETHESDA, MD 20814
(39.017345, -77.114988)"
724088,Finaled,5608,,MADISON,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,08/12/2015,09/02/2015,10/08/2015,DEMO,DEMOLITION OR MOVE PERMIT,"5608 MADISON ST
BETHESDA, MD 20817
(38.998691, -77.113126)"
724186,Completed,5510,,NORTHFIELD,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,08/13/2015,09/21/2015,09/14/2016,,DEMOLITION OR MOVE PERMIT,"5510 NORTHFIELD RD
BETHESDA, MD 20817
(38.993713, -77.112222)"
724974,Completed,5812,,MASSACHUSETTS,AVE,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,08/19/2015,09/28/2015,12/18/2015,REBUILD,DEMOLITION OR MOVE PERMIT,"5812 MASSACHUSETTS AVE
BETHESDA, MD 20816
(38.96166, -77.118472)"
725282,Completed,5532,,DEVON,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,08/20/2015,05/19/2016,06/13/2016,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"5532 DEVON RD
BETHESDA, MD 20814
(38.982436, -77.112988)"
725443,Finaled,10115,,DICKENS,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,08/21/2015,10/20/2015,12/22/2016,DEMO,DEMOLITION OR MOVE PERMIT,"10115 DICKENS AVE
BETHESDA, MD 20814
(39.022165, -77.113626)"
725911,Completed,5905,,JARVIS,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,08/26/2015,11/12/2015,04/19/2016,"DEMO

BOND TRACKING - PS16A101834",DEMOLITION OR MOVE PERMIT,"5905 JARVIS LN
BETHESDA, MD 20814
(39.017735, -77.118626)"
725912,Finaled,9505,,EWING,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,08/26/2015,11/12/2015,02/03/2016,"DEMO

BOND TRACKING PS16A101833",DEMOLITION OR MOVE PERMIT,"9505 EWING DR
BETHESDA, MD 20817
(39.010628, -77.123356)"
725915,Issued,14600,,PINTO,LN,,ROCKVILLE,MD,20850,DEMOLISH,SWIMMING POOL,08/26/2015,12/22/2015,,Inground Swimming Pool Only,DEMOLITION OR MOVE PERMIT,"14600 PINTO LN
ROCKVILLE, MD 20850
(39.09603, -77.210833)"
726335,Completed,6505,,MILLWOOD,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,08/28/2015,03/01/2016,05/09/2016,DEMO TO REBUILD,DEMOLITION OR MOVE PERMIT,"6505 MILLWOOD RD
BETHESDA, MD 20817
(38.974609, -77.120442)"
726703,Completed,10823,,ROCK RUN,DR,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,09/01/2015,04/20/2017,12/21/2017,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"10823 ROCK RUN DR
POTOMAC, MD 20854
(38.996744, -77.224829)"
726934,Completed,5619,,OLDCHESTER,CT,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,09/02/2015,09/30/2015,11/03/2015,"DEMO

BOND TRACKING PS16A98712",DEMOLITION OR MOVE PERMIT,"5619 OLDCHESTER CT
BETHESDA, MD 20814
(38.985041, -77.112379)"
726943,Finaled,6528,,79TH,PL,,CABIN JOHN,MD,20818,DEMOLISH,SINGLE FAMILY DWELLING,09/02/2015,09/14/2015,09/06/2016,DEMO,DEMOLITION OR MOVE PERMIT,"6528 79TH PL
CABIN JOHN, MD 20818
(38.977113, -77.163876)"
727095,Completed,4518,,ROSEDALE,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,09/03/2015,09/14/2015,03/09/2017,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"4518 ROSEDALE AVE
BETHESDA, MD 20814
(38.99283, -77.090551)"
727108,Finaled,9020,,BRONSON,DR,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,09/03/2015,12/15/2015,12/07/2016,DEMO TO REBUILD,DEMOLITION OR MOVE PERMIT,"9020 BRONSON DR
POTOMAC, MD 20854
(39.005569, -77.197273)"
724165,Completed,8605,,EWING,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,08/13/2015,09/10/2015,11/04/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"8605 EWING DR
BETHESDA, MD 20817
(38.996523, -77.122912)"
727194,Completed,3601,,CHEVY CHASE LAKE,DR,,CHEVY CHASE,MD,20815,DEMOLISH,MULTI-FAMILY DWELLING,09/03/2015,01/05/2016,07/13/2016,"DEMO

PS16A102212",DEMOLITION OR MOVE PERMIT,"3601 CHEVY CHASE LAKE DR
CHEVY CHASE, MD 20815
(38.995349, -77.07256)"
727196,Completed,3603,,CHEVY CHASE LAKE,DR,,CHEVY CHASE,MD,20815,DEMOLISH,MULTI-FAMILY DWELLING,09/03/2015,01/05/2016,07/13/2016,"DEMO.

PS16A102213",DEMOLITION OR MOVE PERMIT,"3603 CHEVY CHASE LAKE DR
CHEVY CHASE, MD 20815
(38.995364, -77.072401)"
727197,Completed,3605,,CHEVY CHASE LAKE,DR,,CHEVY CHASE,MD,20815,DEMOLISH,MULTI-FAMILY DWELLING,09/03/2015,01/05/2016,07/13/2016,"DEMO

BOND TRACKING #102214",DEMOLITION OR MOVE PERMIT,"3605 CHEVY CHASE LAKE DR
CHEVY CHASE, MD 20815
(38.995357, -77.072484)"
727198,Completed,3607,,CHEVY CHASE LAKE,DR,,CHEVY CHASE,MD,20815,DEMOLISH,MULTI-FAMILY DWELLING,09/03/2015,01/05/2016,07/13/2016,"DEMO

PS16A102215",DEMOLITION OR MOVE PERMIT,"3607 CHEVY CHASE LAKE DR
CHEVY CHASE, MD 20815
(38.995355, -77.072503)"
727199,Completed,3609,,CHEVY CHASE LAKE,DR,,CHEVY CHASE,MD,20815,DEMOLISH,MULTI-FAMILY DWELLING,09/03/2015,01/05/2016,07/13/2016,"DEMO

PS16A102216",DEMOLITION OR MOVE PERMIT,"3609 CHEVY CHASE LAKE DR
CHEVY CHASE, MD 20815
(38.995137, -77.073232)"
727200,Completed,3611,,CHEVY CHASE LAKE,DR,,CHEVY CHASE,MD,20815,DEMOLISH,MULTI-FAMILY DWELLING,09/03/2015,01/05/2016,07/13/2016,"DEMO

ps16a102217",DEMOLITION OR MOVE PERMIT,"3611 CHEVY CHASE LAKE DR
CHEVY CHASE, MD 20815
(38.995354, -77.072517)"
