EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
434361971,01/01/2013,03/31/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,617.75,01/29/2013,TRANSPORTATION,"VIRGIN AMERICA, 555 AIRPORT BLVD., BURLINGAME, CA 94010, AIRLINE",2118404673,"INTERSTATE JCDECAUX, LLC",04/22/2013
3140908034,01/01/2012,06/30/2012,3979,JOHN,T,SUZUKI,APPOINTMENT OF RECEIVER,350.00,01/27/2012,LOBBYIST REGISTRATION FEE,"COLLATERAL TRUSTEE, INC 1033 W VAN BUREN CHICAGO, IL  60607  RECEIVERSHIP SERVICES",1635964576,COLLATERAL TRUSTEE INC,09/27/2012
565059627,10/01/2017,12/31/2017,4228,NEAL,H.,ATTERMANN,MEETING WITH DEPARTMENT OF FINANCE,282.35,10/04/2017,LODGING,"FOUR SEASONS; 120 E DELAWARE PL, CHICAGO, IL 60611; HOTEL",344985367,CITIGROUP GLOBAL MARKETS INC.,01/13/2018
109269806,04/01/2016,06/30/2016,14001,MARCO,,MCCOTTRY,NEWSPAPER AD,20955.88,06/09/2016,ADVERTISEMENT,"KIVVIT   730 N. FRANKLIN STREET SUITE 405   CHICAGO, IL 60654",1735792281,"UBER TECHNOLOGIES, INC.",03/01/2017
2308752207,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,06/30/2016,FILING FEE,CITY OF CHICAGO,1484562430,"PLASENCIA, SANDRA",01/12/2017
792961616,07/01/2016,09/30/2016,12901,HOLLY,,COOPER,RED LIGHT CAMERA OPERATIONS & BACK OFFICE MEETINGS,502.67,07/21/2016,AIRFARE,"SOUTHWEST AIRLINES - 2702 LOVE FIELD DR., DALLAS, TX 75235",2627841836,"XEROX BUSINESS SERVICES, LLC",10/18/2016
3570276161,04/01/2013,06/30/2013,3764,JENNIFER,,CLARK,"TRAFFIC STUDIES FOR SHERIDAN/BROADWAY, MIXED USE BUILDING, RESIDENCE HALLS",10000.00,06/30/2013,TRANSPORTATION STUDIES,KLOA,3429340646,LOYOLA UNIVERSITY CHICAGO,07/22/2013
4258449185,01/01/2018,03/31/2018,16801,YUHONG,A,ZHANG,REGISTRATION,350.00,01/22/2018,LOBBYIST REGISTRATION FEE,CITY OF CHICAGO BOARD OF ETHICS,3255146644,AMERICAN AIRLINES,04/16/2018
2177554044,01/01/2017,03/31/2017,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,01/23/2017,FILING FEE,CITY OF CHICAGO,416643305,"RZEPCZYNSKI, GREG",06/29/2017
3041523214,07/01/2017,09/30/2017,19184,BRIDGET,,SHEEHAN,LOBBYIST REGISTRATION,350.00,07/14/2017,LOBBYIST REGISTRATION,"CHICAGO BOARD OF ETHICS, 740 N SEDGWICK, SUITE 500, CHICAGO, IL 60654",4135737649,"MOBILITIE, LLC",10/19/2017
3319120772,07/01/2014,09/30/2014,5825,JONATHAN,D,PERMAN,MONITORING IMPLEMENTATION OF PLASTIC BAG ORDINANCE,1250.00,08/31/2014,SOLID WASTE AND ENVIRONMENTAL POLICY,"AMERICAN PROGRESSIVE BAG ALLIANCE, 1667 K ST., NW, WASHINGTON, D.C. 20006, TRADE ASSOCIATION",1386010297,AMERICAN PROGRESSIVE BAG ALLIANCE,10/10/2014
4255870804,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,11/07/2017,FILING FEE,CITY OF CHICAGO,3717969605,"TAYLOR, BRADFORD",12/20/2017
2191740126,04/01/2017,06/30/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,06/19/2017,FILING FEE,CITY OF CHICAGO,3447343032,KAM LIU,12/13/2017
2384177059,01/01/2012,06/30/2012,3951,PAUL,A,KOLPAK,ZONING CHANGE REQUEST,1025.00,04/11/2012,ZONING APPLICATION,CITY OF CHICAGO,1086092071,"QUEZADO, ROBERT / PORTAGE GROUND COMPANY",02/28/2013
2786538451,01/01/2012,06/30/2012,3933,STEPHEN,G,SCOFES,N/A,394.70,01/01/2012,LOBBY REGISTRATION AND DELIVERY REIMBURSEMENT,ALCATEL-LUCENT,1724243370,ALCATEL-LUCENT,08/22/2012
3065826241,01/01/2017,03/31/2017,7381,ALLEN,,SHUTT,PBI SOFTWARE OFFERINGS,350.00,01/04/2017,AIRFARE,"SOUTHWEST AIRLINES;  2702 LOVE FIELD DR. DALLAS, TX 75235",1415910890,CONDUENT INCORPORATED,04/12/2017
962516761,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILNG FEE,1000.00,01/02/2016,FILNG FEE,CITY OF CHICAGO,3747797809,"MEADOR, THOMAS",01/12/2017
1293416371,07/01/2019,09/30/2019,24022,ANYA,,MALKOV,FAIR WORKWEEK ORDINANCE,258.00,07/23/2019,LODGING,"KIMPTON HOTEL ALLEGRO, 171 WEST RANDOLPH ST, CHICAGO, IL 60601 - HOTEL",3390304522,"AMAZON.COM SERVICES, INC.",10/17/2019
1678885148,07/01/2014,09/30/2014,4196,ELVIN,E,CHARITY,ZONING AMENDMENT,1150.00,07/21/2014,FILING FEE,"CITY OF CHICAGO, DEPT. OF REVENUE",3304786455,"CHICAGO NEIGHBORHOOD INITIATIVES, INC.",10/29/2014
2871947498,07/01/2015,09/30/2015,12901,HOLLY,,COOPER,ED LIGHT CAMERA PROGRAM AND THE BACK OFFICE PROCESSING COMPONENT.,319.59,07/22/2015,LODGING,"PALMER HOUSE HOTEL - 17 EAST MONROE STREET, CHICAGO, IL  60603",2627841836,"XEROX BUSINESS SERVICES, LLC",10/20/2015
2967215292,01/01/2015,03/31/2015,5861,THOMAS,S,MOORE,FILING FEE,1000.00,02/27/2015,FILING FEE,CITY OF CHICAGO,2771052333,CHICAGO HOPE ACADEMY,11/30/2015
891648300,01/01/2018,03/31/2018,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,480.00,01/10/2018,REVIEW OF VARIOUS STREET FURNITURE TOPICS,"CDOT (MARK MALONEY, GANIYU WILLIAMS)",3647053160,"JCDECAUX CHICAGO, LLC AND AFFILIATED COMPANIES",04/02/2018
2351984107,01/01/2015,03/31/2015,3857,ROBERT,J,REPEL,SAN DIEGO MEETING,412.20,01/24/2015,AIRFARE,ORBITZ,1752576131,BRADFORD AIRPORT LOGISTICS,04/12/2015
2845603159,01/01/2012,06/30/2012,3959,B. JOHN,,BISIO,GENERAL EDUCATION OF WAL-MART BUSINESS IN CHICAGO,458.68,05/01/2012,AIRFARE,AMERICAN AIRLINES,4048551740,"WAL-MART STORES, INC.",09/04/2012
352407809,10/01/2018,12/31/2018,16202,STACEY,,KODAK,HOTEL,250.00,12/02/2018,HOTEL,SHERATON SUITES CHICAGO AIRPORT,1329016318,"JCDECAUX AIRPORT CHICAGO, LLC",01/18/2019
648163659,10/01/2015,12/31/2015,12641,JON,,ROSENBLATT,"NOVEMBER 23, 2015 EVENT ON CHICAGO BUILDING CODE",505.86,01/15/2016,CATERING FOR CHICAGO BUILDING CODE EVENT,"CONFERENCE CHICAGO AT UNIVERSITY CENTER, 525 S. STATE ST., CHICAGO, ILLINOIS 60605",2390894135,INTERNATIONAL CODE COUNCI,01/19/2016
392691836,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,04/14/2016,FILING FEE,CITY OF CHICAGO,2586734494,"PLANT, JOHN A",10/13/2016
4217385540,10/01/2013,12/31/2013,9061,BRIAN,,DANIELS,CIGARETTE TAX,495.80,11/18/2013,FLIGHT,SOUTHWEST AIRLINES,143688492,"NATIONAL ASSOCIATION OF TOBACCO OUTLETS, INC.",01/15/2014
1197148799,01/01/2013,03/31/2013,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,641.80,03/12/2013,AIRFARE,AMERICAN AIRLINES,4048551740,"WAL-MART STORES, INC.",04/18/2013
2366114333,04/01/2014,06/30/2014,5861,THOMAS,S,MOORE,FILING FEE,1025.00,06/23/2014,FILING FEE,CITY OF CHICAGO,1497576480,1549 NNP LLC,01/12/2015
2677512047,10/01/2013,12/31/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,943.80,11/19/2013,TRANSPORTATION,"VIRGIN AMERICA, 555 AIRPORT BLVD., BURLINGAME, CA 94010, AIRLINE",2118404673,"INTERSTATE JCDECAUX, LLC",01/19/2014
2374184927,07/01/2013,09/30/2013,4228,NEAL,H,ATTERMANN,MEETING WITH FINANCE DEPARTMENT - MINICIPAL BOND ISSUES,1105.27,09/20/2013,AIRFARE,"AMERICAN AIRLINES 360 LEXINGTON AVENUE NEW YORK, NY  10017",2752920525,CITIGROUP GLOBAL MARKETS INC.,10/10/2013
2835361464,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,04/07/2016,FILING FEE,CITY OF CHICAGO,43761026,"CHAMBERLAIN, THOMAS & VALERIE",10/13/2016
3709715539,10/01/2018,12/31/2018,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,335.00,11/29/2018,BRT PROJECT REVIEW,"CFO TEAM (BETH BEATTY, COLLEEN STONE, LIAMARIE QUINDE, ERIK COLON), CDOT (DAN BURKE, MARK MALONEY, ROBERT JOHNSON)",3647053160,"JCDECAUX CHICAGO, LLC AND AFFILIATED COMPANIES",12/21/2018
3042357073,07/01/2015,09/30/2015,5861,THOMAS,S,MOORE,FILING,500.00,09/01/2015,FILING FEE,CITY OF CHICAGO,1622964618,"CUSSEN, MARGARET",11/30/2015
19032010,01/01/2012,06/30/2012,5861,THOMAS,S,MOORE,FILING FEE,275.00,06/18/2012,FILING FEE,CITY OF CHICAGO,1137511493,"BERO, MIKE",01/11/2013
2351919231,07/01/2013,09/30/2013,6227,BLAKE,,CUSTER,"CONSULTANT COORDINATION, SITE REVIEW AND PERMITTING",266.00,07/24/2013,LODGING,BLAKE CUSTER - CDN PROJECT IMPLEMENTATION,309905940,"INTERSTATE JC DECAUX, LLC",10/21/2013
3379596659,07/01/2013,09/30/2013,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,258.00,09/03/2013,HOTEL,EMBASSY SUITES,4048551740,"WAL-MART STORES, INC.",10/16/2013
1571053604,04/01/2018,06/30/2018,20501,MICHAEL,A.,FITZPATRICK,ADMINISTRATIVE -- DISCUSSED THE POSSIBILITY OF EXPLORING PRODUCTS AND SERVICES THAT MAY BE OF INTEREST.,276.19,04/10/2018,LOBBYIST LODGING,"HOTEL EMC2 -- 228 E ONTARIO ST, CHICAGO, IL 60611",1071129644,GENERAL ELECTRIC COMPANY,07/17/2018
3876374728,07/01/2018,09/30/2018,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,09/05/2018,FILING FEE,CITY OF CHICAGO,467332829,"LOHAN, LILIANA",11/27/2018
2685767473,07/01/2012,09/30/2012,3959,B. JOHN,,BISIO,COMMUNITY AND ALDERMANIC OUTREACH AND EDUCATION,33750.00,09/04/2012,PUBLIC AFFAIRS / GRASSROOTS RETAINER,"SERAFIN AND ASSOCIATES, INC.409 WEST HURON STREET, SUITE 600CHICAGO, ILLINOIS 60654COMMUNICATIONS FIRM",4048551740,"WAL-MART STORES, INC.",10/18/2012
2916817239,10/01/2012,12/31/2012,5861,THOMAS,S,MOORE,CITY OF CHICAGO,1025.00,11/27/2012,FILING FEES,CITY OF CHICAGO,2330873678,"MIRANZADEH, FLORIAN",01/11/2013
1242344590,04/01/2018,06/30/2018,6164,GABRIELLE,,BRUSSEL,ADMINISTRATION OF CDN,307.00,05/03/2018,OVERNIGHT STAY IN CHICAGO/HOTEL,LONDONHOUSE,321705281,"INTERSTATE JCDECAUX, LLC",07/01/2018
526258262,07/01/2012,09/30/2012,5861,THOMAS,S,MOORE,CITY OF CHICAGO,1025.00,08/27/2012,FILING FEE,CITY OF CHICAGO,828882328,"REES, DAVID",01/11/2013
2657827352,04/01/2017,06/30/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,04/07/2017,FILING FEE,CITY OF CHICAGO,3862943868,CLOUD PROPERTY MANAGEMENT LLC,12/13/2017
236173809,07/01/2018,09/30/2018,14301,MICHAEL,T,DEBONVILLE,ORDINANCE FOR FREE-FLOATING CARSHARING,471.36,09/06/2018,FLIGHT,"MIKE DEBONVILLE, 1717 W 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3206749539,"CAR2GO N.A., LLC",10/16/2018
2176973102,10/01/2016,12/31/2016,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,966.00,12/13/2016,TRANSPORTATION,"VIRGIN AMERICA, 555 AIRPORTS BLVD., BURLINGAME, CA 94010, AIRLINE",2721525197,"INTERSTATE JCDECAUX, LLC",01/09/2017
125899375,01/01/2012,06/30/2012,4111,CHRISTOPHER,S,COLWELL,INSURANCE,495.00,04/02/2012,AIRFARE,"ULTIMATE AIR SHUTTLE CIBNCINNATIM, OH AIR CHARTER SERVICE",1494790187,USI INSURANCE SERVICES CORP,09/27/2012
1243365528,01/01/2017,03/31/2017,16921,STEPHEN,,JOHNSON,REGISTRATION FEE,350.00,03/08/2017,LOBBYIST REGISTRATION FEE,CHICAGO BOARD OF ETHICS,2148425495,AMERICAN AIRLINES,04/20/2017
2339151058,01/01/2017,03/31/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,03/09/2017,FILING FEE,CITY OF CHICAGO,2875575409,"WAWRO, JOHANA",09/28/2017
2624426658,04/01/2016,06/30/2016,12901,HOLLY,,COOPER,RED LIGHT CAMERA OPERATIONS & BACK OFFICE MEETINGS,308.34,05/12/2016,LODGING,"CLUB QUARTERS, 111 W ADAMS ST, CHICAGO, IL 60603",2627841836,"XEROX BUSINESS SERVICES, LLC",07/11/2016
669082339,01/01/2012,06/30/2012,4111,CHRISTOPHER,S,COLWELL,INSURANCE,339.71,04/03/2012,HOTEL,"W HOTEL  172 W. ADAMS, CHICAGO, IL  60603  HOTEL",1494790187,USI INSURANCE SERVICES CORP,09/27/2012
2934238174,01/01/2018,03/31/2018,14301,MICHAEL,T,DEBONVILLE,ORDINANCE FOR FREE-FLOATING CARSHARING,555.78,03/22/2018,FLIGHT,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3206749539,"CAR2GO N.A., LLC",10/16/2018
1377469742,07/01/2013,09/30/2013,4157,BRIDGET,M,O'KEEFE,ADMIN - LICENSE,250.00,07/15/2013,RENEWAL OF BUSINESS LICENSE FOR SITE 9,CITY OF CHICAGO,3256692830,ADECCO NORTH AMERICA,12/23/2013
1143752541,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,VARIATION,525.00,11/12/2019,FILING FEE,CITY OF CHICAGO,3964896163,"KLEMM, JONATHAN",01/06/2020
2220086732,01/01/2014,03/31/2014,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,270.28,03/04/2014,HOTEL,THE GODFREY HOTEL,1258484110,"WAL-MART STORES, INC.",04/15/2014
1881024265,07/01/2017,09/30/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,09/25/2017,FILING FEE,CITY OF CHICAGO,3907645651,"GASSMAN, DAVID",12/13/2017
3105861175,07/01/2014,09/30/2014,5361,JAY,,BEASLEY,PROMOTE CONSTELLATION ENERGY AND ITS BUSINESS PLANS FOR CHICAGO.,1051.23,08/04/2014,AIRFARE,UNITED AIRLINES,2937688769,CONSTELLATION ENERGY GROUP,10/17/2014
3722187507,07/01/2017,09/30/2017,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM,2575.95,07/26/2017,CITY DIGITAL NETWORK PROGRAM,TRAVEL EXPENSES,1639814615,"INTERSTATE JCDECAUX, LLC",10/20/2017
426215865,10/01/2013,12/31/2013,3895,JAMES,W,SULLIVAN,NONE,1378.98,10/31/2013,SANDWICHES FOR BUDGET MEETINGS,WEST TOWN BAKERY/DINER,1735332073,IIIFFC,01/08/2014
2589167,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,2050.00,03/09/2016,FILING FEE,CITY OF CHICAGO,1962363302,"CHEXAPAD, LLC",01/12/2017
2191740126,04/01/2017,06/30/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,06/19/2017,FILING FEE,CITY OF CHICAGO,1467743759,MICHEAL DANIELS,09/28/2017
1407215417,04/01/2013,06/30/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,507.90,04/28/2013,TRANSPORTATION,"VIRGIN AMERICA, 555 AIRPORT BLVD., BURLINGAME, CA 94010, AIRLINE",2118404673,"INTERSTATE JCDECAUX, LLC",07/19/2013
1323238263,07/01/2013,09/30/2013,4110,WILLIAM,K,THOMPSON,MUNI FINANCE,1080.83,08/23/2013,AIRFARE,DELTA,2983643587,RAYMOND JAMES,10/18/2013
3693831554,01/01/2014,03/31/2014,5861,THOMAS,S,MOORE,FILING FEE,1025.00,03/10/2014,FILING FEE,CITY OF CHICAGO,2316381753,"DAMPIL, TUVSHINJARGAL",01/12/2015
824473215,07/01/2017,09/30/2017,9241,IRA,,SMELKINSON,ADMINISTRATIVE - FINANCING OPPORTUNITIES.,817.64,08/03/2017,AIRFARE.,"UNITED AIRLINES, INC. 233 S. WACKER DRIVE, CHICAGO, IL 60606. AIRLINE.",2044198427,MORGAN STANLEY & CO. LLC,10/16/2017
1330379117,04/01/2017,06/30/2017,5361,JAY,,BEASLEY,DISCUSS ENERGY ACCOUNTS AND ADDITIONAL PRODUCTS AND SERVICES,678.00,05/26/2017,HOTEL,MARRIOTT,1656644392,"EXELON GENERATION COMPANY, LLC",07/17/2017
1948013592,07/01/2018,09/30/2018,4195,TIMOTHY,K.,HINCHMAN,MAP AMENDMENT FOR 2608 W. ADDISON ST.,1025.00,07/17/2018,APPLICATION FEE,"CITY OF CHICAGO, DEPARTMENT OF REVENUE, 121 N. LASALLE ST., CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,10/05/2018
590519894,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,1025.00,12/02/2015,FILING FEE,CITY OF CHICAGO,2135447597,"WICKER PARK APARTMENTS, INC",01/08/2016
404623262,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,FILING FEE,525.00,03/27/2019,VARIATION,CITY OF CHICAGO,877855617,"VAGELBACHER, ROBERT",09/30/2019
2687556222,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,04/08/2016,FILING FEE,CITY OF CHICAGO,3077397223,DENNY DEVELOPMENT LLC,01/12/2017
3840846232,10/01/2012,12/31/2012,4087,EDWARD,C,WALLACE,MEETINGS IN CHICAGO,355.80,10/22/2012,AIR TRAVEL,"AIRPLUS INTERNATIONAL, INC., TRAVEL AGENT",3647053160,"JCDECAUX CHICAGO, LLC AND AFFILIATED COMPANIES",01/22/2013
3517192778,10/01/2017,12/31/2017,10821,JAMES,R,WATSON,LOBBYING,300.00,12/05/2017,LODGING,EMBASSY SUITES,3617168447,ILLINOIS PETROLEUM COUNCIL,12/20/2017
1061467157,07/01/2017,09/30/2017,19881,CARRIE,,HARTGEN,ORDINANCE 4915,259.99,08/20/2017,AIR TRAVEL FROM DCA TO ORD,AMERICAN AIRLINES,3693584952,ASSOCIATION FOR ACCESSIBLE MEDICINES,10/16/2017
2862604908,04/01/2019,06/30/2019,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,04/09/2019,FILING FEE,CITY OF CHICAGO,3358891509,"STACK, ROBERT",09/30/2019
250690010,04/01/2017,06/30/2017,5721,GENE,C,SCHULTER,ADVISOR,1500.00,04/03/2017,ADVISOR,"THOMAS O'DONNELL, 4303 N WOLCOTT, CHGO, IL 60613",128324858,"CORNERSTONE CONTRACTING, INC.",07/10/2017
1507611085,04/01/2013,06/30/2013,6203,JOHN,,FOSTER,CITYDIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,1670.42,04/29/2013,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",07/22/2013
2055751953,01/01/2014,03/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,904.00,03/27/2014,TRANSPORTATION,"UNITED AIRLINES, 77 WACKER DRIVE, CHICAGO, IL 60601",321705281,"INTERSTATE JCDECAUX, LLC",04/20/2014
3684512948,10/01/2013,12/31/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,538.12,11/05/2013,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",2118404673,"INTERSTATE JCDECAUX, LLC",01/19/2014
1835403719,04/01/2014,06/30/2014,5861,THOMAS,S,MOORE,FILING FEE,1025.00,05/22/2014,FILING FEE,CITY OF CHICAGO,3724031188,"BANA ROCKY, INC",01/12/2015
719571002,07/01/2017,09/30/2017,5721,GENE,C,SCHULTER,ADVISOR,1500.00,08/30/2017,ADVISOR,"THOMAS O'DONNELL, 4303 N WOLCOTT, CHGO, IL 60613",1720534195,"BROADWAY ELECTRIC, INC.",10/16/2017
3716281640,01/01/2014,03/31/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,978.00,01/09/2014,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM)",2349450331,"INTERSTATE JCDECAUX, LLC",04/01/2014
3212698428,07/01/2014,09/30/2014,5361,JAY,,BEASLEY,PROMOTE CONSTELLATION ENERGY AND ITS BUSINESS PLANS FOR CHICAGO.,1100.17,08/11/2014,AIRFARE,UNITED AIRLINES,2937688769,CONSTELLATION ENERGY GROUP,10/17/2014
1774953800,04/01/2013,06/30/2013,7201,NICOLE,S,JEFFERSON,MEETING WITH MAYOR'S OFFICE CONCERNING RECONSIDERATION OF POSITION ON PROPOSED BAN ORDINANCE,798.38,04/23/2013,TRAVEL,UNITED AIRLINES,946270665,COLGATE-PALMOLIVE,06/25/2013
537920817,07/01/2014,09/30/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,824.97,08/04/2014,LODGING,"WESTIN 909 N MICHIGAN, CHICAGO, IL, HOTEL",321705281,"INTERSTATE JCDECAUX, LLC",10/20/2014
2339151058,01/01/2017,03/31/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,03/09/2017,FILING FEE,CITY OF CHICAGO,998809250,"CECRLE, RAE ANN",12/13/2017
1889523286,07/01/2014,09/30/2014,9281,MARTY,,SMALL,DELIVERED COMPUTER FOR HARD DRIVE REPLACEMENT,276.09,08/16/2014,COMPUTER REPAIR,COMPUTER REPAIR,3381439449,AST CORPORATION,09/30/2014
1681281578,01/01/2015,03/31/2015,5861,THOMAS,S,MOORE,FILING FEE,1000.00,03/31/2015,FILING FEE,CITY OF CHICAGO,901218199,"BONEY, TOM",11/30/2015
2005083272,04/01/2013,06/30/2013,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,1978.07,04/03/2013,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",07/22/2013
709452068,01/01/2015,03/31/2015,5861,THOMAS,S,MOORE,FILING FEE,500.00,03/31/2015,FILING FEE,CITY OF CHICAGO,2597985649,"COZZI, MARK",11/30/2015
1420566197,01/01/2014,03/31/2014,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,2005.04,01/16/2014,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",04/21/2014
2816469738,10/01/2013,12/31/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,1250.25,10/14/2013,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",2118404673,"INTERSTATE JCDECAUX, LLC",01/19/2014
2201371729,04/01/2014,06/30/2014,5825,JONATHAN,D,PERMAN,DEFEAT PROPOSED ORDINANCE,1250.00,04/30/2014,LOBBYING,"AMERICAN PROGRESSIVE BAG ALLIANCE, 1667 K STREET, SUITE 1000, WASHINGTON, D.C. 20006",1386010297,AMERICAN PROGRESSIVE BAG ALLIANCE,07/11/2014
3950679945,01/01/2018,03/31/2018,3782,MARA,S,GEORGES,VARIANCE APPLICATION,1025.00,03/08/2018,VARIANCE APPLICATION,CITY OF CHICAGO,3588165251,JAMES MCHUGH CONSTRUCTION CO.,01/08/2019
2509404026,10/01/2015,12/31/2015,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 4038 W. BELMONT AVE.,300.00,11/23/2015,ZONING SEARCH,"PROPERTY INSIGHT, 1 N. LASALLE ST., SUITE 500, CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,01/05/2016
586985398,07/01/2017,09/30/2017,5861,THOMAS,S,MOORE,VARIANCE,525.00,07/24/2017,FILING FEE,CITY OF CHICAGO,2076611541,ANNE PHILLIPS,12/13/2017
1460057477,04/01/2016,06/30/2016,14001,MARCO,,MCCOTTRY,DIGITAL AND TV AD PRODUCTION,8631.86,06/01/2016,ADVERTISEMENT,"AKPD MESSAGE & MEDIA LLC  730 N. FRANKLIN STREET, SUITE 404  CHICAGO, IL 60654",1735792281,"UBER TECHNOLOGIES, INC.",03/01/2017
1722763430,07/01/2013,09/30/2013,4360,LEWIS,,MILLER,SPEED CAMERA BID,370.16,09/18/2013,LODGING,"CLUB QUARTERS, 75 E. UPPER WACKER DRIVE",4117277579,"XEROX BUSINESS SERVICES, LLC",10/21/2013
2813651887,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,05/11/2016,FILING FEE,CITY OF CHICAGO,853007077,PEERLESS REAL ESTATE DEVELOPMENT LLC,01/12/2017
877691566,01/01/2012,06/30/2012,3900,NICOLAS,,CLOCHARD-BOSSUET,MEETING WITH OFFICE OF THE MAYOR TO PRESENT INTERACTIVE DIGITAL SCREEN & APPLICATION,1049.00,05/03/2012,TRAVEL AND MEALS FOR SELF,NICOLAS CLOCHARD-BOSSUET,1671164904,"JCDECAUX NORTH AMERICA, INC",01/29/2013
1058086891,10/01/2013,12/31/2013,3960,MICHAEL,L,SHAKMAN,REGISTRATION FEE,3825.00,11/30/2013,LOBBYIST FEE,CITY OF CHGO ETHICS,3731931673,YELLOW GROUP LLC,01/14/2014
3208586830,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,05/06/2016,FILING FEE,CITY OF CHICAGO,175973764,CANDEA DEVELOPMENT,01/12/2017
3766847808,07/01/2015,09/30/2015,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 4704 S. CICERO ACE.,300.00,09/04/2015,ZONING SEARCH,PROPERTY INSIGHT 1 N. LASALLE ST. SUITE 500 CHICAGO IL 60602,2417311969,MCDONALD'S CORPORATION,01/05/2016
