Permit Number,Processed Date,Issued Date,Finaled Date,Building Area,Declared Valuation,Description,Work Type,Use Code,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
881519,07/03/2019,07/09/2019,09/03/2019,1268,60000.00,Interior alteration,ALTER,BUSINESS BUILDING,7825,,TUCKERMAN,LN,,POTOMAC,MD,20854
876405,05/22/2019,05/22/2019,09/04/2019,6120,275000.00,ALTER 6120 SQUARE FEET,ALTER,BUSINESS BUILDING,6900,,WISCONSIN,AVE,,CHEVY CHASE,MD,20815
867326,02/26/2019,02/27/2019,09/04/2019,417,42300.00,13th floor,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
867324,02/26/2019,02/27/2019,09/04/2019,400,41800.00,14th floor,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
874423,05/03/2019,05/07/2019,09/04/2019,1975,110169.00,,ALTER,BUSINESS BUILDING,7450,,WISCONSIN,AVE,,BETHESDA,MD,20814
888706,09/05/2019,09/05/2019,,730,7000.00,ALTER SUITE 750,ALTER,BUSINESS BUILDING,4800,,MONTGOMERY,LN,,BETHESDA,MD,20814
888852,09/06/2019,,,864,10000.00,,ALTER,BUSINESS BUILDING,5844,,HUBBARD,DR,,ROCKVILLE,MD,20852
878098,06/05/2019,06/05/2019,09/07/2019,850,16433.00,SUITE 150 - SYSTEMS FURNITURE,ALTER,BUSINESS BUILDING,9200,,CORPORATE,BLVD,,ROCKVILLE,MD,20850
888861,09/06/2019,,,2343,30000.00,,ALTER,BUSINESS BUILDING,11002,,VEIRS MILL,RD,,SILVER SPRING,MD,20902
865413,02/06/2019,02/06/2019,09/06/2019,13916,27000.00,2nd Floor FDA.,ALTER,BUSINESS BUILDING,11919,,ROCKVILLE,PIKE,,ROCKVILLE,MD,20852
877020,05/29/2019,05/30/2019,09/06/2019,5745,4700.00,,ALTER,BUSINESS BUILDING,7278,,WOODMONT,AVE,,BETHESDA,MD,20814
885400,08/06/2019,08/07/2019,09/09/2019,200,7500.00,200 sf restore / repair comfast,RESTORE AND / OR REPAIR,RESTAURANT,5566,,NORBECK,RD,,ROCKVILLE,MD,20853
888925,09/09/2019,,,800,15000.00,,ALTER,BUSINESS BUILDING,8737,,COLESVILLE,RD,,SILVER SPRING,MD,20910
886899,08/20/2019,08/20/2019,09/11/2019,16525,33000.00,Interior demo only.,ALTER,BUSINESS BUILDING,6100,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
875777,05/16/2019,05/16/2019,09/10/2019,2258,240000.00,,ALTER,BUSINESS BUILDING,7255,,WOODMONT,AVE,,BETHESDA,MD,20814
881320,07/02/2019,07/05/2019,09/12/2019,500,12145.00,ALTER SUITE# &nbsp;41,ALTER,BUSINESS BUILDING,4803,,BETHESDA,AVE,,BETHESDA,MD,20814
889314,09/11/2019,09/12/2019,,25677,25000.00,Interior demo.,ALTER,BUSINESS BUILDING,7501,,WISCONSIN,AVE,,BETHESDA,MD,20814
879252,06/14/2019,06/14/2019,09/15/2019,14060,28114.50,14060 SF COMM ALT.&nbsp; Suite 300,ALTER,BUSINESS BUILDING,22516,,GATEWAY CENTER,DR,,CLARKSBURG,MD,20871
884270,07/26/2019,07/29/2019,09/16/2019,8001,65976.44,New Tenant Layout,ALTER,BUSINESS BUILDING,4350,,EAST WEST,HWY,,BETHESDA,MD,20814
848840,08/16/2018,08/16/2018,09/16/2019,500,8500.00,Demo interior,ALTER,BUSINESS BUILDING,10801,,LOCKWOOD,DR,,SILVER SPRING,MD,20901
879298,06/14/2019,06/14/2019,09/16/2019,3137,5500.00,3137 SF SYSTEM FURNITURE.&nbsp; Suite 130,ALTER,BUSINESS BUILDING,12410,,MILESTONE CENTER,DR,,GERMANTOWN,MD,20876
871982,04/11/2019,04/17/2019,09/16/2019,825,28875.00,825 SF COMM ALT,ALTER,BUSINESS BUILDING,7830,,OLD GEORGETOWN,RD,,BETHESDA,MD,20814
889702,09/16/2019,09/16/2019,,829,137000.00,,ALTER,BUSINESS BUILDING,10770,,COLUMBIA,PIKE,,SILVER SPRING,MD,20901
889889,09/17/2019,09/17/2019,,6494,14540.00,ALTER SUITE 100,ALTER,BUSINESS BUILDING,5635,,FISHERS,LA,,ROCKVILLE,,20850
879409,06/17/2019,06/17/2019,09/17/2019,5100,10000.00,Systems furniture.&nbsp; SUITE 250,ALTER,BUSINESS BUILDING,15201,,DIAMONDBACK,DR,,ROCKVILLE,MD,20850
889855,09/17/2019,09/17/2019,,4433,450000.00,SUITE 903,ALTER,BUSINESS BUILDING,7200,,WISCONSIN,AVE,,BETHESDA,MD,20814
884933,08/01/2019,08/01/2019,09/17/2019,300,50000.00,Interior alterations.,ALTER,BUSINESS BUILDING,11241,,GEORGIA,AVE,,SILVER SPRING,MD,20902
890008,09/18/2019,09/18/2019,,2795,114903.00,,ALTER,BUSINESS BUILDING,5272,,RIVER,RD,,BETHESDA,MD,20816
876344,05/22/2019,05/22/2019,09/18/2019,2890,231200.00,ALTER:&nbsp; SUITE 500,ALTER,BUSINESS BUILDING,5550,,FRIENDSHIP,BLVD,,CHEVY CHASE,MD,20815
866608,02/19/2019,02/19/2019,09/18/2019,315,14500.00,,ALTER,BUSINESS BUILDING,5706,,FREDERICK,AVE,,ROCKVILLE,MD,20852
883555,07/22/2019,07/22/2019,09/18/2019,1000,6000.00,Interior alteration.,ALTER,BUSINESS BUILDING,3919,,NATIONAL,DR,,BURTONSVILLE,MD,20866
890075,09/18/2019,09/18/2019,09/22/2019,200,800.00,Systems furniture,ALTER,BUSINESS BUILDING,3915,,NATIONAL,DR,,BURTONSVILLE,MD,20866
877494,05/31/2019,05/31/2019,09/22/2019,4610,24500.00,ALTER:&nbsp; SUITE 300,ALTER,BUSINESS BUILDING,3915,,NATIONAL,DR,,BURTONSVILLE,MD,20866
890401,09/20/2019,09/20/2019,,5671,147000.00,INTERIOR DEMOLITION,ALTER,RESTAURANT,10257,,OLD GEORGETOWN,RD,,BETHESDA,MD,20814
884603,07/30/2019,08/05/2019,09/25/2019,1200,7500.00,Interior alteration.,ALTER,MERCANTILE BUILDING,8429,,GEORGIA,AVE,,SILVER SPRING,MD,20910
889550,09/13/2019,09/13/2019,09/27/2019,1280,35314.00,1280 sf commercial alt - systems furniture,ALTER,BUSINESS BUILDING,,,,,,,,
887856,08/28/2019,08/28/2019,09/27/2019,1493,15000.00,,ALTER,BUSINESS BUILDING,11300,,ROCKVILLE,PIKE,,ROCKVILLE,MD,20852
878314,06/06/2019,06/07/2019,09/27/2019,954,20000.00,TENANT FIT OUT - SUITE 215,ALTER,BUSINESS BUILDING,7825,,TUCKERMAN,LN,,POTOMAC,MD,20854
891121,09/27/2019,09/27/2019,,4285,25000.00,4285 SF COMM ALT,ALTER,BUSINESS BUILDING,7501,,WISCONSIN,AVE,,BETHESDA,MD,20814
891122,09/27/2019,09/27/2019,,4496,25000.00,4496 SF COMM ALT,ALTER,BUSINESS BUILDING,7501,,WISCONSIN,AVE,,BETHESDA,MD,20814
887935,08/28/2019,08/28/2019,09/30/2019,3202,130000.00,Systems furniture only.,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
872636,04/17/2019,04/17/2019,09/30/2019,2000,80000.00,INTERIOR ALTERATION - TENANT FIT OUT - SUITE 310,ALTER,BUSINESS BUILDING,16220,,FREDERICK,RD,,GAITHERSBURG,MD,20877
867871,03/04/2019,03/04/2019,10/01/2019,14825,88000.00,"ALTERATION:&nbsp; 14,825 SQUARE FEET",ALTER,BUSINESS BUILDING,7450,,WISCONSIN,AVE,,BETHESDA,MD,20814
884679,07/31/2019,07/31/2019,10/02/2019,21593,60000.00,21593 SF INTER DEMO ONLY .,ALTER,BUSINESS BUILDING,,,,,,,,
890598,09/23/2019,09/23/2019,10/02/2019,7355,15000.00,Interior demo only.,ALTER,BUSINESS BUILDING,4800,,MONTGOMERY,LN,,BETHESDA,MD,20814
888340,09/03/2019,09/03/2019,10/02/2019,5306,46000.00,Interior demo only.,ALTER,BUSINESS BUILDING,5425,,WISCONSIN,AVE,,CHEVY CHASE,MD,20815
887509,08/26/2019,08/28/2019,10/03/2019,700,14900.00,,ALTER,ASSEMBLY BUILDING,1117,,EAST WEST,HWY,,SILVER SPRING,MD,20910
891011,09/26/2019,10/04/2019,,3462,135369.00,,ALTER,BUSINESS BUILDING,6100,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
861877,12/26/2018,12/26/2018,10/06/2019,500,1500.00,"ALTERATION:&nbsp; 500 SQUARE FEET, SUITE J",ALTER,BUSINESS BUILDING,19847,,CENTURY,BLVD,,GERMANTOWN,MD,20874
883333,07/19/2019,07/19/2019,10/07/2019,3325,135000.00,Interior alteration.REVISION SUBMITTED:&nbsp; 9/13/19,ALTER,BUSINESS BUILDING,6110,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
892011,10/07/2019,10/07/2019,,2000,63560.00,,ALTER,BUSINESS BUILDING,9715,,KEY WEST,AVE,,ROCKVILLE,MD,20850
887901,08/28/2019,09/09/2019,10/08/2019,2556,15000.00,,ALTER,BUSINESS BUILDING,4800,,MONTGOMERY,AVE,,BETHESDA,MD,20816
884202,07/26/2019,07/26/2019,10/08/2019,2558,26900.00,TENANT-FIT OUT - SUITE 740,ALTER,BUSINESS BUILDING,4800,,MONTGOMERY,LN,,BETHESDA,MD,20814
892515,10/10/2019,10/10/2019,,1600,20000.00,,ALTER,BUSINESS BUILDING,8670,,GEORGIA,AVE,,SILVER SPRING,MD,20910
885379,08/06/2019,08/06/2019,10/11/2019,150,59000.00,Application for plan revision = 150 s.f.   COMFAST 22672 SF SYSTEMS FURNITURE - 4th Floor,ALTER,BUSINESS BUILDING,6700B,,ROCKLEDGE,DR,,BETHESDA,MD,20817
879627,06/18/2019,06/18/2019,10/12/2019,333,34100.00,Restroom renovation.,ALTER,BUSINESS BUILDING,8405,,COLESVILLE,RD,,SILVER SPRING,MD,20910
877655,06/03/2019,06/03/2019,10/15/2019,980,7000.00,Interior Demolition,ALTER,ASSEMBLY BUILDING,19425,,WOODFIELD,RD,,GAITHERSBURG,MD,20879
882593,07/15/2019,07/15/2019,10/16/2019,7000,25633.00,ALTERATION:&nbsp; 15TH FLOOR,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
893363,10/17/2019,10/17/2019,,19432,25432.00,Furniture only.,ALTER,BUSINESS BUILDING,6116,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
873145,04/23/2019,04/23/2019,10/17/2019,2000,40000.00,15th Floor,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
889695,09/16/2019,09/16/2019,10/18/2019,1300,100000.00,Interior alteration.,ALTER,BUSINESS BUILDING,7600,,WISCONSIN,AVE,,BETHESDA,MD,20814
882435,07/12/2019,07/15/2019,10/22/2019,1101,12000.00,&nbsp;,ALTER,BUSINESS BUILDING,8609,,2ND,AVE,,SILVER SPRING,MD,20910
893983,10/23/2019,10/23/2019,,5067,76005.00,5067 SF COMM ALT,ALTER,BUSINESS BUILDING,7315,,WISCONSIN,AVE,,CHEVY CHASE,MD,20815
893925,10/23/2019,10/23/2019,,3049,45735.00,ALTERATION:&nbsp; SUTIE 325W,ALTER,BUSINESS BUILDING,7315,,WISCONSIN,AVE,,CHEVY CHASE,MD,20815
894141,10/24/2019,10/24/2019,,2348,35220.00,Interior alterations.,ALTER,BUSINESS BUILDING,7315,,WISCONSIN,AVE,,CHEVY CHASE,MD,20815
886915,08/20/2019,08/21/2019,10/24/2019,20000,262630.00,SUITE 9,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
886914,08/20/2019,08/21/2019,10/24/2019,20000,262630.00,SUITE 8,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
894142,10/24/2019,10/24/2019,,3654,39810.00,Interior alterations.,ALTER,BUSINESS BUILDING,7315,,WISCONSIN,AVE,,CHEVY CHASE,MD,20815
886913,08/20/2019,08/21/2019,10/24/2019,20000,262630.00,7th Floor,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
894278,10/25/2019,10/25/2019,,547,100000.00,547 SF BATHROOM ALT4TH FLOOR,ALTER,BUSINESS BUILDING,7501,,WISCONSIN,AVE,,BETHESDA,MD,20814
885408,08/06/2019,08/08/2019,11/08/2019,20498,104250.92,Systems furniture.,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
884680,07/31/2019,07/31/2019,01/06/2020,24139,60000.00,24139 SF COMM DEMO ONLY,ALTER,BUSINESS BUILDING,,,,,,,,
884709,07/31/2019,07/31/2019,01/06/2020,24139,60000.00,24139&nbsp; SF COMM DEMO ONLY,ALTER,BUSINESS BUILDING,,,,,,,,
902911,01/23/2020,01/23/2020,,1450,2500.00,,ALTER,RESTAURANT,23900,,OLD HUNDRED,RD,,DICKERSON,MD,20842
887531,08/26/2019,08/26/2019,,8350,200000.00,ALTERATION:&nbsp; SUITE 310 REVISION 10/25/19 - PREVIOUSLY APPVED SPLIT SYSTEM NOW USING WATER SOURCE HEAT PUMP,ALTER,BUSINESS BUILDING,7200,,WISCONSIN,AVE,,BETHESDA,MD,20814
881305,07/02/2019,07/02/2019,10/25/2019,300,27500.00,ALTERATIONl&nbsp; SUITE 550,ALTER,BUSINESS BUILDING,7475,,WISCONSIN,AVE,,BETHESDA,MD,20814
867393,02/27/2019,02/27/2019,10/28/2019,5089,335680.00,13Th Floor,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
867394,02/27/2019,02/27/2019,10/28/2019,3507,248547.00,14th Floor,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
894646,10/29/2019,,,200,50000.00,200 SF COMM ALT,ALTER,BUSINESS BUILDING,14200,,SHADY GROVE,RD,,ROCKVILLE,MD,20850
894704,10/29/2019,10/29/2019,,3524,32895.00,3524 SF COMM ALT - INTERIOR DEMO,ALTER,RESTAURANT,4922,,ELM,ST,,BETHESDA,MD,20814
846357,07/26/2018,07/26/2018,10/29/2019,489,1300.00,Furniture only - 489 sf,ALTER,BUSINESS BUILDING,10408,,MONTGOMERY,AVE,,KENSINGTON,MD,20895
884539,07/30/2019,07/30/2019,10/30/2019,24534,5000.00,"ALTER FIRST FLOOR--MODULAR FURNITURE-- 25,434 SQ FT",ALTER,BUSINESS BUILDING,7362,,CALHOUN,PL,,ROCKVILLE,MD,20855
885005,08/02/2019,08/02/2019,10/30/2019,2875,50000.00,Interior Demolition ONLY.,ALTER,BUSINESS BUILDING,6720,,ROCKLEDGE,DR,,ROCKVILLE,MD,20817
894964,10/31/2019,,,2960,60000.00,Interior alteration.,ALTER,BUSINESS BUILDING,8484,,GEORGIA,AVE,,SILVER SPRING,MD,20910
894967,10/31/2019,11/01/2019,,2000,25000.00,Interior alterations.,ALTER,BUSINESS BUILDING,21111,,FREDERICK,RD,,GERMANTOWN,MD,20876
886077,08/13/2019,08/13/2019,11/01/2019,2612,73650.00,,ALTER,BUSINESS BUILDING,15201,,DIAMONDBACK,DR,,ROCKVILLE,MD,20850
895143,11/01/2019,11/01/2019,,5000,15000.00,Interior Alterations.,ALTER,BUSINESS BUILDING,12501,,OLD COLUMBIA,PIKE,,SILVER SPRING,MD,20904
884711,07/31/2019,07/31/2019,11/01/2019,24139,60000.00,24139 COMM DEMO ONLY,ALTER,BUSINESS BUILDING,6705,,ROCKLEDGE,DR,,BETHESDA,MD,20817
885099,08/02/2019,08/02/2019,11/04/2019,3429,25000.00,,ALTER,BUSINESS BUILDING,7250,,WOODMONT,AVE,,BETHESDA,MD,20814
894354,10/25/2019,11/04/2019,,1200,7000.00,,ALTER,BUSINESS BUILDING,6124,,MAC ARTHUR,BLVD,,BETHESDA,MD,20816
887118,08/21/2019,08/21/2019,11/05/2019,855,25713.00,,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
888542,09/04/2019,09/04/2019,11/07/2019,1752,323641.00,System Furniture.,ALTER,BUSINESS BUILDING,,,,,,,,
888543,09/04/2019,09/04/2019,11/07/2019,2640,469945.00,System Furniture.,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
888380,09/03/2019,09/03/2019,11/07/2019,2184,403443.00,Systems Furniture.,ALTER,BUSINESS BUILDING,,,,,,,,
888371,09/03/2019,09/03/2019,11/07/2019,1464,270440.00,,ALTER,BUSINESS BUILDING,,,,,,,,
895674,11/06/2019,11/08/2019,,4836,235000.00,Interior alterations.,ALTER,BUSINESS BUILDING,2,,BETHESDA METRO,CTR,,BETHESDA,MD,20814
885407,08/06/2019,08/08/2019,11/08/2019,20498,121054.00,Systems furniture.,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
885406,08/06/2019,08/08/2019,11/08/2019,15000,61969.96,Systems furniture.,ALTER,BUSINESS BUILDING,4747,,BETHESDA,AVE,,BETHESDA,MD,20814
896235,11/12/2019,11/12/2019,,175,57477.00,Interior alteration.,ALTER,BUSINESS BUILDING,8403,,COLESVILLE,RD,,SILVER SPRING,MD,20910
896269,11/12/2019,11/12/2019,,3030,162050.00,Tenant fit-out.,ALTER,BUSINESS BUILDING,1010,,WAYNE,AVE,,SILVER SPRING,MD,20910
894545,10/28/2019,11/12/2019,,25,800.00,Demo interior wall.,ALTER,MERCANTILE BUILDING,11160,,VEIRS MILL,,,WHEATON,MD,20902
886284,08/14/2019,08/14/2019,11/14/2019,2400,15000.00,,ALTER,MERCANTILE BUILDING,1029,E,GUDE,DR,,ROCKVILLE,MD,20850
889175,09/10/2019,09/11/2019,11/14/2019,2634,193406.00,Interior alterations.,ALTER,BUSINESS BUILDING,15400,,CALHOUN,DR,,ROCKVILLE,MD,20855
895483,11/05/2019,11/05/2019,11/14/2019,2634,51987.00,Modular furniture.,ALTER,BUSINESS BUILDING,15400,,CALHOUN,DR,,ROCKVILLE,MD,20855
885475,08/07/2019,08/07/2019,11/17/2019,814,72500.00,ALTERATON:&nbsp; SUITE 712,ALTER,BUSINESS BUILDING,8601,,GEORGIA,AVE,,SILVER SPRING,MD,20910
896633,11/14/2019,11/18/2019,,28294,70735.00,28294 SF COMFAST DEMO ONLY,ALTER,BUSINESS BUILDING,,,,,,,,
890908,09/25/2019,09/25/2019,11/19/2019,898,21000.00,Interior alteration.,ALTER,MERCANTILE BUILDING,1101,,UNIVERSITY,BLVD,E,TAKOMA PARK,MD,20912
875344,05/13/2019,05/13/2019,11/19/2019,2958,430000.00,,ALTER,BUSINESS BUILDING,8788,,GEORGIA,AVE,,SILVER SPRING,MD,20910
887419,08/23/2019,08/23/2019,11/19/2019,3232,79935.00,,ALTER,BUSINESS BUILDING,7735,,OLD GEORGETOWN,RD,,BETHESDA,MD,20814
896956,11/18/2019,11/19/2019,,2435,40700.00,,ALTER,BUSINESS BUILDING,8120,,WOODMONT,AVE,,BETHESDA,MD,20814
867652,02/28/2019,03/01/2019,11/19/2019,420,87000.00,,ALTER,BUSINESS BUILDING,7255,,WOODMONT,AVE,,BETHESDA,MD,20814
896955,11/18/2019,11/19/2019,,2435,64000.00,,ALTER,BUSINESS BUILDING,8120,,WOODMONT,AVE,,BETHESDA,MD,20814
894699,10/29/2019,10/29/2019,11/20/2019,1200,4500.00,SYSTEMS FURNITURE - SUITE 400,ALTER,BUSINESS BUILDING,3915,,NATIONAL,DR,,BURTONSVILLE,MD,20866
875425,05/14/2019,05/14/2019,11/21/2019,2116,300000.00,,ALTER,BUSINESS BUILDING,12125,,VEIRS MILL,RD,,SILVER SPRING,MD,20902
896284,11/12/2019,11/13/2019,11/21/2019,200,20000.00,Mall kiosk,ALTER,MERCANTILE BUILDING,11160,,VIERS MILL,RD,,WHEATON,MD,20902
897504,11/21/2019,,,91,5500.00,,ALTER,BUSINESS BUILDING,,,,,,,,
897136,11/19/2019,11/21/2019,,1319,1520.00,ALTER SUITE 200,ALTER,BUSINESS BUILDING,15800,,GAITHER,DR,,GAITHERSBURG,MD,20877
886963,08/20/2019,08/20/2019,11/22/2019,16146,42000.00,Interior alterations. White box.,ALTER,BUSINESS BUILDING,2115,E,JEFFERSON,ST,,ROCKVILLE,MD,20852
890045,09/18/2019,10/09/2019,11/22/2019,530,15000.00,,ALTER,BUSINESS BUILDING,2730,W,UNIVERSITY,BLVD,,SILVER SPRING,MD,20902
897638,11/22/2019,11/22/2019,,3700,23500.00,System Furniture Only,ALTER,BUSINESS BUILDING,12358,,PARKLAWN,DR,,ROCKVILLE,MD,20852
894450,10/28/2019,10/31/2019,11/25/2019,1500,7500.00,Interior demo only.,ALTER,BUSINESS BUILDING,12505,,PARK POTOMAC,AVE,,POTOMAC,MD,20854
888655,09/05/2019,09/05/2019,11/25/2019,9160,50000.00,ALTERATION:&nbsp; 2ND FLOOR,ALTER,BUSINESS BUILDING,9910,,BELWARD CAMPUS,DR,,ROCKVILLE,MD,20850
853622,10/01/2018,10/09/2018,11/26/2019,2892,35000.00,Retail store,ALTER,BUSINESS BUILDING,12061,,NEBEL,ST,,ROCKVILLE,MD,20852
892197,10/08/2019,10/08/2019,11/25/2019,1500,3000.00,ALTERATION TO SECOND FLOOR:&nbsp; SUITE 216,ALTER,BUSINESS BUILDING,2730,W,UNIVERSITY,BLVD,,WHEATON,MD,
898062,11/27/2019,11/27/2019,,5766,51874.99,Interior Alterations,ALTER,BUSINESS BUILDING,4600,,EAST WEST,HWY,,BETHESDA,MD,20814
898080,11/27/2019,11/27/2019,,2107,100000.00,,ALTER,BUSINESS BUILDING,7250,,WOODMONT,AVE,,BETHESDA,MD,20814
896578,11/14/2019,11/14/2019,11/27/2019,18431,40243.20,,ALTER,BUSINESS BUILDING,12435,,PARK POTOMAC,AVE,,POTOMAC,MD,20854
890721,09/24/2019,09/24/2019,11/27/2019,10,14000.00,Tenant Fit-ut REVISION 11/15/19 - ADDRESS CHANGE from 17801 GA AVE TO 17735 GA AVE,ALTER,BUSINESS BUILDING,17735,,GEORGIA,AVE,,OLNEY,MD,20832
884549,07/30/2019,07/30/2019,11/27/2019,7417,25000.00,Interior demo only.,ALTER,BUSINESS BUILDING,11400,,ROCKVILLE,PIKE,,ROCKVILLE,MD,20852
890889,09/25/2019,09/25/2019,11/28/2019,770,40345.00,Interior alterations.,ALTER,BUSINESS BUILDING,4800,,HAMPDEN,LN,,BETHESDA,MD,20814
891519,10/02/2019,10/03/2019,11/28/2019,1387,103638.00,Tenant fit-out.,ALTER,BUSINESS BUILDING,1305,,EAST WEST,HWY,,SILVER SPRING,MD,20910
887301,08/22/2019,08/22/2019,12/03/2019,300,21500.00,Interior alterations.,ALTER,BUSINESS BUILDING,4550,,MONTGOMERY,AVE,,BETHESDA,MD,20814
886371,08/15/2019,08/15/2019,12/04/2019,429,30000.00,Alter - 429 sf,ALTER,BUSINESS BUILDING,19718,,GERMANTOWN,RD,,GERMANTOWN,MD,20874
886315,08/14/2019,08/14/2019,12/05/2019,2932,140000.00,,ALTER,BUSINESS BUILDING,6116,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
897830,11/26/2019,11/26/2019,12/05/2019,1500,20000.00,Systems furniture.,ALTER,BUSINESS BUILDING,6116,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
857397,11/05/2018,11/05/2018,12/05/2019,7589,12000.00,Proposed revision,ALTER,MERCANTILE BUILDING,7121,,BETHESDA,LN,,BETHESDA,MD,20814
894854,10/30/2019,10/30/2019,12/05/2019,200,5000.00,System Furniture Only,ALTER,BUSINESS BUILDING,6116,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
889157,09/10/2019,09/12/2019,12/05/2019,2294,137000.00,Interior Alteration. New Tenant Layout.,ALTER,BUSINESS BUILDING,6116,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
894813,10/30/2019,10/30/2019,12/06/2019,250,16200.00,,ALTER,MERCANTILE BUILDING,18250,,VILLAGE CENTER,DR,,OLNEY,MD,20832
887629,08/27/2019,08/27/2019,12/09/2019,1792,41541.41,,ALTER,BUSINESS BUILDING,12420,,MILESTONE CENTER,DR,,GERMANTOWN,MD,20876
887150,08/21/2019,08/21/2019,12/10/2019,1511,48750.00,Interior alteration.,ALTER,BUSINESS BUILDING,4550,,MONTGOMERY,AVE,,BETHESDA,MD,20814
882223,07/11/2019,07/12/2019,12/12/2019,2116,130000.00,ALTERATION,ALTER,BUSINESS BUILDING,5135,,RIVER,RD,,BETHESDA,MD,20816
885775,08/08/2019,08/08/2019,12/13/2019,3448,199758.00,Interior Alteration: Suites: 860 &amp; 890.,ALTER,BUSINESS BUILDING,1010,,WAYNE,AVE,,SILVER SPRING,MD,20910
894918,10/31/2019,10/31/2019,12/16/2019,0,0.00,ALTER: SUITE 600,ALTER,BUSINESS BUILDING,6600,,ROCKLEDGE,DR,,BETHESDA,MD,20817
899807,12/17/2019,12/17/2019,,15662,27000.00,"COMFAST 15,662 SF INTERIOR DEMO",ALTER,BUSINESS BUILDING,,,,,,,,
893157,10/16/2019,10/16/2019,12/18/2019,14143,10100.00,Interior alterations.,ALTER,BUSINESS BUILDING,7500,,OLD GEORGETOWN,RD,,BETHESDA,MD,20814
899425,12/12/2019,12/18/2019,,2900,15000.00,ALTERATION:&nbsp; SUITE #90,ALTER,BUSINESS BUILDING,4930,,ELM,ST,,BETHESDA,MD,20814
899735,12/16/2019,12/18/2019,,17000,12000.00,,ALTER,MERCANTILE BUILDING,12087,,ROCKVILLE,PIKE,,ROCKVILLE,MD,20852
899730,12/16/2019,12/18/2019,,18000,12000.00,,ALTER,MERCANTILE BUILDING,12085,,ROCKVILLE,PIKE,,ROCKVILLE,MD,20852
899326,12/11/2019,12/12/2019,12/23/2019,2300,66447.80,2300 COMFAST ALT - SYSTEMS FURNITURE,ALTER,BUSINESS BUILDING,,,,,,,,
890725,09/24/2019,09/25/2019,12/23/2019,7215,176200.00,Interior alterations.,ALTER,BUSINESS BUILDING,8757,,GEORGIA,AVE,,SILVER SPRING,MD,20910
900482,12/26/2019,,,2584,90000.00,,ALTER,BUSINESS BUILDING,2730,,UNIVERSITY,BLVD,W,SILVER SPRING,MD,20902
891477,10/01/2019,10/03/2019,12/31/2019,915,75000.00,Interior alteration.,ALTER,BUSINESS BUILDING,6116,,EXECUTIVE,BLVD,,ROCKVILLE,MD,20852
886651,08/16/2019,08/16/2019,01/02/2020,300,81489.00,Interior alteration.,ALTER,BUSINESS BUILDING,4500,,EAST WEST,HWY,,BETHESDA,MD,20814
901005,01/03/2020,01/03/2020,,6200,93357.00,Demolition Only.,ALTER,BUSINESS BUILDING,7301,,CALHOUN,PL,,ROCKVILLE,MD,20855
890668,09/24/2019,09/24/2019,01/06/2020,830,9250.00,Interior alterations.,ALTER,BUSINESS BUILDING,4550,,MONTGOMERY,AVE,,BETHESDA,MD,20814
893115,10/16/2019,10/16/2019,01/06/2020,4923,90000.00,,ALTER,BANK,11241,,GEORGIA,AVE,,SILVER SPRING,MD,20902
901094,01/06/2020,01/09/2020,,6982,35000.00,Systems furniture.,ALTER,BUSINESS BUILDING,7200,,WISCONSIN,AVE,,BETHESDA,MD,20814
901532,01/09/2020,01/09/2020,,5446,324738.00,,ALTER,BUSINESS BUILDING,7450,,WISCONSIN,AVE,,BETHESDA,MD,20814
901486,01/09/2020,01/09/2020,,16502,32553.00,Demolition Only,ALTER,BUSINESS BUILDING,4445,,WILLARD,AVE,,CHEVY CHASE,MD,20815
