License Number,Licensee Name,DBA Name,License Type,District,Sub District,County,Street Number,Street Name,City,State,Zip Code,Last Name,First Name,Business Phone,Renewal Date,latlng
223155,ARARAT TEMPLE RESTAURANT INC.,ARARAT TEMPLE RESTAURANT,SBD,1,00,048,5100,ARARAT DR.,KANSAS CITY,MO,641291917,DOBSON,MARK,,04/29/2019,"(39.0337641, -94.5045415)"
250116,VSN LLC,BONSAI SUSHI BAR,RBD,2,00,010,308,"S. 9TH ST., #105W",COLUMBIA,MO,65201,TUANKRUA,SOMSAK,,05/07/2019,"(38.9477265, -92.3271659)"
236563,D S PLACE LLC,D S PLACE,SBD,3,00,095,6805,W. FLORISSANT,JENNINGS,MO,63136,MCNEIL,DANIELLE,,05/07/2019,"(38.716745, -90.25950300000001)"
201546,"DOMAINE CARNEROS, LTD.",DOMAINE CARNEROS,WDS,7,00,999,1240,DUHIG RD.,NAPA,CA,945599713,CRANE,EILEEN,,04/02/2019,"(38.2554415, -122.351327)"
163621,CANTINA LAREDO BRANSON L.P.,CANTINA LAREDO,RBDR,5,00,107,1001,BRANSON LANDING,BRANSON,MO,65616,COMBS,JOLENE,,06/13/2019,"(36.6684923, -93.22619089999999)"
196634,WIDEWATERS ST. LOUIS COMPANY LLC,HOLIDAY INN SOUTH COUNTY CENTER,RBD,3,00,095,6921,S. LINDBERGH BLVD.,ST. LOUIS COUNTY,MO,631254220,JOHNSON,MELISSA,,05/06/2019,"(38.512449, -90.33419300000001)"
223044,WILSON'S CHUCKWAGON LLC,WILSON'S CHUCKWAGON,5BD,5,00,039,1820,W. KEARNEY,SPRINGFIELD,MO,65803,WILSON,KAY,,04/11/2019,"(37.240727, -93.314224)"
189314,STUEY MCBREW'S LLC,STUEY MCBREW'S,RBD,1,00,048,321,SE MAIN ST,LEE'S SUMMIT,MO,640632333,BLIEFNICK,JUSTIN,,04/25/2019,"(38.9114794, -94.37679059999999)"
247203,GPM INVESTMENTS LLC,JIFFY STOP FOOD MART #595,SOP,2,00,066,3360,BAGNELL DAM BLVD.,LAKE OZARK,MO,65049,MARSHALL,PAUL,,05/10/2019,"(38.1774697, -92.61984319999999)"
69176,QUIK-TRIP CORPORATION,QUIK-TRIP #233,OPL,1,00,019,501,E NORTH AVENUE,BELTON,MO,640122188,HARPER,JACOB,,05/07/2019,"(38.813731, -94.525199)"
172274,BILLIE DAVIS INC.,SAULLOS RESTAURANT,5SBD,3,00,092,2778,MUEGGE RD.,ST. CHARLES,MO,633013044,DAVIS,BILLIE,,05/15/2019,"(38.7890256, -90.5640372)"
246002,HIGH STREET PUB LLC,HIGH STREET PUB,RBD,2,00,026,209,E. HIGH STREET,JEFFERSON CITY,MO,651013206,PARSONS,CARL,,04/10/2019,"(38.5759499, -92.17065269999999)"
228530,WALGREEN CO.,WALGREEN #11311,OPL,3,00,092,1053,MEYER RD.,WENTZVILLE,MO,63385,GRIFFITH,ROBBIN,,03/22/2019,"(38.82459739999999, -90.86001)"
192184,VICGIS INCORPORATED,EL ZOCALO GROCERY STORE,OPL,3,00,095,2840,WOODSON ROAD,OVERLAND,MO,631144702,HERNANDEZ,VICTOR,,04/26/2019,"(38.7089799, -90.360456)"
210072,TEA BAR & BITES BAKERY & CAFE LLC,TEA BAR & BITES BAKERY & CAFE,5BDW,5,00,039,621,S. PICKWICK,SPRINGFIELD,MO,658023338,SMITH,COLLEEN,,05/15/2019,"(37.2031323, -93.2699124)"
253745,JDJP LLC,JOHNNY'S WEST,SBD,3,00,095,12068,DORSETT RD.,MARYLAND HEIGHTS,MO,63043,DAUS,JOHN,,05/14/2019,"(38.7143667, -90.4406875)"
194079,KUM & GO L.C.,KUM & GO #560,OPT,5,00,039,215,S. KANSAS EXPRESSWAY,SPRINGFIELD,MO,65806,MCCALEB,TIMOTHY,,03/26/2019,"(37.208035, -93.312899)"
53763,ASV WINES INC.,ASV WINES,22S,7,00,999,12805,LLAGAS AVE,SAN MARTIN,CA,950469561,RAY,KYLE,,04/23/2019,"(37.078353, -121.604544)"
235306,SEATTLE CIDER COMPANY LLC,SEATTLE CIDER COMPANY,22S,7,00,999,4660,"OHIO AVE. S., UNIT C",SEATTLE,WA,981342360,VANDENBRINK,JOEL,,05/15/2019,"(47.5609711, -122.3376719)"
111037,MAQSOOD INC.,7 ELEVEN #13283B,SOP,1,00,048,909,SW OLDHAM PARKWAY,LEE'S SUMMIT,MO,64081,MAQSOOD,SIKANDER,,04/03/2019,"(38.909921, -94.394949)"
235022,LIL R2 LLC,LIL RIZZOS,RBDR,2,00,015,2146,HORSESHOE BEND PKWY,LAKE OZARK,MO,65049,BORDERS,WINDY,,04/12/2019,"(38.1926224, -92.6785467)"
228852,CANAL STREET BREWING COMPANY LLC,FOUNDERS BREWING COMPANY,22S,7,00,999,235,GRANDVILLE AVENUE SW,GRAND RAPIDS,MI,495034037,STEVENS,MIKE,,06/06/2019,"(42.9583375, -85.6738326)"
250040,KIMCHEESE LLC,KIMCHEESE,RBD,3,00,095,10441,OLIVE BLVD,CREVE COEUR,MO,63141,MOON,TONG,,05/13/2019,"(38.674089, -90.41000199999999)"
186169,SLJM INC.,AZTECA MEXICAN RESTAURANT,RBD,3,00,095,34,WESTERN PLAZA,FENTON,MO,630264168,RADVIN,SAL,,05/17/2019,"(38.5141135, -90.4394603)"
239707,LIVING HEALTHY VENTURES INC.,NATURES OWN HEALTH FOOD MARKET,SOP,1,00,048,1020,WESTPORT RD,KANSAS CITY,MO,64111,HENKLE,JEFFREY,,05/09/2019,"(39.0503429, -94.5992904)"
195125,MID RIVER RESTAURANTS LLC,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,SBD,3,00,095,14830,MANCHESTER ROAD,BALLWIN,MO,63011,EPPLE,LORENE,,05/14/2019,"(38.5927806, -90.5407312)"
247488,SWOPE GAS MART LLC,XPRESS MART,OPL,1,00,048,1800,BENTON AVENUE,KANSAS CITY,MO,64127,MUGHAL,ZAFAR,,03/28/2019,"(39.090395, -94.55022090000001)"
232207,MISSOURI CVS PHARMACY LLC,CVS PHARMACY #10417,OPL,5,00,039,1153,ELM STREET,SPRINGFIELD,MO,65806,EPPLE,LORENE,,05/17/2019,"(37.205456, -93.2764067)"
120191,COSTCO WHOLESALE CORPORATION,COSTCO WHOLESALE #375,OPL,1,00,048,241,E LINWOOD BLVD,KANSAS CITY,MO,641111119,EPPLE,LORENE,,04/29/2019,"(39.0669896, -94.58125369999999)"
241608,"LAKESIDE RESTAURANT ASSOCIATES, LLC",SUMMIT GRILL AND BAR KANSAS CITY,SBD,1,00,048,520,W. 75TH STREET,KANSAS CITY,MO,64114,MOLLOY,DOMHNALL,,04/24/2019,"(38.99268180000001, -94.5960652)"
240259,HERLU LLC,HERLU,OPL,3,00,095,8433,PAGE AVE.,VINITA PARK,MO,631301047,HABTEYES,NEBYU,,04/04/2019,"(38.685039, -90.339298)"
220252,STEELE CREST WINERY LLC,STEELE CREST WINERY,RBD,4,00,016,2055,STATE HWY Y,JACKSON,MO,637557752,STEELE,TERRY,,04/09/2019,"(37.420295, -89.622857)"
204499,MISSOURI CVS PHARMACY LLC,CVS PHARMACY #5663,SOP,1,00,048,6244,BROOKSIDE BLVD.,KANSAS CITY,MO,64105,EPPLE,LORENE,,05/17/2019,"(39.0142696, -94.5916955)"
249369,WHOLE FOODS MARKET GROUP INC.,WHOLE FOODS MARKET GROUP,RBD,3,00,116,4577,W. PINE BLVD,ST. LOUIS,MO,63108,EPPLE,LORENE,,04/09/2019,"(38.6419221, -90.2616305)"
253588,DAVIS RALLY POINT LLC,HEADQUARTERS,22WS,1,00,048,127,SE 3RD STREET,LEE'S SUMMIT,MO,64093,GRIFFITH,SONJA,,04/17/2019,"(38.9129317, -94.37482639999999)"
253715,SPEEDY CORNER LLC,SPEEDY CORNER,OPL,1,00,048,6701,BLUE RIDGE BLVD.,RAYTOWN,MO,64133,FAROOQUI,SAJID,,05/13/2019,"(39.00219939999999, -94.4818645)"
242786,10312 MANCHESTER ROAD LLC,KIRKWOOD BREWHOUSE,SBD,3,00,095,10312,MANCHESTER ROAD,KIRKWOOD,MO,631221521,STOLZE,STEVEN,,05/15/2019,"(38.599538, -90.397126)"
211380,"WOODS SUPER MARKET, INC.",WOODS SUPER MARKET,SOP,1,00,051,1047,SOUTH MAGUIRE STREET,WARRENSBURG,MO,64093,WOODS,DONALD,,04/09/2019,"(38.7476511, -93.7348282)"
140426,ALDI INC.,ALDI #47,SOP,3,00,095,7725,MANCHESTER ROAD,MAPLEWOOD,MO,631432813,JEFFRIES,ROBERT,,05/10/2019,"(38.613521, -90.3275939)"
171415,CASEY'S MARKETING COMPANY,CASEY'S GENERAL STORE #2685,OPL,5,00,022,1110,W. MT. VERNON ST.,NIXA,MO,657148380,HAWORTH,DONITA,,04/16/2019,"(37.0431462, -93.3179136)"
126491,SAMS EAST INC.,SAMS CLUB #4741,SOP,3,00,095,10248,BIG BEND BLVD,CRESTWOOD,MO,63122,EMANUEL,JAMES,,05/16/2019,"(38.566135, -90.396325)"
182165,AUGUSTA WINE COMPANY,AUGUSTA WINERY,22WS,3,00,092,5601,HIGH ST.,AUGUSTA,MO,633321703,KOOYUMJIAN,ANTHONY,,05/16/2019,"(38.571374, -90.88423)"
183880,CALLUNA VINEYARDS LLC,CALLUNA VINEYARDS,WDS,7,00,999,3358-,D COFFEY LANE,SANTA ROSA,CA,954037416,JEFFREY,DAVID,,04/02/2019,"(38.4722531, -122.7430629)"
238080,"T'S LIQUOR LANE, LLC",T'S LIQUOR LANE,SBD,2,00,036,1510,"DENMARK RD., SUITE F & G",UNION,MO,63084,MITCHELL,TAMMY,,05/23/2019,"(38.430929, -90.9707294)"
251146,RKBK1927 LLC,NOVEL RESTAURANT,RBD,1,00,048,1927,MCGEE STREET,KANSAS CITY,MO,64108,BRAZEAL,RYAN,,04/24/2019,"(39.0891241, -94.57992569999999)"
170495,SEDNA INC.,AUTOBAHN,OPL,1,00,083,7538,N.W. PRAIRIE VIEW RD.,PLATTE WOODS,MO,64151,WHITON,NANCY,,04/24/2019,"(39.232273, -94.658519)"
253378,MGB ENTERPRISES LLC,PIZZA AND POURS,SBD,1,00,048,9324,SOUTH 7 HIGHWAY,LEE'S SUMMIT,MO,64064,KELLY,BRIAN,,06/06/2019,"(38.9462874, -94.2757657)"
241166,WALLIS PETROLEUM LC,WALLIS PETROLEUM 516,SOP,3,00,092,879,BRYAN ROAD,O'FALLON,MO,63366,ANDREASSON,RACHEL,,05/16/2019,"(38.8013038, -90.7346173)"
251173,STANLEY STAWSKI DISTRIBUTING COMPANY INC,STAWSKI IMPORTS,LS,7,00,999,1811,WEST FULLERTON AVENUE,ADDISON,IL,601011475,HERBIK,JON,,05/10/2019,"(41.9183049, -88.034289)"
21541,BENEVOLENT PROTECTIVE ORDER OF ELKS 2644,LODGE 2644 EUREKA-PACIFIC,RBD,3,00,095,19,W 1ST STREET,EUREKA,MO,63025,MILLER,ANDREW,,04/04/2019,"(38.503531, -90.628629)"
209307,MISSOURI CVS PHARMACY LLC,CVS PHARMACY #10053,SOP,3,00,092,400,MID RIVERS MALL DRIVE,ST. PETERS,MO,63376,EPPLE,LORENE,,05/17/2019,"(38.7891199, -90.625136)"
199433,M SQUARE CAPITAL LLC,TANNIN WINE BAR & KITCHEN,SBD,1,00,048,1526,WALNUT STREET,KANSAS CITY,MO,641081313,BAISDEN,MAJOR,,04/24/2019,"(39.0949066, -94.58265449999999)"
172479,PRISON BREWS LLC,PRISON BREWS,RBD,2,00,026,305,ASH STREET,JEFFERSON CITY,MO,651014002,BROWN,DEBRA,,05/09/2019,"(38.568645, -92.16153299999999)"
151193,SMOKEHOUSE BBQ INC.,SMOKEHOUSE BBQ,RBD,1,00,083,8451,N.W. PRAIRIE VIEW ROAD,KANSAS CITY,MO,641531842,GHASEMI,JOSHUA,,05/16/2019,"(39.2483923, -94.6608325)"
224547,WINGS OF CAPE LLC,WINGS ETC,SBD,4,00,016,3047,"WILLIAM ST., STE. 105",CAPE GIRARDEAU,MO,637036394,HOBBS,JOSEPH,,04/18/2019,"(37.3004563, -89.57078349999999)"
226447,HERRERAS TENDERLOIN GRILL INC.,HERRERAS TENDERLOIN GRILL,5BDW,1,00,048,900,SOUTHWEST BLVD.,KANSAS CITY,MO,641082341,BRYANT,RICHARD,,04/24/2019,"(39.0843952, -94.5949121)"
254282,FREESTYLE POKE LLC,FREESTYLE POKE,5SBD,1,00,048,509,"DELAWARE ST., APT. 101",KANSAS CITY,MO,64105,DUPIN,JEREMIAH,,05/09/2019,"(39.1078209, -94.583855)"
72204,FISH'S QUICK STOP INC.,FISH'S QUICK STOP,SOP,3,00,050,12973,HWY 21,DESOTO,MO,630201078,COMPTON,KERRY,,05/15/2019,"(38.1431929, -90.5803224)"
182293,MISSOURI STATE UNIVERSITY-MOUNTAIN GROVE,MISSOURI STATE UNIVERSITY-MOUNTAIN GROVE,LWS,5,00,115,9740,RED SPRING ROAD,MOUNTAIN GROVE,MO,657112999,DEL VECCHIO,RONALD,,04/23/2019,"(37.153339, -92.27108)"
222249,AJSH INC.,BOMBAY WINES & SPIRITS,OPL,3,00,092,7884,MEXICO ROAD,ST. PETERS,MO,633763572,PATEL,HARIKRISHNA,,04/17/2019,"(38.7875593, -90.6608085)"
76978,R.F.O. INC.,MULLIGAN GRILL,RBD,3,00,095,11,CLARKSON ROAD,ELLISVILLE,MO,63011,RAUSCHENBACH,STEPHEN,,04/23/2019,"(38.5934896, -90.5856514)"
25494,BENEVOLENT PROTECTIVE ORDER OF ELKS 2088,LODGE 2088,SBD,1,00,048,13600,ARRINGTON ROAD,GRANDVIEW,MO,640302802,SANDERS,ARNEY,,05/02/2019,"(38.878837, -94.553669)"
233881,LOC CONVENIENCE STORE LLC,SPEEDY B'S,OPL,2,00,026,9318,PLEASANT HILL ROAD,JEFFERSON CITY,MO,65109,LUEBBERING,BRYAN,,05/14/2019,"(38.448229, -92.30411699999999)"
252209,AMMAR ASSOCIATES LLC,GRAND BP GAS MART,OPL,3,00,116,3182,S. GRAND,ST. LOUIS,MO,63118,JADALLAH,OMAR,,05/30/2019,"(38.5998139, -90.24249239999999)"
207405,BROWN DERBY STORES INC.,BROWN DERBY STORE #17,OPT,5,00,039,3340,E. SUNSHINE,SPRINGFIELD,MO,658042109,JUNGE,JO ANN,,05/10/2019,"(37.1799498, -93.22657869999999)"
256582,18TH ST UNION LLC,18TH ST UNION,RBD,1,00,048,512,E. 18TH ST.,KANSAS CITY,MO,64108,RADER,EAMON,,05/06/2019,"(39.0917153, -94.5771382)"
231385,QUIKTRIP CORPORATION,QUIKTRIP #637,SOP,3,00,116,1615,S. KINGSHIGHWAY BLVD.,ST. LOUIS,MO,63110,SMITH,ROBERT,,05/07/2019,"(38.620175, -90.267068)"
182066,C & A GITTO INC.,CHARLIE GITTO'S PASTA HOUSE,SBD,3,00,116,207,N. 6TH ST.,ST. LOUIS,MO,63101,GITTO-VANGEL,KAREN,,04/04/2019,"(38.6275581, -90.1905079)"
228715,PARMESON FAMILY LLC,PARMESON WINES,WDS,7,00,999,2859,DRY CREEK ROAD,HEALDSBURG,CA,954488230,PARMESON,THOMAS,,04/02/2019,"(38.650524, -122.911949)"
231794,AMC LAKE OZARK INC.,BUFFALO WILD WINGS,RBD,2,00,015,200,KESTREL LANE,LAKE OZARK,MO,650495648,EPPLE,LORENE,,03/28/2019,"(38.17396110000001, -92.6139852)"
259576,CIRCLE K STORES INC.,CIRCLE K #2721623,OPL,1,00,048,909,NW CHIPMAN RD.,LEE'S SUMMIT,MO,64063,EPPLE,LORENE,,04/09/2019,"(38.92541970000001, -94.4015415)"
250984,TIE & TIMBER BEER CO LLC,TIE & TIMBER BEER CO,22WS,5,00,039,1451,E CHERRY ST,SPRINGFIELD,MO,658023356,MARSHALL,CURTIS,,05/09/2019,"(37.2041616, -93.2691279)"
227443,EARTHBOUND BREWING LLC,EARTHBOUND BEER,MICB,3,00,116,2724,"CHEROKEE ST., FL 1",ST. LOUIS,MO,631183036,KEATING,STUART,,05/14/2019,"(38.5934396, -90.2286266)"
209714,C 4 SALES INC.,TRACTORS BBQ & GRILL,SBD,5,00,006,1008,E. 12TH,LAMAR,MO,647592156,CROCKETT,JUDY,,04/26/2019,"(37.4930944, -94.2644076)"
183827,"UNCLE JOE'S BAR & GRILL, LLC",UNCLE JOE'S BAR & GRILL,SBD,3,00,092,204,N. MAIN ST.,ST. CHARLES,MO,633012829,GILMAN,RUDGE,,03/28/2019,"(38.782295, -90.480537)"
115536,LANS INC.,HANLEY ZX,SOP,3,00,095,8536,NATURAL BRIDGE ROAD,BEL RIDGE,MO,631214546,PATEL,NATWARLAL,,05/07/2019,"(38.7103348, -90.31939679999999)"
255708,ARAMARK SPORTS & ENTERTAINMENT SERVICES,ARAMARK SPORTS & ENTERTAINMENT SERVICES,RDC1,1,00,048,301,W. 13TH ST.,KANSAS CITY,MO,64105,EPPLE,LORENE,,04/10/2019,"(39.0986222, -94.5881168)"
255679,SOUTHSIDE TACO SHOP LLC,SOUTHSIDE TACO SHOP,RBD,2,00,036,330,W FRONT ST,WASHINGTON,MO,63090,AVILA,JOSE,,05/23/2019,"(38.5616181, -91.01341149999999)"
171988,I-35 SPEEDWAY LLC,I-35 SPEEDWAY,5BD,1,00,031,13141,STATE HWY 6,WINSTON,MO,64689,JOHNSON,MICHAEL,,04/25/2019,"(39.8993848, -94.1451374)"
221125,ROUTE 66 CATFISH & BBQ LLC,ROUTE 66 CATFISH & BBQ,RBDR,5,00,053,1760,W. ELM,LEBANON,MO,655363918,HOBBS,RICHARD,,05/13/2019,"(37.6538718, -92.6671428)"
181869,"DAJ RESTAURANT, LLC",HERBIE'S,SBD,3,00,095,8112,MARYLAND AVE.,CLAYTON,MO,63105,TEITELBAUM,AARON,,05/10/2019,"(38.6517834, -90.3417695)"
231771,MOCHI & SUSHI LLC,SUSHI STATION,SBD,3,00,095,29,N. GORE AVE.,WEBSTER GROVES,MO,63119,NAMMAKHOT,NATCHANOK,,05/14/2019,"(38.594065, -90.359883)"
115535,LANS INC.,HANLEY ZX,OPL,3,00,095,8536,NATURAL BRIDGE ROAD,BEL RIDGE,MO,631214546,PATEL,NATWARLAL,,05/07/2019,"(38.7103348, -90.31939679999999)"
235304,5101 MAIN INC.,OSTERIA IL CENTRO,SBD,1,00,048,5101,MAIN ST.,KANSAS CITY,MO,64112,NIGRO,MICHAEL,,05/10/2019,"(39.03480589999999, -94.58718689999999)"
258547,FUJIN CORPORATION,PERFECT TASTE,5SBD,3,00,095,6310,DELMAR BLVD.,UNIVERSITY CITY,MO,63130,ZHU,BING,,05/15/2019,"(38.65547, -90.3025569)"
150695,"TRUMAN'S BAR & GRILL, INC.",TRUMAN'S BAR & GRILL,SBD,2,00,010,3304,"BROADWAY BUS. PARK CT, #C-D-E",COLUMBIA,MO,652030109,FISCHER,RUSSELL,,04/03/2019,"(38.9536019, -92.386358)"
39238,ALGONQUIN GOLF CLUB INC.,ALGONQUIN GOLF CLUB,SBD,3,00,095,340,N BERRY ROAD,ST LOUIS,MO,631224735,SHAKIBA,MASSOUD,,07/02/2019,"(38.5875277, -90.3767403)"
238262,LAW ESTATE WINES,LAW ESTATE WINES,WDS,7,00,999,3885,PEACHY CANYON ROAD,PASO ROBLES,CA,934469691,LAW,DONALD,,05/22/2019,"(35.6245936, -120.7594338)"
230184,ST. LOUIS REGIONAL PUBLIC MEDIA INC.,"NINE NETWORK, THE",SBD,3,00,116,3655,OLIVE STREET,ST. LOUIS,MO,63108,SKALSKI,RICHARD,,04/17/2019,"(38.6393969, -90.2343197)"
167822,WILSON CREEK WINERY & VINEYARDS,WILSON CREEK WINERY & VINEYARDS,WDS,7,00,999,35960,RANCHO CALIFORNIA RD.,TEMECULA,CA,925915088,WILSON,WILLIAM,,04/02/2019,"(33.54718, -117.044756)"
250329,94 CORPORATION INC.,94 CONVENIENCE,OPL,3,00,092,4500,S. SAINT PETERS PKWY,SAINT PETERS,MO,63304,JARABA,GHADIR,,06/21/2019,"(38.7409579, -90.6079849)"
230824,KANA LLC,WEBSTER GROVE BP,OPL,3,00,095,8665,BIG BEND BLVD.,WEBSTER GROVES,MO,631193807,GALUCIA,MILTON,,05/07/2019,"(38.5834615, -90.35786139999999)"
188127,FIRE TAIL BRANDS LLC,FIRE TAIL BRANDS,LS,3,00,092,2148,HAWKS LANDING DR,LAKE ST. LOUIS,MO,633671853,HERBIK,JON,,03/29/2019,"(38.77729, -90.81008299999999)"
184438,CHARLIE G LLC,"HAVEN, THE",RBD,3,00,116,6625,MORGANFORD RD.,ST. LOUIS,MO,63116,GASPERI,JOHN,,05/14/2019,"(38.5675978, -90.27598859999999)"
252045,CROSS AND BURENHEIDE LLC,CROSS AND BURENHEIDE,RBD,1,00,048,10129,E US HIGHWAY 40,INDEPENDENCE,MO,64055,BURENHEIDE,EUGENE,,06/13/2019,"(39.0543413, -94.45958019999999)"
225523,CALLAWAY TEMECULA LP,CALLAWAY VINEYARD & WINERY,WDS,7,00,999,32720,RANCHO CALIFORNIA ROAD,TEMECULA,CA,92591,LIN,MATTHEW,,04/11/2019,"(33.521276, -117.0894301)"
239907,HY-VEE INC.,HY-VEE FOOD & DRUG STORE #1081,SBD,2,00,010,405,E. NIFONG BLVD.,COLUMBIA,MO,65201,DOLPH,RODNEY,,04/05/2019,"(38.9120117, -92.3336076)"
252172,ROCKAFIRE LLC,ROCKAFIRE,EXTH,1,00,048,334,E 31ST ST,KANSAS CITY,MO,64108,BOND,JAMES,,06/28/2019,"(39.0709796, -94.5802369)"
238879,MISSOURI RIDGE DISTILLERY LLC,MISSOURI RIDGE DISTILLERY,LMS,5,00,107,7000,STATE HWY 248,BRANSON,MO,656160000,POPE,JOLIE,,06/19/2019,"(36.723156, -93.27446619999999)"
189798,ANNA ENTERPRISES INC.,7 ELEVEN STORE #16106E,OPL,1,00,048,1701,INDEPENDENCE AVE,KANSAS CITY,MO,64106,HARRELL,LANA,,05/06/2019,"(39.106387, -94.56084399999999)"
239188,MO MELLOW LLC,MELLOW MUSHROOM PIZZA BAKERS,RBD,3,00,095,3811,S. LINDBERGH BLVD.,SUNSET HILLS,MO,63127,BURKE,JOHN,,04/04/2019,"(38.54912789999999, -90.40645789999999)"
262389,BOLD PARTNERS OF ST. JOSEPH LLC,"RIB CRIB, THE",5SBD,1,00,011,3704,FARAON STREET,ST. JOSEPH,MO,64506,AMOS,GLORIA,,05/30/2019,"(39.769318, -94.80238639999999)"
242743,"TICHENOR, LINDA K.",L & L STOP & SHOP #2,OPL,5,00,005,302,EAST COMMERCIAL ST.,EXETER,MO,656479138,,,,03/29/2019,"(36.6720894, -93.9468498)"
141962,MEV CORPORATION,MOUNT EDEN VINEYARDS,22S,7,00,999,22020,MT. EDEN ROAD,SARATOGA,CA,950709729,PATTERSON,ELEANOR,,05/02/2019,"(37.2683088, -122.0604075)"
195868,DELMONICOS INCORPORATED,DELMONICOS INCORPORATED,RBDR,4,00,016,2951,OLD ORCHARD ROAD,JACKSON,MO,63755,ACKMAN,JANET,,05/17/2019,"(37.35473959999999, -89.6105754)"
244951,APPLE CENTRAL LLC,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,SBD,5,00,053,380,S. JEFFERSON,LEBANON,MO,65536,GRIFFITH,ROBBIN,,03/29/2019,"(37.6782816, -92.6606091)"
232119,3810 BROADWAY LLC,MINIBAR,RBD,1,00,048,3810,BROADWAY,KANSAS CITY,MO,641112508,TULIPANA,STEVEN,,04/30/2019,"(39.0576051, -94.5909778)"
250683,ALDI INC.,ALDI,OPL,2,00,010,1000,E GREEN MEADOWS RD,COLUMBIA,MO,652013706,JEFFRIES,ROBERT,,05/10/2019,"(38.91247329999999, -92.32686149999999)"
246664,INDIAN SPRINGS BREWING COMPANY LLC,INDIAN SPRINGS BREWING COMPANY,22MS,5,00,060,201,MCNATT ROAD,NEOSHO,MO,648507936,EBBINGHAUS,WILLIAM,,04/29/2019,"(36.7370395, -94.3141979)"
209819,DIERBERGS MARKETS INC.,DIERBERGS 79 CROSSING,SOP,3,00,092,217,SALT LICK ROAD,ST. PETERS,MO,63376,LAROUERE,TIMOTHY,,04/19/2019,"(38.799914, -90.65627599999999)"
203474,ST. LOUIS SCOTT GALLAGHER LLC,ST. LOUIS SCOTT GALLAGHER,RBD,3,00,095,1,SOCCER PARK ROAD,FENTON,MO,630262537,ANDERSON,JOHN,,06/19/2019,"(38.5465459, -90.4386806)"
160759,GOLDEN LLC,QUICK STOP,OPL,1,00,048,12114,BLUE RIDGE BLVD.,GRANDVIEW,MO,640301156,SHRIDER,FRANK,,04/10/2019,"(38.904969, -94.529229)"
202197,"ROYAL GROUP LLC, THE",EXPRESS MART,OPL,3,00,050,7017,HIGHWAY 61/67,BARNHART,MO,630121532,SINGH,PUSHPINDER,,04/17/2019,"(38.3436886, -90.3891397)"
240930,TEXAZ SOUTH PLAZA LLC,STOCK HILL,SBD,1,00,048,4800,"MAIN ST., STE. G 001",KANSAS CITY,MO,64112,EPPLE,LORENE,,06/19/2019,"(39.0389491, -94.58785999999999)"
211212,B & B THEATRES OPERATING COMPANY,FULTON CINEMA 8,5BDW,2,00,014,521,COMMONS DRIVE,FULTON,MO,65251,BAGBY,ROBERT,,05/02/2019,"(38.8301192, -91.95779929999999)"
192485,CAMO BREWING COMPANY INC.,CAMO BREWING,22S,7,00,999,3651,"LINDELL RD., STE. D #453",LAS VEGAS,NV,891031200,WILLIAMS,ROBERT,,04/11/2019,"(36.1234384, -115.2169584)"
251824,OLD MINE HOUSE LLC,"OLD MINE HOUSE BAR & GRILL, THE",SBD,4,00,094,235,WEST MAIN ST.,PARK HILLS,MO,63601,GRISHAM,MATTHEW,,04/29/2019,"(37.8503211, -90.5201585)"
136183,DILLON STORES DIVISION INC.,GERBES SUPER MARKET #118,OPT,2,00,026,2101,SCHOTTHILLS WOODS DRIVE,JEFFERSON CITY,MO,65101,MAULLER,CONNIE,,05/15/2019,"(38.548378, -92.147482)"
255526,RT WESTERN MISSOURI FRANCHISE LLC,RUBY TUESDAY,SBD,5,00,039,2725,N GLENSTONE AVE,SPRINGFIELD,MO,65803,EPPLE,LORENE,,04/23/2019,"(37.2463816, -93.2617022)"
127398,WAL MART STORES EAST I LP,WAL MART SUPERCENTER #29,OPL,2,00,026,724,W STADIUM BLVD,JEFFERSON CITY,MO,65109,EMANUEL,JAMES,,05/16/2019,"(38.580051, -92.218807)"
239273,FLYOVERCOMO LLC,FLYOVERCOMO,RBD,2,00,010,212,E. GREEN MEADOWS STE. 9,COLUMBIA,MO,652037701,WELLS-MORGAN,ADAM,,05/14/2019,"(38.91584630000001, -92.336534)"
172493,LES BOURGEOIS VINEYARDS INC.,LES BOURGEOIS VINEYARDS,RBD,2,00,010,14020,HWY BB WEST,ROCHEPORT,MO,652799838,BOMGAARS,CORY,,06/21/2019,"(38.9683009, -92.5502547)"
253858,PETERMAN LLC,PETERMANS SHAMROCK,SBD,1,00,011,1805,ST JOSEPH AVE,ST. JOSEPH,MO,64505,PETERMAN,STEPHEN,,05/09/2019,"(39.779822, -94.85295699999999)"
215749,TONZ OF FUN INC.,CAPPUCCINO'S RESTAURANT,SBD,3,00,092,1365,HWY K,O'FALLON,MO,63366,MEYERSON,WENDY,,04/29/2019,"(38.79318, -90.700261)"
244423,MAC'S CONVENIENCE STORES LLC,CIRCLE K #1633,SOP,3,00,116,8200,S. BROADWAY,ST. LOUIS,MO,63111,GRIFFITH,ROBBIN,,03/28/2019,"(38.542635, -90.26285)"
