Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding,ID
728, PONCA ST / MONTOPOLIS DR,DESIRED,,,LOC16-002705,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,6206, PONCA ST,,615, MONTOPOLIS DR,,5162726,02/26/2020 05:11:00 PM +0000,"(30.2375507, -97.6952896)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.6952896,30.2375507,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV728.jpg,None Identified,5d6eb623b85b540010c43d63
729, 7TH ST / SHADY LN,DESIRED,,,LOC16-001805,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,4600, 7TH ST,,702, SHADY LN,,5162417,02/26/2020 05:11:00 PM +0000,"(30.2533531, -97.6975708)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.6975708,30.2533531,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV729.jpg,None Identified,5d6eb6ede95a0900109c22d7
730, SPRINGDALE RD / CESAR CHAVEZ ST,DESIRED,,,LOC16-001825,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,102, SPRINGDALE RD,,3520, CESAR CHAVEZ ST,,5161670,02/26/2020 05:11:00 PM +0000,"(30.2519169, -97.7042694)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7042694,30.2519169,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV730.jpg,None Identified,5d6eb7275bdc1d001317f3f0
731, CESAR CHAVEZ ST / CONGRESS AVE,DESIRED,,,LOC16-000740,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, CESAR CHAVEZ ST,,100, CONGRESS AVE,,5156722,02/26/2020 05:11:00 PM +0000,"(30.263382, -97.7445679)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7445679,30.263382,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV731.jpg,None Identified,5d6eccbaf73f750010cb0bda
732, SLAUGHTER LN / PALACE PKWY,TURNED_ON,09/03/2019,Advidia,LOC16-003455,,SOUTHWEST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,800, SLAUGHTER LN,,9001, PALACE PKWY,,5149988,02/26/2020 05:11:00 PM +0000,"(30.1740322, -97.8058777)",ONLINE,09/04/2019 08:35:00 AM +0000,-97.8058777,30.1740322,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV732.jpg,None Identified,5d6eed8c80fe250013998723
733, SLAUGHTER LN / LINDSHIRE LN,TURNED_ON,09/04/2019,Advidia,LOC16-002810,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2718, SLAUGHTER LN,,9901, LINDSHIRE LN,,5147263,02/26/2020 05:11:00 PM +0000,"(30.1781845, -97.8387756)",ONLINE,10/09/2019 08:35:00 AM +0000,-97.8387756,30.1781845,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV733.jpg,None Identified,5d7008e3b7139500102dfd49
734, SLAUGHTER LN / E SLAUGHTER TO BRANDT RAMP,TURNED_ON,09/04/2019,Advidia,LOC16-003450,,SOUTHEAST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,801, SLAUGHTER LN,,, E SLAUGHTER TO BRANDT RAMP,,5152843,02/26/2020 05:11:00 PM +0000,"(30.1602306, -97.7767181)",OFFLINE,09/04/2019 05:00:00 AM +0000,-97.7767181,30.1602306,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV734.jpg,None Identified,5d703ca3cec9a20012b3858c
735, SLAUGHTER LN / CULLEN LN,TURNED_ON,09/05/2019,Advidia,LOC16-002795,,SOUTHWEST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,126, SLAUGHTER LN,,9101, CULLEN LN,,5151330,02/26/2020 05:11:00 PM +0000,"(30.1671963, -97.7909317)",ONLINE,09/06/2019 08:35:00 AM +0000,-97.7909317,30.1671963,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV735.jpg,None Identified,5d714f5ea275f00010bbbc3b
736, SLAUGHTER LN / BILBROOK PL,TURNED_ON,09/05/2019,Advidia,LOC16-000990,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1309, SLAUGHTER LN,,9701, BILBROOK PL,,5149032,02/26/2020 05:11:00 PM +0000,"(30.1738644, -97.8169937)",ONLINE,11/22/2019 09:35:00 AM +0000,-97.8169937,30.1738644,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV736.jpg,None Identified,5d718f9dbd67b8001002a347
740, SLAUGHTER LN / WOLFTRAP DR,TURNED_ON,09/09/2019,Advidia,LOC16-002655,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3500, SLAUGHTER LN,,10001, WOLFTRAP DR,,5145784,02/26/2020 05:11:00 PM +0000,"(30.1866856, -97.8550339)",ONLINE,10/09/2019 08:35:00 AM +0000,-97.8550339,30.1866856,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV740.jpg,None Identified,5d76834ebf0ba90012841e2c
741, SLAUGHTER LN / CURLEW DR,TURNED_ON,09/09/2019,Advidia,LOC16-002610,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2600, SLAUGHTER LN,,9911, CURLEW DR,,5147719,02/26/2020 05:11:00 PM +0000,"(30.1765766, -97.833992)",ONLINE,09/10/2019 08:35:00 AM +0000,-97.833992,30.1765766,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV741.jpg,None Identified,5d76b8f2e2ccc300104fae75
742, SLAUGHTER LN / UNITED KINGDOM DR,TURNED_ON,09/09/2019,Advidia,LOC16-001320,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1000, SLAUGHTER LN,,9001, UNITED KINGDOM DR,,5149696,02/26/2020 05:11:00 PM +0000,"(30.1739616, -97.8093262)",ONLINE,09/10/2019 08:35:00 AM +0000,-97.8093262,30.1739616,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV742.jpg,None Identified,5d76d8e49574e20012bb1958
743, SLAUGHTER LN / RIDDLE RD,TURNED_ON,09/10/2019,Advidia,LOC16-003680,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2101, SLAUGHTER LN,,2101, RIDDLE RD,,5148311,02/26/2020 05:11:00 PM +0000,"(30.1739826, -97.8271484)",ONLINE,09/11/2019 08:35:00 AM +0000,-97.8271484,30.1739826,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV743.jpg,None Identified,5d77de6b5b9d440012581f9f
744,4101 BLK W WILLIAM CANNON DR (COSTCO),TURNED_ON,09/10/2019,Advidia,LOC16-003020,COSTCO,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4101, WILLIAM CANNON DR,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.2224102, -97.8390427)",ONLINE,09/11/2019 08:35:00 AM +0000,-97.8390427,30.2224102,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV744.jpg,None Identified,5d77e966a6645d0010efa972
745,701 BLK E WILLIAM CANNON DR (CENTURY SOUTH),TURNED_ON,09/10/2019,Advidia,LOC16-001950,CENTURY SOUTH,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,701, WILLIAM CANNON DR,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.1913719, -97.7730408)",ONLINE,09/17/2019 08:35:00 AM +0000,-97.7730408,30.1913719,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV745.jpg,None Identified,5d781c47da105f00105dac10
746,2000 BLK W SLAUGHTER LN (HEB),TURNED_ON,09/11/2019,Advidia,LOC16-003600,HEB,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2000, SLAUGHTER LN,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.1737652, -97.8255234)",ONLINE,09/12/2019 08:35:00 AM +0000,-97.8255234,30.1737652,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV746.jpg,None Identified,5d791ee758fb620010228694
747,IH 35 SVRD / 11TH ST,DESIRED,,,LOC16-001620,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,1100,IH 35 SVRD,,700, 11TH ST,,5158444,02/26/2020 05:11:00 PM +0000,"(30.2705593, -97.7332916)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.7332916,30.2705593,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV747.jpg,None Identified,5d7968ebdddec600125debd9
748,600 BLK E 15TH ST (East of Red River St),DESIRED,,,LOC16-004955,East of Red River St,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,600, 15TH ST,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.2753487, -97.733902)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.733902,30.2753487,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV748.jpg,None Identified,5d796a032d7159001659b69a
749, EXPOSITION BLVD / WINDSOR RD,DESIRED,,,LOC16-003705,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2351, EXPOSITION BLVD,,3105, WINDSOR RD,,5153387,02/26/2020 05:11:00 PM +0000,"(30.2966995, -97.7682571)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.7682571,30.2966995,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV749.jpg,None Identified,5d796a94092e7f00106c65bb
750, GUADALUPE ST / 41ST ST,DESIRED,,,LOC16-000240,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,4100, GUADALUPE ST,,501, 41ST ST,,5157886,02/26/2020 05:11:00 PM +0000,"(30.3063908, -97.7357941)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.7357941,30.3063908,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV750.jpg,None Identified,5d796bf53424de00107fb95e
751,IH 35 SVRD / KOENIG LN SVRD,DESIRED,,,LOC16-002910,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,5996,IH 35 SVRD,,921, KOENIG LN SVRD,,5161165,02/26/2020 05:11:00 PM +0000,"(30.3214207, -97.707489)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.707489,30.3214207,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV751.jpg,None Identified,5d796ef3f4e64d00151cbef1
738,12500 BLK N LAMAR BLVD (WALMART),TURNED_ON,09/06/2019,Advidia,LOC16-002650,WALMART,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,12500, LAMAR BLVD,,,  ,,,05/08/2020 08:41:00 AM +0000,"(30.411049, -97.677851)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.677851,30.411049,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV738.jpg,None Identified,5d72ba2e92dcd10013405380
752,US 290 HWY SVRD / BERKMAN DR,DESIRED,,,LOC16-003255,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6824,US 290 HWY SVRD,,6922, BERKMAN DR,,5163176,02/26/2020 05:11:00 PM +0000,"(30.3219185, -97.6890259)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.6890259,30.3219185,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV752.jpg,None Identified,5d796f492062500011e1919c
753,US 290 HWY SVRD / ANDERSON LN SVRD (Northeast intersection of 290 / 183 ),DESIRED,,,LOC17-007355,Northeast intersection of 290 / 183 ,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7630,US 290 HWY SVRD,,2500, ANDERSON LN SVRD,,5164838,02/26/2020 05:11:00 PM +0000,"(30.326279, -97.67352)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.67352,30.326279,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV753.jpg,None Identified,5d7970af01707200100f5ab4
754,US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southeast intersection of 290 / 183 ),DESIRED,,,LOC17-007345,Southeast intersection of 290 / 183 ,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7631,US 290 HWY SVRD,,7627, ED BLUESTEIN BLVD SVRD,,5164970,02/26/2020 05:11:00 PM +0000,"(30.325205, -97.672077)",OFFLINE,09/11/2019 05:00:00 AM +0000,-97.672077,30.325205,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV754.jpg,None Identified,5d7970db7596350010eb9aa4
755, RIVERSIDE DR / CROSSING PL,TURNED_ON,09/12/2019,Advidia,LOC16-003065,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4548, RIVERSIDE DR,,1704, CROSSING PL,,5160379,02/26/2020 05:11:00 PM +0000,"(30.231636, -97.7174606)",OFFLINE,02/12/2020 09:35:00 AM +0000,-97.7174606,30.231636,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV755.jpg,None Identified,5d7a76f3201ff600113c2fde
757, GUADALUPE ST / 27TH ST,TURNED_ON,09/16/2019,Advidia,LOC16-000210,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2700, GUADALUPE ST,,401, 27TH ST,,5157142,05/10/2020 08:45:00 AM +0000,"(30.2919846, -97.7411499)",OFFLINE,05/10/2020 08:35:00 AM +0000,-97.7411499,30.2919846,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV757.jpg,None Identified,5d7fcff9f5c8c40010f9d542
758, LAMAR BLVD / MENCHACA RD (Barton Skwy),TURNED_ON,09/17/2019,Advidia,LOC16-000620,Barton Skwy,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2800, LAMAR BLVD,,2801, MENCHACA RD,,5152101,02/26/2020 05:11:00 PM +0000,"(30.244257, -97.781395)",ONLINE,09/18/2019 08:35:00 AM +0000,-97.781395,30.244257,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV758.jpg,None Identified,5d812a881a123a001034e087
759, LAMAR BLVD / BARTON SKWY (Menchaca Rd),TURNED_ON,09/17/2019,Advidia,LOC16-000630,Menchaca Rd,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2800, LAMAR BLVD,,2201, BARTON SKWY,,5151991,02/26/2020 05:11:00 PM +0000,"(30.2436523, -97.7823639)",ONLINE,09/18/2019 08:35:00 AM +0000,-97.7823639,30.2436523,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV759.jpg,None Identified,5d812ac3e909f200103b6fe2
760,IH 35 SVRD / ANDERSON LN SVRD,DESIRED,,,LOC16-003075,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7635,IH 35 SVRD,,714, ANDERSON LN SVRD,,5161926,02/26/2020 05:11:00 PM +0000,"(30.3388557, -97.6995544)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.6995544,30.3388557,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV760.jpg,None Identified,5d813cacd9602500133531b7
761, RUNDBERG LN / 35 SVRD,DESIRED,,,LOC16-002930,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,712, RUNDBERG LN,,9400,IH 35 SVRD,,5163233,02/26/2020 05:11:00 PM +0000,"(30.3579063, -97.6874924)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.6874924,30.3579063,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV761.jpg,None Identified,5d813cf089e3c200103b24ee
762, HOWARD LN / HARRIS RIDGE BLVD,DESIRED,,,LOC16-001655,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,901, HOWARD LN,,13401, HARRIS RIDGE BLVD,,5166272,02/26/2020 05:11:00 PM +0000,"(30.4095459, -97.6486282)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.6486282,30.4095459,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV762.jpg,None Identified,5d813d9789e3c200103b2705
776, LAKE CREEK PKWY / 183 HWY SVRD,DESIRED,,,LOC16-003015,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10220, LAKE CREEK PKWY,,13772,US 183 HWY SVRD,,5150355,02/26/2020 05:11:00 PM +0000,"(30.4611416, -97.7945862)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.7945862,30.4611416,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV776.jpg,None Identified,5d81455bd960250013353a1e
777,FM 620 RD / 183 HWY SVRD,DESIRED,,,LOC16-004415,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,13100,FM 620 RD,,13877,US 183 HWY SVRD,,5150132,02/26/2020 05:11:00 PM +0000,"(30.4691181, -97.7966461)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.7966461,30.4691181,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV777.jpg,None Identified,5d81460044c74800111d01c3
778, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,DESIRED,,,LOC16-001935,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10500, LAKELINE MALL DR,,9726, NORTH LAKE CREEK PKWY,,5150372,02/26/2020 05:11:00 PM +0000,"(30.475256, -97.7939301)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.7939301,30.475256,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV778.jpg,None Identified,5d81464de4241c0016a0b36e
779, LAKELINE BLVD / NORTH LAKE CREEK PKWY,REMOVED,,,LOC16-003275,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10716, LAKELINE BLVD,,9500, NORTH LAKE CREEK PKWY,,5150223,02/26/2020 05:11:00 PM +0000,"(30.4801693, -97.795433)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.795433,30.4801693,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV779.jpg,None Identified,5d81468b63b1d8001098734c
780, LAKELINE BLVD / RIDGELINE BLVD,DESIRED,,,LOC16-003390,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,2801, LAKELINE BLVD,,12900, RIDGELINE BLVD,,5148901,02/26/2020 05:11:00 PM +0000,"(30.475338, -97.8108978)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.8108978,30.475338,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV780.jpg,None Identified,5d8146be7b4f7600133922c0
781,2100 BLK S LAMAR BLVD (Oxford Ave),TURNED_ON,09/18/2019,Advidia,LOC16-005190,Oxford Ave,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2100, LAMAR BLVD,,,  ,,5153243,02/26/2020 05:11:00 PM +0000,"(30.2480831, -97.7712097)",ONLINE,12/03/2019 09:35:00 AM +0000,-97.7712097,30.2480831,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV781.jpg,None Identified,5d826cff2eae8f0010ffd36d
783,2316 BLK E RIVERSIDE DR (HEB),TURNED_ON,09/20/2019,Advidia,LOC16-005130,HEB,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2316, RIVERSIDE DR,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.2359734, -97.724823)",OFFLINE,09/30/2019 05:00:00 AM +0000,-97.724823,30.2359734,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV783.jpg,None Identified,5d927eba0100aa001033c565
794, OLTORF ST / DURWOOD ST,TURNED_ON,02/10/2020,Advidia,LOC16-005035,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,500, OLTORF ST,,2401, DURWOOD ST,,5154929,05/08/2020 08:41:00 AM +0000,"(30.2413483, -97.7579803)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.7579803,30.2413483,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV794.jpg,None Identified,5e41c3c5018ac500155bd178
788, SLAUGHTER LN / ALICE MAE LN,TURNED_ON,11/22/2019,Advidia,LOC16-006675,,SOUTHWEST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,300, SLAUGHTER LN,,9200, ALICE MAE LN,,5151139,02/26/2020 05:11:00 PM +0000,"(30.167644, -97.7930979)",ONLINE,11/23/2019 09:35:00 AM +0000,-97.7930979,30.167644,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV788.jpg,None Identified,5dd81442a24ffe00157a6846
789, 1ST ST / ELIZABETH ST,DESIRED,,,LOC16-005075,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1400, 1ST ST,,601, ELIZABETH ST,,,02/26/2020 05:11:00 PM +0000,"(30.2503624, -97.7547684)",OFFLINE,12/03/2019 06:00:00 AM +0000,-97.7547684,30.2503624,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV789.jpg,None Identified,5de666b949644500150def05
790, LAMAR BLVD / 12TH ST,DESIRED,,,LOC16-000575,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1200, LAMAR BLVD,,1001, 12TH ST,,5155626,02/26/2020 05:11:00 PM +0000,"(30.2768974, -97.7513962)",OFFLINE,12/03/2019 06:00:00 AM +0000,-97.7513962,30.2768974,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV790.jpg,None Identified,5de6706bd79f6e0015c0f663
784, GUADALUPE ST / 22ND ST,TURNED_ON,09/30/2019,Advidia,LOC16-000185,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2100, GUADALUPE ST,,401, 22ND ST,,5157071,05/10/2020 08:45:00 AM +0000,"(30.2849979, -97.7418137)",OFFLINE,05/10/2020 08:35:00 AM +0000,-97.7418137,30.2849979,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV784.jpg,None Identified,5d937a595b268e00100594e2
793, ESCARPMENT BLVD / CONVICT HILL RD,TURNED_ON,,,LOC16-001680,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,7200, ESCARPMENT BLVD,,6301, CONVICT HILL RD,,5144668,02/26/2020 05:11:00 PM +0000,"(30.2257957, -97.86866)",OFFLINE,01/22/2020 06:00:00 AM +0000,-97.86866,30.2257957,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV793.jpg,None Identified,5e2883793a59360016ac364f
785, GUADALUPE ST / WEST MALL UT  (UT CROSSWALK),TURNED_ON,09/30/2019,Advidia,LOC16-000190,UT CROSSWALK,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2200, GUADALUPE ST,,1, WEST MALL UT ,,5157078,05/10/2020 08:45:00 AM +0000,"(30.2858925, -97.7417374)",OFFLINE,05/10/2020 08:35:00 AM +0000,-97.7417374,30.2858925,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV785.jpg,None Identified,5d937a9c45006400105b969f
796, SHOAL CREEK BLVD / HANCOCK DR,TURNED_ON,02/24/2020,Advidia,LOC16-002825,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,5100, SHOAL CREEK BLVD,,2401, HANCOCK DR,,5156414,04/11/2020 08:45:00 AM +0000,"(30.3256016, -97.7449646)",OFFLINE,04/11/2020 08:35:00 AM +0000,-97.7449646,30.3256016,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV796.jpg,None Identified,5e53f005387fd40018419027
795,400 BLK S CONGRESS AVE (Music Lane),TURNED_ON,02/12/2020,Advidia,LOC17-007420,Music Lane,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, CONGRESS AVE,,,  ,,,03/04/2020 09:45:00 AM +0000,"(30.253627, -97.748178)",ONLINE,03/04/2020 09:35:00 AM +0000,-97.748178,30.253627,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV795.jpg,None Identified,5e4444b734269d00161eb24f
787, RIVERSIDE DR / PARKER LN,TURNED_ON,10/16/2019,Advidia,LOC16-001905,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,1723, RIVERSIDE DR,,1201, PARKER LN,,5159035,05/01/2020 08:45:00 AM +0000,"(30.2432289, -97.7293091)",ONLINE,05/01/2020 08:35:00 AM +0000,-97.7293091,30.2432289,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV787.jpg,None Identified,5da7606c8342fc00154e97a4
786, CESAR CHAVEZ ST / SAN JACINTO BLVD,TURNED_ON,10/11/2019,Advidia,LOC16-000745,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CESAR CHAVEZ ST,,100, SAN JACINTO BLVD,,5157116,03/06/2020 09:45:00 AM +0000,"(30.2626915, -97.7421036)",ONLINE,03/06/2020 09:35:00 AM +0000,-97.7421036,30.2626915,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV786.jpg,None Identified,5da0a14514a9970015603d08
791, CESAR CHAVEZ ST / TRINITY ST,TURNED_ON,,Advidia,LOC16-000905,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, CESAR CHAVEZ ST,,100, TRINITY ST,,5157263,03/06/2020 09:45:00 AM +0000,"(30.2623959, -97.7410736)",ONLINE,03/06/2020 09:35:00 AM +0000,-97.7410736,30.2623959,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV791.jpg,None Identified,5dfa40bde485b400162f096b
782, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,TURNED_ON,09/20/2019,Advidia,LOC16-003375,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,4207, CAPITAL OF TEXAS HWY SVRD,,4300, LAMAR BLVD SVRD,,5150751,03/20/2020 08:45:00 AM +0000,"(30.2345924, -97.7959976)",ONLINE,03/20/2020 08:35:00 AM +0000,-97.7959976,30.2345924,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV782.jpg,None Identified,5d853c221b8f2f00126ce4e6
764,FM 620 RD / FOUR POINTS DR,DESIRED,,,LOC16-004305,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,7100,FM 620 RD,,11020, FOUR POINTS DR,,5145471,02/26/2020 05:11:00 PM +0000,"(30.4065952, -97.852478)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.852478,30.4065952,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV764.jpg,None Identified,5d813e7a6390060010765e76
773, SPICEWOOD SPRINGS RD / 183 HWY SVRD,TURNED_ON,,Advidia,LOC16-003560,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8690, SPICEWOOD SPRINGS RD,,12788,US 183 HWY SVRD,,5152772,03/20/2020 08:45:00 AM +0000,"(30.4340858, -97.7701492)",ONLINE,03/20/2020 08:35:00 AM +0000,-97.7701492,30.4340858,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV773.jpg,None Identified,5d81448e1a123a001035367a
765, METRIC BLVD / GRACY FARMS LN,DESIRED,,,LOC16-002375,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11801, METRIC BLVD,,2001, GRACY FARMS LN,,5161269,02/26/2020 05:11:00 PM +0000,"(30.3982811, -97.7044373)",OFFLINE,09/17/2019 05:00:00 AM +0000,-97.7044373,30.3982811,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV765.jpg,None Identified,5d8140b3b404060010915d68
